obs_id,src_id,num_obs,sepn,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_b,photflux_aper_m,photflux_aper_h,photflux_aper_s,hard_hm,flux_aper_b,hard_hs,hard_ms,flux_aper_s,flux_aper_m,flux_aper_h,photflux_aper_u,var_inter_prob_b,var_inter_index_b,var_inter_sigma_b,var_inter_sigma_m,var_inter_index_m,var_inter_prob_m,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,flux_aper_u,var_max_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b
PLSR_24_obs_9,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,46455.5,29.08,1785.981,PL,5.166916665821657,5.5780671867214915,5.738023808602187,6.301290650557413,-0.1786,13.816160962943579,0.5759,0.6833,15.156331277020856,14.18996921359416,14.066006836168757,5.684912499155598,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.154903344656015,0.00223,0.14400000000000002,0.8059999999999999,0.933,3.841e-05,0.002184,0.002148
PLSR_24_obs_10,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,9844.9,29.08,1785.981,PL,4.745219334469233,5.433680378475189,5.167867487747048,6.000391041028583,0.14801100000000003,12.916497380169732,0.5806699999999997,0.5368760000000004,14.878112014896319,13.998266287190999,12.938547520912806,5.124090594766813,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.605372746388793,0.0040152300000000024,0.6916799999999994,0.8823999999999992,0.8807499999999997,0.0006942835000000005,0.0030251,0.002542209999999997
PLSR_24_obs_11,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,34063.0,29.08,1785.981,PL,5.04029097575357,5.562725202589877,5.4146520889054095,6.409715596281838,0.1724,13.501000636419846,0.8132,0.742,15.252899068635013,14.15751557558843,13.60467360693065,5.332371731524132,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.89208436287604,0.003037,0.163,0.853,0.951,8.773e-05,0.002925,0.0028190000000000003
PLSR_24_obs_12,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,30499.4,29.08,1785.981,PL,5.1474590142302015,5.573651426212492,5.6399749108106025,6.527975302299718,-0.0737,13.741841806659206,0.7658,0.792,15.367340286706087,14.162790472198793,13.944621668625,5.588959393343987,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.274366518192366,0.002986,0.784,0.972,1.0,0.0006417,0.002183,0.001405
PLSR_24_obs_13,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,28597.0,29.08,1785.981,PL,5.140801638466122,5.496617936526267,5.814741234703415,6.384260311380845,-0.34600000000000003,13.78887945874195,0.5721,0.7633,15.25500332596144,14.087831103940372,14.095609079987637,5.78990966151998,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.107118075241473,0.00475,0.513,0.4270000000000001,0.605,0.0003441,0.002229,0.0020280000000000003
PLSR_24_obs_14,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,28597.0,29.08,1785.981,PL,5.10259286033842,5.442252258358532,5.906928693623937,6.134363112300371,-0.4834,13.779630367548606,0.2436,0.6521,14.98589967848038,14.02323747673254,14.183029962242701,5.7146677723561154,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.96376226699785,0.002452,0.147,0.114,0.142,2.375e-05,0.002428,0.002404
PLSR_24_obs_15,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,28596.1,29.08,1785.981,PL,5.112945621949043,5.540004743952609,5.602407565961883,6.465212641370508,-0.0662,13.64493179365115,0.757,0.782,15.35320431122153,14.149353764816933,13.810790510417695,5.583878127256466,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.274366518192366,0.0031100000000000004,0.925,0.99,0.962,0.0007482999999999999,0.002362,0.001613
PLSR_24_obs_16,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,13874.2,29.08,1785.981,PL,5.174184555014796,5.578889870206566,5.689519108537325,6.613857891069181,-0.1162,13.794254459057338,0.797,0.8295,15.466736483221284,14.158828305500467,14.037393927075874,5.674166603427648,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.011547536412392,0.00404,0.5429999999999999,0.917,0.626,0.0003956,0.002133,0.001826
PLSR_24_obs_17,PLSR_24,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,49201.9,29.08,1785.981,PL,5.189633046318375,5.591590421531571,5.791558643561433,6.267686672528757,-0.2236,13.763966852882364,0.5009,0.6508,15.1114274031424,14.182632983712406,13.985479461242075,5.686132779630847,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,15.086716098239581,0.002495,0.809,0.997,0.986,0.0004298,0.002065,0.0016350000000000002
PLSR_240_obs_0,PLSR_240,1,1.037917, 2CXO J202819.8+333204,307.0828,33.53445,24736.0,2.97,31.3659,PL,5.860120913598763,6.763714722551971,6.157453163504985,6.422853015172475,0.6346,14.302247725832245,0.3086,-0.4222,15.25173442733126,15.441291429466835,14.362810577851238,,,,,,,,,,,,,,,0.0007807000000000001,0.557,0.19699999999999998,0.37799999999999995,4.651e-05,0.0004388999999999999,0.00042050000000000003
PLSR_241_obs_0,PLSR_241,1,0.2906448, 2CXO J201755.8+362507,304.4826,36.418820000000004,9843.9,3.03,33.08191,PL,5.324313291300599,6.008065450281052,5.805763251276171,5.940436582098732,0.2561,13.700928739972591,0.0787,-0.2024,14.772370350428991,14.63714069704132,13.779368980551908,,,,,,,,,,,,,,,0.001837,0.47700000000000004,0.76,0.753,0.00014350000000000002,0.001103,0.001013
PLSR_242_obs_0,PLSR_242,1,0.240605, 2CXO J201722.6+060305,304.3445,6.051485,9906.6,3.82,154.5027,PL,5.2516568955124505,5.854803593885818,,5.55783391421528,-0.9994,13.99439055463972,-0.9994,-0.3498,14.23047497982895,14.473402290896548,,,,,,,,,,,,,,,,0.002618,0.345,0.39799999999999996,0.028999999999999998,0.00015759999999999998,0.0017929999999999999,0.001703
PLSR_243_obs_0,PLSR_243,1,0.6017558000000001, 2CXO J141730.5-440257,214.3773,-44.04924000000001,2025.2,6.41,405.7166,PL,3.7647241233129476,4.425737170292973,4.274006741075278,4.402085528797472,0.1849,12.517126416391246,0.1362,-0.055,13.434270212168872,13.197431501686044,12.6779875614176,,,,,,,,,,,,,,,0.03809,0.7609999999999999,0.972,0.85,0.007547,0.030539999999999998,0.02299
PLSR_245_obs_0,PLSR_245,1,2.9909790000000003, 2CXO J223827.9+590343,339.6165,59.06198000000001,9832.3,5.21,136.1509,PL,4.838631997765026,5.44660248987612,6.025764722556974,5.060980223551334,-0.5734,13.601365675461608,-0.8107,-0.431,13.903437561625864,14.05749589383192,14.30900696790013,,,,,,,,,,,,,,,0.005772,0.39299999999999996,0.131,0.409,0.0004721999999999999,0.003515,0.0032090000000000005
PLSR_246_obs_0,PLSR_246,1,0.7573814999999999, 2CXO J195840.0+284554,299.6668,28.765140000000002,9923.9,3.09,224.7097,PL,4.804100347590766,5.278106983785043,,5.110586235957291,-0.9994,14.106904333903772,-0.9994,-0.2498,14.425737170292972,14.368150537840181,,,,,,,,,,,,,,,,0.007217,0.26899999999999996,0.33399999999999996,0.27899999999999997,0.0009339000000000001,0.003951,0.0029809999999999997
PLSR_247_obs_0,PLSR_247,1,0.4930111, 2CXO J151419.0-494615,228.5795,-49.7711,9909.2,2.63,84.06728000000003,PL,5.582362260347771,6.215953584191887,6.439256698945288,5.951558196449596,-0.2174,14.30759376516637,-0.5397,-0.3385,14.787013815263332,14.85325198636936,14.592779107072603,,,,,,,,,,,,,,,0.001582,0.591,0.919,0.723,0.00010270000000000004,0.0007968,0.0007440000000000001
PLSR_249_obs_0,PLSR_249,1,1.036122, 2CXO J221532.7+513536,333.8863,51.5935,16833.0,10.37,670.8565,PL,4.667359589612538,5.356547323513812,5.106848786870134,5.31506491735911,0.2898,13.080189979829804,0.2361,-0.06,14.072270440228346,13.973466735476704,13.190574971202965,5.6192462291961,,,,,,,,,,,,,15.233512793760307,0.01296,0.995,0.9990000000000001,1.0,0.003043,0.007155,0.0025800000000000003
PLSR_25_obs_0,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,84155.4,29.08,1785.981,PL,5.149047600206507,5.581367312645934,5.669789215428472,6.307593765166369,-0.0999,13.738975166007602,0.6234,0.6796,15.167299529039433,14.165070903539425,13.946537395074545,5.8499194658571545,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.059332805826934,0.002286,0.104,0.655,0.208,2.1e-05,0.002261,0.00224
PLSR_25_obs_1,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,5002.9,29.08,1785.981,PL,4.247644195846499,5.602407565961883,4.46167766676856,6.236496808253793,0.867,12.456925764966467,0.8318709999999996,0.6385700000000003,15.148309233667218,14.107293362194335,12.500450374094852,4.991656684550478,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.629265381096065,0.003659080000000004,0.7117199999999992,0.9118899999999993,0.9351499999999995,0.0006315154000000005,0.0029293000000000014,0.0025798999999999974
PLSR_25_obs_2,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,42161.0,29.08,1785.981,PL,4.553462832926356,5.6113660306482105,4.801068130067791,6.374584647845592,0.7358,12.93218548883816,0.9469,0.6871,15.3902988976206,14.330218384791463,12.967784296702018,4.948743531048776,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.581480111681524,0.0032305500000000013,0.7178099999999991,0.9170199999999995,0.9159000000000002,0.0006155745000000005,0.00290649,0.0025616199999999967
PLSR_25_obs_3,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,36759.2,29.08,1785.981,PL,5.0933417823284,5.547140664204147,5.572513890904214,6.453087356818758,-0.0225,13.694433686484697,0.7695,0.777,15.270187492839064,14.142908845326486,13.884056823060945,5.717291052595953,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.963762266997854,0.002748,0.115,0.22,0.256,1.001e-05,0.002738,0.002728
PLSR_25_obs_4,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,36257.2,29.08,1785.981,PL,5.199214209672237,5.631341287607773,5.741602195904491,6.382999658879101,-0.1187,13.80271944187438,0.6309,0.6946,15.226872075966666,14.232918378636677,14.013004460275619,5.816125841375398,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.131010709948747,0.002084,0.093,0.019,0.019,1.141e-05,0.00207,0.002057
PLSR_25_obs_5,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,9926.1,29.08,1785.981,PL,4.314616590198512,5.730020323354676,4.388276691992658,6.079354998593212,0.9132,12.346208812612188,0.9606,0.4797,14.885722703438415,14.233141188978582,12.33998877871067,3.7260732198994746,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,12.697452627512515,0.0031634700000000016,0.7176599999999992,0.9115799999999996,0.9263499999999998,0.0006018208000000006,0.0030052900000000016,0.002597189999999997
PLSR_25_obs_6,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,29672.1,29.08,1785.981,PL,5.090390489509831,5.442132038431978,5.668370282370068,6.32835077232811,-0.2523,13.701146923590294,0.4563930000000001,0.6890499999999998,15.215900582452011,14.050756409431735,13.930331903088405,5.8830603534492445,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.987654901705122,0.005711,0.522,0.344,0.591,0.0004237,0.002627,0.002415
PLSR_25_obs_7,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,39539.1,29.08,1785.981,PL,5.202940305300029,5.636012170251509,5.7251496799833355,6.386263858738128,-0.0987,13.741841806659206,0.6396,0.6933,15.07888602616332,14.252665890384096,13.908684840302778,5.964570261815451,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.131010709948747,0.002065,0.153,0.374,0.235,3.8299999999999996e-05,0.002017,0.001977
PLSR_25_obs_8,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,9838.6,29.08,1785.981,PL,5.057991946977687,5.502241281712732,5.725380380908762,5.8683813356508745,-0.1999,13.644740094472622,0.2099,0.3748,14.706637445288555,14.082547008070337,13.905528871358355,5.171660203929669,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.844299093461503,0.004371,0.696,0.937,0.975,0.0008586,0.003512,0.002654
PLSR_25_obs_9,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,46455.5,29.08,1785.981,PL,5.166916665821657,5.5780671867214915,5.738023808602187,6.301290650557413,-0.1786,13.816160962943579,0.5759,0.6833,15.156331277020856,14.18996921359416,14.066006836168757,5.769754974472992,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.059332805826934,0.00223,0.14400000000000002,0.8059999999999999,0.933,3.841e-05,0.002184,0.002148
PLSR_25_obs_10,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,9844.9,29.08,1785.981,PL,4.565820071915161,5.433680378475189,4.8299342231095155,6.000391041028583,0.457106,12.916497380169732,0.6421659999999997,0.5641190000000003,14.878112014896319,13.998266287190999,12.938547520912806,4.902633775084738,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.485909572852442,0.003975350000000003,0.6925199999999992,0.8931399999999993,0.8807899999999994,0.0006338106000000006,0.00301111,0.0025580899999999972
PLSR_25_obs_11,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,34063.0,29.08,1785.981,PL,5.04029097575357,5.562725202589877,5.4146520889054095,6.409715596281838,0.1724,13.501000636419846,0.8132,0.742,15.252899068635013,14.15751557558843,13.60467360693065,5.508096420201057,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.93986963229058,0.003037,0.163,0.853,0.951,8.773e-05,0.002925,0.0028190000000000003
PLSR_25_obs_12,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,30499.4,29.08,1785.981,PL,5.1474590142302015,5.573651426212492,5.6399749108106025,6.527975302299718,-0.0737,13.741841806659206,0.7658,0.792,15.367340286706087,14.162790472198793,13.944621668625,5.590928669082169,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.322151787606911,0.002986,0.784,0.972,1.0,0.0006417,0.002183,0.001405
PLSR_25_obs_13,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,28597.0,29.08,1785.981,PL,5.140801638466122,5.496617936526267,5.814741234703415,6.384260311380845,-0.34600000000000003,13.78887945874195,0.5721,0.7633,15.25500332596144,14.087831103940372,14.095609079987637,5.750870968158319,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.154903344656015,0.00475,0.513,0.4270000000000001,0.605,0.0003441,0.002229,0.0020280000000000003
PLSR_25_obs_14,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,28597.0,29.08,1785.981,PL,5.10259286033842,5.442252258358532,5.906928693623937,6.134363112300371,-0.4834,13.779630367548606,0.2436,0.6521,14.98589967848038,14.02323747673254,14.183029962242701,5.7146677723561154,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.868191728168773,0.002452,0.147,0.114,0.142,2.375e-05,0.002428,0.002404
PLSR_25_obs_15,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,28596.1,29.08,1785.981,PL,5.112945621949043,5.540004743952609,5.602407565961883,6.465212641370508,-0.0662,13.64493179365115,0.757,0.782,15.35320431122153,14.149353764816933,13.810790510417695,5.591892174151143,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.202688614070558,0.0031100000000000004,0.925,0.99,0.962,0.0007482999999999999,0.002362,0.001613
PLSR_25_obs_16,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,13874.2,29.08,1785.981,PL,5.174184555014796,5.578889870206566,5.689519108537325,6.613857891069181,-0.1162,13.794254459057338,0.797,0.8295,15.466736483221284,14.158828305500467,14.037393927075874,5.736567864125095,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.107118075241473,0.00404,0.5429999999999999,0.917,0.626,0.0003956,0.002133,0.001826
PLSR_25_obs_17,PLSR_25,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,49201.9,29.08,1785.981,PL,5.189633046318375,5.591590421531571,5.791558643561433,6.267686672528757,-0.2236,13.763966852882364,0.5009,0.6508,15.1114274031424,14.182632983712406,13.985479461242075,5.686132779630847,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,15.086716098239581,0.002495,0.809,0.997,0.986,0.0004298,0.002065,0.0016350000000000002
PLSR_250_obs_0,PLSR_250,1,0.7047229, 2CXO J221438.8+300038,333.6619,30.010590000000004,19639.3,7.83,371.8149,PL,4.7775436633207535,5.594482893023624,5.938170692705301,4.959002307576509,-0.3623,13.349886835556429,-0.8132,-0.6334,13.558619115083488,14.241390857340257,13.91721462968355,,,,,,,,,,,,,,,0.004275999999999999,0.293,0.887,0.9159999999999999,0.00022430000000000009,0.004055,0.003781
PLSR_252_obs_0,PLSR_252,1,3.143618, 2CXO J173032.3-335036,262.6348,-33.84357,9924.5,2.34,22.408910000000002,PL,5.525783735923745,6.021226215669878,6.169347186202575,6.256882374785258,-0.1299,14.165706487557305,0.0,0.1362,,14.534171184642563,14.421246215573566,,,,,,,,,,,,,,,0.001384,0.602,0.92,0.753,9.055e-05,0.0006961000000000001,0.0006524
PLSR_253_obs_0,PLSR_253,1,0.2182029, 2CXO J173117.5-184732,262.8233,-18.79243,9840.3,2.29,22.67207,PL,5.567030709125595,6.107237765384183,6.1608992172928465,6.16196991701468,-0.0075,14.067019178076801,-0.1499,-0.1337,,14.738975166007602,14.203842123093086,,,,,,,,,,,,,,,0.0008320000000000001,0.451,0.659,0.568,4.604e-05,0.0006020999999999999,0.0005775999999999999
PLSR_254_obs_0,PLSR_254,1,0.3246527, 2CXO J174429.4-113454,266.1225,-11.58192,63325.5,14.8,1476.828,PL,4.871277715661574,5.531357331608489,6.371815491926587,5.196406335228655,-0.7458,13.711303739409745,-0.8745,-0.3685,13.99012436628784,14.152612448972604,14.67223251009727,5.928486194904911,,,,,,,,,,,,,15.353792387793314,0.004543,0.071,0.266,0.561,5.502000000000002e-06,0.004536999999999999,0.0045320000000000004
PLSR_255_obs_0,PLSR_255,1,13.295379999999998, 2CXO J174548.4-291241,266.4518,-29.211440000000003,39446.1,1.84,14.023420000000002,PL,6.326518302926653,,6.449649327698385,,0.9994,14.425390058659813,0.9994,-0.9994,,,14.417822962311591,,0.16,0.0,9.885e-09,,,,,,,0.0,0.251,4.786000000000001e-09,,0.0002214,0.565,0.652,0.905,1.936e-05,0.00012509999999999998,0.0001155
PLSR_256_obs_0,PLSR_256,1,0.40914490000000003, 2CXO J180100.0-245127,270.2501,-24.857689999999998,19677.2,17.23,1797.453,PL,4.252510507741327,5.454940415305997,4.3482375526198895,6.7121982700697735,0.8545,12.417368560510363,0.9919,0.8944,15.523748203992966,14.028584976615004,12.422738046414185,6.252976822548372,,,,,,,,,,,,,15.141583122276511,0.020030000000000003,0.059000000000000004,0.078,0.122,3.145e-06,0.020030000000000003,0.02002
PLSR_257_obs_0,PLSR_257,1,0.614694, 2CXO J180351.4-213707,270.9643,-21.61867,30236.2,9.95,283.199,PL,4.907279355315901,5.602755418989614,5.183626111247638,6.140321423371552,0.4522,13.271483895240234,0.8045,0.5534,14.96537154337468,14.19777376230893,13.33170728955178,,,,,,,,,,,,,,,0.004563,0.14300000000000002,0.758,0.825,7.016e-05,0.004479,0.0044020000000000005
PLSR_258_obs_0,PLSR_258,1,0.9435155000000001, 2CXO J204320.8+171129,310.8369,17.19145,9936.3,2.8,37.307759999999995,PL,5.406935568341282,6.106848786870134,,5.492683959923586,-0.9994,14.099086932262331,-0.9994,-0.6596,14.19873352951038,14.755722879198157,,,,,,,,,,,,,,,,0.002799,0.81,0.92,0.927,0.0002672,0.0008939999999999998,0.0007734
PLSR_259_obs_0,PLSR_259,1,1.037917, 2CXO J202819.8+333204,307.0828,33.53445,24736.0,2.97,31.3659,PL,5.860120913598763,6.763714722551971,6.157453163504985,6.422853015172475,0.6346,14.302247725832245,0.3086,-0.4222,15.25173442733126,15.441291429466835,14.362810577851238,,,,,,,,,,,,,,,0.0007807000000000001,0.557,0.19699999999999998,0.37799999999999995,4.651e-05,0.0004388999999999999,0.00042050000000000003
PLSR_26_obs_0,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,84155.4,29.08,1785.981,PL,5.149047600206507,5.581367312645934,5.669789215428472,6.307593765166369,-0.0999,13.738975166007602,0.6234,0.6796,15.167299529039433,14.165070903539425,13.946537395074545,5.797542478490667,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.274366518192364,0.002286,0.104,0.655,0.208,2.1e-05,0.002261,0.00224
PLSR_26_obs_1,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,5002.9,29.08,1785.981,PL,4.247644195846499,5.602407565961883,4.46167766676856,6.242130349102926,0.867,12.456925764966467,0.8112759999999996,0.6486780000000003,15.202079536916035,14.107293362194335,12.500450374094852,4.91195040461925,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.724835919925145,0.003550350000000002,0.7281099999999989,0.9107399999999995,0.9560099999999998,0.0006244567000000005,0.0028204300000000014,0.0025107799999999967
PLSR_26_obs_2,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,42161.0,29.08,1785.981,PL,4.553462832926356,5.6113660306482105,4.801068130067791,6.374584647845592,0.7358,12.93218548883816,0.9469,0.6871,15.3902988976206,14.330218384791463,12.967784296702018,4.947100555935941,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.677050650510603,0.00324848,0.7266299999999992,0.9190399999999994,0.9615199999999997,0.0006279576000000005,0.002826490000000001,0.0024300899999999967
PLSR_26_obs_3,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,36759.2,29.08,1785.981,PL,5.0933417823284,5.547140664204147,5.572513890904214,6.453087356818758,-0.0225,13.694433686484697,0.7695,0.777,15.270187492839064,14.142908845326486,13.884056823060945,5.76753374983412,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.202688614070555,0.002748,0.115,0.22,0.256,1.001e-05,0.002738,0.002728
PLSR_26_obs_4,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,36257.2,29.08,1785.981,PL,5.199214209672237,5.631341287607773,5.741602195904491,6.382999658879101,-0.1187,13.80271944187438,0.6309,0.6946,15.226872075966666,14.232918378636677,14.013004460275619,5.849444862550885,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.226581248777824,0.002084,0.093,0.019,0.019,1.141e-05,0.00207,0.002057
PLSR_26_obs_5,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,9926.1,29.08,1785.981,PL,4.314616590198512,5.730020323354676,4.388276691992658,6.079354998593212,0.9132,12.346208812612188,0.9606,0.4797,14.885722703438415,14.233141188978582,12.33998877871067,3.7260732198994746,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,12.697452627512515,0.003214290000000002,0.739379999999999,0.9197499999999992,0.9638899999999996,0.0006452278000000004,0.002881910000000001,0.0024563499999999965
PLSR_26_obs_6,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,29672.1,29.08,1785.981,PL,5.090390489509831,5.442132038431978,5.668370282370068,6.378040545451089,-0.2523,13.701146923590294,0.5225339999999998,0.7037789999999999,15.227852418875807,14.050756409431735,13.930331903088405,5.8830603534492445,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.250473883485094,0.005711,0.522,0.344,0.591,0.0004237,0.002627,0.002415
PLSR_26_obs_7,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,39539.1,29.08,1785.981,PL,5.202940305300029,5.636012170251509,5.7251496799833355,6.386263858738128,-0.0987,13.741841806659206,0.6396,0.6933,15.07888602616332,14.252665890384096,13.908684840302778,5.964570261815451,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.226581248777824,0.002065,0.153,0.374,0.235,3.8299999999999996e-05,0.002017,0.001977
PLSR_26_obs_8,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,9838.6,29.08,1785.981,PL,5.057991946977687,5.502241281712732,5.725380380908762,5.8683813356508745,-0.1999,13.644740094472622,0.2099,0.3748,14.706637445288555,14.082547008070337,13.905528871358355,4.976186513670118,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,13.963762266997849,0.004371,0.696,0.937,0.975,0.0008586,0.003512,0.002654
PLSR_26_obs_9,PLSR_26,18,0.1773648, 2CXO J174804.8-244645,267.0201,-24.77918,46455.5,29.08,1785.981,PL,5.166916665821657,5.5780671867214915,5.738023808602187,6.301290650557413,-0.1786,13.816160962943579,0.5759,0.6833,15.156331277020856,14.18996921359416,14.066006836168757,5.729672179605584,1.0,8.0,2.079e-05,8.753e-07,0.0,0.188,9.146e-07,0.057,0.0,8.0,1.0,1.375e-05,14.274366518192364,0.00223,0.14400000000000002,0.8059999999999999,0.933,3.841e-05,0.002184,0.002148
