obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,flux_aper_b,flux_aper_hilim_b,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hs,hard_hm,hard_ms,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_m,flux_aper_m,flux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_prob_s,var_inter_sigma_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_mean_b,var_sigma_b,var_min_b,var_max_b,ks_prob_b,kp_prob_b
CV_8_obs_8,CV_8,13,CXOGLB_J002404.9-720455, 2CXO J002404.9-720455,6.020589,-72.0821,68771.4,19.64,2291.21,CV,-5.138405855356135,-5.062131203436141,-5.097398869333468,-5.274660184090263,-5.363211310965625,-5.316682738078117,-13.366935727308501,-13.330218384791463,-13.296450701761769,-5.91829272990265,-6.033576654056307,-5.82739706879014,-6.237846807696405,-6.393618634889395,-6.12801864615663,0.5946,0.7845,-0.3548,-14.730487055782083,-14.855425792390383,-14.633577042774027,-13.316412682427233,-13.35803040229794,-13.404173222926778,-14.738023808602188,-14.841939206063394,-14.978810700930062,-20.0,-20.0,-6.216739767127051,-15.587707490676953,-15.27531461176264,-20.0,8.0,1.0,5.706e-06,0.26899999999999996,5.081000000000001e-07,0.0,4.0,0.643,2.4899999999999997e-07,8.0,1.0,5.0310000000000015e-06,0.246,0.003071,8.405e-05,0.002987,0.0031550000000000003,0.831,0.562
CV_8_obs_9,CV_8,13,CXOGLB_J002404.9-720455, 2CXO J002404.9-720455,6.020589,-72.0821,5307.0,19.64,2291.21,CV,-5.163359458427226,-4.88706002391592,-5.0036634819042165,-5.104522203724286,-5.474436941729933,-5.247183568811729,-13.84780265033533,-13.723922940561387,-13.57979948071053,-5.871923987331285,-6.443456291516485,-5.633577042774027,-6.186485728458117,-7.156518056960042,-5.917573699139228,0.6171,0.8082,-0.3898,-14.680660382077484,-15.28735816338312,-14.45696889109487,-13.573687301553589,-13.763081613038041,-14.10455484175906,-14.500007717402159,-14.75636006450746,-15.71477030645468,-20.0,-20.0,-5.4996262856466265,-20.0,-14.879863750961809,-20.0,8.0,1.0,5.706e-06,0.26899999999999996,5.081000000000001e-07,0.0,4.0,0.643,2.4899999999999997e-07,8.0,1.0,5.0310000000000015e-06,0.638,0.003945000000000001,0.0008949,0.003291,0.007174,0.389,0.703
CV_8_obs_10,CV_8,13,CXOGLB_J002404.9-720455, 2CXO J002404.9-720455,6.020589,-72.0821,1928.3,19.64,2291.21,CV,-5.007579043947976,-4.631899148290649,-4.780415473785745,-5.00687251489429,-5.673664139071248,-5.217670731003163,-13.840050236916472,-13.715967437964471,-13.57832846182563,-5.361610592334664,-5.803271277376713,-5.152859382586594,-5.794524963259109,-20.0,-5.493630282904496,0.2324,0.6109,-0.4322,-14.501353504472196,-14.837768272878174,-14.31722486526278,-13.568818219287008,-13.762921550358437,-14.132941046089694,-14.140875297731768,-14.632645998677663,-19.05329567512743,-20.0,-20.0,-5.243972787026559,-20.0,-14.535877803059774,-20.0,8.0,1.0,5.706e-06,0.26899999999999996,5.081000000000001e-07,0.0,4.0,0.643,2.4899999999999997e-07,8.0,1.0,5.0310000000000015e-06,0.213,0.006856999999999999,0.0002192,0.006612000000000001,0.0073430000000000014,0.518,0.807
CV_8_obs_11,CV_8,13,CXOGLB_J002404.9-720455, 2CXO J002404.9-720455,6.020589,-72.0821,59044.6,19.64,2291.21,CV,-5.213319546803351,-5.095176300199056,-5.150273555803672,-5.285586407712879,-5.388064374959877,-5.3338565727084415,-13.447940465812115,-13.405055263304916,-13.366026844210326,-6.0206337576038385,-6.295849483160201,-5.85949195696182,-6.360115258083696,-6.644740094472621,-6.189633046318375,0.6546,0.8257,-0.3973,-14.810229043653127,-15.093664958194909,-14.646468440922238,-13.384681343388522,-13.43027505077384,-13.484523558617624,-14.761201437286083,-14.92009553233328,-15.189028600177792,-6.372224624770697,-5.938547520912807,-5.726073219899474,-14.707522406332217,-14.558933593360736,-14.950781977329818,8.0,1.0,5.706e-06,0.26899999999999996,5.081000000000001e-07,0.0,4.0,0.643,2.4899999999999997e-07,8.0,1.0,5.0310000000000015e-06,0.972,0.003243,0.0007721,0.002471,0.004015,1.0,1.0
CV_8_obs_12,CV_8,13,CXOGLB_J002404.9-720455, 2CXO J002404.9-720455,6.020589,-72.0821,5544.8,19.64,2291.21,CV,-5.186419011431808,-4.874518734299406,-4.999565922520682,-5.126446906486382,-5.513427849481643,-5.278189384787454,-13.461426266193145,-13.33658178774732,-13.239652921470094,-5.96537154337468,-20.0,-5.654430243943608,-6.158265221025257,-6.950781977329818,-5.893809102736585,0.6196,0.7945,-0.441,-14.714667772356115,-20.0,-14.395018370392568,-13.539518292369653,-13.711730211194697,-14.033502201396963,-14.489408240359248,-14.744113846759044,-15.562806713187001,-20.0,-20.0,-5.515985037332437,-20.0,-14.860363750712327,-20.0,8.0,1.0,5.706e-06,0.26899999999999996,5.081000000000001e-07,0.0,4.0,0.643,2.4899999999999997e-07,8.0,1.0,5.0310000000000015e-06,0.649,0.004295,0.001114,0.003522,0.009616,0.355,0.69
CV_9_obs_0,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,4903.5,10.38,565.8581,CV,-20.0,-5.95311480916229,-20.0,-6.080712659495617,-20.0,-20.0,-20.0,-20.0,-14.17450897012057,-20.0,-20.0,-5.955852379121278,-20.0,-20.0,-6.241163775253042,-0.9994,0.9994,-0.9994,-20.0,-20.0,-14.821598658466245,-14.222790741854315,-20.0,-20.0,-14.83238732727247,-20.0,-20.0,-20.0,-20.0,-4.639595945270061,-20.0,-13.835349784065704,-20.0,6.83,0.9964800000000001,0.0005327280000000002,0.9926200000000003,3.3300519999999985e-05,6.0,4.81,0.7790099999999994,0.00012633779999999994,5.11,0.9265999999999991,0.00012588936999999992,0.3370800000000002,0.010061224000000004,0.0012036026999999992,0.010188690000000007,0.014342639999999988,0.47001,0.4546600000000002
CV_9_obs_1,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,3907.5,10.38,565.8581,CV,-20.0,-5.373762314853099,-5.674895017028592,-5.778064400171995,-20.0,-20.0,-20.0,-20.0,-14.54591772926891,-20.0,-20.0,-5.5161275457773264,-5.886390848926972,-7.141643294702226,-5.610125441609014,-0.9994,-0.9994,-0.366,-20.0,-20.0,-14.381951903287908,-13.92009553233328,-20.0,-20.0,-14.402414498247795,-14.678608721688311,-15.93404701968613,-20.0,-20.0,-3.4532106483687417,-20.0,-12.70443290003752,-20.0,6.84,0.9966600000000001,0.00046552700000000046,0.9913100000000002,3.584870000000002e-05,5.33,4.75,0.7599299999999993,8.087820000000009e-05,5.55,0.9264999999999991,0.00012045313999999988,0.58658,0.008866998000000004,0.0044852851,0.008789070000000003,0.02286490999999999,0.43782999999999994,0.47347000000000045
CV_9_obs_2,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,3907.5,10.38,565.8581,CV,-20.0,-5.866461091629782,-20.0,-6.062482107982653,-20.0,-20.0,-20.0,-20.0,-14.087831103940372,-20.0,-20.0,-5.749579997691106,-20.0,-20.0,-6.154901959985743,-0.9994,0.9994,-0.9994,-20.0,-20.0,-14.632457726479423,-14.119129267467576,-20.0,-20.0,-14.690582774221859,-20.0,-20.0,-20.0,-20.0,-3.6855007720268484,-20.0,-12.93666664104825,-20.0,6.88,0.9965200000000002,0.0004665950000000005,0.9926200000000003,3.5909300000000026e-05,5.4,4.8,0.758729999999999,7.99167000000001e-05,5.54,0.9262499999999991,0.00012295533999999987,0.52086,0.009671684000000003,0.003915369000000003,0.009115820000000005,0.022634339999999992,0.43589999999999995,0.3168100000000002
CV_9_obs_4,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,41475.4,10.38,565.8581,CV,-20.0,-6.784626847216578,-20.0,-6.877129077135565,-20.0,-20.0,-15.90622821850127,-14.885055584287416,-14.605373235727791,-20.0,-20.0,-6.998266287190999,-20.0,-20.0,-6.879755204453635,0.9994,0.0325,0.9994,-20.0,-20.0,-15.723998010037949,-14.441891698369451,-20.0,-20.0,-15.393068582451484,-15.516279636869536,-19.525079603195692,-4.5638373529592435,-4.4680104485874494,-4.393618634889395,-12.651500429716162,-12.577082019232337,-12.747146969020108,6.84,0.99551,0.0005291100000000001,0.9934999999999999,7.887859000000005e-05,6.41,5.18,0.7616799999999992,9.586210000000005e-05,5.16,0.9267599999999994,0.00015711188999999984,0.36436000000000013,0.010395940000000001,0.0013878496999999998,0.010038390000000008,0.017175669999999994,0.50018,0.4860399999999999
CV_9_obs_7,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,3906.9,10.38,565.8581,CV,-20.0,-5.745935547085662,-20.0,-5.904830648568245,-20.0,-20.0,-20.0,-20.0,-13.96697855531709,-20.0,-20.0,-5.664341547710698,-20.0,-20.0,-6.0746879085003505,-0.9994,0.9994,-0.9994,-20.0,-20.0,-14.530177984021837,-14.046965542749643,-20.0,-20.0,-14.612966298717637,-20.0,-20.0,-20.0,-20.0,-3.7904849854573692,-20.0,-13.004014002086201,-20.0,6.88,0.9965200000000002,0.0004665950000000005,0.9926200000000003,3.5909300000000026e-05,5.4,4.8,0.758729999999999,7.99167000000001e-05,5.54,0.9262499999999991,0.00011730413999999987,0.5251600000000001,0.009695414000000003,0.0037973320000000027,0.009182210000000007,0.022634339999999992,0.43815999999999994,0.3093100000000002
CV_9_obs_8,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,3763.1,10.38,565.8581,CV,-20.0,-5.721703791908726,-20.0,-5.856672870007953,-20.0,-20.0,-20.0,-20.0,-13.942714355581785,-20.0,-20.0,-5.647817481888637,-20.0,-20.0,-6.047643522676209,-0.9994,0.9994,-0.9994,-20.0,-20.0,-14.513569521145566,-14.006828394969235,-20.0,-20.0,-14.585528050370698,-20.0,-20.0,-20.0,-20.0,-3.6880343396316335,-20.0,-12.939302159646388,-20.0,6.88,0.9965200000000002,0.0004665950000000005,0.9926200000000003,3.581560000000003e-05,5.4,4.8,0.758729999999999,7.99167000000001e-05,5.54,0.9262499999999991,0.00011767693999999988,0.5195400000000001,0.009671684000000003,0.003839188000000003,0.009084650000000005,0.022796969999999993,0.43851999999999997,0.30920000000000014
CV_9_obs_9,CV_9,33,[HPH2013]_143__________, 2CXO J004242.7+411614,10.678239999999999,41.27073,3907.5,10.38,565.8581,CV,-20.0,-5.590066876668706,-5.891096872332687,-5.968995718636463,-20.0,-20.0,-15.170824926082913,-13.869666231504993,-13.59108197915322,-5.802443786846464,-7.081235968972001,-5.513003111568177,-20.0,-20.0,-6.108574057152006,-0.9994,0.9994,-0.9994,-13.868060704789576,-14.868060704789576,-13.600845666041783,-14.11924355548979,-20.0,-20.0,-14.699621935129297,-20.0,-20.0,-20.0,-20.0,-3.888065723667318,-20.0,-13.083862016892825,-20.0,6.82,0.9981200000000002,0.0004665950000000005,0.9914800000000003,3.590430000000002e-05,5.41,4.73,0.7645099999999991,7.99167000000001e-05,5.3,0.9080599999999991,0.00011945413999999987,0.54149,0.009996774000000007,0.0030043580000000025,0.009692800000000008,0.020057139999999994,0.4354699999999998,0.29210000000000014
