obs_id,src_id,ra,dec,livetime,src_n,likelihood,num_obs,name,significance,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_h,flux_aper_b,flux_aper_hilim_b,flux_aper_lolim_b,photflux_aper_hilim_s,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_m,photflux_aper_lolim_m,photflux_aper_m,hard_hs,hard_hm,hard_ms,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_s,flux_aper_hilim_h,flux_aper_lolim_h,flux_aper_h,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_max_b,var_mean_b,var_sigma_b,var_min_b,ks_prob_b,kp_prob_b,var_max_m,var_prob_m,ks_prob_m,var_index_m,var_mean_m,var_min_m,var_sigma_m,kp_prob_m,var_index_h,var_prob_h,var_max_h,var_min_h,var_mean_h,var_sigma_h,kp_prob_h,ks_prob_h,var_prob_s,var_index_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u,class
CV_0_obs_10,CV_0,10.68773,41.25582,3907.5,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.909389292171594,-20.0,-20.0,6.085022527555669,-20.0,-20.0,14.099960764512675,-20.0,5.85294232897164,-20.0,-20.0,6.094042300907573,-20.0,-20.0,-0.9994,0.9969,-0.9994,-20.0,14.734946211495986,-20.0,14.213319546803351,-20.0,-20.0,-20.0,14.685290307044827,-20.0,-20.0,-20.0,3.8471004036062526,-20.0,13.083546051450075,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_11,CV_0,10.68773,41.25582,3910.5,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.863279432843593,-20.0,-20.0,6.092749917118671,-20.0,-20.0,14.045178816948207,-20.0,5.843753809602656,-20.0,-20.0,0.0,0.0,0.0,-0.9994,0.0,0.0,-20.0,14.709520186669327,-20.0,14.14206473528057,-20.0,-20.0,0.0,0.0,0.0,-20.0,-20.0,3.858863909879261,-20.0,13.110138278741811,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_12,CV_0,10.68773,41.25582,3942.6,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.790484985457369,-20.0,-20.0,5.958607314841775,-20.0,-20.0,14.526951194911462,-20.0,5.831207979685818,-20.0,-20.0,5.865504144165326,-20.0,6.156642621562044,-0.9994,-0.5372,-0.2024,-20.0,14.69702006325175,-20.0,14.100562545713823,-20.0,-20.0,15.999132278468773,14.408156588775215,14.698319050706424,-20.0,-20.0,3.9336740746379624,-20.0,13.169796401074295,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_13,CV_0,10.68773,41.25582,3974.8,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.914352711703144,-20.0,-20.0,6.081026569507046,-20.0,-20.0,14.119987161633228,-20.0,5.862013267276469,-20.0,-20.0,6.150519162756014,-20.0,-20.0,-0.9994,0.9981,-0.9994,-20.0,14.741362717275923,-20.0,14.237321436272564,-20.0,-20.0,-20.0,14.658763376761307,-20.0,-20.0,-20.0,3.958212681028248,-20.0,13.193684330191886,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_14,CV_0,10.68773,41.25582,3974.8,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.875495775165718,-20.0,-20.0,6.013049212141484,-20.0,-20.0,14.09685572959046,-20.0,5.826522356547005,-20.0,-20.0,6.171984935776023,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.707079700399994,-20.0,14.155150199193361,-20.0,-20.0,-20.0,14.723538195826755,-20.0,-20.0,-20.0,3.958607314841775,-20.0,13.181708109200004,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_15,CV_0,10.68773,41.25582,3971.8,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.6356366453842694,5.946153573147748,0.0,0.0,0.0,-20.0,14.714217726220605,-20.0,5.8735438865681955,-20.0,-20.0,5.924088238517222,-20.0,-20.0,0.0,0.0,0.0,-20.0,14.708187312532882,-20.0,0.0,0.0,0.0,-20.0,14.533577277566208,14.858236769724211,-20.0,-20.0,4.030025269878285,-20.0,13.265440178420524,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_16,CV_0,10.68773,41.25582,41475.4,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,7.572676213642753,6.387004343967653,6.651889931519762,-20.0,6.877129077135565,-20.0,14.918292729902651,14.701583619938706,15.370590400897282,6.49254893909803,6.772370350428991,7.793713955587568,7.050463626623857,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,15.303381540767775,15.604498875694373,14.562883906951921,-20.0,14.895171596346344,-20.0,15.674689628288938,-20.0,5.125112489153888,4.945004138470859,4.824198367151721,12.883060353449244,12.768020973168495,13.04029097575357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_17,CV_0,10.68773,41.25582,3971.3,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.855425792390384,-20.0,-20.0,5.959002307576509,-20.0,-20.0,14.0768596439748,-20.0,5.906578314837765,-20.0,-20.0,6.129596094720973,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.788345599446817,-20.0,14.101165161931727,-20.0,-20.0,-20.0,14.720789487398605,-20.0,-20.0,-20.0,4.00850811108984,-20.0,13.259716280318122,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_18,CV_0,10.68773,41.25582,3971.3,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.860120913598763,-20.0,-20.0,6.052272273036684,-20.0,-20.0,14.081288334617678,-20.0,5.88706002391592,-20.0,-20.0,6.125518182300533,-20.0,-20.0,-0.9981,0.9994,-0.9994,-20.0,14.75300930075845,-20.0,14.17855198098247,-20.0,-20.0,-20.0,14.71669877129645,-20.0,-20.0,-20.0,4.001522696963494,-20.0,13.252743602557855,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_19,CV_0,10.68773,41.25582,4108.6,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.879755204453635,-20.0,-20.0,6.029420694285149,-20.0,-20.0,14.101110344073414,-20.0,5.960982678002588,-20.0,-20.0,6.208730519089731,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.799696817018415,-20.0,14.171468993354898,-20.0,-20.0,-20.0,14.79997073344623,-20.0,-20.0,-20.0,4.403402904373539,-20.0,13.618343517414212,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_20,CV_0,10.68773,41.25582,4132.7,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,6.431680914904888,5.453951133598266,5.7115271994002175,-20.0,5.996539467890494,-20.0,14.389020620077003,14.121880515302832,15.389020620077003,5.442011851775087,5.705313375720557,6.580374639112257,6.186953034839892,-20.0,-20.0,-0.9994,0.9994,-0.9994,15.194975155570194,14.106848786870135,14.365724305374057,14.157141237554706,-20.0,-20.0,-20.0,14.820735535660974,-20.0,-20.0,-20.0,4.37202001017002,-20.0,13.620513186282727,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_21,CV_0,10.68773,41.25582,4117.4,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.983802646487561,-20.0,-20.0,6.07104115911917,-20.0,-20.0,14.140561464544945,-20.0,5.907630300370879,-20.0,-20.0,6.201280314814994,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.75448733218585,-20.0,14.213106674738684,-20.0,-20.0,-20.0,14.784891418946907,-20.0,-20.0,-20.0,4.249800272170818,-20.0,13.456801414362353,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_22,CV_0,10.68773,41.25582,4073.5,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.708631149548418,6.060730413661268,-20.0,6.0159680197288194,-20.0,-20.0,14.547446936771074,-20.0,5.884056823060945,-20.0,-20.0,5.8972233851165585,-20.0,6.186619193266145,-0.9994,-0.6796,-0.0962,-20.0,14.749824051916075,-20.0,14.170696227168975,-20.0,-20.0,16.04817696468409,14.479909671887157,14.76929568638743,-20.0,-20.0,4.20753826865305,-20.0,13.458670422333306,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_23,CV_0,10.68773,41.25582,4128.5,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.712870379280889,-20.0,-20.0,6.091997798827446,-20.0,-20.0,14.58536085326299,-20.0,5.640354207325457,5.917933065714887,7.196542884351586,6.162790472198793,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.607478910068068,-20.0,14.182963773949972,-20.0,-20.0,-20.0,14.753994095923971,-20.0,-20.0,-20.0,4.203495048446704,-20.0,13.454692883534175,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_24,CV_0,10.68773,41.25582,4032.6,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.904830648568245,-20.0,-20.0,6.080189979829804,-20.0,-20.0,14.092749917118672,-20.0,5.924818145381308,-20.0,-20.0,6.1794701514764805,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.811634073936851,-20.0,14.222283261390373,-20.0,-20.0,-20.0,14.770574152079305,-20.0,-20.0,-20.0,4.221993538576491,-20.0,13.444180316938809,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_25,CV_0,10.68773,41.25582,3958.6,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.8326826652518236,-20.0,-20.0,6.06772922410051,-20.0,-20.0,14.120617362825657,-20.0,5.935916564036404,-20.0,-20.0,6.075100735985717,-20.0,-20.0,-0.9994,0.9969,-0.9994,-20.0,14.817870785947001,-20.0,14.103088159173975,-20.0,-20.0,-20.0,14.666351243485298,-20.0,-20.0,-20.0,4.2163822348092515,-20.0,13.439615077027984,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_26,CV_0,10.68773,41.25582,4048.2,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.88672530753565,-20.0,-20.0,6.089695831931431,-20.0,-20.0,14.142667503568731,-20.0,5.891434976267165,-20.0,-20.0,6.1926679607088095,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.757210190521324,-20.0,14.178486471595226,-20.0,-20.0,-20.0,14.783834097714006,-20.0,-20.0,-20.0,4.166343003107127,-20.0,13.417595701980972,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_27,CV_0,10.68773,41.25582,4140.2,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.741362717275924,-20.0,-20.0,6.086398050270843,-20.0,-20.0,14.51088563062108,-20.0,5.726073219899474,-20.0,-20.0,6.163675884293248,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.541966807503494,-20.0,14.161402747183343,-20.0,-20.0,-20.0,14.694218848745018,-20.0,-20.0,-20.0,4.146545158631933,-20.0,13.397831448621004,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_28,CV_0,10.68773,41.25582,4060.7,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.87942606879415,-20.0,0.0,0.0,0.0,-20.0,14.10083635852278,-20.0,5.907981529247203,-20.0,-20.0,6.189633046318375,-20.0,-20.0,0.0,0.0,0.0,-20.0,14.788078915691491,-20.0,0.0,0.0,0.0,-20.0,14.808828544271442,-20.0,-20.0,-20.0,4.106515653781514,-20.0,13.342944147142896,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_29,CV_0,10.68773,41.25582,3965.3,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.86359655186601,-20.0,-20.0,6.012825498912458,-20.0,-20.0,14.101274818410506,-20.0,5.846795099915716,-20.0,-20.0,6.161654731224009,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.712646227285253,-20.0,14.154901959985743,-20.0,-20.0,-20.0,14.780939667551138,-20.0,-20.0,-20.0,4.079146503878741,-20.0,13.330311291943792,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_30,CV_0,10.68773,41.25582,4106.4,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,0.0,0.0,0.0,-20.0,6.028028723600244,-20.0,0.0,0.0,0.0,5.902395671125589,-20.0,-20.0,6.159517512786558,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.768275616671483,-20.0,14.170117553556507,-20.0,-20.0,-20.0,14.750557038557417,-20.0,-20.0,-20.0,4.143331516388465,-20.0,13.348818937555313,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_31,CV_0,10.68773,41.25582,3965.3,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.894489815230026,-20.0,-20.0,5.961777361631282,-20.0,-20.0,14.115884637988332,-20.0,5.901010360598823,-20.0,-20.0,6.167874457465991,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.751536282448969,-20.0,14.103804589545788,-20.0,-20.0,-20.0,14.758951849328355,-20.0,-20.0,-20.0,4.168386144690901,-20.0,13.419645338893408,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_0_obs_32,CV_0,10.68773,41.25582,3971.3,[HPH2013]_176__________,304.4646,33, 2CXO J004245.0+411520,11.31,-20.0,5.928117992693875,-20.0,-20.0,6.035929029442045,-20.0,-20.0,14.103639154530685,-20.0,5.861066059743076,-20.0,-20.0,6.141763664570487,-20.0,-20.0,-0.9994,0.9994,-0.9994,-20.0,14.726998727936262,-20.0,14.178028182357957,-20.0,-20.0,-20.0,14.732828271596986,-20.0,-20.0,-20.0,4.049197177035341,-20.0,13.284665316207686,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_1_obs_0,CV_1,10.67917,41.26198,4035.0,[HPH2013]_142__________,27912.78,104, 2CXO J004242.9+411543,77.08,4.21339052735134,4.089856038935487,4.147215131319452,4.671212799645465,4.586867949565128,4.782516055786093,12.716472635138306,12.65915945018767,12.78277934435548,4.692290076595193,4.799696817018415,4.953504835665291,4.747389659432627,4.95233580539844,4.838033383635925,0.1449,0.1949,-0.055,13.691862621361961,13.430509045651217,13.538051504796238,12.786216700664696,12.98171569157347,12.870632404277014,13.583193128177056,13.378200775997332,13.468776625466973,-20.0,-20.0,4.264161665682926,-20.0,13.534617148551582,-20.0,6.0,1.0,0.0001696,7.661e-05,1.0,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.252,0.02291,0.01679,0.00215,0.013980000000000001,0.782,0.866,0.00763,0.17600000000000002,0.486,0.0,0.006294,0.005879,0.00038689999999999997,0.532,0.0,0.35600000000000004,0.0074870000000000015,0.006057,0.006764,0.0006207999999999999,0.411,0.8140000000000001,0.363,0.0,0.237,0.595,0.0004112,0.003687,0.003312,0.005312,0.0,0.0,0.0,CV
CV_1_obs_1,CV_1,10.67917,41.26198,3958.6,[HPH2013]_142__________,27912.78,104, 2CXO J004242.9+411543,77.08,4.303993284781455,4.1749635587786464,4.234704070301944,4.777283528852417,4.69058277422186,4.892790030352131,12.736837535037782,12.677160727313678,12.806041021980812,4.724919101543142,4.834755673874689,4.9931062920521,4.833273944419949,5.0429197403421,4.922268820347608,0.0612,0.1699,-0.1112,13.61475131759678,13.346690987061521,13.456677099353088,12.835944708106549,13.038246785813218,12.922632094715844,13.594995334949632,13.385419133002515,13.474436941729934,-20.0,-20.0,4.2457281313165405,-20.0,13.421246215573566,-20.0,6.0,1.0,0.0001696,7.661e-05,1.0,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.094,0.014740000000000001,0.014719999999999999,1.22e-05,0.0147,0.006,0.025,0.007698,0.33,0.033,0.0,0.005488,0.005032,0.000611,0.099,0.0,0.218,0.005975,0.005488,0.005758,0.0002217,0.13699999999999998,0.444,0.545,1.0,0.759,0.71,0.0006224000000000001,0.0034920000000000003,0.003075,0.006736,0.0,0.0,0.0,CV
CV_1_obs_2,CV_1,10.67917,41.26198,4117.4,[HPH2013]_142__________,27912.78,104, 2CXO J004242.9+411543,77.08,4.289036881004725,4.164246032480617,4.222138375823758,4.756713853916554,4.672028376376989,4.869023308394383,12.706637445288555,12.64859024807456,12.773400094792642,4.777023550106609,4.890421453095613,5.055221318876493,4.79805693659835,4.99481948749622,4.882728704344236,0.1437,0.1524,-0.0112,13.869023308394382,13.590912630552165,13.70421305974839,12.741841806659206,12.938924676370208,12.826522356547006,13.596536298654682,13.399680670248339,13.484258583330634,-20.0,-20.0,4.0523702526156455,-20.0,13.820161071976813,-20.0,6.0,1.0,0.0001696,7.661e-05,1.0,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.9129999999999999,0.019969999999999998,0.0151,0.004867,0.01024,0.991,0.998,0.007075,0.542,0.772,1.0,0.005994,0.004914,0.00108,0.564,1.0,0.542,0.007075,0.004914,0.005994,0.00108,0.938,0.782,0.366,0.0,0.552,0.298,0.0003664,0.003118,0.0028120000000000003,0.00435,0.0,0.0,0.0,CV
CV_1_obs_3,CV_1,10.67917,41.26198,4132.7,[HPH2013]_142__________,27912.78,104, 2CXO J004242.9+411543,77.08,4.349109922143688,4.21645371772965,4.2777775360302694,4.817585347565446,4.723308471154961,4.938170692705301,12.811915626285062,12.750801642608888,12.883392256011751,4.717831221695358,4.824488186636552,4.96657624451305,4.927015255372069,5.152427340857888,5.02516604495146,0.0037,0.2486,-0.2473,13.772884917410876,13.52432881167557,13.631155493174179,12.86043573382415,13.075255647520052,12.954677021213342,13.752763450493235,13.527243550682787,13.625434939277234,-20.0,-20.0,4.339608901597533,-20.0,13.590912630552165,-20.0,6.0,1.0,0.0001696,7.661e-05,1.0,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.121,0.013569999999999999,0.013369999999999998,0.0001486,0.01323,0.467,0.313,0.0070799999999999995,0.503,0.12,1.0,0.004301,0.0037939999999999996,0.0007095,0.113,0.0,0.434,0.00826,0.004423,0.005261,0.0009055,0.866,0.476,0.635,1.0,0.807,0.924,0.0009066,0.003824,0.003078,0.006784,0.0,0.0,0.0,CV
CV_1_obs_4,CV_1,10.67917,41.26198,4108.6,[HPH2013]_142__________,27912.78,104, 2CXO J004242.9+411543,77.08,4.206768552943479,4.09248115389337,4.145876217898833,4.792904459580782,4.705093089394808,4.910094888560602,12.727694155597913,12.674279141980588,12.78861244706314,4.551757587365561,4.637329070274333,4.751291264399082,4.774174008538107,4.968591535748375,4.857923538926715,-0.1886,0.0775,-0.2623,13.566550206238404,13.367036831832738,13.452717692036696,12.848936746646249,13.054039296422431,12.93666664104825,13.519131076312831,13.324771746406936,13.408490191005345,-20.0,-20.0,4.341225679155643,-20.0,13.592439150513638,-20.0,6.0,1.0,0.0001696,7.661e-05,1.0,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.218,0.01877,0.018080000000000002,0.0006342,0.01738,0.725,0.6729999999999999,0.01264,0.504,0.8170000000000001,1.0,0.006489,0.005476,0.001288,0.823,2.0,0.802,0.009483,0.002056,0.005465,0.002595,0.974,0.915,0.5770000000000001,1.0,0.883,0.52,0.001616,0.005995,0.0041600000000000005,0.008612999999999999,0.0,0.0,0.0,CV
