index_compiled,index,class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
10,224,1.0,0.017606382978723405,0.007555178268251274,0.008269896193771628,0.0074060150375939845,0.015703125,0.007042253521126761,0.014855072463768116,0.0297,0.0855,0.010073891625615764,0.02412103746397694,0.02412103746397694,0.005049382716049382,0.0,0.0,0.0,0.0,0.0143,0.0010084745762711862,0.0,0.004063400576368876,0.0,7.6036866359447e-11,0.0,0.010863309352517985,1.0,0.0,0.009420529801324504,0.0,0.004545454545454544,0.0,0.03465045592705167,0.0,0.007801268498942917,0.00673511293634497,0.008346938775510203,0.007579737335834896,0.015407407407407404,0.015407407407407404,0.007579737335834896,0.007056367432150313,0.015675675675675675,0.007186629526462395,0.01602409638554217,0.007109974424552429,0.01576923076923077,0.0070921985815602835,0.015765306122448978,0.124,0.51,0.0071073094867807165,0.016549295774647886,0.016549295774647886,0.00522883295194508,0.0,0.0,0.0,0.0,0.0221,0.5615615615615616,0.6856856856856857,0.2012012012012012,0.07962085308056874,0.10803858520900322,0.006280834914611007,0.018670520231213867,0.07865707434052757,0.018914285714285717,0.07980997624703089,0.01871345029239766,0.07926829268292684,0.018705882352941176,0.07936117936117934,0.633,0.29100000000000004,0.01856115107913669,0.07797619047619048,0.11293103448275862,0.006292682926829268,0.0,0.0,0.0,0.0,0.0283,0.002057142857142857,0.0,0.048799999999999996,0.0,0.004289940828402367,0.0,0.021908045977011494,0.016824644549763037,0.04236311239193083,0.042857142857142864,0.009342105263157895,0.01822660098522168,0.1881918819188192,0.017810026385224276,0.18641810918774973,0.018459657701711492,0.18932038834951453,0.01870503597122302,0.190307328605201,0.698,0.722,0.014226289517470883,0.05893333333333334,0.0585430463576159,0.008796296296296297,0.0,0.0,0.0,0.0,0.125
11,1461,1.0,0.0,0.004261460101867572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008703170028818444,0.002604938271604938,0.0,0.0,0.0,0.0,3.21e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008444444444444444,0.005140712945590995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88e-10,0.0,0.0,0.0,0.0,0.007395498392282958,0.000555977229601518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007655172413793103,0.0005609756097560975,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005014577259475219,0.0001407894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008211920529801324,0.000154320987654321,0.0,0.0,0.0,0.0,0.0
12,1388,1.0,3.148936170212765e-05,0.0008234295415959252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576354679802956e-06,1.2507204610951008e-05,0.0019279538904899134,0.00041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.928705440900563e-06,1.3259259259259256e-05,0.0024888888888888886,0.001290806754221388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9237947122861592e-06,8.239436619718308e-06,0.0017429577464788731,0.0005812356979405034,0.0,0.0,0.0,0.0,0.0,0.12712712712712712,0.0,0.0,5.118483412322276e-05,0.0007620578778135048,5.066413662239089e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6043165467625903e-05,4.7916666666666675e-05,0.0006982758620689655,4.0536585365853655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,314,0.0,2.212765957446808e-05,6.264855687606111e-07,4.463667820069205e-06,3.7406015037593984e-06,6.109375e-06,3.4894366197183097e-06,5.6449275362318845e-06,0.28600000000000003,0.11699999999999999,5.751231527093597e-06,1.0576368876080692e-05,9.654178674351586e-06,2.3950617283950615e-06,0.375,0.49700000000000005,1.1877828054298642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922222222222222e-07,1.5666041275797372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274647887323944e-07,5.457746478873239e-07,1.6819221967963385e-07,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.05505505505505505,6.374407582938389e-05,0.0002967845659163987,1.9924098671726752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446043165467626e-05,6.726190476190477e-05,0.00034827586206896547,2.1365853658536583e-05,0.0,0.384,0.00023294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8672985781990524e-05,7.809798270893371e-05,8.221574344023324e-05,1.618421052631579e-05,2.9433497536945817e-05,0.00033579335793357934,3.0079155672823215e-05,0.00034620505992010657,2.93398533007335e-05,0.0003325242718446602,2.9136690647482015e-05,0.0003274231678486998,0.111,0.156,2.4625623960066556e-05,0.00011266666666666666,0.00012119205298013245,1.5946502057613168e-05,0.0,0.147,0.00022408536585365855,0.0,0.0
14,585,1.0,2.2074468085106383e-05,0.0,7.1280276816609e-06,6.541353383458646e-06,1.4765625e-05,6.267605633802817e-06,1.3985507246376815e-05,0.894,0.9390000000000001,8.669950738916257e-06,2.207492795389049e-05,1.8414985590778096e-05,3.3888888888888884e-06,0.375,0.474,2.5791855203619907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4577861163227016e-06,9.111111111111109e-07,0.0,0.0,2.275574112734864e-06,1.608108108108108e-06,2.328690807799443e-06,1.6566265060240964e-06,2.301790281329923e-06,1.626373626373626e-06,2.288416075650118e-06,1.622448979591837e-06,0.972,0.9740000000000001,2.332814930015552e-06,1.6760563380281689e-06,1.426056338028169e-06,1.8077803203661328e-06,0.0,0.105,3.7142857142857138e-06,0.0,0.0,-0.03373373373373373,-0.20520520520520516,-0.17217217217217215,9.71563981042654e-05,0.0,0.0,2.329479768786127e-05,9.808153477218225e-05,2.3485714285714285e-05,9.904988123515438e-05,2.3333333333333332e-05,9.878048780487805e-05,2.335294117647059e-05,9.901719901719902e-05,0.386,0.655,2.3453237410071945e-05,9.880952380952381e-05,0.00012758620689655174,6.7804878048780495e-06,0.0,0.0959,0.00035764705882352943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.225118483412323e-05,0.00015965417867435159,0.0,0.0,4.9261083743842374e-05,0.0006199261992619927,4.7493403693931406e-05,0.0006031957390146474,5e-05,0.0006262135922330096,5.095923261390887e-05,0.0006335697399527187,0.9009999999999999,0.9690000000000001,3.843594009983361e-05,0.000194,0.00013509933774834434,1.4300411522633746e-05,0.625,0.875,0.004070121951219512,0.0,0.0
15,251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,341,1.0,3.3617021276595737e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1995073891625616e-06,3.1123919308357346e-06,2.8674351585014407e-06,5.432098765432099e-07,0.0,0.152,5.4751131221719446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.436619718309859e-07,3.146453089244851e-07,0.0,0.10099999999999999,3.417142857142857e-06,0.0,0.0,-0.7817817817817816,-1.0,-0.3093093093093093,1.7274881516587682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5827338129496407e-06,1.6785714285714285e-05,1.793103448275862e-05,8.634146341463415e-07,0.5,0.648,0.00019941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5521327014218014e-05,3.77521613832853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820299500831948e-06,3.24e-05,0.0,0.0,0.375,0.5710000000000001,0.0007027439024390245,0.0,0.0
17,922,0.0,6.702127659574467e-06,0.0,3.5986159169550172e-06,3.210526315789473e-06,9.0625e-06,3.056338028169014e-06,8.55072463768116e-06,0.682,0.679,4.334975369458129e-06,1.3717579250720461e-05,8.040345821325648e-06,8.641975308641976e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5037037037037032e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15115115115115113,-1.0,-0.5575575575575575,4.478672985781991e-05,2.659163987138264e-05,7.817836812144213e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.187050359712231e-06,5.0535714285714286e-05,3.172413793103448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933649289099526e-05,0.00010489913544668586,6.588921282798834e-05,1.263157894736842e-05,4.199507389162563e-05,0.00045387453874538744,4.20844327176781e-05,0.00045938748335552613,4.205378973105135e-05,0.0004526699029126213,4.2086330935251794e-05,0.0004503546099290781,0.40700000000000003,0.245,3.5108153078203e-05,0.000152,9.801324503311259e-05,1.3065843621399176e-05,0.0,0.0,0.0,0.0,0.0
18,695,1.0,8.617021276595744e-06,3.0390492359932084e-06,5.4325259515570934e-06,4.9624060150375935e-06,1.1171875000000002e-05,4.753521126760564e-06,1.0579710144927538e-05,0.428,0.773,6.551724137931036e-06,1.6974063400576368e-05,1.729106628242075e-05,3.5802469135802467e-06,0.0,0.363,1.7873303167420814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570356472795497e-06,3.414814814814814e-06,3.4592592592592588e-06,2.4577861163227014e-06,2.150313152400835e-06,4.639639639639639e-06,2.2089136490250696e-06,4.759036144578314e-06,2.1815856777493603e-06,4.67032967032967e-06,2.1702127659574467e-06,4.668367346938776e-06,0.0,0.0,2.208398133748056e-06,5.035211267605634e-06,4.823943661971831e-06,1.7963386727688784e-06,0.0,0.486,3.1885714285714283e-06,0.0,0.0,0.2862862862862863,-0.15715715715715714,-0.4224224224224224,3.696682464454977e-05,7.877813504823153e-05,4.914611005692599e-06,1.1676300578034682e-05,4.796163069544364e-05,1.177142857142857e-05,4.845605700712589e-05,1.1695906432748537e-05,4.829268292682927e-05,1.1705882352941177e-05,4.84029484029484e-05,0.627,0.852,1.1438848920863311e-05,4.9523809523809525e-05,9.051724137931034e-05,5.317073170731708e-06,0.625,0.895,0.0006294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.952606635071091e-05,0.00012017291066282419,0.00010962099125364432,2.513157894736842e-05,4.3719211822660106e-05,0.0005166051660516605,4.221635883905014e-05,0.0005046604527296939,4.4254278728606365e-05,0.000520631067961165,4.5083932853717024e-05,0.0005260047281323878,0.24600000000000002,0.342,3.311148086522463e-05,0.00016066666666666665,0.00013178807947019866,2.345679012345679e-05,0.75,0.917,0.0015853658536585367,0.0,0.0
19,677,0.0,0.0,0.0,2.7958477508650522e-05,2.3421052631578947e-05,4.828125e-05,2.186619718309859e-05,4.463768115942029e-05,0.46,0.484,3.5960591133004926e-05,8.357348703170028e-05,7.60806916426513e-05,1.6851851851851853e-05,0.625,0.857,0.00021266968325791853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0469043151969981e-05,2.0777777777777775e-05,0.0,0.0,0.0,3.076576576576576e-05,0.0,3.162650602409638e-05,0.0,3.104395604395604e-05,0.0,3.10204081632653e-05,0.358,0.248,0.0,3.295774647887323e-05,2.7535211267605633e-05,8.958810068649885e-06,0.625,0.856,9.885714285714285e-06,0.0,0.0,0.0,0.0,0.0,0.0002440758293838863,0.0,0.0,0.0,0.0002422062350119904,0.0,0.0002470308788598575,0.0,0.00024390243902439022,0.0,0.00024447174447174446,0.2,0.563,0.0,0.00024523809523809524,0.00036551724137931036,2.1365853658536583e-05,0.5,0.642,0.000473529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001635071090047394,0.00036023054755043225,0.0,0.0,0.00016748768472906408,0.0015129151291512918,0.00017150395778364118,0.001571238348868176,0.00016748166259168706,0.0015048543689320387,0.00016666666666666666,0.0014893617021276596,0.795,0.644,0.00014076539101497504,0.0005106666666666666,0.00047483443708609273,8.281893004115227e-05,0.625,0.8859999999999999,0.0024237804878048785,0.0,0.0
20,466,1.0,4.76063829787234e-06,0.0,1.4429065743944636e-06,1.3157894736842106e-06,3.3125000000000005e-06,1.2570422535211267e-06,3.13768115942029e-06,0.985,0.991,1.773399014778325e-06,5.014409221902017e-06,8.587896253602305e-06,1.7901234567901233e-06,0.625,0.9079999999999999,2.285067873303167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2439024390243902e-06,9.22222222222222e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.055987558320373e-07,1.7218309859154927e-06,2.4471830985915495e-06,8.867276887871853e-07,0.375,0.39899999999999997,5.6057142857142855e-06,0.0,0.0,0.2262262262262262,0.3243243243243243,0.07507507507507506,1.8388625592417063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.28600000000000003,5.237410071942447e-06,1.8333333333333333e-05,4.629310344827586e-05,2.497560975609756e-06,0.625,0.807,0.0005611764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3886255924170626e-06,2.9106628242074925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.9420000000000001,3.5607321131447588e-06,4.460000000000001e-05,7.350993377483444e-05,1.0390946502057612e-05,0.625,0.941,0.0028810975609756097,0.0,0.0
21,379,0.0,6.329787234042552e-05,0.0,8.062283737024221e-05,6.766917293233083e-05,0.00013203125,6.302816901408451e-05,0.00012246376811594204,1.0,1.0,0.00010394088669950741,0.00022881844380403458,0.00018040345821325647,3.925925925925926e-05,0.375,0.47100000000000003,0.0009739819004524887,0.0,0.0,4.211864406779661e-06,0.0,0.005907780979827089,0.0,1.8755760368663594e-09,0.0,0.017697841726618705,0.136,0.0,0.05596026490066225,0.0,7.307692307692307e-05,0.0,0.04756838905775076,0.0,8.985200845665961e-05,8.973305954825462e-05,7.510204081632652e-05,9.061913696060037e-05,0.00018148148148148147,0.0,0.0,9.290187891440501e-05,0.00020405405405405405,9.526462395543176e-05,0.00020963855421686747,9.411764705882352e-05,0.00020604395604395602,9.361702127659576e-05,0.0002056122448979592,0.992,0.985,9.533437013996889e-05,0.0002204225352112676,0.00015528169014084506,4.8855835240274593e-05,0.5,0.614,5.2742857142857136e-05,0.0,0.0,0.8738738738738738,0.7707707707707707,-0.3163163163163163,0.00022890995260663508,0.0,0.0,5.895953757225433e-05,0.00021342925659472423,5.999999999999999e-05,0.0002168646080760095,5.906432748538012e-05,0.0002148780487804878,5.88235294117647e-05,0.00021498771498771498,0.431,0.722,5.971223021582734e-05,0.0002154761904761905,0.00026120689655172413,1.7268292682926826e-05,0.0,0.0685,0.006588235294117648,0.0,0.0,5.9809523809523814e-05,0.0,0.099,0.0,0.05946745562130177,0.0,0.07218390804597702,0.00015876777251184836,0.0002841498559077809,0.0,0.0,0.00015640394088669953,0.0011648216482164821,0.0001596306068601583,0.001203728362183755,0.000156479217603912,0.001154126213592233,0.00015467625899280577,0.0011394799054373524,0.789,0.889,0.00013111480865224626,0.0003913333333333334,0.0004880794701986755,0.00011111111111111112,0.0,0.27699999999999997,0.0513719512195122,0.0,0.0
22,339,1.0,3.3617021276595737e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1995073891625616e-06,3.1123919308357346e-06,2.8674351585014407e-06,5.432098765432099e-07,0.0,0.152,5.4751131221719446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.436619718309859e-07,3.146453089244851e-07,0.0,0.10099999999999999,3.417142857142857e-06,0.0,0.0,-0.7817817817817816,-1.0,-0.3093093093093093,1.7274881516587682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5827338129496407e-06,1.6785714285714285e-05,1.793103448275862e-05,8.634146341463415e-07,0.5,0.648,0.00019941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5521327014218014e-05,3.77521613832853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820299500831948e-06,3.24e-05,0.0,0.0,0.375,0.5710000000000001,0.0007027439024390245,0.0,0.0
23,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231527093596059e-06,3.9481268011527375e-06,3.7463976945244956e-06,5.740740740740741e-07,0.0,0.15,2.4208144796380086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.767605633802817e-07,6.056338028169013e-07,0.0,0.0,0.00157,1.2399999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.762589928057554e-06,1.4047619047619047e-05,1.3793103448275863e-05,6.146341463414634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504159733777039e-06,4.046666666666667e-05,3.8410596026490065e-05,5.0102880658436214e-06,0.0,0.00403,0.0007103658536585367,0.0,0.0
24,1214,1.0,0.20478723404255317,0.09592529711375211,0.12179930795847752,0.1018796992481203,0.0,0.09507042253521127,0.0,1.0,1.0,0.16133004926108377,0.0,0.0,0.0808641975308642,0.0,0.0,0.0,0.2,0.748,0.01949152542372881,0.0,0.003371757925072046,0.0,2.649769585253456e-11,0.0,1.0,0.207,0.0,1.9205298013245032e-09,0.0,0.023671328671328668,0.0,1.0,0.0,0.08054968287526428,0.059137577002053396,0.08612244897959184,0.08874296435272044,3.2592592592592586e-05,3.2592592592592586e-05,0.08874296435272044,0.07473903966597076,1.0225225225225224e-05,0.0766016713091922,1.0542168674698796e-05,0.07570332480818413,1.0329670329670329e-05,0.07517730496453902,1.0306122448979593e-05,0.9309999999999999,0.973,0.07776049766718508,1.0880281690140844e-05,1.0880281690140844e-05,0.05720823798627002,0.0,0.0,0.0,0.0,0.037000000000000005,0.5215215215215215,0.17417417417417413,-0.38238238238238237,0.0,0.0,0.07305502846299809,0.22023121387283237,0.0,0.22342857142857142,0.0,0.22105263157894733,0.0,0.22058823529411764,0.0,0.706,0.878,0.22589928057553957,0.0,0.0,0.07658536585365854,0.0,0.0,0.0,0.0,0.00859,0.03638095238095239,0.0,0.0953,0.0,6.834319526627219e-11,0.0,1.0,0.6931279620853082,0.0,0.0,0.3848684210526316,0.7056650246305421,0.0,0.7150395778364115,0.0,0.7066014669926651,0.0,0.7038369304556354,0.0,0.99,0.997,0.5856905158069884,0.0,0.0,0.36213991769547327,0.0,0.0,0.0,0.0,0.41200000000000003
25,547,1.0,2.313829787234042e-05,0.0,9.100346020761246e-06,8.308270676691729e-06,1.125e-05,7.957746478873239e-06,1.072463768115942e-05,0.867,0.902,1.1059113300492612e-05,1.685878962536023e-05,1.440922190201729e-05,4.049382716049382e-06,0.625,0.6729999999999999,3.495475113122171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.969981238273921e-06,4.0370370370370366e-06,0.0,0.0,3.2359081419624217e-06,6.576576576576577e-06,3.3426183844011143e-06,6.746987951807228e-06,3.2992327365728897e-06,6.648351648351647e-06,3.286052009456265e-06,6.63265306122449e-06,0.532,0.879,3.328149300155521e-06,7.077464788732395e-06,5.2816901408450695e-06,1.6475972540045764e-06,0.0,0.245,5.942857142857142e-06,0.0,0.0,0.1161161161161161,-0.11911911911911911,-0.2292292292292292,8.03317535545024e-05,0.0,0.0,2.5144508670520227e-05,8.537170263788969e-05,2.537142857142857e-05,8.622327790973871e-05,2.5204678362573096e-05,8.609756097560975e-05,2.523529411764706e-05,8.624078624078624e-05,0.851,0.5,2.532374100719425e-05,8.571428571428571e-05,8.586206896551724e-05,5.658536585365853e-06,0.375,0.525,0.00027588235294117653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367298578199054e-05,0.00011498559077809798,0.0,0.0,5.825123152709361e-05,0.0005153751537515376,5.620052770448549e-05,0.0005019973368841546,5.916870415647922e-05,0.0005194174757281553,6.0311750599520376e-05,0.0005260047281323878,0.39,0.626,4.559068219633943e-05,0.00016133333333333332,0.00013642384105960265,2.4176954732510288e-05,0.0,0.319,0.0019512195121951222,0.0,0.0
