,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,var_inter_index,var_inter_prob,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_u,var_max,var_sigma,photflux_aper_hilim,photflux_aper_hilim_h,hard_hs,flux_aper_hilim_h,hard_hs_lolim,photflux_aper_hilim_m,var_mean,var_min,flux_aper_lolim_s,photflux_aper_h,photflux_aper_hilim_b,photflux_aper_lolim_s,hard_hs_hilim,photflux_aper_m,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,flux_aper_m,hard_hm_lolim,flux_aper_h,bb_ampl_hilim,photflux_aper_lolim,photflux_aper_b,hard_ms_hilim,photflux_aper_s,hard_ms,hard_hm,hard_hm_hilim,hard_ms_lolim,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim,photflux_aper_lolim_m,flux_aper_lolim,flux_aper,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_b,bb_ampl,photflux_aper,ks_prob,photflux_aper_lolim_u,flux_aper_s,photflux_aper_lolim_h,var_prob,powlaw_gamma,powlaw_gamma_hilim,kp_prob,powlaw_ampl_lolim,bb_ampl_lolim,bb_kt,powlaw_ampl,bb_kt_hilim,var_index,powlaw_ampl_hilim,powlaw_gamma_lolim,flux_aper_lolim_u,bb_kt_lolim,brems_stat,powlaw_nh,bb_nh_hilim,flux_powlaw_hilim,powlaw_nh_hilim,flux_aper_u,bb_nh,flux_powlaw_lolim,bb_stat,powlaw_nh_lolim,powlaw_stat,flux_bb_hilim,flux_brems,flux_brems_lolim,flux_bb,bb_nh_lolim,flux_brems_hilim,flux_powlaw,flux_bb_lolim
354,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9953027950310558,0.004697204968944099,0.9953027950310558,1.0,1.0,0.00032892791530235113,0.35374118433815976,0.34951289262016794,0.3919457254244504,0.002952151128303131,0.0013961552743031967,0.552328157068878,0.5087022131757044,0.28377026215729434,0.5070754463669543,0.19889862327909885,0.5802671518218748,0.014943137653603188,0.013192289639374405,0.6774665955407587,0.4735821300473992,0.5557551896463528,0.6650317020655483,0.3598459563543004,0.527109368990575,0.6360776230311114,0.5364709960742962,0.6020381271439064,0.5731375467501031,0.4838178874638204,0.3583022482105051,0.4496486922610628,0.3919457254244504,0.6693225887926404,0.5668356418339223,0.3808184143222506,0.5808751326402273,0.3112367420452271,0.4712327396437863,0.5592286501377409,0.26478380968487514,0.6281759572641896,0.5469394630319011,0.5250756309543422,0.6047216129042087,0.6532325503581176,0.5845852696830747,0.5638346686105858,0.5134101666843234,0.6011920453821141,0.3919457254244504,0.5975719258252147,0.6188343064223877,0.3919457254244504,0.5893345178623295,0.5179940639320186,0.4522031759385845,0.3919457254244504,0.3919457254244504,0.7415594855305467,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.027173913043478264,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
355,EXO 1745-248        ,NS0020,23.47,train,NS,NS,1,1,NS,0.9843184391824313,0.01568156081756879,0.9843184391824313,0.5625,0.7394164759725401,0.0007788782168019017,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0009407769125645047,0.0004398420889542955,0.4226136424,0.3714426821442698,0.538773263958375,0.4594088664437726,0.3671088861076346,0.5211752982525184,0.004022310194490301,0.003637282711716458,0.4034657654800543,0.32262350961620795,0.4319535290387445,0.430705699920128,0.6908344030808728,0.4687893082433504,0.35406114390447296,0.4937108298458164,0.36356448831137816,0.4817608403202431,0.4433046717632704,0.1700272204859361,0.3916093716203902,0.3919457254244504,0.5898515908046594,0.4487147111100481,0.8395907928388746,0.3196248343385757,0.7537522513508105,0.2712627576545928,0.3461538461538461,0.7344833417892778,0.5279486742801852,0.4516638966228741,0.4491529997368146,0.5668541006070625,0.5954801958979526,0.5182515445515199,0.5390339127105939,0.4500563452955577,0.5187266687440597,0.3919457254244504,0.5009069839935969,0.5994564123213206,0.3919457254244504,0.26537144548072544,0.3610479716478803,0.6146808286886108,0.3919457254244504,0.3919457254244504,0.4506631832797428,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.10869565217391304,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
356,CXOU J100518.5-07413,BH0023,14.07,train,BH,BH,1,1,BH,0.9525850802514911,0.9525850802514911,0.04741491974850881,0.275,0.5251716247139587,2.0067792434202475e-05,0.3261681143118573,0.1729138234814837,0.2412097304145001,0.0006894880574988245,0.00032529156391722846,0.4463338650532035,0.3735300494027721,0.2581548929357615,0.3542656593202573,0.1832290362953692,0.4469798785937253,0.0044983912453030106,0.0041039553827837685,0.5814550407263838,0.33998878637313784,0.437693503390417,0.5780679916197757,0.31815147625160456,0.3859392878514437,0.5031470482681915,0.4193943253957033,0.4772182124025249,0.44687561823365785,0.3620545744802656,0.3576973485230366,0.2895871649207005,0.3919457254244504,0.5966658255040649,0.4572738648631513,0.3431202046035805,0.4601821658241394,0.2893736241745047,0.4643786271763058,0.5426997245179064,0.25491854106770395,0.5398188035894517,0.4187319549265561,0.3868407817022321,0.4996791881120518,0.5635497205814316,0.4677329394115021,0.4716013238765012,0.38203159991259655,0.4944259579248497,0.3919457254244504,0.5168595860972319,0.3802597141131467,0.3402519389284216,0.4516416187356749,0.4101345476087887,0.4650857082763698,0.3919457254244504,0.3919457254244504,0.4793006430868168,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.16304347826086954,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
357,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,1.0,1.0,0.00032892791530235113,0.7816709425398667,0.6502801118284355,0.3919457254244504,0.0030560517480913737,0.00134142518774315,0.7550967505940225,0.4683327097675036,0.06939163498098856,0.478911314156514,0.017521902377972482,0.6534812752062356,0.02196188840455837,0.019571225534757517,0.7353310919461093,0.3988702951006832,0.6095858501650316,0.7198169055306295,0.12379974326059047,0.5958798659679604,0.7391980569402223,0.6367404000033846,0.7033785876428087,0.6337344125897048,0.5810287083894605,0.0705212218973687,0.3866933117720592,0.3919457254244504,0.6950301749509346,0.6109066318847153,0.3431202046035805,0.6725403137012137,0.2462477486491895,0.18936361817090253,0.30642085187539736,0.1753762895315407,0.6541686483973016,0.6007737265160931,0.6495353665274227,0.6444866014502356,0.6790996442596193,0.6329950228042321,0.6274890843568157,0.3104991550632416,0.6354858150665822,0.3919457254244504,0.6448346099162028,0.4311791154956043,0.3919457254244504,0.6887207929270707,0.29559703447153496,0.341606197637326,0.3919457254244504,0.3919457254244504,0.3155144694533762,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.036231884057971016,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
358,J1047+1234          ,BH0024,56.53,train,BH,BH,1,1,BH,0.9680379188563192,0.9680379188563192,0.03196208114368095,0.8,0.7869565217391304,0.00040593129457426065,0.5443400675755,0.5401206283335781,0.5478224865284012,0.005233135267884598,0.00013039251403297104,0.6793506253833214,0.6310912172610207,0.3468581148689214,0.6475862316643387,0.32645807259073845,0.6790223569153874,0.04686032915207405,0.04671778800462791,0.7701009447598745,0.6230569548771492,0.6747500820911938,0.7738786422764511,0.3501925545571245,0.655098826667192,0.7112058633395422,0.6357391570677026,0.7032501156208841,0.6930132409473359,0.609704476868672,0.5113418691400342,0.6235522316621075,0.00970985388954698,0.7862685587730035,0.6914327423685549,0.32076726342711,0.7007648158279172,0.3181408845307184,0.5325195117070243,0.5307798262343717,0.3387451378318958,0.7434885043341105,0.6830781568728275,0.6535379696473815,0.7307363712723409,0.772673060315889,0.7160547707543871,0.6882212211063736,0.6889426866729117,0.7298685960422171,0.009410923764497413,0.7300389264234761,0.7139118179987921,0.708049671861019,0.6891455611742217,0.6787813119577899,0.0888631822483963,0.20653767223688071,0.17539230662407998,0.6328376205787779,0.0001395316057611066,0.009707614312991556,0.07277123469308168,9.959630675176247e-05,0.002440612564813698,0.0,0.0006668372415058857,0.3721284426957736,0.6263702470816306,0.0691604522492182,0.06653575141503985,0.0023492415375825945,0.00013912017692351215,0.4777864411055652,0.0035361577105868795,0.5065272727538062,1.818658536590464e-10,0.7362118226009998,0.4493739793140991,0.0003377851381576401,0.09114219114219116,0.40477218747519017,0.4843774257693856,0.4912129859992722,0.4191353250841205,0.3919457254244504,0.4791245270257822,0.5492644507000025,0.5090181039278415
359,KV UMA              ,BH0028,12.97,train,BH,BH,1,1,BH,0.9245443982495136,0.9245443982495136,0.07545560175048621,0.825,0.9713958810068648,7.334464027779252e-05,0.4687834069149242,0.4778349063339225,0.4365014037647269,0.0007919132441787738,9.50397265211727e-05,0.5274797183664337,0.4064987797983035,0.2324894936962177,0.4264173201505265,0.18197747183979976,0.5108216272988818,0.006493011549593208,0.006422771786289823,0.6246912284786117,0.3806040561669237,0.4875028394739245,0.62753713002988,0.26808729139922977,0.46440415298366294,0.5458261131676114,0.4767368878060736,0.5300059625784882,0.5041014428706834,0.4313539952569107,0.3205464260510132,0.3740058914417482,0.3919457254244504,0.6627992480811409,0.5083196060403585,0.3571867007672634,0.5180859159643435,0.3237442465479288,0.3906343806283771,0.4301758847213393,0.3133773042448842,0.5862920525615781,0.4820380403658012,0.481374702591516,0.5717214296266424,0.6312229473793991,0.5528831275395227,0.5371349632715833,0.4647777536525741,0.553072298885948,0.3919457254244504,0.5905611150695923,0.2887054560096637,0.5890708302407286,0.5027576805825252,0.4539011671125848,0.2876222526027973,0.3919457254244504,0.3919457254244504,0.4907556270096464,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.021739130434782608,0.3919457254244504,0.3919457254244504,0.520354211489323,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4169061216592612,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
360,SAXWFC J1748.1-2446.,NS0071,2.75,train,NS,NS,1,1,NS,0.9123886703843744,0.08761132961562579,0.9123886703843744,0.0,0.0,1.0644135415579603e-05,0.2742733680384559,0.2725478641324047,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3074114852599517,0.16011367350031094,0.0,0.2369143406934011,0.0,0.2751359082588912,0.3919457254244504,0.3919457254244504,0.17113546381238476,0.3919457254244504,0.1986785975277044,0.20531686993301715,0.40600770218228494,0.3919457254244504,0.26440997744671585,0.22470172655888812,0.2585343746816348,0.14235676874490427,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.2623385726400799,0.1861964310787505,0.5111508951406649,0.19306462496510948,0.2594056433860316,0.0,0.5493218902309811,0.0,0.1874908352883256,0.3919457254244504,0.2091952672935641,0.3919457254244504,0.10745633682369156,0.08610006377453888,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.2303806893323188,0.3919457254244504,0.3919457254244504,0.14167534989140956,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
361,CXOU J100517.1-07421,BH0022,11.12,train,BH,BH,1,1,BH,0.9479162687886786,0.9479162687886786,0.052083731211321455,0.375,0.5837528604118992,2.1838654461716134e-05,0.01168591347650242,0.1055732807081268,0.3919457254244504,0.0004296478934271183,0.0003401635298176245,0.2908490787421871,0.2233889668969284,0.15124074444666796,0.2269282411215052,0.04190237797246558,0.24780894314452584,0.0019473953224603228,0.0015089284791950748,0.4333991626926448,0.14708191353787012,0.32019070030925906,0.4718708624465762,0.2719383825417202,0.3919457254244504,0.3563017397441521,0.20405585981143295,0.3749002282635188,0.2772826898667189,0.3919457254244504,0.4729307389857849,0.3919457254244504,0.3919457254244504,0.4729452018486535,0.3321949441432394,0.17764705882352938,0.3440166300889219,0.0,0.7806183710226136,1.0,0.0,0.4149923415815594,0.2234995246294521,0.22512619158852695,0.3919457254244504,0.3937069022613967,0.27770977487373394,0.3919457254244504,0.3919457254244504,0.2968759847934689,0.3919457254244504,0.3688604669838932,0.34578216227098857,0.3919457254244504,0.27974030129215705,0.3919457254244504,0.6351877168997792,0.3919457254244504,0.3919457254244504,0.6199758842443729,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.16304347826086954,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
362,1WGA J1747.4-3002   ,NS0077,17.15,train,NS,NS,1,1,NS,0.9193000553970003,0.08069994460299985,0.9193000553970003,0.75,0.8641304347826086,0.017633903944760627,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.003727905499971553,0.00031155817788450295,0.6293072625733359,0.6705448228004646,0.8287472483490094,0.6945141386435394,0.7773717146433041,0.6308764452692556,0.031698730587648966,0.031326749798562044,0.3455824894850364,0.6574706114045565,0.6302615709571178,0.5926702761494724,0.873632862644416,0.5929411631424093,0.4127688113607443,0.5973148320823332,0.5252581134171758,0.6954316565184396,0.5589723665617993,0.6920556507712471,0.6667822663453193,0.00029179773616747675,0.7441620085925925,0.643052747960581,0.7143734015345268,0.4970245677995142,0.6362317390434261,0.7306383830298179,0.7570989616444163,0.6246688088392807,0.6975925754614465,0.6769653264922754,0.6658572453242713,0.6723919189193426,0.7694445108911592,0.7202664744510611,0.6386398909074552,0.7168659678886885,0.7163454586997591,0.00028676242300620285,0.6828544005409694,0.5083551439500705,0.3919457254244504,0.3058359942200841,0.7012299067402352,0.20375433799558315,0.17663441805922014,0.19011248437716985,0.4305667202572348,0.00010314777922513984,0.00020536213190144309,0.3131970985102566,0.00011175208056198576,0.011358977450862177,0.0,0.0012436501147626356,0.3123492829039219,0.3919457254244504,0.27319380963836104,0.03615571214046436,0.04682762448908621,0.026021434685589203,0.4530116820034705,0.0670689081371577,0.3919457254244504,0.009346689892693449,0.7017373953780318,0.0344311377245509,0.030228251269919643,0.06340326340326341,0.4765451060858117,0.4611372004217006,0.44280553645485066,0.4707782758873115,0.3919457254244504,0.4764229313353243,0.5131995047155647,0.5303761542496985
363,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,1.0,1.0,0.00032892791530235113,0.7228122390651335,0.5886320338782348,0.3919457254244504,0.002123383071527402,0.0008360678829035973,0.6971392371907543,0.4563376845897746,0.10626375825495292,0.4672947620026469,0.027534418022528186,0.4884579863479625,0.012983361400808302,0.012046893723399859,0.6588968510687804,0.38717583712375697,0.5370148090580927,0.6580467350956302,0.20590500641848525,0.3867564049290471,0.6650372853508258,0.4487073727357438,0.6441582833032227,0.5536553541105661,0.3515365620434246,0.3746849480794435,0.3747467387890544,0.3919457254244504,0.6233020909529027,0.5330476875685651,0.15140664961636824,0.6078707866554645,0.07874724834900934,0.6381328797278367,0.8358762449671541,0.021139861322509716,0.5737691851170974,0.5099336247905814,0.5706254322156579,0.3576707624674237,0.5954176040071194,0.5527937033441117,0.32855016461813596,0.2461098289570355,0.541203498374218,0.3919457254244504,0.5744467916775876,0.2501509965774109,0.3919457254244504,0.6035924995396381,0.22812037519074216,0.4285413818487748,0.3919457254244504,0.3919457254244504,0.12861736334405147,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
364,J1748-2446          ,NS0057,18.31,train,NS,NS,1,1,NS,0.9897076601914648,0.010292339808535427,0.9897076601914648,0.725,0.8118993135011442,0.0005272565535400718,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0004942479376280814,0.00012038240154689556,0.363709147185516,0.4273826171400242,0.3919457254244504,0.4873455202597308,0.3919457254244504,0.270926862483686,0.003244368350341452,0.0031960520742944512,0.3919457254244504,0.4065708176160838,0.3417018217681684,0.3919457254244504,0.3919457254244504,0.16486742991961847,0.3919457254244504,0.2526368788650338,0.3919457254244504,0.4776257420079996,0.15452526998312072,0.8664683939913298,0.4441721907046314,0.3919457254244504,0.5580947888668923,0.3626454178924768,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.91750050030018,0.9629158720067812,0.3919457254244504,0.4569376575316485,0.4478321449003557,0.4672208891582063,0.2477317743519845,0.622899811988635,0.541389943087254,0.23267264795965814,0.53154722220235,0.5147254287990838,0.3919457254244504,0.4546396811403938,0.07398832293134687,0.3919457254244504,0.3919457254244504,0.484424468431659,0.32653275843937324,0.3919457254244504,0.3919457254244504,0.1994573954983923,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
365,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9046184778204066,0.09538152217959357,0.9046184778204066,1.0,1.0,0.00032892791530235113,0.33219485979798197,0.3573672561611866,0.2431951029343617,0.0005192815624384682,0.00011694318607032414,0.4346866735690944,0.402304926766732,0.4631278767260356,0.39887461840607297,0.35709637046307885,0.450664176172157,0.003638783655462019,0.0035775816985868353,0.5104172103189465,0.3714237640216608,0.4165201468664545,0.5174287794850505,0.5625160462130937,0.38862502411493255,0.4400711806548986,0.4186322528308482,0.4214541125457222,0.4392785184393971,0.3594586333456896,0.43008367779009976,0.33924392639949263,0.3919457254244504,0.5770468102138626,0.4346152286872939,0.5252173913043477,0.3952109382756269,0.4325095057034221,0.5318691214728837,0.6108815426997245,0.3795591634252213,0.5180145461507589,0.4083847834142496,0.3988459238313182,0.5000536877665599,0.5543706510528161,0.4608051857744477,0.4686378214148541,0.4297367611462976,0.4826165015417096,0.3919457254244504,0.5022995320407727,0.4892289108113551,0.3078123489187906,0.3742769418334371,0.4407108661166051,0.3636029025134083,0.3919457254244504,0.3919457254244504,0.6380627009646301,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
366,SAXWFC J1748.1-2446.,NS0072,19.47,train,NS,NS,1,1,NS,0.9918036625845549,0.008196337415444966,0.9918036625845549,0.5,0.6455949656750573,4.9443530109702195e-05,0.29638348397898623,0.288177267845137,0.3919457254244504,0.0009315166867496891,0.00025226985920818106,0.4058460636318493,0.4744994015491949,1.0,0.5024788646594232,0.9362202753441802,0.33975120274308684,0.00474096875658115,0.004612412710218585,0.3919457254244504,0.4492190625380593,0.38930551865754204,0.3919457254244504,1.0,0.2412306812949886,0.1676683043209547,0.3242883998124825,0.16879060389354494,0.493805581645465,0.23283759377541435,0.8305776792015324,0.4544608657200294,0.3919457254244504,0.5460324971615538,0.4036107940469472,1.0,0.3919457254244504,1.0,0.8968881328797279,0.9497245179063359,0.7232087490839393,0.4855647621124003,0.4591082867373559,0.4375772048653273,0.31582534544843743,0.5874748927090868,0.5049390803267879,0.3027118898680189,0.5308608459295463,0.5186335031060391,0.3919457254244504,0.4464807744408244,0.12482383732635395,0.3919457254244504,0.3919457254244504,0.5118487956641147,0.4506257229992638,0.3919457254244504,0.3919457254244504,0.04421221864951768,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
367,1WGA J0748.5-6745   ,NS0076,6.77,train,NS,NS,1,1,NS,0.9170448352149423,0.08295516478505793,0.9170448352149423,0.46875,0.6756292906178488,3.1447540197285096e-05,0.2061822548387566,0.3919457254244504,0.3919457254244504,0.00016234194921284535,4.389800548771644e-05,0.30112529156335804,0.15536464030580066,1.0,0.3919457254244504,0.0,0.4045313032415247,0.0011218655376118547,0.0011251794863848604,0.3919457254244504,0.3919457254244504,0.2812779065561166,0.3919457254244504,1.0,0.32270933869261337,0.3919457254244504,0.38078888466129,0.1569870529322183,0.2539672006800973,0.3039493890643029,0.0,0.3919457254244504,0.3919457254244504,0.4249939176344686,0.2834357087494979,1.0,0.3919457254244504,1.0,0.0,0.16544818817546084,0.902080162354135,0.3530502521697503,0.18880189679056408,0.2847947732348416,0.4203496979742122,0.4405106844570031,0.3591125038327368,0.3978943376308248,0.3919457254244504,0.23518730026489426,0.3919457254244504,0.3232462564212967,0.2395812361586471,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4579871700494268,0.3919457254244504,0.3919457254244504,0.060289389067524124,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
368,KS 1731-260         ,NS0033,14.81,test,NS,NS,1,1,NS,0.9140085171501867,0.08599148284981328,0.9140085171501867,1.0,1.0,0.00039526671299996914,0.06284689858217239,0.3919457254244504,0.3919457254244504,0.0008001898479213938,0.0004217950111548806,0.4126531601803305,0.4099808532415964,0.7000200120072043,0.3878021955390679,0.5684605757196495,0.5218233404330623,0.004732701360103674,0.004174591829883062,0.3847979999770851,0.3771178342325857,0.4424322980351548,0.4164288213802929,0.8075481386392811,0.470959122208324,0.3323514285200726,0.4831775134063042,0.33893160634878755,0.4411444626510335,0.4334964490637648,0.2783546728500857,0.3260558586489015,0.3919457254244504,0.584539634968402,0.458954491283374,0.8702813299232737,0.29773933737127395,0.7962277366419852,0.3706223734240544,0.4341491841491841,0.7957607531427927,0.5380005557817675,0.41057756164119535,0.4046822799965872,0.5704129014809352,0.5721198022843439,0.4829332071798096,0.5330165122444809,0.41379816342517023,0.484795857615563,0.3919457254244504,0.4903640497241443,0.4237970605999599,0.3919457254244504,0.24315647276097396,0.4391518628114028,0.507414028814807,0.3919457254244504,0.3919457254244504,0.3883641479099679,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.054347826086956534,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
