obs_id,true_class,level_a_prob,level_a_class,level_b_prob,level_b_class,th_class,truth,is_ok,src_n,src_id,significance,class
CV_OBS_725,CV,0.9568706498868045,CV,0.994765625,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_727,CV,0.97286491122615,CV,0.9914765387537993,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_728,CV,0.8714946226399404,CV,0.9976215277777779,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_729,CV,0.9334139571935322,CV,0.9713081649457455,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_730,CV,0.8301288044393996,PULSAR,0.7572130641789603,CV,X,2,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_731,CV,0.9341639909556746,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_732,CV,0.97077001939037,CV,0.9988107638888888,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_733,CV,0.9497445593270726,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_734,CV,0.9921327769676876,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_735,CV,0.9928833677375954,CV,0.9976215277777777,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_736,CV,0.41760942235418314,XRB,0.9879274313181402,PULSAR,PULSAR,0,0,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_737,CV,0.6527316359910099,CV,0.9962334831982438,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_739,CV,0.9454953219831473,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_741,CV,0.9058952539879933,CV,0.9991196581196581,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_742,CV,0.9924087097481709,CV,0.9988107638888888,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_743,CV,0.9436958789025598,CV,0.9988107638888889,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_744,CV,0.9792247833473249,CV,0.9869757234141683,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_745,CV,0.979042697284157,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_746,CV,0.9936179041334399,CV,0.9988107638888889,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_747,CV,0.5528814990311738,XRB,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_748,CV,0.9042979688874169,CV,0.9971440972222221,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_749,CV,0.9764993167973478,CV,0.9976215277777779,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_750,CV,0.9034058103541571,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_751,CV,0.9845891767001475,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_752,CV,0.8022970956673717,CV,0.9964322916666667,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_753,CV,0.9961250292828485,CV,0.990974507876947,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_754,CV,0.9994018583042974,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_755,CV,0.9941869985944379,CV,0.9971440972222223,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_756,CV,0.997530536535312,CV,0.9976215277777777,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_757,CV,0.9549468410716874,CV,0.997043032847911,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_758,CV,0.9564053232663825,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_759,CV,0.9857730847461241,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_760,CV,0.9908190905313302,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_761,CV,0.7144892048625241,CV,0.9954774305555554,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_762,CV,0.8683130468304879,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_763,CV,0.9562115422174621,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_764,CV,0.9615000578238859,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_765,CV,0.9828398306208908,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_766,CV,0.5502077578073741,XRB,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_767,CV,0.9834144780119269,CV,0.9792553717046297,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_768,CV,0.9542521862435059,CV,0.9944020072068853,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_769,CV,0.9648634014701533,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_770,CV,0.9618245741956971,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_771,CV,0.5494573170322855,CV,0.9955982905982906,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_772,CV,0.739151670121553,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_773,CV,0.977232168693155,CV,0.9920061580745371,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_774,CV,0.9921933779458404,CV,0.9991196581196581,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_775,CV,0.9240694499239127,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_776,CV,0.8923241429302012,CV,0.9982393162393163,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_777,CV,0.9247250915185568,CV,0.9931293929937022,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_778,CV,0.7112147474478236,CV,0.996162690967569,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_779,CV,0.973407219892081,CV,0.9971440972222221,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_780,CV,0.9413066041413756,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_781,CV,0.5452767224402483,PULSAR,0.9859548611111112,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_782,CV,0.9369287289275877,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_783,CV,0.9764351550755599,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_784,CV,0.988691352549492,CV,0.9462501054318488,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_785,CV,0.8679913664486374,CV,0.6478659768779275,CV,X,2,1,XSS J12270-4859       ,CV0112,27.61,CV
CV_OBS_8,CV,0.6476790754410837,CV,0.9978863374381467,CV,CV,1,1,[HPH2013] 100         ,CV0002,37.03,CV
CV_OBS_9,CV,0.963017480554669,CV,0.9988107638888889,CV,CV,1,1,[HPH2013] 100         ,CV0002,37.03,CV
CV_OBS_94,CV,0.9435782067232863,CV,0.9978863374381467,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
CV_OBS_95,CV,0.647114989610648,CV,0.9974227193093551,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
CV_OBS_96,CV,0.9734802283503382,CV,0.9852930636777419,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
CV_OBS_97,CV,0.9704825011639389,CV,0.9940860656958218,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
NS_OBS_103,XRB,0.9740604815707443,XRB,0.9981451502427112,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_105,XRB,0.9940032065778333,XRB,0.9844478664379744,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_106,XRB,0.7795768711028566,XRB,0.9818151548167405,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_108,XRB,0.5714950623161298,XRB,0.994251253132832,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_11,XRB,0.9451267761295412,XRB,0.9758687732740439,XRB,XRB,1,1,1A 1742-289         ,NS0001,167.36,XRB
NS_OBS_113,XRB,0.9862348724101053,XRB,0.9764764990743054,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_114,XRB,0.9622952122645466,XRB,0.9979726800861553,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_115,XRB,0.9850741925241143,XRB,1.0,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_116,XRB,0.8754814189598057,CV,0.9963691848792521,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_118,XRB,0.8143441483494397,XRB,0.9991224294595887,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_121,XRB,0.8340597415089365,XRB,0.9977005012531329,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_122,XRB,0.941130332063383,XRB,0.9723519761372108,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_123,XRB,0.8600947006461477,XRB,0.9932238857339526,XRB,XRB,1,1,GRS 1741.9-2853     ,NS0021,376.06,XRB
NS_OBS_124,XRB,0.9507329989752674,XRB,0.993373682592421,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_125,XRB,0.9162902783533622,XRB,0.9426961252036414,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_126,XRB,0.9558979217027728,XRB,0.9988502506265665,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_127,XRB,0.972253206463195,XRB,0.9979726800861553,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_128,XRB,0.7503566478731585,CV,0.9719860531716636,PULSAR,PULSAR,0,0,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_129,XRB,0.9665423549093289,XRB,0.9881692933912974,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_130,XRB,0.8891142213744097,XRB,1.0,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_131,XRB,0.94166339108956,XRB,0.9572372450809238,XRB,XRB,1,1,H 1658-298          ,NS0024,31.12,XRB
NS_OBS_132,XRB,0.9646013347306996,XRB,0.9988502506265665,XRB,XRB,1,1,IGR J00291+5934     ,NS0028,18.99,XRB
NS_OBS_133,XRB,0.9439737237321569,XRB,0.8230141245597126,XRB,XRB,1,1,IGR J00291+5934     ,NS0028,18.99,XRB
NS_OBS_134,XRB,0.8640834919520484,PULSAR,0.9988502506265665,XRB,XRB,1,1,IGR J00291+5934     ,NS0028,18.99,XRB
NS_OBS_135,XRB,0.8672155614817969,XRB,0.9992136752136753,XRB,XRB,1,1,IGR J00291+5934     ,NS0028,18.99,XRB
NS_OBS_136,XRB,0.8935184171995769,XRB,0.8443688295277811,XRB,XRB,1,1,IGR J17464-2811     ,NS0030,6.94,XRB
NS_OBS_137,XRB,0.6108477914276794,XRB,0.9968442840693619,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_138,XRB,0.9796542844290671,XRB,0.9297156692215053,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_139,XRB,0.9885374633974154,XRB,0.9992136752136753,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_140,XRB,0.9874068694169363,XRB,0.9956921587897197,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_141,XRB,0.9929394666645444,XRB,0.9955981416957026,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_142,XRB,0.9951867471618249,XRB,1.0,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_143,XRB,0.9904819740097075,XRB,0.9924961120520095,XRB,XRB,1,1,KS 1731-260         ,NS0033,14.81,XRB
NS_OBS_144,XRB,0.9569165697356877,XRB,0.9919517543859647,XRB,XRB,1,1,SAX J1750.8-2900    ,NS0034,103.56,XRB
NS_OBS_145,XRB,0.9156874909313736,XRB,0.7130983664575784,XRB,X,2,1,SAX J1810.8-2609    ,NS0038,9.29,XRB
NS_OBS_148,XRB,0.9948902144912862,XRB,1.0,XRB,XRB,1,1,XB 1732-304         ,NS0041,3.37,XRB
NS_OBS_149,XRB,0.5420049703308722,CV,0.9491644142402036,XRB,XRB,1,1,XB 1732-304         ,NS0042,5.9,XRB
NS_OBS_150,XRB,0.9758942936122097,XRB,0.9992136752136753,XRB,XRB,1,1,XB 1732-304         ,NS0043,4.89,XRB
NS_OBS_151,XRB,0.47035135879232504,PULSAR,0.9933736825924208,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_152,XRB,0.9257841832311646,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_155,XRB,0.9631255840855723,XRB,0.9925572690311757,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_156,XRB,0.9473001687367364,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_157,XRB,0.9211192953817922,XRB,0.9639358486536689,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_158,XRB,0.938485464210738,XRB,0.9800284298012237,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_159,XRB,0.45829302553385975,XRB,0.9890339550454329,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_160,XRB,0.9934795314919228,XRB,0.9954010025062657,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_163,XRB,0.9642030681178987,XRB,0.9943671679197996,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_165,XRB,0.9869402202275339,XRB,0.9988502506265665,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_166,XRB,0.991384670139704,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_167,XRB,0.9974712509712511,XRB,0.9991224294595887,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_168,XRB,0.9860975359948017,XRB,0.995673181339288,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_169,XRB,0.9015857775633552,XRB,0.9986392287727104,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_170,XRB,0.6727652452482493,XRB,0.9934273504273505,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_171,XRB,0.9944853097103875,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_172,XRB,0.9797979842252058,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_173,XRB,0.9648275350259015,PULSAR,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_174,XRB,0.9505603703370011,XRB,0.9991224294595887,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_175,XRB,0.9899162781662784,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_176,XRB,0.6573892640144535,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_177,XRB,0.5123581406708994,XRB,0.9981451502427111,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_178,XRB,0.9686247608113288,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_179,XRB,0.9788769131217397,XRB,0.9912175390053325,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_180,XRB,0.9899430846930848,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_181,XRB,0.9464654607431559,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_182,XRB,0.8816541583051888,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_183,XRB,0.9739625518895394,XRB,0.9988502506265665,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_184,XRB,0.9945821631775941,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_185,XRB,0.9700941185679994,XRB,0.995,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_186,XRB,0.9414544271914282,XRB,0.9143348845347615,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_187,XRB,0.9240074033602312,XRB,0.9901966133051424,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_188,XRB,0.5352904825640679,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_189,XRB,0.987353688683349,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_190,XRB,0.9714072120166883,XRB,0.9992136752136753,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_191,XRB,0.8601494666613121,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_192,XRB,0.5328043432846078,XRB,0.9994854586129756,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_193,XRB,0.9821053726578882,XRB,0.9920129113651311,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_194,XRB,0.9234481494445902,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_195,XRB,0.9703213738936385,XRB,0.9546183222935556,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_196,XRB,0.9412297377757372,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_197,XRB,0.7425377408115349,XRB,0.9235537223548348,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_198,XRB,0.9249514852685011,XRB,0.9913397300258434,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_200,XRB,0.9580871808845232,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_201,XRB,0.9903734943236497,XRB,0.9994854586129753,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_202,XRB,0.9100022020279622,XRB,0.9971835839598998,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_203,XRB,0.9547627149241193,XRB,0.9968837262662767,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_204,XRB,0.691569674871538,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_205,XRB,0.5321200729487122,XRB,0.9966409682785521,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_206,XRB,0.9618673437805776,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_207,XRB,0.7306536431524632,XRB,0.9937070184046096,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_208,XRB,0.8921402379259551,XRB,0.9976410256410259,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_209,XRB,0.9811400080019484,XRB,0.9960338345864663,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_210,XRB,0.9982575757575758,XRB,0.9955169172932331,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_211,XRB,0.92873410603978,XRB,0.5624538251076157,CV,X,2,0,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_212,XRB,0.9969127516778523,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_214,XRB,0.9472771574546245,XRB,0.9851899806524096,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_216,XRB,0.8448974133827015,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_217,XRB,0.8902957373038147,XRB,0.9960338345864663,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_218,XRB,0.9636314611495054,XRB,0.9931844435370379,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_219,XRB,0.8238490917053838,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_220,XRB,0.9771400055901612,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_222,XRB,0.9893389784891954,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_223,XRB,0.9567160613018825,XRB,0.9839036317097519,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_224,XRB,0.9337856424205169,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_225,XRB,0.4488805110655385,XRB,0.993767452532553,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_226,XRB,0.9776897321119202,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_227,XRB,0.7911780202246173,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_228,XRB,0.9872929566704735,XRB,0.9977005012531329,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_229,XRB,0.4782567268315623,PULSAR,0.9830380890125957,PULSAR,PULSAR,0,0,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_23,XRB,0.9924718337218337,XRB,0.9965507518796994,XRB,XRB,1,1,1A 1742-289         ,NS0001,167.36,XRB
NS_OBS_230,XRB,0.5158528297190518,XRB,0.9992136752136753,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_231,XRB,0.9929346816068693,XRB,0.9988502506265665,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_232,XRB,0.9234138577744614,XRB,0.9899789587985538,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_233,XRB,0.9165517159671075,XRB,0.9960683760683761,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_234,XRB,0.9962545404796184,XRB,0.9979128090403258,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_235,XRB,0.8024438467502848,XRB,0.9984273504273504,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_236,XRB,0.9951122766122766,XRB,0.9914075196577422,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_237,XRB,0.9187185633327689,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_238,XRB,0.9836504716628629,XRB,0.9992136752136753,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_239,XRB,0.953968829570816,XRB,0.9943671679197996,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_24,XRB,0.9911799210274821,XRB,0.9984273504273504,XRB,XRB,1,1,1A 1742-289         ,NS0001,167.36,XRB
NS_OBS_240,XRB,0.9568169588788205,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_241,XRB,0.8584184238743774,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_242,XRB,0.6265200845759685,PULSAR,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_243,XRB,0.7464248083627192,CV,0.985136488509217,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_244,XRB,0.8915378251512832,XRB,0.9992136752136753,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_245,XRB,0.9926435279432326,XRB,0.9927682908850318,XRB,XRB,1,1,XMMU J004245.2+41172,NS0044,49.26,XRB
NS_OBS_246,XRB,0.9930511605262385,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0045,2.7,XRB
NS_OBS_253,XRB,0.9460721407331518,XRB,1.0,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
NS_OBS_254,XRB,0.7972659443212365,XRB,0.9976410256410255,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
NS_OBS_255,XRB,0.6129884259260655,XRB,0.9981747419704586,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
NS_OBS_257,XRB,0.6254852660728054,PULSAR,0.9986392287727104,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
NS_OBS_258,XRB,0.8758824671518617,XRB,0.9975470085470086,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
NS_OBS_261,XRB,0.9241635859346781,XRB,0.9965507518796992,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
NS_OBS_265,XRB,0.984709743821684,XRB,0.9988502506265665,XRB,XRB,1,1,XMMU J004245.2+41172,NS0046,4.71,XRB
