index_compiled,index,class,hea_class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
10,600,0.0,0.9467455621301775,0.0,0.0,1.1522491349480968e-05,9.81203007518797e-06,1.9218750000000003e-05,9.190140845070422e-06,1.782608695652174e-05,0.725,0.825,1.5024630541871922e-05,3.342939481268011e-05,2.680115273775216e-05,1.1711822660098523e-05,0.625,0.83,6.753393665158372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155722326454034e-06,1.681481481481481e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2161741835147745e-06,2.408450704225352e-06,2.2253521126760562e-06,1.077760497667185e-06,0.0,0.000708,5.457142857142857e-06,0.0,0.0,-0.4864864864864864,-0.7427427427427427,-0.39039039039039036,0.0,0.0,0.0,3.445086705202312e-05,0.00043983739837398375,3.497142857142857e-05,0.0004447999999999999,3.4502923976608186e-05,0.00044297520661157027,3.441176470588235e-05,0.00043966942148760335,0.168,0.348,3.4532374100719424e-05,0.00018793103448275865,0.00012758620689655174,2.376093294460642e-05,0.625,0.74,0.006618911174785102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010886699507389164,0.001033210332103321,0.0001100263852242744,0.0010545938748335554,0.00010880195599022007,0.0010254854368932037,0.00010851318944844125,0.001016548463356974,0.636,0.452,9.001663893510815e-05,0.00034333333333333335,0.0002986754966887417,8.02469135802469e-05,0.5,0.62,0.0059807692307692305,0.0,0.0
11,381,0.0,0.9467455621301775,6.329787234042552e-05,0.0,8.062283737024221e-05,6.766917293233083e-05,0.00013203125,6.302816901408451e-05,0.00012246376811594204,1.0,1.0,0.00010394088669950741,0.00022881844380403458,0.00018040345821325647,7.832512315270936e-05,0.375,0.47100000000000003,0.0009739819004524887,0.0,0.0,4.211864406779661e-06,0.0,0.35467128027681655,0.0,4.845238095238096e-09,0.0,0.017697841726618705,0.136,0.0,0.14024896265560166,0.0,7.307692307692307e-05,0.0,0.04756838905775076,0.0,8.985200845665961e-05,8.973305954825462e-05,7.510204081632652e-05,9.061913696060037e-05,0.00018148148148148147,0.0,0.0,9.290187891440501e-05,0.00020405405405405405,9.526462395543176e-05,0.00020963855421686747,9.411764705882352e-05,0.00020604395604395602,9.361702127659576e-05,0.0002056122448979592,0.992,0.985,9.533437013996889e-05,0.0002204225352112676,0.00015528169014084506,6.640746500777605e-05,0.5,0.614,5.2742857142857136e-05,0.0,0.0,0.8738738738738738,0.7707707707707707,-0.3163163163163163,0.0003096153846153846,0.0,0.0,5.895953757225433e-05,0.0007235772357723578,5.999999999999999e-05,0.0007304,5.906432748538012e-05,0.000728099173553719,5.88235294117647e-05,0.0007231404958677686,0.431,0.722,5.971223021582734e-05,0.0003120689655172414,0.00026120689655172413,5.1603498542274046e-05,0.0,0.0685,0.03209169054441261,0.0,0.0,5.9809523809523814e-05,0.0,0.10554371002132196,0.0,0.09305555555555554,0.0,0.07218390804597702,0.00015876777251184836,0.0002841498559077809,0.0,0.0,0.00015640394088669953,0.0011648216482164821,0.0001596306068601583,0.001203728362183755,0.000156479217603912,0.001154126213592233,0.00015467625899280577,0.0011394799054373524,0.789,0.889,0.00013111480865224626,0.0003913333333333334,0.0004880794701986755,0.00019047619047619045,0.0,0.27699999999999997,0.0648076923076923,0.0,0.0
12,869,0.0,0.9526627218934911,0.006702127659574467,0.005083179297597043,0.004740484429065745,0.004511278195488721,0.0072734374999999995,0.0044014084507042256,0.007007246376811595,1.0,1.0,0.0053078817733990145,0.00962536023054755,0.00899135446685879,0.004630541871921182,0.0,0.0,0.0,0.9,1.0,0.0001957627118644068,0.0,0.39446366782006914,0.0,0.012857142857142859,0.0,0.014532374100719425,1.0,0.0,0.07468879668049792,0.0,0.003741258741258741,0.0,0.04863221884498481,0.0,0.005454545454545454,0.004517453798767967,0.005448979591836734,0.005628517823639774,0.010037037037037034,0.009185185185185183,0.005028142589118199,0.004634655532359082,0.008648648648648647,0.004735376044568244,0.008855421686746988,0.004680306905370844,0.008736263736263735,0.004680851063829788,0.008724489795918368,1.0,1.0,0.004696734059097979,0.009225352112676057,0.008309859154929577,0.004090202177293935,0.0,0.0,0.0,1.0,1.0,0.7257257257257256,0.9169169169169168,0.5675675675675675,0.028269230769230772,0.027009646302250806,0.0057978723404255314,0.006936416184971097,0.06869918699186993,0.006971428571428572,0.06863999999999999,0.006959064327485381,0.06917355371900825,0.007000000000000002,0.0687603305785124,1.0,1.0,0.006935251798561152,0.029137931034482752,0.027758620689655174,0.006107871720116617,0.0,0.0,0.0,0.8,1.0,0.0009238095238095238,0.0,0.019402985074626865,0.0,0.027638888888888883,0.0,0.035632183908045977,0.002511848341232228,0.0040922190201729105,0.004081632653061225,0.00227895392278954,0.002573891625615764,0.017097170971709718,0.0025065963060686017,0.016777629826897473,0.0026161369193154036,0.017354368932038833,0.002661870503597122,0.017375886524822696,1.0,1.0,0.00221297836938436,0.00592,0.005860927152317881,0.002045855379188712,0.0,0.0,0.0,0.8,1.0
13,843,0.0,0.9526627218934911,0.0,8.817005545286506e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533141210374639e-06,2.3891625615763546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.259259259259257e-07,2.0825515947467168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.225352112676055e-07,3.685847589424573e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778135048231511e-05,3.1755319148936167e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9051724137931033e-05,3.3673469387755105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548104956268222e-05,2.0797011207970117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.417218543046357e-05,2.2398589065255726e-05,0.0,0.0,0.0,0.0,0.0
14,637,0.0,0.9467455621301775,6.755319148936169e-05,9.353049907578558e-06,2.5951557093425606e-05,2.206766917293233e-05,4.546875e-05,2.0669014084507044e-05,4.2246376811594204e-05,1.0,1.0,3.3497536945812806e-05,7.723342939481269e-05,7.550432276657059e-05,3.288177339901478e-05,0.75,0.993,8.585972850678733e-05,0.0,0.0,0.00014152542372881355,0.0,0.06314878892733564,0.0,3.3750000000000004e-09,0.0,0.027194244604316544,0.0217,0.0,0.0003825726141078838,0.0,5.209790209790209e-06,0.0,0.052735562310030404,0.0,5.792811839323467e-06,7.2484599589322385e-06,7.3061224489795906e-06,4.4090056285178236e-06,7.85185185185185e-06,7.48148148148148e-06,4.127579737335835e-06,5.970772442588727e-06,1.2432432432432433e-05,6.155988857938719e-06,1.283132530120482e-05,6.0613810741687966e-06,1.258241758241758e-05,6.028368794326241e-06,1.2551020408163267e-05,0.733,0.888,6.065318818040436e-06,1.341549295774648e-05,1.2957746478873237e-05,5.878693623639191e-06,0.375,0.5720000000000001,1.0399999999999999e-05,0.0,0.0,-0.14414414414414414,-0.4254254254254254,-0.29929929929929927,0.00039102564102564097,0.00038263665594855307,6.542553191489362e-05,7.514450867052023e-05,0.001032520325203252,7.6e-05,0.0010479999999999999,7.485380116959064e-05,0.0010413223140495866,7.470588235294117e-05,0.0010330578512396692,0.504,0.759,7.482014388489208e-05,0.0004379310344827586,0.00043706896551724145,7.521865889212829e-05,0.625,0.835,0.003065902578796562,0.0,0.0,1.3904761904761905e-05,0.0,0.26439232409381663,0.0,0.005509259259259259,0.0,0.08,0.00019549763033175358,0.0004985590778097983,0.00048688046647230325,0.00020298879202988797,0.0001945812807881774,0.0020172201722017218,0.00019656992084432718,0.002063914780292943,0.00019437652811735942,0.002002427184466019,0.00019424460431654675,0.0019858156028368795,1.0,1.0,0.00016289517470881865,0.0006799999999999999,0.000662251655629139,0.00017319223985890652,0.75,0.958,0.0064423076923076925,0.0,0.0
15,847,0.0,0.9526627218934911,0.0003414893617021276,6.487985212569317e-06,7.439446366782007e-05,7.105263157894737e-05,0.00014921875,6.866197183098591e-05,0.00014275362318840582,0.0,0.0,0.00012807881773399017,0.0003025936599423631,4.4380403458213255e-05,1.87192118226601e-05,0.0,0.0,0.0,0.0,0.0,2.406779661016949e-05,0.0,0.1378892733564014,0.0,0.16071428571428575,0.0,0.1,0.0349,0.0,0.13195020746887967,0.0,1.993006993006993e-05,0.0,0.21124620060790275,0.0,3.995771670190274e-11,1.4394250513347022e-05,1.7510204081632651e-10,1.326454033771107e-05,2.54074074074074e-05,3.925925925925925e-06,2.045028142589118e-06,1.2546972860125261e-05,2.626126126126126e-05,1.3231197771587744e-05,2.7710843373493974e-05,1.2966751918158567e-05,2.6978021978021977e-05,1.2765957446808511e-05,2.6683673469387752e-05,0.0,0.0,1.6329704510108863e-05,3.556338028169014e-05,5.6690140845070425e-06,2.5660964230171077e-06,0.0,0.0,0.0,0.0,0.0,-0.4384384384384383,-0.6056056056056055,-0.22422422422422417,0.002125,0.0003311897106109325,5.372340425531915e-05,0.00030289017341040463,0.004268292682926829,0.00030857142857142856,0.004327999999999999,0.0003029239766081871,0.004289256198347107,0.00030294117647058824,0.0042644628099173555,0.0,0.0,0.0003870503597122303,0.002318965517241379,0.0003603448275862069,6.107871720116619e-05,0.0,0.0,0.0,0.0,0.0,9.61904761904762e-05,0.0,0.2739872068230277,0.0,0.1699074074074074,0.0,0.3195402298850575,0.0006919431279620855,0.001706051873198847,0.0002239067055393586,9.57658779576588e-05,0.0006293103448275863,0.006420664206642068,0.0005883905013192612,0.006085219707057259,0.0006442542787286064,0.006541262135922329,0.0006618705035971223,0.006678486997635934,0.0,0.0,0.0006988352745424293,0.0028733333333333336,0.00036887417218543046,9.559082892416226e-05,0.0,0.0,0.0,0.0,0.0
16,75,0.0,0.9467455621301775,0.0,0.0,3.910034602076125e-06,3.2857142857142857e-06,6.9140625e-06,3.0633802816901405e-06,6.384057971014493e-06,0.932,0.9420000000000001,5.036945812807882e-06,1.195965417867435e-05,1.1556195965417868e-05,5.258620689655173e-06,0.0,0.37,1.3122171945701356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.387323943661972e-07,3.841368584758943e-07,0.0,2.2e-05,6.114285714285713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.107913669064749e-06,3.974137931034483e-05,3.1120689655172414e-05,5.481049562682216e-06,0.375,0.5,0.002621776504297995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864532019704435e-05,0.00046986469864698647,4.973614775725594e-05,0.0004860186418109189,4.841075794621027e-05,0.00046601941747572806,4.808153477218225e-05,0.0004598108747044918,0.84,0.943,4.0599001663893506e-05,0.000158,0.00015496688741721852,4.497354497354497e-05,0.625,0.679,0.0038076923076923075,0.0,0.0
17,69,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231527093596059e-06,3.9481268011527375e-06,3.7463976945244956e-06,1.1453201970443351e-06,0.0,0.15,2.4208144796380086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.767605633802817e-07,6.056338028169013e-07,0.0,0.0,0.00157,1.2399999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.762589928057554e-06,2.0344827586206897e-05,1.3793103448275863e-05,1.8367346938775512e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504159733777039e-06,4.046666666666667e-05,3.8410596026490065e-05,8.589065255731922e-06,0.0,0.00403,0.0008961538461538461,0.0,0.0
18,279,1.0,0.8284023668639053,0.00553191489361702,0.010462107208872458,0.0016851211072664363,0.0018571428571428571,0.0038281250000000004,0.001887323943661972,0.0038550724637681165,0.863,0.9490000000000001,0.0014039408866995074,0.0032564841498559077,0.002386167146974063,0.025492610837438423,0.0,0.0,0.0,0.0,3.83e-07,0.02525423728813559,0.0,0.06159169550173011,0.0,0.04065476190476191,0.0,0.013669064748201438,0.0078000000000000005,0.0,0.041161825726141084,0.0,0.003811188811188811,0.0,0.02340425531914894,0.0,0.00038900634249471456,0.00040041067761806986,0.00043061224489795915,0.00022889305816135085,0.0004962962962962962,0.0021518518518518514,0.01326454033771107,0.0003569937369519834,0.0008108108108108109,0.000350974930362117,0.0008072289156626506,0.00035294117647058826,0.000802197802197802,0.00035460992907801415,0.0008112244897959184,0.161,0.39,0.0003297045101088647,0.0007922535211267606,0.0027816901408450707,0.0,0.0,0.0,0.0,0.0,8.340000000000001e-07,-0.33433433433433424,0.11211211211211208,0.4304304304304304,0.03301282051282052,0.01961414790996785,0.059042553191489364,0.006589595375722544,0.091869918699187,0.006457142857142857,0.08959999999999999,0.00654970760233918,0.09173553719008264,0.0065294117647058825,0.0909090909090909,0.9279999999999999,0.976,0.006115107913669065,0.03629310344827587,0.020517241379310346,0.06486880466472304,0.0,0.0,0.0,0.0,0.0113,0.011904761904761906,0.0,0.4829424307036247,0.0,0.06481481481481481,0.0,0.027126436781609194,0.002997630331753555,0.006829971181556195,0.0036734693877551023,0.018057285180572855,0.002241379310344828,0.02078720787207872,0.0017810026385224275,0.016777629826897473,0.0022249388753056236,0.020509708737864073,0.002254196642685851,0.020567375886524825,0.336,0.755,0.0028286189683860235,0.010533333333333334,0.005629139072847682,0.017019400352733683,0.0,0.0,0.0,0.0,0.0334
19,120,1.0,0.8284023668639053,6.01063829787234e-05,0.0,1.9273356401384086e-05,1.7669172932330825e-05,3.7031249999999995e-05,1.6901408450704224e-05,3.514492753623189e-05,0.9079999999999999,0.934,2.3399014778325123e-05,5.533141210374639e-05,5.0720461095100865e-05,2.1305418719211823e-05,0.625,0.6809999999999999,4.5814479638009044e-05,0.1,0.52,2.2627118644067795e-05,0.0,0.10501730103806228,0.0,5.470238095238095e-10,0.0,0.015179856115107913,0.107,0.0,0.0012448132780082989,0.0,4.23076923076923e-06,0.0,0.012993920972644377,0.0,7.44186046511628e-06,1.0308008213552363e-05,1.030612244897959e-05,7.110694183864915e-06,1.4259259259259255e-05,0.0,0.0,8.26722338204593e-06,1.779279279279279e-05,8.495821727019498e-06,1.831325301204819e-05,8.388746803069051e-06,1.7967032967032966e-05,8.3451536643026e-06,1.795918367346939e-05,0.997,0.965,8.258164852255054e-06,1.9084507042253523e-05,0.0,0.0,0.0,0.271,1.2799999999999998e-05,0.2,0.765,0.0,0.04374374374374374,0.0,0.00036858974358974355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840000000000001,0.997,0.0,0.0,0.0,0.0,0.0,0.27,0.00343839541547278,0.0,0.0,9.247619047619047e-06,0.0,0.1695095948827292,0.0,0.0035509259259259257,0.0,0.01949425287356322,9.881516587677726e-05,0.00024034582132564838,0.0,0.0,0.00010738916256157638,0.0010725707257072572,0.00010343007915567282,0.0010439414114513984,0.00010904645476772616,0.00108252427184466,0.00011091127098321343,0.0010945626477541373,0.7509999999999999,0.682,8.202995008319468e-05,0.0,0.0,0.0,0.375,0.414,0.002,0.1,0.517
20,488,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143e-06,5.907780979827089e-06,6.368876080691643e-06,2.6970443349753693e-06,0.0,0.00997,1.0542986425339365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7579737335834896e-07,5.555555555555554e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28149300155521e-07,7.605633802816901e-07,8.52112676056338e-07,3.8569206842923796e-07,0.0,0.0,0.0,0.0,0.0,-0.4174174174174174,-0.7217217217217217,-0.40840840840840836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417266187050359e-06,4.422413793103448e-05,4.2413793103448274e-05,9.023323615160351e-06,0.375,0.449,0.002515759312320917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440758293838863e-05,6.1671469740634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2129783693843596e-05,9.266666666666668e-05,8.47682119205298e-05,2.18694885361552e-05,0.0,0.18600000000000003,0.0023269230769230767,0.0,0.0
21,212,1.0,0.8875739644970414,1.611702127659574e-05,2.846580406654344e-06,5.051903114186852e-06,4.62406015037594e-06,9.53125e-06,4.401408450704226e-06,9.057971014492755e-06,0.925,0.6459999999999999,6.1822660098522176e-06,1.4380403458213256e-05,1.4293948126801152e-05,6.145320197044335e-06,0.0,0.165,1.8099547511312215e-05,0.0,0.0,3.5254237288135593e-06,0.0,0.12750865051903112,0.0,1.4821428571428573e-09,0.0,0.006050359712230216,0.136,0.0,0.005726141078838174,0.0,1.311188811188811e-06,0.0,0.011793313069908815,0.0,2.452431289640592e-06,2.95687885010267e-06,2.714285714285714e-06,2.0075046904315194e-06,4.11111111111111e-06,3.999999999999999e-06,1.969981238273921e-06,2.4008350730688934e-06,5.27027027027027e-06,2.4623955431754874e-06,5.421686746987952e-06,2.432225063938619e-06,5.3186813186813175e-06,2.4113475177304965e-06,5.306122448979592e-06,0.8059999999999999,0.72,2.4727838258164855e-06,5.704225352112676e-06,5.563380281690141e-06,2.410575427682737e-06,0.0,0.17600000000000002,4.959999999999999e-06,0.0,0.0,0.13113113113113112,0.15715715715715714,0.026226226226226224,9.455128205128205e-05,9.292604501607718e-05,1.5797872340425533e-05,1.7398843930635836e-05,0.00023577235772357722,1.7542857142857138e-05,0.00023679999999999996,1.7426900584795322e-05,0.00023801652892561982,1.7411764705882353e-05,0.0002363636363636363,0.735,0.909,1.7553956834532372e-05,0.00010172413793103449,0.00010086206896551723,1.7638483965014575e-05,0.0,0.345,0.0019828080229226364,0.0,0.0,2.6000000000000005e-06,0.0,0.15884861407249465,0.0,0.007638888888888889,0.0,0.017816091954022988,2.511848341232228e-05,5.763688760806916e-05,5.830903790087464e-05,2.6525529265255294e-05,2.4384236453201974e-05,0.00023862238622386224,2.3482849604221638e-05,0.00023302263648468716,2.469437652811736e-05,0.00024029126213592227,2.5179856115107914e-05,0.0002434988179669031,0.8909999999999999,0.696,1.913477537437604e-05,7.533333333333334e-05,7.483443708609271e-05,2.0282186948853614e-05,0.0,0.258,0.0012019230769230768,0.0,0.0
22,248,1.0,0.8875739644970414,5.186170212765956e-06,0.0,2.730103806228374e-06,2.5e-06,4.796875e-06,2.3943661971830984e-06,4.55072463768116e-06,0.7040000000000001,0.858,3.349753694581281e-06,7.2334293948126804e-06,7.694524495677233e-06,3.6699507389162565e-06,0.0,0.0248,6.3914027149321265e-06,0.1,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.370370370370369e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.287713841368585e-07,1.5915492957746475e-06,1.9788732394366195e-06,9.331259720062208e-07,0.0,0.10300000000000001,2.6114285714285717e-06,0.0,0.0,-0.06876876876876876,-0.6126126126126126,-0.5465465465465466,3.557692307692308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.143884892086331e-06,3.913793103448276e-05,4.112068965517241e-05,6.195335276967929e-06,0.0,0.00404,0.0005702005730659027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9383886255924175e-05,6.340057636887608e-05,0.0,0.0,2.9926108374384243e-05,0.00026937269372693726,2.8891820580474933e-05,0.00026231691078561925,3.0440097799511006e-05,0.00027184466019417475,3.093525179856115e-05,0.00027541371158392434,0.8009999999999999,0.892,2.3627287853577372e-05,8.533333333333334e-05,8.145695364238411e-05,2.5044091710758375e-05,0.375,0.513,0.0013576923076923076,0.0,0.489
23,204,1.0,0.8875739644970414,0.0,0.0,2.1626297577854674e-05,1.9736842105263155e-05,4.1171875e-05,1.890845070422535e-05,3.898550724637681e-05,0.966,0.983,2.6354679802955666e-05,6.195965417867436e-05,6.484149855907781e-05,2.746305418719212e-05,0.0,0.205,8.981900452488688e-05,0.0,0.321,1.3644067796610169e-05,0.0,0.1295847750865052,0.0,3.0000000000000005e-10,0.0,0.011007194244604317,0.154,0.0,0.0023195020746887966,0.0,5.069930069930069e-06,0.0,0.013996960486322188,0.0,1.0591966173361522e-05,1.2032854209445585e-05,1.2122448979591834e-05,9.136960600375235e-06,1.7777777777777773e-05,0.0,0.0,1.127348643006263e-05,2.4099099099099096e-05,1.1559888579387187e-05,2.4819277108433734e-05,1.1432225063938618e-05,2.4340659340659338e-05,1.137115839243499e-05,2.4336734693877556e-05,0.9690000000000001,0.9620000000000001,1.1586314152410576e-05,2.602112676056338e-05,2.3415492957746477e-05,1.0435458786936236e-05,0.0,0.253,9.142857142857142e-06,0.0,0.484,0.0,0.13413413413413414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.888,0.0,0.0,0.0,0.0,0.625,0.856,0.005759312320916907,0.0,0.387,9.485714285714284e-06,0.0,0.15458422174840084,0.0,0.0034537037037037036,0.0,0.022045977011494255,0.00011386255924170618,0.0002838616714697406,0.0,0.0,0.00012155172413793104,0.0012423124231242314,0.00011728232189973616,0.0012117177097203731,0.0001234718826405868,0.0012499999999999998,0.00012589928057553956,0.0012647754137115838,0.7859999999999999,0.912,9.517470881863562e-05,0.0003913333333333334,0.00040728476821192056,0.00010811287477954143,0.0,0.265,0.00275,0.0,0.397
