#name,ra,dec,usrid,separation,probability,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w
 2CXO J004617.7-420751, 00 46 17.74,-42 07 51.60, 168221,     0.81,     0.06,     0.71,     0.71,    100.4,    12.92,                TRUE,FALSE,FALSE,FALSE,2.902e-13,2.671e-13,3.133e-13,         ,         ,         
 2CXO J004651.8-204328, 00 46 51.81,-20 43 28.24,  77280,     0.74,     0.06,     0.77,     0.72,    118.3,    13.04,                TRUE,FALSE,FALSE,FALSE,3.455e-13,3.182e-13,3.710e-13,         ,         ,         
 2CXO J004733.1-251718, 00 47 33.19,-25 17 18.15,  10257,     0.99,     0.06,     0.71,     0.71,      0.0,    21.48,                TRUE, TRUE,FALSE,FALSE,8.917e-14,8.384e-14,9.449e-14,         ,         ,         
 2CXO J004821.6-285207, 00 48 21.62,-28 52 07.34, 105809,     0.48,     0.08,     0.93,     0.80,     80.0,     8.57,                TRUE,FALSE,FALSE,FALSE,5.082e-14,4.483e-14,5.681e-14,         ,         ,         
2CXO J004847.1+315724X, 00 48 47.19,+31 57 24.69,  26332,     0.29,     0.12,     1.48,     1.48,      0.0,    42.64,                TRUE,     ,     ,FALSE,         ,         ,         ,         ,         ,         
 2CXO J004847.1+315725, 00 48 47.14,+31 57 25.24,  26332,     0.97,     0.06,     0.71,     0.71,      0.0,   100.19,                TRUE,FALSE,FALSE,FALSE,3.768e-12,3.731e-12,3.806e-12,         ,         ,         
 2CXO J004959.4-004043, 00 49 59.44,-00 40 43.64,  41099,     0.86,     0.11,     1.41,     0.91,    139.9,     4.06,                TRUE,FALSE,FALSE,FALSE,1.869e-14,1.409e-14,2.328e-14,         ,         ,         
 2CXO J005006.3-005319, 00 50 06.35,-00 53 19.11,  38770,     0.88,     0.07,     0.83,     0.79,     58.1,     4.26,                TRUE,FALSE,FALSE,FALSE,1.073e-14,8.213e-15,1.325e-14,         ,         ,         
 2CXO J005009.8-003900, 00 50 09.83,-00 39 00.36,  31871,     0.74,     0.06,     0.74,     0.73,     61.5,     5.89,                TRUE,FALSE,FALSE,FALSE,1.245e-13,1.038e-13,1.452e-13,         ,         ,         
 2CXO J005018.8-005438, 00 50 18.84,-00 54 38.07,  38512,     0.65,     0.10,     1.26,     0.87,     81.4,     2.76,                TRUE,FALSE,FALSE,FALSE,1.162e-14,7.115e-15,1.613e-14,         ,         ,         
 2CXO J005027.8-174009, 00 50 27.83,-17 40 09.13,  75314,     0.58,     0.06,     0.71,     0.71,      3.2,    32.70,                TRUE, TRUE,FALSE,FALSE,2.269e-13,2.191e-13,2.343e-13,         ,         ,         
 2CXO J005055.6+293328, 00 50 55.68,+29 33 28.29,  34575,     0.34,     0.06,     0.71,     0.71,     40.3,     9.96,                TRUE,FALSE,FALSE,FALSE,5.667e-13,5.098e-13,6.237e-13,         ,         ,         
 2CXO J005159.0-263723, 00 51 59.02,-26 37 23.52,  80780,     0.54,     0.08,     1.01,     0.90,     70.2,    16.03,                TRUE,FALSE,FALSE,FALSE,8.294e-14,7.709e-14,8.879e-14,         ,         ,         
 2CXO J005245.4-262422, 00 52 45.40,-26 24 22.71,  80494,     0.34,     0.20,     2.44,     1.50,    114.2,     8.02,                TRUE,FALSE,FALSE,FALSE,9.555e-15,5.145e-15,1.378e-14,         ,         ,         
 2CXO J005355.1-000309, 00 53 55.16,-00 03 09.41,  49262,     0.98,     0.06,     0.77,     0.75,     40.5,     4.54,                TRUE,FALSE,FALSE,FALSE,2.868e-14,2.219e-14,3.482e-14,         ,         ,         
 2CXO J005357.6+124743, 00 53 57.67,+12 47 43.84,  85633,     0.47,     0.12,     1.43,     1.09,     99.7,     3.17,                TRUE,FALSE,FALSE,FALSE,7.092e-15,4.539e-15,9.646e-15,         ,         ,         
 2CXO J005413.1-001138, 00 54 13.15,-00 11 38.63,  47372,     0.96,     0.26,     3.31,     2.02,     86.8,     6.96,                TRUE, TRUE,FALSE,FALSE,1.935e-13,1.657e-13,2.194e-13,         ,         ,         
 2CXO J005424.8+124215, 00 54 24.81,+12 42 15.02,  85458,     0.34,     0.07,     0.80,     0.75,      3.3,     7.70,                TRUE,FALSE,FALSE,FALSE,3.599e-14,3.128e-14,4.070e-14,         ,         ,         
 2CXO J005427.7+124426, 00 54 27.78,+12 44 26.75,  85528,     0.61,     0.08,     0.99,     0.87,    146.9,     5.68,                TRUE,FALSE,FALSE,FALSE,1.814e-14,1.491e-14,2.136e-14,         ,         ,         
 2CXO J005449.0-722544, 00 54 49.00,-72 25 44.74, 158195,     0.70,     0.07,     0.82,     0.75,     57.6,    10.53,                TRUE,FALSE,FALSE,FALSE,1.257e-14,1.129e-14,1.385e-14,         ,         ,         
 2CXO J005534.6-722834, 00 55 34.61,-72 28 34.63, 158750,     0.81,     0.07,     0.82,     0.76,     94.4,    19.17,                TRUE,FALSE,FALSE,FALSE,9.496e-14,8.852e-14,1.010e-13,         ,         ,         
 2CXO J005614.6-011828, 00 56 14.62,-01 18 28.49, 164757,     0.78,     0.06,     0.77,     0.75,    131.6,    10.74,                TRUE,FALSE,FALSE,FALSE,2.461e-14,2.170e-14,2.752e-14,         ,         ,         
 2CXO J005633.0+002942, 00 56 33.07,+00 29 42.05,  56266,     0.37,     0.20,     2.53,     1.33,      9.1,     2.11,                TRUE,FALSE,FALSE,FALSE,6.006e-15,3.084e-15,8.929e-15,         ,         ,         
 2CXO J005701.1+145003, 00 57 01.14,+14 50 03.19,  90223,     0.84,     0.07,     0.88,     0.81,    174.8,     2.17,                TRUE,FALSE,FALSE,FALSE,2.665e-14,1.435e-14,3.895e-14,         ,         ,         
 2CXO J005717.8-271830, 00 57 17.89,-27 18 30.62,  82168,     0.37,     0.08,     0.97,     0.79,    114.3,     6.29,                TRUE,FALSE,FALSE,FALSE,2.349e-14,1.960e-14,2.738e-14,         ,         ,         
 2CXO J005719.8-722534, 00 57 19.81,-72 25 34.11,   3013,     0.40,     0.06,     0.71,     0.71,     16.7,    49.94,                TRUE,FALSE,FALSE,FALSE,3.154e-13,3.053e-13,3.256e-13,         ,         ,         
 2CXO J005734.9-012327, 00 57 34.91,-01 23 27.50, 168423,     0.49,     0.06,     0.72,     0.72,     97.3,     5.85,                TRUE,FALSE,FALSE,FALSE,5.189e-14,4.324e-14,6.055e-14,         ,         ,         
 2CXO J005734.9-272827, 00 57 34.93,-27 28 27.70,  84322,     0.82,     0.12,     1.48,     1.28,      1.2,     4.40,                TRUE,FALSE,FALSE,FALSE,2.154e-14,1.589e-14,2.719e-14,         ,         ,         
 2CXO J005747.4-275411, 00 57 47.50,-27 54 11.91,  90675,     0.76,     0.07,     0.87,     0.79,     73.6,     6.86,                TRUE,FALSE,FALSE,FALSE,7.323e-14,5.984e-14,8.662e-14,         ,         ,         
 2CXO J005805.7-275004, 00 58 05.74,-27 50 04.43,  11657,     0.98,     0.06,     0.77,     0.74,    133.0,     7.11,                TRUE,FALSE,FALSE,FALSE,3.573e-14,3.048e-14,4.099e-14,         ,         ,         
 2CXO J005811.4-272635, 00 58 11.43,-27 26 35.72,  83939,     0.39,     0.07,     0.89,     0.81,     85.1,     5.90,                TRUE,FALSE,FALSE,FALSE,1.982e-14,1.698e-14,2.247e-14,         ,         ,         
 2CXO J005818.1-272848, 00 58 18.16,-27 28 48.19,  84414,     0.43,     0.06,     0.76,     0.74,     60.7,     4.12,                TRUE,FALSE,FALSE,FALSE,1.500e-14,1.164e-14,1.835e-14,         ,         ,         
 2CXO J005843.8-273458, 00 58 43.80,-27 34 58.26,  85885,     0.18,     0.12,     1.52,     1.37,    163.5,     5.93,                TRUE,FALSE,FALSE,FALSE,4.535e-14,3.741e-14,5.330e-14,         ,         ,         
 2CXO J005905.3-004701, 00 59 05.40,-00 47 01.90,  39864,     0.94,     0.08,     1.03,     0.83,     91.9,     6.27,                TRUE,FALSE,FALSE,FALSE,2.069e-14,1.718e-14,2.421e-14,         ,         ,         
 2CXO J005923.8-000120, 00 59 23.85,-00 01 20.12,  49662,     0.83,     0.09,     1.12,     0.92,    114.2,     4.76,                TRUE,FALSE,FALSE,FALSE,6.200e-14,4.798e-14,7.603e-14,         ,         ,         
 2CXO J005926.8-004938, 00 59 26.82,-00 49 38.75,  39364,     0.85,     0.07,     0.83,     0.78,    151.3,     6.50,                TRUE,FALSE,FALSE,FALSE,2.356e-14,1.982e-14,2.710e-14,         ,         ,         
 2CXO J010026.1-334107, 01 00 26.17,-33 41 07.44,   1919,     0.64,     0.06,     0.73,     0.72,    103.4,    11.51,                TRUE,FALSE,FALSE,FALSE,1.854e-14,1.673e-14,2.034e-14,         ,         ,         
 2CXO J010032.2-020046, 01 00 32.21,-02 00 46.13,  18648,     0.09,     0.07,     0.84,     0.81,    124.6,     1.95,                TRUE,FALSE,FALSE,FALSE,1.545e-15,4.031e-16,2.688e-15,         ,         ,         
 2CXO J010112.0-094500, 01 01 12.09,-09 45 00.86,  68410,     0.87,     0.06,     0.71,     0.71,     85.0,    11.60,                TRUE,FALSE,FALSE,FALSE,3.577e-13,3.270e-13,3.884e-13,         ,         ,         
 2CXO J010113.3-002948, 01 01 13.36,-00 29 48.46,  43365,     0.56,     0.19,     2.38,     1.05,      6.2,     4.19,                TRUE,FALSE,FALSE,FALSE,2.208e-14,1.665e-14,2.718e-14,         ,         ,         
 2CXO J010250.3-220929, 01 02 50.33,-22 09 29.02,  77923,     0.40,     0.06,     0.71,     0.71,    104.7,    52.79,                TRUE,FALSE,FALSE,FALSE,2.382e-13,2.331e-13,2.432e-13,         ,         ,         
 2CXO J010409.1+000845, 01 04 09.14,+00 08 45.12,  17841,     0.76,     0.32,     3.98,     3.23,     77.2,    10.64,                TRUE,FALSE,FALSE,FALSE,2.303e-13,2.052e-13,2.554e-13,         ,         ,         
 2CXO J010506.4-061509, 01 05 06.49,-06 15 09.59,  17077,     0.60,     0.10,     1.17,     0.95,    108.7,     4.06,                TRUE,FALSE,FALSE,FALSE,1.445e-14,1.084e-14,1.806e-14,         ,         ,         
 2CXO J010510.2+000855, 01 05 10.29,+00 08 55.47,  51942,     0.58,     0.11,     1.32,     1.01,     56.3,     4.42,                TRUE,FALSE,FALSE,FALSE,2.223e-14,1.701e-14,2.744e-14,         ,         ,         
 2CXO J010514.4+000226, 01 05 14.48,+00 02 26.33,  17992,     0.27,     0.06,     0.74,     0.74,     37.4,    12.68,                TRUE,FALSE,FALSE,FALSE,1.547e-13,1.420e-13,1.674e-13,         ,         ,         
 2CXO J010522.5-715649, 01 05 22.55,-71 56 49.88, 154846,     0.18,     0.06,     0.71,     0.71,      2.9,    12.14,                TRUE,FALSE,FALSE,FALSE,4.444e-14,4.328e-14,4.553e-14,         ,         ,         
 2CXO J010616.4+005656, 01 06 16.40,+00 56 56.81,  60595,     0.79,     0.35,     4.49,     2.65,     29.3,     3.26,                TRUE,FALSE,FALSE,FALSE,4.012e-14,2.649e-14,5.374e-14,         ,         ,         
 2CXO J010619.1+012019, 01 06 19.17,+01 20 19.54,  16121,     0.74,     0.13,     1.60,     1.11,     15.4,    31.51,                TRUE,FALSE,FALSE,FALSE,3.551e-13,3.122e-13,3.981e-13,         ,         ,         
 2CXO J010619.2+004823, 01 06 19.25,+00 48 23.48,  59463,     0.80,     0.06,     0.76,     0.74,    102.6,     4.34,                TRUE,FALSE,FALSE,FALSE,3.214e-14,2.443e-14,3.943e-14,         ,         ,         
 2CXO J010645.9+005612, 01 06 45.95,+00 56 12.58,  60488,     0.77,     0.12,     1.48,     0.92,    103.3,    10.27,                TRUE,FALSE,FALSE,FALSE,3.022e-14,2.659e-14,3.385e-14,         ,         ,         
 2CXO J010656.9-722448, 01 06 56.94,-72 24 48.61,   3057,     0.78,     0.06,     0.74,     0.73,    108.0,    27.94,                TRUE,FALSE,FALSE,FALSE,2.401e-13,2.314e-13,2.488e-13,         ,         ,         
 2CXO J010701.4-172745, 01 07 01.47,-17 27 45.91,  13916,     0.65,     0.09,     1.09,     0.85,     57.8,    26.63,                TRUE,FALSE,FALSE,FALSE,1.834e-13,1.759e-13,1.910e-13,         ,         ,         
 2CXO J010702.1+005541, 01 07 02.19,+00 55 41.65,  60434,     0.56,     0.18,     2.17,     1.27,     91.3,     8.92,                TRUE,FALSE,FALSE,FALSE,2.819e-14,2.293e-14,3.346e-14,         ,         ,         
 2CXO J010712.0+140845, 01 07 12.02,+14 08 45.08,  11778,     0.31,     0.06,     0.71,     0.71,    146.8,    26.57,                TRUE,FALSE,FALSE, TRUE,1.087e-12,1.046e-12,1.126e-12,         ,         ,         
 2CXO J010715.9-083429, 01 07 15.98,-08 34 29.57,  15893,     0.80,     0.06,     0.72,     0.71,     80.6,     8.28,                TRUE,FALSE,FALSE,FALSE,1.812e-13,1.598e-13,2.026e-13,         ,         ,         
 2CXO J010821.7+062327, 01 08 21.74,+06 23 27.15,  74640,     0.83,     0.06,     0.71,     0.71,     90.3,    11.62,                TRUE,FALSE,FALSE,FALSE,8.977e-14,8.151e-14,9.754e-14,         ,         ,         
 2CXO J010835.1+214818, 01 08 35.14,+21 48 18.66,  34374,     0.96,     0.06,     0.79,     0.76,     40.3,     2.72,                TRUE,FALSE,FALSE,FALSE,3.813e-14,2.413e-14,5.214e-14,         ,         ,         
 2CXO J010838.7+013500, 01 08 38.78,+01 35 00.22,   6284,     0.58,     0.06,     0.71,     0.71,    177.9,    95.46,                TRUE, TRUE,FALSE,FALSE,1.367e-12,1.345e-12,1.388e-12,         ,         ,         
 2CXO J010852.8+132014, 01 08 52.86,+13 20 14.12,  12055,     0.89,     0.06,     0.71,     0.71,     96.9,    44.52,                TRUE,FALSE,FALSE,FALSE,1.721e-12,1.666e-12,1.775e-12,         ,         ,         
 2CXO J010944.3+731157, 01 09 44.33,+73 11 57.10,  19350,     0.13,     0.06,     0.71,     0.71,     90.6,    23.82,                TRUE,FALSE,FALSE,FALSE,1.799e-12,1.718e-12,1.875e-12,         ,         ,         
 2CXO J011127.6-380500, 01 11 27.63,-38 05 00.47,  20973,     0.92,     0.06,     0.71,     0.71,    179.0,    27.69,                TRUE,FALSE,FALSE, TRUE,1.282e-12,1.238e-12,1.324e-12,         ,         ,         
 2CXO J011227.5-011221, 01 12 27.59,-01 12 21.97, 165315,     0.09,     0.06,     0.80,     0.77,     88.6,     2.70,                TRUE,FALSE,FALSE,FALSE,2.318e-14,1.437e-14,3.152e-14,         ,         ,         
 2CXO J011246.2-011307, 01 12 46.23,-01 13 07.52, 165217,     0.69,     0.14,     1.67,     1.19,    157.5,     2.86,                TRUE,FALSE,FALSE,FALSE,2.091e-14,1.323e-14,2.858e-14,         ,         ,         
 2CXO J011247.4-723611, 01 12 47.41,-72 36 11.08, 159051,     0.82,     0.06,     0.72,     0.72,     43.5,    24.33,                TRUE,FALSE,FALSE,FALSE,8.798e-14,8.420e-14,9.176e-14,         ,         ,         
 2CXO J011309.0+153553, 01 13 09.07,+15 35 53.61,  91878,     0.55,     0.06,     0.78,     0.73,     98.7,    18.80,                TRUE,FALSE,FALSE,FALSE,7.685e-14,7.245e-14,8.099e-14,         ,         ,         
 2CXO J011341.8+005000, 01 13 41.82,+00 50 00.67,  59645,     0.80,     0.07,     0.82,     0.77,    119.3,     4.80,                TRUE,FALSE,FALSE,FALSE,5.012e-14,3.963e-14,6.003e-14,         ,         ,         
 2CXO J011342.9+004829, 01 13 42.97,+00 48 29.30,  59484,     0.88,     0.13,     1.57,     1.10,    100.2,     4.94,                TRUE,FALSE,FALSE,FALSE,8.439e-14,6.711e-14,1.017e-13,         ,         ,         
 2CXO J011351.0+131617, 01 13 51.05,+13 16 17.84,  12071,     0.78,     0.06,     0.71,     0.71,      0.0,    40.97,                TRUE,FALSE,FALSE,FALSE,2.315e-12,2.239e-12,2.387e-12,         ,         ,         
 2CXO J011517.7+001715, 01 15 17.79,+00 17 15.74,  53665,     0.81,     0.06,     0.73,     0.73,     93.2,     8.52,                TRUE,FALSE,FALSE,FALSE,2.439e-14,2.152e-14,2.726e-14,         ,         ,         
 2CXO J011522.1+001518, 01 15 22.18,+00 15 18.84,  32492,     0.90,     0.06,     0.72,     0.71,    176.3,    16.23,                TRUE,FALSE,FALSE,FALSE,1.517e-13,1.421e-13,1.608e-13,         ,         ,         
 2CXO J011537.7+002029, 01 15 37.70,+00 20 29.18,  54349,     0.15,     0.06,     0.76,     0.76,      0.0,    16.34,                TRUE,FALSE,FALSE,FALSE,1.123e-13,1.052e-13,1.190e-13,         ,         ,         
 2CXO J011853.6-010007, 01 18 53.61,-01 00 07.32, 167395,     0.65,     0.06,     0.72,     0.72,      0.0,    12.55,                TRUE,FALSE,FALSE,FALSE,2.602e-14,2.385e-14,2.818e-14,         ,         ,         
 2CXO J011927.4-083133, 01 19 27.41,-08 31 33.46,  64240,     0.59,     0.08,     0.95,     0.85,    154.7,     7.64,                TRUE,FALSE,FALSE,FALSE,6.598e-14,5.711e-14,7.484e-14,         ,         ,         
 2CXO J011956.0-201022, 01 19 56.04,-20 10 22.61,  76989,     0.89,     0.08,     1.03,     0.83,     93.7,    10.91,                TRUE,FALSE,FALSE,FALSE,6.631e-13,5.984e-13,7.241e-13,         ,         ,         
 2CXO J012033.1-004301, 01 20 33.11,-00 43 01.64,  40648,     0.83,     0.19,     2.33,     1.53,    112.7,    11.44,                TRUE,FALSE,FALSE,FALSE,2.144e-13,1.934e-13,2.355e-13,         ,         ,         
 2CXO J012141.5+114950, 01 21 41.60,+11 49 50.22,   1266,     0.09,     0.06,     0.71,     0.71,      2.3,    29.99,                TRUE,FALSE,FALSE, TRUE,7.826e-13,7.549e-13,8.103e-13,         ,         ,         
 2CXO J012341.4+004435, 01 23 41.46,+00 44 35.88,  32793,     0.90,     0.06,     0.71,     0.71,     70.8,    10.79,                TRUE,FALSE,FALSE,FALSE,3.507e-13,3.172e-13,3.822e-13,         ,         ,         
 2CXO J012354.3-350355, 01 23 54.38,-35 03 55.62,  30671,     0.67,     0.10,     1.23,     1.23,         ,    19.89,                TRUE,FALSE,FALSE,FALSE,1.100e-12,1.045e-12,1.155e-12,         ,         ,         
2CXO J012354.4-350356X, 01 23 54.41,-35 03 56.43,  30671,     0.28,     0.16,     1.94,     1.94,      0.0,    83.72,                TRUE,     ,     , TRUE,         ,         ,         ,         ,         ,         
 2CXO J012412.4+033721, 01 24 12.49,+03 37 21.63,  69750,     0.68,     0.09,     1.16,     0.87,      8.6,    14.81,                TRUE,FALSE,FALSE,FALSE,7.039e-14,6.470e-14,7.607e-14,         ,         ,         
 2CXO J012523.4-091741, 01 25 23.41,-09 17 41.47,  67307,     0.58,     0.22,     2.70,     1.90,     46.7,     3.31,                TRUE,FALSE,FALSE,FALSE,3.072e-14,2.085e-14,4.005e-14,         ,         ,         
 2CXO J012657.2+330730, 01 26 57.24,+33 07 30.36, 167287,     0.73,     0.06,     0.75,     0.72,     91.3,    34.54,                TRUE,FALSE,FALSE,FALSE,1.111e-12,1.079e-12,1.142e-12,         ,         ,         
 2CXO J013120.9+004138, 01 31 20.95,+00 41 38.55,  32762,     0.96,     0.11,     1.32,     1.13,      9.4,     7.20,                TRUE,FALSE,FALSE,FALSE,4.525e-14,3.859e-14,5.152e-14,         ,         ,         
 2CXO J013253.3-095239, 01 32 53.32,-09 52 39.45,  14902,     0.54,     0.06,     0.71,     0.71,     86.6,    22.85,                TRUE,FALSE,FALSE,FALSE,6.631e-13,6.346e-13,6.899e-13,         ,         ,         
 2CXO J013302.2-102130, 01 33 02.23,-10 21 30.39,  70486,     0.64,     0.13,     1.54,     1.10,    172.6,     4.32,                TRUE,FALSE,FALSE,FALSE,2.510e-14,1.892e-14,3.128e-14,         ,         ,         
 2CXO J013418.1+001536, 01 34 18.19,+00 15 36.62,  17616,     0.46,     0.06,     0.71,     0.71,     66.9,    24.74,                TRUE,FALSE,FALSE,FALSE,5.912e-13,5.663e-13,6.160e-13,         ,         ,         
 2CXO J013435.6-093102, 01 34 35.67,-09 31 02.79,   5194,     0.89,     0.06,     0.72,     0.71,      0.1,     9.83,                TRUE,FALSE,FALSE,FALSE,1.140e-12,1.025e-12,1.255e-12,         ,         ,         
 2CXO J013741.3+330934, 01 37 41.31,+33 09 34.90,  30025,     0.07,     0.06,     0.71,     0.71,     87.5,    68.46,                TRUE,FALSE,FALSE, TRUE,3.712e-12,3.657e-12,3.763e-12,         ,         ,         
 2CXO J013805.3-125210, 01 38 05.39,-12 52 10.41,  30979,     0.54,     0.06,     0.73,     0.72,     58.5,    17.79,                TRUE,FALSE,FALSE,FALSE,1.159e-13,1.093e-13,1.224e-13,         ,         ,         
 2CXO J013847.5-103127, 01 38 47.53,-10 31 27.38,  70900,     0.58,     0.07,     0.89,     0.78,    146.1,    10.79,                TRUE,FALSE,FALSE,FALSE,6.528e-14,5.865e-14,7.153e-14,         ,         ,         
 2CXO J013852.8-102711, 01 38 52.88,-10 27 11.73, 168407,     0.60,     0.06,     0.76,     0.75,    138.3,     4.19,                TRUE, TRUE,FALSE,FALSE,1.727e-14,1.328e-14,2.125e-14,         ,         ,         
