,A_NAME,A_RA,A_DEC,A_COUNT_RATE,A_COUNT_RATE_ERROR,A_FLUX,A_DATABASE_TABLE,A_OBSERVATORY,B_NAME,B_RA,B_DEC,B_SIGNIFICANCE,B_B_FLUX_AP,B_B_FLUX_AP_HI,B_B_FLUX_AP_LO,B_M_FLUX_AP,B_M_FLUX_AP_HI,B_M_FLUX_AP_LO,XOFFSET_
367,CXOGLB J002407.9-720454,6.033017,-72.081878,0.001305,7.169e-05,6.944e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.6-720449 ,6.036119,-72.08046,3.4,0.0,5.82E-17      ,0.00E+00      ,5.78e-17,1.01E-16      ,1.29E-17      ,0.103
368,CXOGLB J002409.2-720543,6.038412,-72.095519,0.0004665,4.484e-05,2.728e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720543 ,6.038483,-72.095544,6.104,2.56e-15,2.83E-15      ,2.30E-15      ,5.1e-16,5.99E-16      ,4.21E-16      ,0.002
369,CXOGLB J002409.2-720543,6.038517,-72.095497,0.0001213,6.063e-05,9.211e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720543 ,6.038483,-72.095544,6.104,2.56e-15,2.83E-15      ,2.30E-15      ,5.1e-16,5.99E-16      ,4.21E-16      ,0.003
370,CXOGLB J002410.7-720425,6.044775,-72.073814,0.001011,0.0001323,8.467e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720418 ,6.044986,-72.071936,2.444,2.09e-16,3.99E-16      ,1.99E-17      ,1.48e-16,2.60E-16      ,3.54E-17      ,0.113
371,CXOGLB J002410.7-720425,6.044779,-72.073797,0.002097,8.966e-05,1.336e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720418 ,6.044986,-72.071936,2.444,2.09e-16,3.99E-16      ,1.99E-17      ,1.48e-16,2.60E-16      ,3.54E-17      ,0.112
372,CXOGLB J002408.4-720500,6.035312,-72.083417,0.001317,7.187e-05,8.68e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720504 ,6.039826,-72.084658,3.81,3.27e-16,4.10E-16      ,2.38E-16      ,9.59e-17,1.34E-16      ,5.56E-17      ,0.112
373,CXOGLB J002408.4-720500,6.035246,-72.083414,0.001277,0.0001519,9.601e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720504 ,6.039826,-72.084658,3.81,3.27e-16,4.10E-16      ,2.38E-16      ,9.59e-17,1.34E-16      ,5.56E-17      ,0.113
374,CXOGLB J002410.0-720441,6.041879,-72.078128,0.0002632,7.559e-05,1.771e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,8.279,1.85e-15,2.06E-15      ,1.62E-15      ,2.79e-16,3.51E-16      ,2.06E-16      ,0.003
375,CXOGLB J002410.0-720441,6.041867,-72.078111,0.000323,3.736e-05,2.09e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,8.279,1.85e-15,2.06E-15      ,1.62E-15      ,2.79e-16,3.51E-16      ,2.06E-16      ,0.004
376,CXOGLB J002410.6-720516,6.04435,-72.087906,0.0002533,3.344e-05,1.488e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.6-720516 ,6.044488,-72.087879,6.975,1.21e-15,1.42E-15      ,9.86E-16      ,2.66e-16,3.58E-16      ,1.75E-16      ,0.003
377,CXOGLB J002410.6-720516,6.044187,-72.087819,0.0001431,6.259e-05,9.211e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.6-720516 ,6.044488,-72.087879,6.975,1.21e-15,1.42E-15      ,9.86E-16      ,2.66e-16,3.58E-16      ,1.75E-16      ,0.007
378,CXOGLB J002410.7-720425,6.044775,-72.073814,0.001011,0.0001323,8.467e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720425 ,6.044885,-72.073826,23.78,3.54e-14,3.69E-14      ,3.38E-14      ,3.09e-15,3.34E-15      ,2.84E-15      ,0.002
379,CXOGLB J002410.7-720425,6.044779,-72.073797,0.002097,8.966e-05,1.336e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720425 ,6.044885,-72.073826,23.78,3.54e-14,3.69E-14      ,3.38E-14      ,3.09e-15,3.34E-15      ,2.84E-15      ,0.003
380,CXOGLB J002411.8-720443,6.0496,-72.078858,0.0001833,6.855e-05,1.205e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,2.356,7.65e-17,1.29E-16      ,2.18E-17      ,7.1e-17,1.08E-16      ,3.21E-17      ,0.094
381,CXOGLB J002411.8-720443,6.049542,-72.078822,0.0001203,2.402e-05,5.668e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,2.356,7.65e-17,1.29E-16      ,2.18E-17      ,7.1e-17,1.08E-16      ,3.21E-17      ,0.093
382,CXOGLB J002410.0-720441,6.041879,-72.078128,0.0002632,7.559e-05,1.771e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,2.356,7.65e-17,1.29E-16      ,2.18E-17      ,7.1e-17,1.08E-16      ,3.21E-17      ,0.077
383,CXOGLB J002410.0-720441,6.041867,-72.078111,0.000323,3.736e-05,2.09e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,2.356,7.65e-17,1.29E-16      ,2.18E-17      ,7.1e-17,1.08E-16      ,3.21E-17      ,0.078
384,CXOGLB J002411.8-720443,6.0496,-72.078858,0.0001833,6.855e-05,1.205e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,9.386,1.64e-15,1.82E-15      ,1.45E-15      ,0.0,              ,              ,0.062
385,CXOGLB J002411.8-720443,6.049542,-72.078822,0.0001203,2.402e-05,5.668e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,9.386,1.64e-15,1.82E-15      ,1.45E-15      ,0.0,              ,              ,0.061
386,CXOGLB J002410.0-720441,6.041879,-72.078128,0.0002632,7.559e-05,1.771e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,9.386,1.64e-15,1.82E-15      ,1.45E-15      ,0.0,              ,              ,0.093
387,CXOGLB J002410.0-720441,6.041867,-72.078111,0.000323,3.736e-05,2.09e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,9.386,1.64e-15,1.82E-15      ,1.45E-15      ,0.0,              ,              ,0.094
388,CXOGLB J002410.6-720516,6.04435,-72.087906,0.0002533,3.344e-05,1.488e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720520 ,6.046403,-72.088955,8.248,1.19e-15,1.33E-15      ,1.04E-15      ,3.42e-16,4.14E-16      ,2.70E-16      ,0.074
389,CXOGLB J002410.6-720516,6.044187,-72.087819,0.0001431,6.259e-05,9.211e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720520 ,6.046403,-72.088955,8.248,1.19e-15,1.33E-15      ,1.04E-15      ,3.42e-16,4.14E-16      ,2.70E-16      ,0.079
390,CXOGLB J002411.0-720620,6.046208,-72.105567,0.0008656,6.113e-05,5.314e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720620 ,6.046367,-72.105583,13.76,7.16e-15,7.74E-15      ,6.58E-15      ,9.02e-16,1.04E-15      ,7.65E-16      ,0.003
391,CXOGLB J002411.0-720620,6.046246,-72.105536,0.0009327,0.0001282,6.66e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720620 ,6.046367,-72.105583,13.76,7.16e-15,7.74E-15      ,6.58E-15      ,9.02e-16,1.04E-15      ,7.65E-16      ,0.004
392,CXOGLB J002410.6-720516,6.04435,-72.087906,0.0002533,3.344e-05,1.488e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.7-720518 ,6.048917,-72.088354,3.895,1.9e-16,3.18E-16      ,6.16E-17      ,0.0,              ,              ,0.088
393,CXOGLB J002410.6-720516,6.044187,-72.087819,0.0001431,6.259e-05,9.211e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.7-720518 ,6.048917,-72.088354,3.895,1.9e-16,3.18E-16      ,6.16E-17      ,0.0,              ,              ,0.093
394,CXOGLB J002410.6-720516,6.04435,-72.087906,0.0002533,3.344e-05,1.488e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.8-720514 ,6.049228,-72.087417,2.15,6.45e-16,9.45E-16      ,3.30E-16      ,1.61e-16,2.78E-16      ,3.75E-17      ,0.095
395,CXOGLB J002410.6-720516,6.044187,-72.087819,0.0001431,6.259e-05,9.211e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.8-720514 ,6.049228,-72.087417,2.15,6.45e-16,9.45E-16      ,3.30E-16      ,1.61e-16,2.78E-16      ,3.75E-17      ,0.096
396,CXOGLB J002411.8-720443,6.0496,-72.078858,0.0001833,6.855e-05,1.205e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720442 ,6.049928,-72.078457,1.105,0.0,3.74E-16      ,0.00E+00      ,0.0,              ,              ,0.025
397,CXOGLB J002411.8-720443,6.049542,-72.078822,0.0001203,2.402e-05,5.668e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720442 ,6.049928,-72.078457,1.105,0.0,3.74E-16      ,0.00E+00      ,0.0,              ,              ,0.023
398,CXOGLB J002411.8-720443,6.0496,-72.078858,0.0001833,6.855e-05,1.205e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720443 ,6.049667,-72.078852,5.0,1.66e-15,2.10E-15      ,1.22E-15      ,4.87e-16,6.86E-16      ,2.89E-16      ,0.001
399,CXOGLB J002411.8-720443,6.049542,-72.078822,0.0001203,2.402e-05,5.668e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720443 ,6.049667,-72.078852,5.0,1.66e-15,2.10E-15      ,1.22E-15      ,4.87e-16,6.86E-16      ,2.89E-16      ,0.003
400,CXOGLB J002411.8-720443,6.0496,-72.078858,0.0001833,6.855e-05,1.205e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.6-720441 ,6.052663,-72.078073,5.863,6.88e-16,8.15E-16      ,5.52E-16      ,1.26e-16,1.74E-16      ,7.62E-17      ,0.074
401,CXOGLB J002411.8-720443,6.049542,-72.078822,0.0001203,2.402e-05,5.668e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.6-720441 ,6.052663,-72.078073,5.863,6.88e-16,8.15E-16      ,5.52E-16      ,1.26e-16,1.74E-16      ,7.62E-17      ,0.073
402,CXOGLB J002411.8-720443,6.0496,-72.078858,0.0001833,6.855e-05,1.205e-15,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.8-720445 ,6.053648,-72.079313,2.14,7.43e-17,1.58E-16      ,0.00E+00      ,0.0,              ,              ,0.08
403,CXOGLB J002411.8-720443,6.049542,-72.078822,0.0001203,2.402e-05,5.668e-16,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.8-720445 ,6.053648,-72.079313,2.14,7.43e-17,1.58E-16      ,0.00E+00      ,0.0,              ,              ,0.081
404,CXOGLB J002415.8-720436,6.06615,-72.076775,0.002748,0.0002107,1.902e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.6-720441 ,6.065396,-72.078193,5.176,4.76e-16,5.82E-16      ,3.64E-16      ,0.0,              ,              ,0.086
405,CXOGLB J002415.8-720436,6.066167,-72.076772,0.006098,0.0001508,3.405e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.6-720441 ,6.065396,-72.078193,5.176,4.76e-16,5.82E-16      ,3.64E-16      ,0.0,              ,              ,0.086
406,CXOGLB J002415.8-720436,6.06615,-72.076775,0.002748,0.0002107,1.902e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.2-720433 ,6.0634,-72.075965,2.75,8.97e-17,1.79E-16      ,0.00E+00      ,0.0,              ,              ,0.07
407,CXOGLB J002415.8-720436,6.066167,-72.076772,0.006098,0.0001508,3.405e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.2-720433 ,6.0634,-72.075965,2.75,8.97e-17,1.79E-16      ,0.00E+00      ,0.0,              ,              ,0.07
408,CXOGLB J002415.8-720436,6.06615,-72.076775,0.002748,0.0002107,1.902e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.9-720436 ,6.066288,-72.076792,21.99,4.34e-14,4.56E-14      ,4.10E-14      ,8.39e-15,9.09E-15      ,7.65E-15      ,0.003
409,CXOGLB J002415.8-720436,6.066167,-72.076772,0.006098,0.0001508,3.405e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.9-720436 ,6.066288,-72.076792,21.99,4.34e-14,4.56E-14      ,4.10E-14      ,8.39e-15,9.09E-15      ,7.65E-15      ,0.003
410,CXOGLB J002416.9-720427,6.0707,-72.074225,0.006442,0.0001548,3.447e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.5-720425 ,6.068847,-72.073677,6.444,9.14e-16,1.07E-15      ,7.51E-16      ,1.66e-16,2.24E-16      ,1.05E-16      ,0.047
411,CXOGLB J002416.9-720427,6.070679,-72.074217,0.003491,0.0002352,2.388e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.5-720425 ,6.068847,-72.073677,6.444,9.14e-16,1.07E-15      ,7.51E-16      ,1.66e-16,2.24E-16      ,1.05E-16      ,0.047
412,CXOGLB J002416.9-720427,6.0707,-72.074225,0.006442,0.0001548,3.447e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.9-720427 ,6.070791,-72.074234,38.28,4.69e-14,4.82E-14      ,4.57E-14      ,9.49e-15,9.92E-15      ,9.07E-15      ,0.002
413,CXOGLB J002416.9-720427,6.070679,-72.074217,0.003491,0.0002352,2.388e-14,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.9-720427 ,6.070791,-72.074234,38.28,4.69e-14,4.82E-14      ,4.57E-14      ,9.49e-15,9.92E-15      ,9.07E-15      ,0.002
414,[HPH2013] 125          ,10.67172,41.28372,0.000949,0.0002439,2.8e-14,M31CFCXO        ,CHANDRA      ,2CXO J004241.2+411701 ,10.67181,41.2837,3.875,0.0,              ,              ,0.0,              ,              ,0.004
415,[HPH2013] 131          ,10.67555,41.253,0.000305,2.068e-05,9.1e-15,M31CFCXO        ,CHANDRA      ,2CXO J004242.1+411510 ,10.675659,41.252951,12.66,0.0,              ,              ,0.0,              ,              ,0.006
416,[HPH2013] 145          ,10.67915,41.25285,0.02311,0.001183,6.9e-13,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411503 ,10.678177,41.2511,8.157,0.0,              ,              ,0.0,              ,              ,0.114
417,[HPH2013] 145          ,10.67915,41.25285,0.02311,0.001183,6.9e-13,M31CFCXO        ,CHANDRA      ,2CXO J004243.0+411510 ,10.679268,41.252825,17.44,0.0,              ,              ,0.0,              ,              ,0.006
418,[HPH2013] 146          ,10.67963,41.26783,0.002531,0.0002434,7.6e-14,M31CFCXO        ,CHANDRA      ,2CXO J004243.1+411603 ,10.679678,41.267771,12.98,0.0,              ,              ,0.0,              ,              ,0.004
419,[HPH2013] 142          ,10.67815,41.26247,0.001716,0.0002021,5.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411544 ,10.678273,41.262422,17.24,0.0,              ,              ,0.0,              ,              ,0.006
420,[HPH2013] 143          ,10.67817,41.27079,9.9e-05,1.368e-05,3e-15,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411614 ,10.678239,41.270734,10.38,0.0,              ,              ,0.0,              ,              ,0.005
421,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411612 ,10.682613,41.270158,26.67,0.0,              ,              ,0.0,              ,              ,0.113
422,[HPH2013] 50           ,10.59324,41.22933,0.003961,0.0003504,1.2e-13,M31CFCXO        ,CHANDRA      ,2CXO J004222.3+411345 ,10.593181,41.229263,9.943,0.0,              ,              ,0.0,              ,              ,0.005
423,[HPH2013] 81           ,10.63795,41.00713,0.02981,0.002985,8.9e-13,M31CFCXO        ,CHANDRA      ,2CXO J004232.5+410027 ,10.635522,41.007762,7.807,0.0,              ,              ,0.0,              ,              ,0.116
424,[HPH2013] 79           ,10.63648,41.28032,0.000698,3.071e-05,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004232.7+411648 ,10.636568,41.280268,20.44,0.0,              ,              ,0.0,              ,              ,0.005
425,[HPH2013] 88           ,10.64177,41.18255,0.00231,0.0005218,6.9e-14,M31CFCXO        ,CHANDRA      ,2CXO J004233.9+411056 ,10.64153,41.182407,3.55,0.0,              ,              ,0.0,              ,              ,0.014
426,[HPH2013] 100          ,10.65449,41.24118,0.001902,4.745e-05,5.7e-14,M31CFCXO        ,CHANDRA      ,2CXO J004237.0+411428 ,10.654579,41.24113,37.03,0.0,              ,              ,0.0,              ,              ,0.005
427,[HPH2013] 97           ,10.65082,41.30052,0.000146,2.007e-05,4.3e-15,M31CFCXO        ,CHANDRA      ,2CXO J004236.2+411801 ,10.650876,41.300492,5.613,0.0,              ,              ,0.0,              ,              ,0.003
428,[HPH2013] 103          ,10.65972,41.27525,0.007697,0.0006554,2.3e-13,M31CFCXO        ,CHANDRA      ,2CXO J004238.3+411630 ,10.659826,41.275199,14.6,0.0,              ,              ,0.0,              ,              ,0.006
429,[HPH2013] 108          ,10.66259,41.22381,0.01543,0.001,4.6e-13,M31CFCXO        ,CHANDRA      ,2CXO J004239.0+411325 ,10.662678,41.223761,14.3,0.0,              ,              ,0.0,              ,              ,0.005
430,[HPH2013] 123          ,10.67158,41.26253,0.000819,3.121e-05,2.4e-14,M31CFCXO        ,CHANDRA      ,2CXO J004241.1+411544 ,10.671665,41.262484,23.44,0.0,              ,              ,0.0,              ,              ,0.005
431,[HPH2013] 124          ,10.67162,41.27113,0.000219,1.8e-05,6.5e-15,M31CFCXO        ,CHANDRA      ,2CXO J004241.4+411617 ,10.672806,41.271579,22.73,0.0,              ,              ,0.0,              ,              ,0.06
432,[HPH2013] 142          ,10.67815,41.26247,0.001716,0.0002021,5.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004242.3+411544 ,10.67664,41.262483,18.97,0.0,              ,              ,0.0,              ,              ,0.068
433,[HPH2013] 142          ,10.67815,41.26247,0.001716,0.0002021,5.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004242.9+411543 ,10.679166,41.26198,77.08,0.0,              ,              ,0.0,              ,              ,0.054
434,[HPH2013] 150          ,10.68213,41.21194,0.02065,0.001097,6.2e-13,M31CFCXO        ,CHANDRA      ,2CXO J004243.7+411242 ,10.682241,41.211877,16.28,0.0,              ,              ,0.0,              ,              ,0.006
435,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411611 ,10.682714,41.269773,16.59,0.0,              ,              ,0.0,              ,              ,0.103
436,[HPH2013] 157          ,10.68278,41.29307,4.6e-05,9.687e-06,1.4e-15,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411734 ,10.682873,41.293036,3.026,0.0,              ,              ,0.0,              ,              ,0.005
437,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004243.9+411610 ,10.683087,41.269634,45.48,6.25e-14,6.37E-14      ,6.13E-14      ,1.06e-14,1.10E-14      ,1.02E-14      ,0.085
438,[HPH2013] 160          ,10.68316,41.29876,0.000549,2.73e-05,1.6e-14,M31CFCXO        ,CHANDRA      ,2CXO J004243.9+411755 ,10.683206,41.298743,19.7,0.0,              ,              ,0.0,              ,              ,0.002
439,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.1+411604 ,10.683881,41.267813,18.3,0.0,              ,              ,0.0,              ,              ,0.114
440,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.2+411613 ,10.684535,41.270545,27.46,0.0,              ,              ,0.0,              ,              ,0.065
441,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411605 ,10.684874,41.268141,59.42,0.0,              ,              ,0.0,              ,              ,0.083
442,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411607 ,10.684892,41.268731,83.08,0.0,              ,              ,0.0,              ,              ,0.047
443,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411608 ,10.684755,41.269,21.8,0.0,              ,              ,0.0,              ,              ,0.033
444,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411608A,10.684844,41.269087,20.5,0.0,              ,              ,0.0,              ,              ,0.027
445,[HPH2013] 169          ,10.68497,41.26952,0.000687,0.0001976,2.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004244.4+411607 ,10.685403,41.268773,21.22,0.0,              ,              ,0.0,              ,              ,0.049
446,[HPH2013] 176          ,10.68766,41.25587,0.00025,1.887e-05,7.5e-15,M31CFCXO        ,CHANDRA      ,2CXO J004245.0+411520 ,10.687728,41.255816,11.31,0.0,              ,              ,0.0,              ,              ,0.004
447,[HPH2013] 176          ,10.68766,41.25587,0.00025,1.887e-05,7.5e-15,M31CFCXO        ,CHANDRA      ,2CXO J004245.0+411523 ,10.687886,41.256431,32.6,1.17e-14,1.23E-14      ,1.10E-14      ,3e-15,3.24E-15      ,2.75E-15      ,0.035
448,[HPH2013] 192          ,10.69645,41.2722,0.07228,0.001291,2.2e-12,M31CFCXO        ,CHANDRA      ,2CXO J004246.9+411615 ,10.695675,41.27099,109.8,0.0,              ,              ,0.0,              ,              ,0.081
449,[HPH2013] 192          ,10.69645,41.2722,0.07228,0.001291,2.2e-12,M31CFCXO        ,CHANDRA      ,2CXO J004247.1+411619 ,10.696541,41.272151,52.93,0.0,              ,              ,0.0,              ,              ,0.005
450,XMMSL2 J004247.1+411624,10.696348,41.273173,1.782,0.7068,5.629e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004247.1+411619 ,10.696541,41.272151,52.93,0.0,              ,              ,0.0,              ,              ,0.062
451,XMMSL2 J004247.1+411624,10.696348,41.273173,1.782,0.7068,5.629e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004247.1+411628 ,10.696565,41.274546,195.0,0.0,              ,              ,0.0,              ,              ,0.083
452,[HPH2013] 196          ,10.69766,41.2522,0.001596,0.0001966,4.8e-14,M31CFCXO        ,CHANDRA      ,2CXO J004247.4+411507 ,10.697724,41.252111,8.111,0.0,              ,              ,0.0,              ,              ,0.006
453,[HPH2013] 205          ,10.7029,41.27406,0.000104,1.33e-05,3.1e-15,M31CFCXO        ,CHANDRA      ,2CXO J004248.7+411624 ,10.702967,41.273453,33.19,0.0,              ,              ,0.0,              ,              ,0.037
454,[HPH2013] 205          ,10.7029,41.27406,0.000104,1.33e-05,3.1e-15,M31CFCXO        ,CHANDRA      ,2CXO J004248.7+411626 ,10.702984,41.274022,12.84,0.0,              ,              ,0.0,              ,              ,0.004
455,[HPH2013] 206          ,10.70435,41.32181,0.006684,0.0004114,2e-13,M31CFCXO        ,CHANDRA      ,2CXO J004249.0+411918 ,10.704442,41.321843,22.58,0.0,              ,              ,0.0,              ,              ,0.005
456,[HPH2013] 205          ,10.7029,41.27406,0.000104,1.33e-05,3.1e-15,M31CFCXO        ,CHANDRA      ,2CXO J004249.1+411623 ,10.70487,41.273271,9.019,0.0,              ,              ,0.0,              ,              ,0.101
457,[HPH2013] 213          ,10.70738,41.27595,0.004129,0.0003181,1.2e-13,M31CFCXO        ,CHANDRA      ,2CXO J004249.7+411633 ,10.707449,41.275895,22.92,0.0,              ,              ,0.0,              ,              ,0.005
458,[HPH2013] 223          ,10.71595,41.27171,6.5e-05,1.262e-05,1.9e-15,M31CFCXO        ,CHANDRA      ,2CXO J004251.8+411618 ,10.716006,41.271726,2.789,0.0,              ,              ,0.0,              ,              ,0.003
459,[HPH2013] 228          ,10.71865,41.30013,0.01816,0.0008444,5.4e-13,M31CFCXO        ,CHANDRA      ,2CXO J004252.5+411800 ,10.718775,41.300103,28.45,0.0,              ,              ,0.0,              ,              ,0.006
460,[HPH2013] 232          ,10.71987,41.24142,0.007831,0.0006904,2.3e-13,M31CFCXO        ,CHANDRA      ,2CXO J004252.7+411428 ,10.71999,41.241346,13.92,0.0,              ,              ,0.0,              ,              ,0.007
461,[HPH2013] 233          ,10.72001,41.27751,7.2e-05,1.523e-05,2.1e-15,M31CFCXO        ,CHANDRA      ,2CXO J004252.8+411638 ,10.720158,41.277456,4.412,0.0,              ,              ,0.0,              ,              ,0.007
462,[HPH2013] 236          ,10.724,41.31293,0.004696,0.0003547,1.4e-13,M31CFCXO        ,CHANDRA      ,2CXO J004253.7+411846 ,10.724144,41.312881,23.33,0.0,              ,              ,0.0,              ,              ,0.007
463,[HPH2013] 239          ,10.73018,41.34608,0.00062,5.536e-05,1.8e-14,M31CFCXO        ,CHANDRA      ,2CXO J004255.2+412046 ,10.73028,41.34616,12.04,0.0,              ,              ,0.0,              ,              ,0.007
464,[HPH2013] 243          ,10.73228,41.29799,0.000862,0.0002463,2.6e-14,M31CFCXO        ,CHANDRA      ,2CXO J004255.7+411752 ,10.732368,41.297931,4.909,0.0,              ,              ,0.0,              ,              ,0.005
465,[HPH2013] 245          ,10.73683,41.19788,0.00238,0.0004411,7.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004256.8+411152 ,10.736955,41.197853,4.432,0.0,              ,              ,0.0,              ,              ,0.006
466,[HPH2013] 252          ,10.74723,41.2786,0.003041,0.0002807,9.1e-14,M31CFCXO        ,CHANDRA      ,2CXO J004259.3+411642 ,10.747254,41.278594,13.41,0.0,              ,              ,0.0,              ,              ,0.001
467,[HPH2013] 256          ,10.75304,41.19093,0.002473,0.000306,7.4e-14,M31CFCXO        ,CHANDRA      ,2CXO J004300.7+411127 ,10.753214,41.190888,8.826,0.0,              ,              ,0.0,              ,              ,0.008
468,[HPH2013] 267          ,10.76359,41.20336,0.001095,6.645e-05,3.3e-14,M31CFCXO        ,CHANDRA      ,2CXO J004303.3+411211 ,10.763846,41.203226,9.597,0.0,              ,              ,0.0,              ,              ,0.014
469,[VG2007] 128           ,10.779667,41.302833,0.0,0.0,1.357e-14,M31CXO2         ,CHANDRA      ,2CXO J004307.1+411810 ,10.779595,41.302807,9.188,0.0,              ,              ,0.0,              ,              ,0.004
470,[HPH2013] 273          ,10.77905,41.30276,0.001438,0.000227,4.3e-14,M31CFCXO        ,CHANDRA      ,2CXO J004307.1+411810 ,10.779595,41.302807,9.188,0.0,              ,              ,0.0,              ,              ,0.025
471,[HPH2013] 274          ,10.781,41.30138,0.003545,0.0003316,1.1e-13,M31CFCXO        ,CHANDRA      ,2CXO J004307.1+411810 ,10.779595,41.302807,9.188,0.0,              ,              ,0.0,              ,              ,0.107
472,[VG2007] 128           ,10.779667,41.302833,0.0,0.0,1.357e-14,M31CXO2         ,CHANDRA      ,2CXO J004307.4+411804 ,10.781062,41.301366,9.418,0.0,              ,              ,0.0,              ,              ,0.108
