obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,hard_hm,hard_hs,hard_ms,var_inter_prob_b,var_inter_index_b,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_s,var_inter_sigma_m,var_inter_sigma_s,var_inter_index_m,var_inter_index_s,var_inter_index_h,flux_aper_hilim_u,var_mean_b,var_sigma_b,ks_prob_b,var_prob_b,var_inter_sigma_u
PL_199_obs_0,PL_199,1,J1909-3744, 2CXO J190947.4-374414,287.4477,-37.73731,29661.2,7.25,329.4924,PL,-0.9994,-0.9994,-0.5709,0.7017999999999993,5.0,14.741841806659204,15.361836840621585,14.289628735739234,1.2132882000000007e-06,1.615426700000002e-06,4.32,4.29,2.52,14.639974910810606,0.002226,4.009e-05,0.315,0.14300000000000002,1.1724208000000005e-06
PL_203_obs_0,PL_203,1,J1836+5925, 2CXO J183613.7+592530,279.0571,59.42502,26959.6,10.02,703.7994,PL,-0.0437,-0.6184,-0.5871,0.99998,7.0,14.480434499119491,14.102208018060775,14.036353813515156,4.27144e-06,3.0904632000000002e-06,2.42,4.34,5.03,13.506820879317484,0.004572,3.204e-05,0.379,0.091,4.3538205199999986e-05
PL_204_obs_0,PL_204,1,J1958+2846, 2CXO J195840.0+284554,299.6668,28.76514,9923.9,3.09,224.7097,PL,-0.9994,-0.9994,-0.2498,0.99742,6.5,14.611188586526476,14.981824779253435,14.738737131207508,3.764068000000002e-06,4.280463999999996e-06,4.75,5.02,4.89,12.791651557579018,0.003951,0.0009339,0.334,0.269,6.570503700000009e-05
PL_205_obs_0,PL_205,1,J1836-2354B, 2CXO J183624.7-235435,279.103,-23.90986,15818.9,14.14,1485.7279999999994,PL,0.1824,0.2748,0.0962,0.7655500000000005,5.44,13.638839004804973,13.06620911585658,13.941194513324096,4.231470000000001e-06,2.6668555999999984e-06,4.07,3.55,1.43,15.172436888745274,0.01529,0.0002704,0.7509999999999999,0.19,2.6700617e-06
PL_206_obs_0,PL_206,1,J2238+5903, 2CXO J223827.9+590343,339.6165,59.06198000000001,9832.3,5.21,136.1509,PL,-0.5734,-0.8107,-0.431,0.9971,6.52,14.209363038068295,14.758951849328355,14.042632191568472,3.962930000000002e-06,3.320015e-06,4.23,4.8,1.96,12.705761266293473,0.003515,0.0004721999999999999,0.131,0.393,6.623779700000009e-05
PL_207_obs_0,PL_207,1,B1757-24, 2CXO J180100.0-245127,270.2501,-24.85769,19677.2,17.23,1797.453,PL,0.8545,0.9919,0.8944,0.9479999999999994,5.54,14.112157734892644,12.450138811528056,16.22264568691579,0.00020496583200000005,7.599318999999985e-05,4.64,3.34,2.52,14.895512888687605,0.020030000000000003,3.145e-06,0.078,0.059,0.0011768439999999992
PL_211_obs_0,PL_211,1,J1810+1744, 2CXO J181037.3+174437,272.6555,17.74371,20451.3,6.27,493.068,PL,-0.2049,-0.376,-0.1811,0.8210600000000001,5.0,14.459670525209127,14.19852768647853,14.445874418486989,4.582588999999997e-07,4.851371000000002e-07,1.88,1.56,3.68,15.196474604423466,0.002464,0.00042360000000000016,0.8170000000000001,0.511,2.029791600000001e-06
PL_213_obs_0,PL_213,1,J2017+0603, 2CXO J201722.6+060305,304.3445,6.051485,9906.6,3.82,154.5027,PL,-0.9994,-0.9994,-0.3498,0.9728699999999996,6.46,14.716472635138304,15.460967066517545,14.419531216048998,4.2123400000000006e-06,3.5560999000000006e-06,4.75,4.69,1.49,14.376678923242027,0.001793,0.00015759999999999998,0.398,0.345,6.581098099999999e-06
PL_217_obs_0,PL_217,1,B1800-21, 2CXO J180351.4-213707,270.9643,-21.61867,30236.2,9.95,283.199,PL,0.4522,0.8045,0.5534,0.7457999999999998,5.22,14.280337316981953,13.393296258666325,15.14996674231023,5.041429999999996e-07,6.045160799999996e-07,4.03,0.25,3.32,14.76435428896449,0.004479,7.016e-05,0.758,0.14300000000000002,1.3161629999999988e-06
PL_219_obs_0,PL_219,1,J1744-1134, 2CXO J174429.4-113454,266.1225,-11.58192,63325.5,14.8,1476.828,PL,-0.7458,-0.8745,-0.3685,0.7149699999999999,5.24,14.202732459169285,14.891096872332687,14.027473182134145,4.36664e-06,2.804045199999998e-06,4.39,3.28,1.44,15.15131834597605,0.004536999999999999,5.502000000000002e-06,0.266,0.071,9.91547000000001e-07
PL_223_obs_0,PL_223,1,J2214+3000, 2CXO J221438.8+300038,333.6619,30.010590000000004,19639.3,7.83,371.8149,PL,-0.3623,-0.8132,-0.6334,0.7520200000000002,5.14,14.361910278015495,14.168322150808535,13.635449004646027,3.8924900000000006e-06,3.033917699999999e-06,3.05,4.23,2.4,14.520856752021386,0.004055,0.00022430000000000009,0.887,0.293,2.7934244000000028e-06
PL_224_obs_0,PL_224,1,J2215+5135, 2CXO J221532.7+513536,333.8863,51.5935,16833.0,10.37,670.8565,PL,0.2898,0.2361,-0.06,0.70217,5.25,14.059483515067432,13.265040238727556,14.170438943700605,3.8039599999999997e-06,2.9276029999999987e-06,4.95,5.36,1.89,14.932557157223618,0.007155,0.003043,0.999,0.995,3.023244500000001e-06
PL_226_obs_0,PL_226,1,B1133+16, 2CXO J113603.1+155111,174.0132,15.853279999999998,17911.1,4.97,152.3915,PL,-0.2374,-0.6958,-0.5309,0.8165299999999998,5.0,14.934047019686131,15.106127321204918,14.449771646944908,3.618875e-07,2.5648009000000025e-07,3.23,2.45,3.0,14.979638717352293,0.0017640000000000004,9.109e-05,0.55,0.2,1.12797224e-06
PL_228_obs_0,PL_228,1,J2322-2650, 2CXO J130225.5-325837,195.6063,-32.97695,9903.6,3.63,76.2979,PL,-0.9994,-0.9994,-0.8919,1.0,7.64,16.332967458203626,15.556668665340267,14.239577516576785,3.60733e-06,6.177972999999998e-06,7.39,6.23,5.52,13.800702911900844,0.0015949999999999998,0.0004055,0.35600000000000004,0.743,1.3275750399999995e-05
PL_230_obs_0,PL_230,1,J1528-5547, 2CXO J181037.3+174437,272.6555,17.74371,20451.3,6.27,493.068,PL,-0.2049,-0.376,-0.1811,0.8210600000000001,5.0,14.459670525209127,14.19852768647853,14.445874418486989,4.582588999999997e-07,4.851371000000002e-07,1.88,1.56,3.68,15.196474604423466,0.002464,0.00042360000000000016,0.8170000000000001,0.511,2.029791600000001e-06
PL_232_obs_0,PL_232,1,J1231-1411, 2CXO J123111.3-141143,187.7971,-14.195529999999998,9936.3,9.99,634.4813,PL,-0.4035,-0.8407,-0.6596,0.9970099999999998,6.66,13.772627557710367,13.855114581712856,13.020224067270314,4.362920000000003e-06,4.649887e-06,4.94,5.45,1.55,12.998785925828725,0.01232,0.0003138,0.748,0.099,6.65458080000001e-05
PL_233_obs_0,PL_233,1,J1227-4853, 2CXO J122758.7-485343,186.9948,-48.89537,30178.9,27.61,5192.965,PL,0.2811,0.2386,-0.0462,0.9284799999999988,5.82,13.328271911760442,12.596879478824182,13.440452444419568,8.090459000000003e-06,2.071808699999999e-06,4.93,2.68,2.4,14.598254917762935,0.03067,0.008235,1.0,1.0,9.816981199999989e-06
PL_237_obs_0,PL_237,1,J1813-1749, 2CXO J181335.1-174957,273.3966,-17.83253,29568.4,24.68,2704.742,PL,0.9881,0.9994,0.9994,0.9088200000000012,5.37,15.074584762915752,12.141162148571414,16.435308712479774,0.00020151800000000028,0.0004330402000000001,4.52,3.5,2.4,14.288699040083834,0.02901,2.556e-05,0.097,0.048,0.002415867199999995
PL_239_obs_0,PL_239,1,B1046-58, 2CXO J104812.6-583203,162.0526,-58.53428,36147.6,7.43,160.7901,PL,0.2673,0.366,0.1074,0.8123800000000001,5.0,14.578067186721492,13.862645888629267,14.95078197732982,3.9816710000000015e-07,4.1510973999999976e-07,4.2,1.9,3.29,15.650334015903368,0.002217,0.0002945,0.752,0.454,8.371875000000003e-07
PL_240_obs_0,PL_240,1,B1055-52, 2CXO J105758.9-522656,164.4958,-52.4491,56314.7,35.28,8831.33,PL,-0.34600000000000003,-0.8844,-0.7758,0.9239700000000016,5.12,13.541513236201794,13.445147565627945,12.308741641866886,0.00016965709999999982,7.829068999999987e-05,4.87,4.7,0.2,12.513852483298578,0.02766,5.567e-06,0.485,0.032,0.0010666764000000005
PL_241_obs_0,PL_241,1,J1653-0158, 2CXO J165338.0-015836,253.4085,-1.97686,20773.0,16.2,1842.555,PL,0.1324,-0.0162,-0.1474,0.7538700000000003,5.13,13.516555351901465,12.95311480916229,13.544850478820171,1.3704530000000004e-06,1.145347000000001e-06,4.53,1.0,3.56,13.573976984310123,0.01568,2.664e-05,0.6659999999999999,0.07,4.746432820000001e-05
PL_242_obs_0,PL_242,1,J1124-3653, 2CXO J112401.1-365319,171.0047,-36.88865,19952.1,10.27,855.8119,PL,0.1162,-0.1537,-0.2636,0.7623300000000001,5.13,14.09108625997903,13.522011023749108,13.920456992597096,5.236944000000002e-06,2.0630113999999986e-06,4.87,2.89,3.96,13.896880746454285,0.006433,0.001513,0.997,0.884,7.995642199999997e-06
PL_243_obs_0,PL_243,1,J1111-6039, 2CXO J111148.5-603925,167.9524,-60.65713,49487.3,23.2,1697.142,PL,0.4872,0.8595,0.6408,0.9251699999999992,5.6,13.726767165956955,12.787812395596044,14.658169943079491,3.220276200000001e-05,2.8992440000000013e-05,4.81,2.61,2.53,15.563678299860266,0.01494,1.512e-05,0.006,0.051,1.24277556e-05
PL_245_obs_0,PL_245,1,J0101-6422, 2CXO J010111.0-642230,15.29621,-64.37518,9643.5,4.89,140.7185,PL,-0.4447,-0.8095,-0.5572,0.9968600000000001,6.51,14.319573829141856,14.668977828958173,13.747632485540102,4.072850000000001e-06,3.339074999999999e-06,3.68,4.75,1.9,12.788280598157394,0.003172,0.0001641,0.147,0.177,6.264443500000006e-05
PL_246_obs_0,PL_246,1,J0108-1431, 2CXO J010808.3-143150,17.03479,-14.53065,29708.6,6.2,227.5153,PL,-0.2648,-0.6209,-0.4135,0.8439099999999995,5.0,14.881404634776239,14.845271792559846,14.60049933868539,3.676809000000001e-07,2.564871000000003e-07,2.66,2.8,3.6,14.774278481625796,0.0014960000000000002,0.0001976,0.7759999999999999,0.513,6.349182000000001e-07
PL_249_obs_0,PL_249,1,J2241-5236, 2CXO J224142.0-523636,340.425,-52.61006,19930.0,8.23,425.7239,PL,-0.5009,-0.7495,-0.3948,0.99728,6.52,14.125460202928991,14.266160999302851,13.657577319177792,4.064450000000001e-06,3.144200999999998e-06,3.98,5.07,2.73,12.140321423371553,0.004013,0.0005143,0.872,0.56,6.351129700000008e-05
PL_252_obs_0,PL_252,1,J1614-2230, 2CXO J161436.5-223031,243.6521,-22.50863,19769.6,9.04,515.3331,PL,-0.6533,-0.8607,-0.466,0.9707599999999996,6.49,14.291069464193384,14.958212681028247,13.947306058075032,5.941164999999998e-06,2.050695300000001e-06,4.42,3.98,3.0,14.282163132513075,0.005039,2.126e-05,0.013,0.087,3.3644992800000056e-06
PL_253_obs_0,PL_253,1,J2256-1024, 2CXO J225656.3-102434,344.2349,-10.40953,19799.7,10.4,690.7692,PL,-0.1849,-0.727,-0.6234,0.9978500000000002,5.36,14.305219363987938,14.028167720075073,13.741362717275925,4.028711000000002e-06,3.3897830000000007e-06,4.53,4.4,3.12,13.982132281036494,0.006215999999999999,0.00021630000000000005,0.794,0.269,6.093696999999998e-06
PL_257_obs_0,PL_257,1,J1357-6429, 2CXO J135702.5-642929,209.2606,-64.49165,59224.3,18.02,1099.559,PL,-0.0537,-0.381,-0.3348,0.7530200000000005,5.07,13.865504144165325,13.483729117270661,13.745693667668714,7.457159000000003e-06,2.1171825999999994e-06,4.21,1.24,3.28,13.84835050910407,0.007384999999999998,5.324e-05,0.733,0.119,3.349397000000001e-06
PL_258_obs_0,PL_258,1,J0421+3255, 2CXO J042133.8+325557,65.39097,32.93258,18792.5,6.16,277.3407,PL,0.3186,0.3061,-0.0187,0.7045699999999995,5.0,14.515415470717153,13.699839463048649,14.772370350428991,1.4249371000000009e-06,1.649570000000001e-06,4.64,3.27,3.16,14.30285787372454,0.002584,0.0007246,0.931,0.687,1.3379939000000005e-06
PL_260_obs_0,PL_260,1,J0251+2606, 2CXO J105758.9-522656,164.4958,-52.4491,56314.7,35.28,8831.33,PL,-0.34600000000000003,-0.8844,-0.7758,0.9239700000000016,5.12,13.541513236201794,13.445147565627945,12.308741641866886,0.00016965709999999982,7.829068999999987e-05,4.87,4.7,0.2,12.513852483298578,0.02766,5.567e-06,0.485,0.032,0.0010666764000000005
PL_261_obs_0,PL_261,1,J1417-4402, 2CXO J141730.5-440257,214.3773,-44.04924000000001,2025.2,6.41,405.7166,PL,0.1849,0.1362,-0.055,0.7606100000000001,5.34,13.320208829019645,12.798602875679551,13.623423042943488,7.696348000000006e-06,2.0851629999999983e-06,4.1,3.46,1.77,13.054154349060907,0.03054,0.007547,0.972,0.7609999999999999,6.263059600000007e-05
PL_263_obs_0,PL_263,1,B1451-68, 2CXO J145600.0-684339,224.0001,-68.72761,34694.2,12.31,1004.25,PL,-0.2361,-0.421,-0.2036,0.9967200000000008,6.0,14.10568393731556,13.969400278034051,14.094581931297462,1.3007370000000015e-06,1.6978697000000003e-06,4.95,4.99,0.72,14.727462222624762,0.005179,2.125e-05,0.727,0.06,1.3610249999999988e-06
PL_264_obs_0,PL_264,1,J1816+4510, 2CXO J181635.9+451033,274.1496,45.17611,33537.9,3.47,90.48394,PL,-0.9744,-0.9994,-0.361,0.8108399999999993,5.02,15.34601609262593,16.030935021344305,15.152612448972606,1.3609590000000004e-07,1.5429682e-07,1.89,3.88,1.2,15.229958445680332,0.0004416000000000001,0.0001091,0.887,0.6,5.775382000000001e-07
LMXB_0_obs_1,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,17852.2,337.0,462011.4,LX,0.8842298958333336,0.9288162500000006,-0.06800152083333329,1.0,8.0,15.878531795538704,13.953222385736451,16.166172572645095,4.473999999999999e-06,2.2609999999999983e-06,8.0,8.0,8.0,14.203669179603805,0.0022799406458333337,0.0005856025770833337,0.7256962500000003,0.5746856250000001,1.991000000000002e-05
LMXB_2_obs_0,LMXB_2,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.69217,41.29133,5074.1,4.71,162.7296,LX,0.8332808769230775,-0.46584283076923105,-0.8389545230769236,0.9561489230769228,6.01553846153846,15.99361958688316,14.93941054398092,15.282044468014812,7.385679198461551e-06,8.348688742615392e-06,4.4098461538461535,4.772615384615386,4.482153846153845,13.396001753206392,0.0020972958307692306,0.0005788955138461541,0.7081887692307693,0.6109918461538463,6.980346850461536e-05
LMXB_3_obs_0,LMXB_3,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.69217,41.29133,5074.1,4.71,162.7296,LX,0.8332808769230775,-0.46584283076923105,-0.8389545230769236,0.9561489230769228,6.01553846153846,15.99361958688316,14.93941054398092,15.282044468014812,7.385679198461551e-06,8.348688742615392e-06,4.4098461538461535,4.772615384615386,4.482153846153845,13.396001753206392,0.0020972958307692306,0.0005788955138461541,0.7081887692307693,0.6109918461538463,6.980346850461536e-05
LMXB_4_obs_0,LMXB_4,17,J1748-2446___________, 2CXO J174804.5-244642,267.019,-24.77838,5002.9,18.31,1504.925,LX,0.7346388823529411,0.8707962352941175,0.5378442352941175,1.0,8.0,15.562846029589396,14.008925770864488,16.287317324178055,3.934e-06,4.806e-07,8.0,5.0,8.0,14.492442000866536,0.002197263,0.0009336405529411764,0.6201211764705881,0.5843323529411764,2.038e-06
LMXB_5_obs_0,LMXB_5,29,GRS_1741.9-2853______, 2CXO J174502.3-285449,266.2597,-28.91386,49521.0,376.06,845588.8,LX,0.8081624117647057,0.12671741176470586,-0.8178323529411763,1.0,8.0,15.48483280490567,13.92451989577577,14.9642494232245,0.0001298,4.5899999999999984e-05,8.0,8.0,8.0,13.174474871162323,0.004242295647058822,0.0014987336294117646,0.6032264705882353,0.5446794117647061,0.0013479999999999996
LMXB_6_obs_0,LMXB_6,15,EXO_1745-248_________, 2CXO J174805.2-244651,267.0219,-24.78103,36257.2,23.47,1934.92,LX,-0.13616740000000002,0.46204993333333333,0.5557058,0.2730000000000001,0.0,14.467113497906768,14.278693009059738,15.557200909048298,7.568999999999998e-06,2.284e-06,5.0,5.0,8.0,14.508860108722159,0.0024876241999999995,0.0005505011733333334,0.5961466666666666,0.3940113333333333,4.215358593333332e-06
LMXB_7_obs_0,LMXB_7,11,CXOU_J100515.4-074254, 2CXO J100515.4-074254,151.3145,-7.715012,36978.6,17.39,1313.561,LX,-0.21395454545454545,-0.4568818181818182,-0.29843636363636367,1.0,8.0,15.585130386875443,15.558297651695229,15.35052120750725,1.9150000000000001e-07,2.8860000000000003e-07,8.0,8.0,6.0,15.404841825444679,0.00041509090909090917,3.250118181818182e-05,0.36972727272727274,0.4388181818181819,1.481e-06
LMXB_9_obs_0,LMXB_9,16,SAXWFC_J1748.1-2446.1, 2CXO J174806.1-244617,267.0257,-24.77163,36759.2,19.47,1856.473,LX,0.651719125,0.8871808124999999,0.5904436875,0.9580000000000001,5.0,15.247218811287148,13.946162052017275,16.509665583504454,2.3800000000000007e-07,1.5090000000000006e-07,3.0,3.0,5.0,14.9098535137667,0.0012176265000000003,0.00021652725000000005,0.5140937499999999,0.465436875,2.9071568749999994e-06
LMXB_10_obs_0,LMXB_10,16,1WGA_J1911.2+0035____, 2CXO J191116.0+003505,287.8168,0.5849783000000001,6504.6,44.36,37184.84,LX,-0.4405,-0.48252500000000004,-0.0569875,1.0,8.0,12.698024874119795,12.734377457451021,12.838733681386739,0.0003871999999999999,0.0002485,8.0,8.0,8.0,13.900830653976275,0.1002275,0.000526382425,0.40712500000000007,0.09734375,1.952e-05
LMXB_11_obs_0,LMXB_11,16,SAXWFC_J1748.1-2446.1, 2CXO J174806.1-244617,267.0257,-24.77163,36759.2,19.47,1856.473,LX,0.651719125,0.8871808124999999,0.5904436875,0.9580000000000001,5.0,15.247218811287148,13.946162052017275,16.509665583504454,2.3800000000000007e-07,1.5090000000000006e-07,3.0,3.0,5.0,14.9098535137667,0.0012176265000000003,0.00021652725000000005,0.5140937499999999,0.465436875,2.9071568749999994e-06
LMXB_12_obs_0,LMXB_12,7,XTE_J1550-564________, 2CXO J155058.6-562835,237.7445,-56.47643000000001,26118.5,29.24,7025.511,LX,0.16774285714285714,0.5781999999999999,0.4472285714285714,1.0,8.0,13.787482365860168,13.258850837465086,14.508944947835724,6.957999999999998e-06,1.157e-05,8.0,8.0,8.0,15.274149297993334,0.014412428571428573,0.0003630564285714285,0.5872857142857144,0.2675714285714286,4.953e-07
LMXB_14_obs_0,LMXB_14,11,CXOU_J100516.2-074235, 2CXO J100516.2-074235,151.3178,-7.709759,36978.6,16.78,1251.499,LX,-0.19409090909090912,-0.5051454545454546,-0.3513636363636364,0.444,3.0,15.445773212427161,15.571214100894217,15.212082818253487,8.508e-08,1.4589999999999998e-07,2.184545454545454,0.10909090909090909,5.0,15.306663409776066,0.00037170000000000004,3.6333636363636366e-05,0.34881818181818186,0.528818181818182,9.244000000000002e-07
LMXB_15_obs_0,LMXB_15,11,CXOU_J100516.5-074207, 2CXO J100516.5-074207,151.3191,-7.70206,36978.6,16.75,1205.131,LX,-0.13435454545454548,-0.4642636363636363,-0.3136727272727273,1.0,7.0,15.485317067747367,15.644560639286205,15.277455221453762,3.8020000000000003e-07,4.462e-07,6.0,5.0,4.0,15.506663540949228,0.00038440909090909096,3.992345454545454e-05,0.45209090909090915,0.49281818181818193,5.788999999999999e-07
LMXB_16_obs_0,LMXB_16,11,CXOU_J100517.1-074217, 2CXO J100517.1-074217,151.3216,-7.704860000000001,36978.6,11.12,458.2053,LX,-0.07643636363636362,-0.6899181818181819,-0.6564,0.125,0.00818181818181818,16.23429835051369,15.950046271431933,15.414942300956652,4.493999999999999e-08,2.9429999999999993e-07,5.0,3.3172727272727283,5.0,15.122809409768337,0.00019853118181818177,3.3387245454545446e-05,0.5734063636363637,0.5454572727272727,1.5980000000000004e-06
LMXB_17_obs_0,LMXB_17,10,IGR_J17464-3213______, 2CXO J174616.1-321400,266.5672,-32.233509999999995,22445.1,6.9,155.7,LX,0.8760899999999999,0.9991399999999999,-0.39976,1.0,8.0,16.16205120219437,14.229721176515445,16.404173052128744,3.56e-07,6.231448000000002e-07,5.0,5.407000000000001,8.0,15.08940590753565,0.0011349608999999996,0.0003334805,0.6833489999999998,0.6382739999999998,9.867265520000002e-07
LMXB_18_obs_0,LMXB_18,10,CXOU_J100510.9-074533, 2CXO J100510.9-074533,151.2954,-7.759416000000001,40580.4,4.58,82.89468000000002,LX,0.12522660000000002,-0.4056639000000001,-0.39639230000000003,1.0,8.0,15.930132874666688,15.367005511756812,15.886019216890091,4.244e-07,4.799000000000002e-07,6.0,8.0,7.199,14.598567131548824,0.0007719185999999998,0.00022581092000000013,0.6687339999999999,0.666005,3.7500000000000005e-06
LMXB_19_obs_0,LMXB_19,10,CXOU_J100514.2-074233, 2CXO J100514.2-074233,151.3094,-7.709184,40580.4,16.29,1238.383,LX,-0.43449,-0.75166,-0.48655,0.9890000000000001,6.0,15.625615617064918,16.105321043098375,15.192588612271319,1.967e-07,5.042000000000001e-07,5.0,5.0,3.0,15.116334961018552,0.00032763,7.080700000000002e-05,0.6367,0.6527000000000001,7.440000000000001e-07
LMXB_20_obs_0,LMXB_20,5,J1824-2452___________, 2CXO J182432.4-245208,276.1354,-24.86893,14109.1,92.0,41710.81,LX,0.39426,0.41024000000000005,0.011259999999999996,1.0,8.0,14.206508372171978,13.23902086459087,14.363221977267965,3.126e-05,2.611e-05,8.0,8.0,8.0,13.95163069773184,0.0198608,0.013853446,0.76,0.6195999999999999,2.0114148195999998e-05
LMXB_21_obs_7,LMXB_21,9,EXO_0748-676_________, 2CXO J074833.7-674507,117.1405,-67.75206999999999,38073.2,62.8,162305.8,LX,-0.5662759999999998,-0.8476,-0.4823490000000001,1.0,8.0,12.850856103465143,13.240051708364962,12.50374179769393,4.461e-05,6.75e-05,8.0,8.0,8.0,12.243933919759314,0.10293,1.612045e-06,0.8520000000000001,0.044805,3.704e-05
LMXB_22_obs_0,LMXB_22,9,1WGA_J0748.5-6745____, 2CXO J074836.1-674459,117.1508,-67.74996999999999,13770.7,6.77,213.1495,LX,0.22417777777777775,-0.08799999999999997,-0.14004444444444447,0.369,2.4300000000000006,16.091637156671876,15.312923937403518,16.137185262398805,2.622e-07,5.259e-07,4.0,5.0,6.0,14.999693409362667,0.00032766744444444443,5.235721111111111e-05,0.45096111111111103,0.5201633333333333,7.469739000000002e-07
LMXB_23_obs_0,LMXB_23,8,CXOU_J100506.7-074433, 2CXO J100506.7-074434,151.2783,-7.742803,40580.4,11.41,1457.845,LX,0.43285,-0.2514,-0.6823874999999999,1.0,8.0,16.064287712048028,14.894814633912326,15.581089695249371,5.152000000000001e-07,9.815e-07,8.0,8.0,8.0,14.482207211996375,0.0010506951249999996,0.00021055039625000012,0.6144312500000001,0.47295124999999993,3.3369999999999996e-06
LMXB_24_obs_0,LMXB_24,8,H_1658-298___________, 2CXO J170206.5-295644,255.5272,-29.94561,18848.2,31.12,5716.484,LX,-0.5659000000000001,-0.8942999999999999,-0.4842375,1.0,8.0,14.919721788311087,15.349733982969303,14.475891513556718,2.9429999999999998e-05,5.394999999999999e-05,8.0,8.0,8.0,14.940997719717227,0.0076319625,0.0017269808037499999,0.48312499999999997,0.47187500000000004,4.3580000000000005e-06
LMXB_27_obs_0,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.69217,41.29133,5074.1,4.71,162.7296,LX,0.8332808769230775,-0.46584283076923105,-0.8389545230769236,0.9561489230769228,6.01553846153846,15.99361958688316,14.93941054398092,15.282044468014812,7.385679198461551e-06,8.348688742615392e-06,4.4098461538461535,4.772615384615386,4.482153846153845,13.396001753206392,0.0020972958307692306,0.0005788955138461541,0.7081887692307693,0.6109918461538463,6.980346850461536e-05
LMXB_28_obs_0,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,29725.4,14.81,1109.488,LX,-0.5794714285714286,-0.26787142857142854,0.38887142857142853,1.0,8.0,14.695178674006197,15.49571633771867,15.423744117193499,8.602999999999999e-06,6.911e-07,8.0,8.0,8.0,14.696300972482282,0.0018259857142857141,7.145857142857143e-05,0.36914285714285716,0.427,3.7929018400000013e-06
LMXB_31_obs_0,LMXB_31,6,SAXWFC_J1744.9-2921.2, 2CXO J174451.1-292116,266.213,-29.35453,11481.5,9.04,140.3164,LX,0.733948,0.5863634,-0.7311305999999996,1.0,7.0,15.650616196330777,13.551060721033787,15.39658421479155,1.9499999999999999e-07,7.845944200000006e-07,1.1960000000000002,1.9579999999999997,6.0,13.85862498251846,0.0021579299999999997,0.0005890984000000002,0.5477139999999999,0.594284,1.537e-05
LMXB_32_obs_0,LMXB_32,3,GX_339-4_____________, 2CXO J170249.3-484723,255.7058,-48.78975,28302.6,39.86,5937.078,LX,0.16615000000000002,0.3829,0.23045,1.0,8.0,13.290158318950315,12.700930766794297,13.710852347439586,9.48e-06,7.166000000000001e-06,8.0,8.0,8.0,14.491049136179385,0.029219999999999996,0.0029216999999999997,0.992,0.577,8.408e-07
LMXB_34_obs_1,LMXB_34,5,IGR_J00291+5934______, 2CXO J002903.0+593419,7.262675,59.57195,8973.7,18.99,1131.152,LX,0.08775,-0.0353,-0.11489999999999997,1.0,8.0,14.086771358124,13.643521649710141,14.16604208745608,7.224e-06,5.583e-06,8.0,8.0,5.0,14.744217994777383,0.007503500000000001,0.0017663000000000002,0.7450000000000001,0.638,5.4204551149999966e-06
LMXB_35_obs_0,LMXB_35,5,J1047+1234___________, 2CXO J104749.9+123456,161.9583,12.58246,31518.2,56.53,18798.27,LX,0.04124,-0.21538,-0.25734,1.0,8.0,13.586811895265692,13.159538780825375,13.520071897157987,5.815e-06,2.934e-06,8.0,8.0,8.0,13.644322285604492,0.020248,0.0019690018,0.9148,0.558,1.414e-06
LMXB_36_obs_0,LMXB_36,5,SAX_J1819.3-2525_____, 2CXO J181921.6-252425,274.8401,-25.40718,25256.9,26.51,4017.937,LX,0.29040225000000003,0.5958749999999999,0.3547197500000001,1.0,8.0,15.686029885329962,14.569359131336082,16.26530761122582,3.243e-05,3.486e-05,8.0,8.0,8.0,15.292914978077976,0.0008670880000000002,0.0001501235,0.400225,0.4648375,1.619e-05
LMXB_40_obs_0,LMXB_40,4,CXOU_J100518.5-074138, 2CXO J100518.5-074138,151.3273,-7.693963,36978.6,14.07,1138.77,LX,-0.305425,-0.556825,-0.292325,0.8590000000000001,5.0,14.818092158781566,15.10406465099392,14.668279831866457,3.565e-07,2.8e-07,3.0,3.0,3.665,14.433692759988679,0.001190675,6.5955e-05,0.50175,0.2245,3.801e-07
LMXB_41_obs_0,LMXB_41,4,3A_2129+470__________, 2CXO J213126.2+471724,322.8592,47.29015,30203.6,41.03,11815.23,LX,-0.763925,-0.8854,-0.42037500000000005,1.0,8.0,13.568848046939545,14.447739690131915,13.302005344266796,8.285e-06,6.085e-06,8.0,8.0,8.0,14.183498699778056,0.02092,0.00689475,0.946,0.91525,1.41e-05
LMXB_43_obs_0,LMXB_43,3,1A_0620-00___________, 2CXO J062244.5-002044,95.68557,-0.345644,41932.7,23.63,3822.5290000000014,LX,0.0016666666666666705,-0.18569999999999998,-0.18653333333333333,1.0,8.0,14.046572676353009,13.697428134645284,14.062613586783696,5.3910000000000006e-06,6.448e-06,8.0,8.0,8.0,14.940048583354072,0.007984,7.065999999999999e-05,0.49533333333333335,0.08733333333333333,1.051e-05
