obs_id,true_class,level_a_prob,level_a_class,level_b_prob,level_b_class,th_class,truth,is_ok,class,src_n,src_id,significance
BH_OBS_168,BH,0.9905460109164024,['XRB'],0.9900920979425156,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
BH_OBS_30,BH,0.9004924090120286,['XRB'],0.511194738925158,BH,X,2,1,BH,SAX J1819.3-2525    ,BH0009,26.51
PULSAR_OBS_240,PULSAR,0.9755363586106627,['PULSAR'],0.9825464418653038,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_553,CV,0.9749548134577708,['CV'],0.9833778158225134,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
PULSAR_OBS_125,PULSAR,0.955017425561368,['PULSAR'],0.933411455082113,PULSAR,PULSAR,1,1,PULSAR,PSR J1016-585,PL0028,11.16
PULSAR_OBS_28,PULSAR,0.964277774626646,['PULSAR'],0.9776720893254661,PULSAR,PULSAR,1,1,PULSAR,PSR J0357+3205,PL0008,20.23
CV_OBS_561,CV,0.9850667088660265,['CV'],0.9114841758000201,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
CV_OBS_594,CV,0.9747966758745276,['CV'],0.9867519691930685,CV,CV,1,1,CV,CXOGLB J002408.4-72050,CV0087,18.4
CV_OBS_443,CV,0.9577294808287375,['CV'],0.9727229766232284,CV,CV,1,1,CV,CXOGLB J002403.8-72062,CV0075,15.95
CV_OBS_431,CV,0.8629545029763953,['CV'],0.9229103606468552,CV,CV,1,1,CV,CXOGLB J002403.7-72042,CV0074,16.15
BH_OBS_78,BH,0.969359752428426,['XRB'],0.996711414699246,BH,BH,1,1,BH,CXOU J100515.4-07425,BH0019,17.39
CV_OBS_108,CV,0.9986802030456852,['CV'],0.9973604060913707,CV,CV,1,1,CV,[HPH2013] 143         ,CV0011,10.38
NS_OBS_366,NS,0.9446701429127823,['XRB'],0.9950876010781673,NS,NS,1,1,NS,SAXWFC J1734.2-2605.,NS0066,2.56
NS_OBS_83,NS,0.9604820047828315,['XRB'],0.9886950766155611,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
PULSAR_OBS_399,PULSAR,0.9993562874251498,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1930+1852,PL0112,133.82
CV_OBS_757,CV,0.9717104926880603,['CV'],0.9934010152284263,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_195,PULSAR,1.0,['PULSAR'],0.9900234877734877,PULSAR,PULSAR,1,1,PULSAR,PSR J1640-4631,PL0066,9.32
CV_OBS_660,CV,0.929566448255745,['CV'],0.9795573260073257,CV,CV,1,1,CV,CXOGLB J002415.8-72043,CV0093,21.99
CV_OBS_343,CV,0.8055815508821732,['CV'],0.8853441477820876,CV,CV,1,1,CV,2XMM J180507.1-274308 ,CV0060,5.41
PULSAR_OBS_312,PULSAR,0.973112592542366,['PULSAR'],0.986543341887653,PULSAR,PULSAR,1,1,PULSAR,PSR J1824-2452,PL0094,5.53
PULSAR_OBS_187,PULSAR,0.9959715981348028,['PULSAR'],0.9989761904761905,PULSAR,PULSAR,1,1,PULSAR,PSR J1635-4735,PL0065,15.74
PULSAR_OBS_197,PULSAR,0.9973086683775305,['PULSAR'],0.9869729806795671,PULSAR,PULSAR,1,1,PULSAR,PSR J1647-4552,PL0067,57.85
BH_OBS_73,BH,0.6677705976127091,['XRB'],0.7736116347113393,BH,BH,1,1,BH,CXOU J100515.4-07425,BH0019,17.39
PULSAR_OBS_11,PULSAR,0.9886601215278702,['PULSAR'],0.9907369180557801,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
NS_OBS_193,NS,0.9709420853219105,['XRB'],0.9898338411020484,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_38,NS,0.9847795367193986,['XRB'],0.8144836619163152,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
CV_OBS_567,CV,0.5907564558485883,['CV'],0.9811150648430782,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
CV_OBS_422,CV,0.9483542141856977,['CV'],0.9977836513215473,CV,CV,1,1,CV,CXOGLB J002403.6-72045,CV0073,12.38
PULSAR_OBS_127,PULSAR,0.9294462119822217,['PULSAR'],0.6047326331892193,PULSAR,PULSAR,1,1,PULSAR,PSR J1023-574,PL0029,22.45
CV_OBS_479,CV,0.9946975979090844,['CV'],0.9938844071077189,CV,CV,1,1,CV,CXOGLB J002404.9-72050,CV0078,4.19
CV_OBS_673,CV,0.9803605907194156,['CV'],0.9907268274896733,CV,CV,1,1,CV,CXOGLB J002416.9-72042,CV0094,38.28
BH_OBS_118,BH,0.9374462544495202,['XRB'],0.9644829865355091,BH,BH,1,1,BH,CXOU J100518.5-07413,BH0023,14.07
NS_OBS_116,NS,0.9459841612618659,['XRB'],1.0,NS,NS,1,1,NS,GRS 1741.9-2853     ,NS0021,376.06
NS_OBS_89,NS,0.9776823404177004,['XRB'],0.9828279334950224,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
CV_OBS_400,CV,0.9258279466175198,['CV'],0.8950785578197844,BH,BH,0,0,CV,CXOGLB J002402.5-72051,CV0070,22.52
PULSAR_OBS_290,PULSAR,0.9554857756205365,['PULSAR'],0.9894982891360136,PULSAR,PULSAR,1,1,PULSAR,PSR J1809-233,PL0086,2.15
PULSAR_OBS_3,PULSAR,0.9994082568807339,['PULSAR'],0.9990444444444445,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
CV_OBS_218,CV,0.9922851354001004,['CV'],0.99424750568878,CV,CV,1,1,CV,[HPH2013] 192         ,CV0019,52.93
CV_OBS_302,CV,0.9874869746704676,['CV'],0.9884950113775599,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
PULSAR_OBS_10,PULSAR,0.9963516950837621,['PULSAR'],0.9911658112346733,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
PULSAR_OBS_289,PULSAR,0.8974270400890718,['PULSAR'],0.9151315091824064,PULSAR,PULSAR,1,1,PULSAR,PSR J1809-1943,PL0085,73.22
PULSAR_OBS_220,PULSAR,1.0,['PULSAR'],0.9989761904761905,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_466,CV,0.8871087657303243,['CV'],0.8644886494810156,CV,CV,1,1,CV,CXOGLB J002404.9-72045,CV0077,19.64
BH_OBS_59,BH,0.9624515088394818,['XRB'],0.9593864547624267,BH,BH,1,1,BH,CXOU J100510.9-07453,BH0017,4.58
NS_OBS_93,NS,0.989644883664716,['XRB'],0.9951662714614193,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
BH_OBS_93,BH,0.9828165224772475,['XRB'],0.9941238136210786,BH,BH,1,1,BH,CXOU J100516.5-07420,BH0021,16.75
PULSAR_OBS_111,PULSAR,0.9122999894978373,['PULSAR'],0.9392306541975368,PULSAR,PULSAR,1,1,PULSAR,PSR J0633+0632,PL0019,14.54
PULSAR_OBS_419,PULSAR,0.8314187289696577,['PULSAR'],0.9798739991060349,PULSAR,PULSAR,1,1,PULSAR,PSR J2022+3842,PL0123,29.7
PULSAR_OBS_181,PULSAR,0.9792121432810054,['PULSAR'],0.9709240746306611,PULSAR,PULSAR,1,1,PULSAR,PSR J1622-4950,PL0063,14.97
PULSAR_OBS_27,PULSAR,0.9765176292157797,['PULSAR'],0.9882453853220737,PULSAR,PULSAR,1,1,PULSAR,PSR J0357+3205,PL0008,20.23
NS_OBS_354,NS,0.955762809489063,['XRB'],0.9528281586219578,NS,NS,1,1,NS,J1749-2919          ,NS0060,3.26
PULSAR_OBS_199,PULSAR,0.9361424000794366,['PULSAR'],0.9498136320271376,PULSAR,PULSAR,1,1,PULSAR,PSR J1658-5324,PL0069,4.26
CV_OBS_554,CV,0.9603868296761894,['CV'],0.9805261683878874,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
NS_OBS_321,NS,0.9377550793034273,['XRB'],0.983405305699065,NS,NS,1,1,NS,XTE J1709-267       ,NS0049,212.84
CV_OBS_347,CV,0.8400624768124098,['CV'],0.867111718274579,CV,CV,1,1,CV,CHI J172550-3533 2    ,CV0064,10.41
NS_OBS_71,NS,0.4866430529717807,['PULSAR'],0.9730031356513568,NS,NS,1,1,NS,2E 1613.5-5053      ,NS0009,107.71
CV_OBS_516,CV,0.9590287289973903,['CV'],0.9687444593638217,CV,CV,1,1,CV,CXOGLB J002406.0-72045,CV0081,25.99
CV_OBS_446,CV,0.9194910674669088,['CV'],0.9353222618753158,CV,CV,1,1,CV,CXOGLB J002403.8-72062,CV0075,15.95
PULSAR_OBS_218,PULSAR,0.9547262800138567,['PULSAR'],0.9744913358610959,PULSAR,PULSAR,1,1,PULSAR,PSR J1744-1134,PL0080,14.8
NS_OBS_380,NS,0.9873433360479047,['XRB'],0.9983625336927224,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0071,2.75
BH_OBS_113,BH,0.9877177850481473,['XRB'],0.991659824561456,BH,BH,1,1,BH,CXOU J100517.1-07421,BH0022,11.12
NS_OBS_413,NS,0.9846491994338471,['XRB'],0.9802538725395865,NS,NS,1,1,NS,1WGA J0748.5-6745   ,NS0076,6.77
BH_OBS_127,BH,0.9800148584888685,['XRB'],0.9787260278742512,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
NS_OBS_144,NS,0.8470698222738438,['XRB'],0.9195174401939606,NS,NS,1,1,NS,SAX J1750.8-2900    ,NS0034,103.56
NS_OBS_217,NS,1.0,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_455,CV,0.9885100801059591,['CV'],0.9973381922115041,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
PULSAR_OBS_169,PULSAR,0.9648220319780124,['PULSAR'],0.9836867327121817,PULSAR,PULSAR,1,1,PULSAR,PSR J1509-585,PL0056,3.0
CV_OBS_569,CV,0.8073941743496242,['CV'],0.9749702601690028,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
NS_OBS_148,NS,0.9973436064781243,['XRB'],0.9873989713625694,NS,NS,1,1,NS,XB 1732-304         ,NS0041,3.37
NS_OBS_160,NS,0.46696808498300785,['CV'],0.9886950766155613,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_638,CV,0.9517215408602631,['CV'],0.995144057412918,CV,CV,1,1,CV,CXOGLB J002410.7-72042,CV0091,23.78
PULSAR_OBS_410,PULSAR,0.9176551298881421,['PULSAR'],0.945741201528019,PULSAR,PULSAR,1,1,PULSAR,PSR J2017+3625,PL0119,3.03
CV_OBS_453,CV,0.9861363200267212,['CV'],0.9907333333333334,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
CV_OBS_105,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,[HPH2013] 143         ,CV0011,10.38
NS_OBS_40,NS,0.9938029973410685,['XRB'],1.0,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
BH_OBS_188,BH,0.9793567753758111,['XRB'],0.965604002195634,BH,BH,1,1,BH,V404 CYG            ,BH0029,38.72
CV_OBS_397,CV,0.9724340264204987,['CV'],0.9920145766345122,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
CV_OBS_744,CV,0.9991034482758621,['CV'],0.9986802030456853,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_319,NS,0.6543416169465367,['XRB'],0.9983625336927224,NS,NS,1,1,NS,XMMU J004414.0+41220,NS0047,6.53
CV_OBS_663,CV,0.9777246295272574,['CV'],0.9651931086062914,CV,CV,1,1,CV,CXOGLB J002415.8-72043,CV0093,21.99
PULSAR_OBS_235,PULSAR,1.0,['PULSAR'],0.9989761904761905,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_122,NS,0.9634976226309695,['XRB'],0.9983625336927224,NS,NS,1,1,NS,GRS 1741.9-2853     ,NS0021,376.06
NS_OBS_129,NS,0.974968526902683,['XRB'],0.962118243704456,NS,NS,1,1,NS,H 1658-298          ,NS0024,31.12
CV_OBS_700,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_429,NS,0.9686881970299973,['XRB'],0.9641756288858039,NS,NS,1,1,NS,1WGA J1911.2+0035   ,NS0078,44.36
NS_OBS_169,NS,0.9886231160457047,['XRB'],0.9950876010781671,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_241,NS,0.8550031500308579,['XRB'],0.9588433110899008,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_268,CV,0.9943130343862253,['CV'],0.9938242604586033,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
PULSAR_OBS_390,PULSAR,1.0,['PULSAR'],0.9979523809523809,PULSAR,PULSAR,1,1,PULSAR,PSR J1849-0001,PL0106,38.65
PULSAR_OBS_13,PULSAR,0.9955759090326991,['PULSAR'],0.9934282496782495,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
NS_OBS_181,NS,0.9676053857373441,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_180,NS,0.8033846393371946,['XRB'],0.9983625336927224,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_190,NS,0.4060554283357442,['XRB'],0.9983625336927224,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_195,NS,0.9107761940064419,['XRB'],0.9865228975471159,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_159,NS,0.9819032912044815,['XRB'],0.9987825651302606,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
BH_OBS_122,BH,0.950748070834444,['XRB'],0.994986347313801,BH,BH,1,1,BH,J1047+1234          ,BH0024,56.53
CV_OBS_766,CV,0.9986802030456852,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_570,CV,0.7157517580995943,['CV'],0.9841433101517609,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
NS_OBS_409,NS,0.9703677883096499,['XRB'],0.9861028661095774,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0072,19.47
CV_OBS_753,CV,0.9195354134198611,['CV'],0.9934010152284265,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_318,PULSAR,0.7940157919857076,['PULSAR'],0.8893788638938321,PULSAR,PULSAR,1,1,PULSAR,PSR J1824-2452,PL0095,92.0
PULSAR_OBS_221,PULSAR,0.9989761904761905,['PULSAR'],0.9979523809523809,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_721,CV,0.9984569732937686,['CV'],0.9984555555555555,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_436,NS,0.9509718174306482,['XRB'],0.980166384024887,NS,NS,1,1,NS,4U1745-203          ,NS0080,2.5
PULSAR_OBS_424,PULSAR,0.6358650996433697,['PULSAR'],0.9702796164427896,PULSAR,PULSAR,1,1,PULSAR,PSR J2032+4127,PL0125,8.11
CV_OBS_578,CV,0.5446912940124959,['CV'],0.9767942984846009,CV,CV,1,1,CV,CXOGLB J002408.2-72043,CV0086,12.82
CV_OBS_393,CV,0.9507213937717668,['CV'],0.9625841872560857,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
NS_OBS_224,NS,0.9251211552908782,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_304,NS,0.98803488786103,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
CV_OBS_450,CV,0.9754932121204054,['CV'],0.9793028349983398,CV,CV,1,1,CV,CXOGLB J002403.8-72062,CV0075,15.95
CV_OBS_646,CV,0.495474866713619,['CV'],0.9378348267895156,CV,CV,1,1,CV,CXOGLB J002411.8-72044,CV0092,5.0
CV_OBS_672,CV,0.9824039006837402,['CV'],0.977659915341417,CV,CV,1,1,CV,CXOGLB J002416.9-72042,CV0094,38.28
NS_OBS_323,NS,0.9434222276898264,['XRB'],0.9777675252257854,NS,NS,1,1,NS,XTE J1709-267       ,NS0049,212.84
CV_OBS_66,CV,0.9986802030456853,['CV'],0.9938242604586033,CV,CV,1,1,CV,[HPH2013] 108         ,CV0005,14.3
BH_OBS_129,BH,1.0,['XRB'],0.9968912262833964,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
PULSAR_OBS_152,PULSAR,0.8438649272227575,['PULSAR'],0.9932489262256144,PULSAR,PULSAR,1,1,PULSAR,PSR J1124-591,PL0042,144.29
PULSAR_OBS_16,PULSAR,0.9915811393207534,['PULSAR'],0.990785714285714,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
PULSAR_OBS_441,PULSAR,0.6636213691173418,['PULSAR'],0.9810441973196461,PULSAR,PULSAR,1,1,PULSAR,PSR J2238+5903,PL0134,5.21
CV_OBS_564,CV,0.9682556854361998,['CV'],0.6869428194018069,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
PULSAR_OBS_225,PULSAR,1.0,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
PULSAR_OBS_310,PULSAR,0.610191032012055,['XRB'],0.7881372176559412,BH,BH,0,0,PULSAR,PSR J1816+4510,PL0092,3.47
PULSAR_OBS_19,PULSAR,0.9921634912608235,['PULSAR'],0.9887361200428727,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
CV_OBS_404,CV,0.9760166363336126,['CV'],0.9704565666809916,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
CV_OBS_546,CV,0.9611830519208645,['CV'],0.974889264037897,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
CV_OBS_464,CV,0.9661929257791713,['CV'],0.904621281344593,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
CV_OBS_732,CV,0.9969139465875372,['CV'],0.9965462148962148,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_371,CV,0.9619817649869971,['CV'],0.983312287125068,CV,CV,1,1,CV,CXOGLB J002402.1-72045,CV0068,3.14
CV_OBS_671,CV,0.988341211970817,['CV'],0.9912001339836347,CV,CV,1,1,CV,CXOGLB J002416.9-72042,CV0094,38.28
NS_OBS_230,NS,0.9893057658903487,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_397,PULSAR,0.9970450527516397,['PULSAR'],0.9989761904761905,PULSAR,PULSAR,1,1,PULSAR,PSR J1930+1852,PL0112,133.82
BH_OBS_111,BH,0.9848809411381125,['XRB'],0.9829333464333336,BH,BH,1,1,BH,CXOU J100517.1-07421,BH0022,11.12
PULSAR_OBS_1,PULSAR,0.9001059208755313,['PULSAR'],0.8027549917749274,CV,CV,0,0,PULSAR,PSR J0023+0923,PL0002,6.39
PULSAR_OBS_129,PULSAR,0.9892550378727866,['PULSAR'],0.9807813273067761,PULSAR,PULSAR,1,1,PULSAR,PSR J1023-574,PL0029,22.45
PULSAR_OBS_245,PULSAR,0.9939420190872909,['PULSAR'],0.994237239806102,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_62,CV,0.9854783883102709,['CV'],0.9960406091370558,CV,CV,1,1,CV,[HPH2013] 108         ,CV0005,14.3
BH_OBS_147,BH,0.9906546985668675,['XRB'],0.974368417775347,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_724,CV,0.9821576165378488,['CV'],0.987279548229548,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_435,PULSAR,0.9228078506291395,['PULSAR'],0.5190817554081025,PULSAR,X,2,1,PULSAR,PSR J2124-335,PL0129,17.47
CV_OBS_703,CV,0.9925044635042884,['CV'],0.9986802030456853,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_720,CV,1.0,['CV'],0.9986802030456853,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_477,CV,0.9920966857077725,['CV'],0.9977836513215472,CV,CV,1,1,CV,CXOGLB J002404.9-72045,CV0077,19.64
CV_OBS_769,CV,0.9969526282948548,['CV'],0.9986802030456852,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_394,NS,0.9882969526814704,['XRB'],0.8675606333961722,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0072,19.47
BH_OBS_38,BH,0.8472260064615567,['XRB'],0.6329426148186519,NS,NS,0,0,BH,XTE J1550-564       ,BH0010,29.24
NS_OBS_387,NS,0.9775902568182562,['XRB'],0.9902538725395865,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0071,2.75
NS_OBS_95,NS,0.9863745003203451,['XRB'],0.9918126684636118,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
NS_OBS_223,NS,0.9603994548967318,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_212,PULSAR,0.990852550515755,['PULSAR'],0.9970945945945945,PULSAR,PULSAR,1,1,PULSAR,PSR J1741-205,PL0079,98.07
CV_OBS_210,CV,0.9367358782289072,['CV'],0.7066460626283445,CV,CV,1,1,CV,[HPH2013] 192         ,CV0019,52.93
CV_OBS_728,CV,0.9949208276610012,['CV'],0.9809010152284263,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_156,NS,0.8926007135415339,['XRB'],0.9903325429228387,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_423,NS,0.9319107335163797,['XRB'],0.9694295014253904,NS,NS,1,1,NS,1WGA J1747.4-3002   ,NS0077,17.15
PULSAR_OBS_167,PULSAR,0.909874956321551,['PULSAR'],0.9418160050555252,PULSAR,PULSAR,1,1,PULSAR,PSR J1459-6053,PL0055,3.88
BH_OBS_165,BH,1.0,['XRB'],0.9974123989218329,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_533,CV,0.9074382984768424,['CV'],0.9727514508713863,CV,CV,1,1,CV,CXOGLB J002407.1-72054,CV0083,18.17
NS_OBS_77,NS,0.68156980947851,['XRB'],0.9938701662084277,NS,NS,1,1,NS,CEN X-4             ,NS0016,49.44
NS_OBS_204,NS,0.9815386616891832,['XRB'],0.9975,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_288,NS,0.9988197969543147,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
PULSAR_OBS_45,PULSAR,0.9422385847932915,['PULSAR'],0.9266256309774263,PULSAR,PULSAR,1,1,PULSAR,PSR J0359+5414,PL0010,9.65
PULSAR_OBS_140,PULSAR,0.9432735197621577,['PULSAR'],0.9331296962060429,PULSAR,PULSAR,1,1,PULSAR,PSR J1112-610,PL0039,11.04
CV_OBS_681,CV,0.9878679054768559,['CV'],0.80651957417163,CV,CV,1,1,CV,CXOU J192105.4+374457 ,CV0097,4.06
CV_OBS_168,CV,0.9783785824180893,['CV'],0.9957937477670596,CV,CV,1,1,CV,[HPH2013] 160         ,CV0016,19.7
CV_OBS_562,CV,0.911311147550707,['CV'],0.9634847842047196,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
CV_OBS_344,CV,0.5504167551734346,['CV'],0.6759452025644954,CV,CV,1,1,CV,2XMM J190109.3-220003 ,CV0061,31.89
PULSAR_OBS_52,PULSAR,0.9318998953421372,['PULSAR'],0.9643020368529345,PULSAR,PULSAR,1,1,PULSAR,PSR J0437-4715,PL0012,113.03
CV_OBS_458,CV,0.8857082212314503,['CV'],0.9942493033226153,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
BH_OBS_159,BH,0.977701129667804,['XRB'],0.9833533778708718,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_270,CV,0.9986802030456852,['CV'],1.0,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
PULSAR_OBS_194,PULSAR,0.9910185736817784,['PULSAR'],0.9647112878490121,PULSAR,PULSAR,1,1,PULSAR,PSR J1640-4631,PL0066,9.32
CV_OBS_454,CV,0.9867401909313399,['CV'],0.9938222222222222,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
PULSAR_OBS_110,PULSAR,0.953190556809828,['PULSAR'],0.9855422968956736,PULSAR,PULSAR,1,1,PULSAR,PSR J0630-2834,PL0018,11.33
PULSAR_OBS_5,PULSAR,0.9681036609757221,['PULSAR'],0.981782259558948,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
CV_OBS_398,CV,0.9734117867515393,['CV'],0.9798262027560852,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
CV_OBS_501,CV,0.9505687719788196,['CV'],0.9739426510499746,CV,CV,1,1,CV,CXOGLB J002405.6-72044,CV0080,20.78
CV_OBS_322,CV,0.898763483453026,['CV'],0.8956786470050127,CV,CV,1,1,CV,1WGA J1617.0-2258     ,CV0050,8.01
NS_OBS_372,NS,0.8165896889912966,['XRB'],0.935541410793351,NS,NS,1,1,NS,SAXWFC J1744.9-2921.,NS0068,9.04
PULSAR_OBS_280,PULSAR,0.9813265985586652,['PULSAR'],0.9907857142857143,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_735,CV,0.9971371763394538,['CV'],0.9988826366559485,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_461,CV,0.8655709029078753,['CV'],0.9578747694975555,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
CV_OBS_731,CV,0.9962406246153159,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_316,CV,0.968607561015666,['CV'],0.9922777777777776,CV,CV,1,1,CV,1RXS J134210.2+282250 ,CV0045,21.74
CV_OBS_421,CV,0.9523374270841822,['CV'],0.9603369037103116,CV,CV,1,1,CV,CXOGLB J002403.6-72045,CV0073,12.38
CV_OBS_269,CV,1.0,['CV'],0.9961802030456852,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
PULSAR_OBS_9,PULSAR,0.9332368540361449,['PULSAR'],0.8680387559921324,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
NS_OBS_388,NS,0.9929187817258882,['XRB'],0.9947462400238812,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0071,2.75
CV_OBS_334,CV,0.8927946160948298,['CV'],0.9739271836163138,CV,CV,1,1,CV,2XMM J020052.2-092431 ,CV0055,13.56
CV_OBS_465,CV,0.9692826925194197,['CV'],0.9846666779095063,CV,CV,1,1,CV,CXOGLB J002404.9-72045,CV0077,19.64
BH_OBS_17,BH,0.9638602732340072,['XRB'],0.9810467295777535,BH,BH,1,1,BH,IGR J17464-3213     ,BH0008,6.9
CV_OBS_423,CV,0.9936010307066865,['CV'],0.9880717661473832,CV,CV,1,1,CV,CXOGLB J002403.6-72045,CV0073,12.38
