obs_id,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,bb_nh_lolim,powlaw_nh_hilim,powlaw_nh,bb_nh_hilim,bb_nh,powlaw_nh_lolim,photflux_aper_u,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_lolim_s,photflux_aper_m,bb_kt_lolim,photflux_aper_hilim_s,bb_kt,flux_aper_lolim_m,photflux_aper,powlaw_gamma_hilim,flux_aper_hilim_s,photflux_aper_lolim_m,flux_aper_hilim_h,photflux_aper_hilim,photflux_aper_lolim,photflux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_m,flux_aper_lolim,kp_prob,photflux_aper_hilim_b,hard_ms_hilim,flux_aper_hilim_b,hard_ms_lolim,var_prob,hard_ms,powlaw_gamma,powlaw_gamma_lolim,flux_aper_hilim,flux_aper,hard_hm_hilim,ks_prob,var_max,photflux_aper_s,flux_bb_lolim,var_min,flux_aper_lolim_s,photflux_aper_lolim_u,hard_hs_lolim,flux_aper_b,hard_hm,var_sigma,var_mean,bb_ampl_hilim,bb_ampl,bb_stat,flux_aper_s,flux_aper_h,flux_powlaw,flux_aper_m,flux_brems_hilim,hard_hm_lolim,powlaw_ampl_hilim,hard_hs_hilim,photflux_aper_h,photflux_aper_lolim_b,flux_aper_lolim_b,flux_brems,hard_hs,flux_brems_lolim,brems_stat,flux_powlaw_hilim,flux_powlaw_lolim,photflux_aper_b,powlaw_ampl,powlaw_ampl_lolim,photflux_aper_lolim_h,flux_bb,var_index,flux_bb_hilim,flux_aper_lolim_h,powlaw_stat,bb_ampl_lolim,flux_aper_u,flux_aper_lolim_u
NS_OBS_95,EXO 1745-248        ,NS0020,23.47,test,NS,NS,1,1,NS,0.9959528214616097,0.0040471785383903785,0.9959528214616097,41.0,104.0,83.0,42.0,29.0,67.0,-4.0,-4.0,-13.0,-6.402414498247795,-5.71331903064507,0.0,-6.149353764816934,0.0,-14.363411816270158,-5.643715938718738,3.0,-15.018634490921455,-5.771599641296994,-13.948076083953893,-5.59248163053342,-5.7026827610496085,-5.764724123312948,-14.256647048590446,-5.6649434805609085,-14.189038667389555,0.5487500000000001,-5.249337353865943,0.6502,-13.796151536253765,0.4428,0.39575,0.5509,2.0,2.0,-14.073709013115135,-14.127163670972008,-0.0344,0.469,0.0014581,-6.257746330093408,-12.0,0.0008519999999999999,-15.27621606303467,-5.0,0.3167,-13.83743559347698,-0.1349,6.817275000000001e-05,0.000885075,0.0,0.0,1.0,-15.128602218512516,-14.017321806616517,-12.0,-14.305043997750182,-12.0,-0.2355,0.0,0.5728,-5.8326826652518236,-5.3349821745875285,-13.883392256011753,-12.0,0.4497,-12.0,1.0,-12.0,-12.0,-5.290051983489238,0.0,0.0,-5.9136401693252525,-12.0,0.5,-12.0,-14.100015437450605,1.0,0.0,-13.0,-14.0
BH_OBS_43,CXOU J100506.7-07443,BH0014,11.41,test,BH,BH,1,1,BH,0.9789919128086675,0.9789919128086675,0.02100808719133239,114.0,309.0,235.0,177.0,126.0,182.0,-6.4561801948573425,-6.15515019919336,-14.735182176990463,-7.447331783887807,-6.0,0.0,-6.894489815230028,0.0,-14.0,-6.980219269596352,3.0,-15.630969778190849,-6.0,-14.951558196449596,-6.681602720782489,-7.877260007037642,-7.305833704066802,-14.0,-7.858550226599532,-16.22725667481188,0.0,-6.822752163744378,-0.7014,-15.018679826740891,-1.0,0.0,-0.9994,2.0,2.0,-14.984032824974769,-15.4918744639168,1.0,0.0,0.0,-7.088256622144067,-12.0,0.0,-16.224535190654258,-5.0,-1.0,-15.245881105774588,0.9994,0.0,0.0,0.0,0.0,1.0,-15.833273944419947,-15.240861183718831,-12.0,-14.0,-12.0,0.2342,0.0,-0.2542,-5.0,-7.513853003193427,-15.751046384504292,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-7.0367317484737635,0.0,0.0,-6.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_72,CXOU J100515.4-07425,BH0019,17.39,test,BH,BH,1,1,BH,0.9809433936609272,0.9809433936609272,0.01905660633907273,117.0,316.0,241.0,183.0,130.0,187.0,-5.705754283861883,-5.487182241435129,-15.13024040521759,-6.5371529641683255,-6.345823458122039,0.0,-6.169154807691388,0.0,-15.155647103689107,-6.021591207376961,3.0,-14.920818753952375,-6.539703673242522,-14.742561433140187,-5.858011220780215,-6.301483635944539,-6.400226060853613,-14.834755673874689,-6.218747405751544,-15.108752540451304,0.3586666666666667,-5.699621935129298,0.2067,-14.423773862550394,-0.3067,0.4526666666666667,-0.0562,2.0,2.0,-14.745601788800812,-14.887307880224451,0.0493,0.37833333333333335,0.0005012666666666666,-6.315334135974139,-12.0,0.00031743333333333337,-15.288699040083834,-6.217527375833714,-0.6115,-14.522011023749108,-0.2523,2.0690000000000007e-05,0.00032439999999999997,0.0,0.0,1.0,-15.066867176273265,-14.96738123914928,-12.0,-14.96177736163128,-12.0,-0.5589999999999999,0.0,0.0056,-6.607830850510264,-5.914709421769935,-14.65856547542186,-12.0,-0.3123,-12.0,1.0,-12.0,-12.0,-5.7939841232366565,0.0,0.0,-7.020042106659335,-12.0,0.0,-12.0,-15.460422116654687,1.0,0.0,-15.348721986001856,-15.860750782428394
NS_OBS_74,3A 2129+470         ,NS0011,41.03,test,NS,NS,1,1,NS,0.9905378272998318,0.009462172700168333,0.9905378272998318,6.776,85.44,74.15,20.17,13.02,64.3,-4.73471037413917,-4.601192269796735,-14.165642887281596,-4.534914712442566,-4.971022294791221,0.1977,-4.474307475494989,0.2165,-13.641494088509765,-4.638589125766719,7.213999999999999,-13.23477863369502,-5.018000285870122,-14.325782054423303,-4.591841472538545,-4.694077972891732,-5.933301449577005,-13.556580538217185,-4.928486194904911,-13.503081416895304,0.6970000000000001,-4.2485669181806545,-0.4478,-13.050317309204795,-0.539,0.4588,-0.4947,6.575,6.0379999999999985,-13.428030436917947,-13.462969644915175,-0.7964,0.7154,0.00771604,-4.50251746263263,-13.310779962736163,0.005075788,-13.295249095709329,-4.942333896090171,-0.9713,-13.074739490480564,-0.8595,0.0007161219999999999,0.0069421000000000005,0.012980000000000002,0.006665000000000001,0.932,-13.262966468666122,-14.497709472085226,-13.134540677338036,-13.596879478824182,-13.124765053549835,-0.9163,0.0004745,-0.9275,-6.093611078847169,-4.296622631487652,-13.10231793820358,-13.16889843549864,-0.9507,-13.290560425867591,0.835,-13.106071873457394,-13.171275672861205,-4.2711594316600285,0.000339,0.0002507,-6.3677452233152865,-13.182699121606676,2.2,-13.131943638176956,-14.811352704000285,0.7659999999999999,0.003722,-14.306448914404086,-14.531357331608488
BH_OBS_100,CXOU J100516.5-07420,BH0021,16.75,test,BH,BH,1,1,BH,0.9853590820273634,0.9853590820273634,0.014640917972636665,118.0,316.0,241.0,182.0,130.0,187.0,-5.9578184054842325,-5.768785352037399,-15.849857838151445,-6.6219656775426685,-6.6985359268567,0.0,-6.396422631848532,0.0,-15.44057220024051,-6.309433598120122,3.0,-15.16870625562299,-6.84043280676638,-15.214243200037355,-6.1719204094432545,-6.513459013282713,-6.926648297613099,-15.197499932235608,-6.597394758080085,-15.40483458520977,0.3606666666666665,-6.0506099933550885,-0.0656,-14.78701381526333,-0.4079,0.5283333333333333,-0.2423,2.0,2.0,-15.131050076200983,-15.254800249567447,-0.1805,0.32466666666666666,0.00029243333333333336,-6.494714325855867,-12.0,0.0001555333333333333,-15.394264106123257,-6.300248968310486,-0.7814,-14.862962545210488,-0.4185,1.0277333333333332e-05,0.0001581,0.0,0.0,1.0,-15.26696331706642,-15.436163081335454,-12.0,-15.298691114771929,-12.0,-0.6515,0.0,-0.4141,-7.115827930476088,-6.210207832269324,-14.960982678002589,-12.0,-0.6084,-12.0,1.0,-12.0,-12.0,-6.123089688655372,0.0,0.0,-7.488250288655018,-12.0,0.6666666666666666,-12.0,-15.964570261815453,1.0,0.0,-13.0,-14.0
BH_OBS_10,GINGA 1354-645      ,BH0003,20.86,test,BH,BH,1,1,BH,0.8934679651743256,0.8934679651743256,0.10653203482567358,13.05,104.4,86.94,35.2,23.21,71.84,-5.781464494783473,-5.528268348519949,-14.770574152079305,-5.781464494783473,-5.221631656644126,0.627,-5.607478910068068,0.7053,-13.865822892423234,-5.124117249818224,2.65,-14.417822962311591,-5.268089057883127,-13.265360161012303,-5.075389948894023,-5.179778830168211,-5.085445301482366,-13.779891911959947,-5.182038195468006,-13.615073401607845,0.7999999999999999,-4.6613443344213,0.5628,-13.152735898229235,0.3991,0.50475,0.4822,2.3480000000000003,2.074,-13.532400772758875,-13.574371236189823,0.1755,0.7417499999999999,0.0041335,-5.683400697906139,-13.456801414362351,0.00293265,-14.591760034688154,-6.462810773756355,0.4841,-13.181114585405991,0.1062,0.0003798625,0.0034093000000000005,3.601e-05,2.223e-05,2.494,-14.493630282904494,-13.310069895981787,-13.261774551857496,-13.819587367161677,-13.236871623200862,0.0344,5.159e-05,0.634,-5.1301231867332335,-4.720105019988362,-13.21140744407964,-13.281249265260337,0.5609,-13.37273658343178,1.4980000000000002,-13.221559316428769,-13.311580177997286,-4.689731633367551,3.707e-05,2.71e-05,-5.1798642481295705,-13.350081281264579,1.75,-13.300162274132754,-13.35981680807866,1.288,1.426e-05,-13.0,-14.0
BH_OBS_96,CXOU J100516.5-07420,BH0021,16.75,test,BH,BH,1,1,BH,0.9841519413669866,0.9841519413669866,0.015848058633013244,118.0,316.0,241.0,182.0,130.0,187.0,-6.075565636456767,-5.8768019249679995,-15.583359492661721,-6.506402550999472,-6.753255290276159,0.0,-6.309449538489642,0.0,-15.514846650096347,-6.288260239419702,3.0,-15.035457533920866,-6.8951715963463425,-14.733063088840828,-6.165986439473056,-6.4673475202294375,-6.567351339986893,-15.266160999302851,-6.646660904688695,-15.114118842728978,0.362,-5.959793372425289,-0.253,-14.544850478820171,-0.5415,0.44525,-0.4035,2.0,2.0,-14.891069835385535,-14.999210302449924,0.2842,0.45075,0.000222125,-6.394156460941911,-12.0,0.00015556,-15.232398931949664,-6.487715936718148,-0.4991,-14.611366030648213,0.0874,7.363e-06,0.000157835,0.0,0.0,1.0,-15.12010167566999,-14.860120913598768,-12.0,-15.37294153599901,-12.0,-0.123,0.0,-0.163,-6.688458041598805,-6.09615066190332,-14.689944262249107,-12.0,-0.3323,-12.0,1.0,-12.0,-12.0,-6.02255077261766,0.0,0.0,-6.856985199745905,-12.0,0.25,-12.0,-15.04029097575357,1.0,0.0,-13.0,-14.0
BH_OBS_76,CXOU J100515.4-07425,BH0019,17.39,test,BH,BH,1,1,BH,0.9550268097075026,0.9550268097075026,0.044973190292497016,118.0,316.0,241.0,182.0,130.0,187.0,-5.0,-6.321299565001698,-16.021317434843056,-6.3663295939485565,-6.4195312160489975,0.0,-6.198184831418562,0.0,-15.11322735694556,-6.291171343495232,3.0,-14.95116991347165,-6.5115903110968025,-14.729321163855294,-6.162929488897473,-6.368069444668085,-6.574955125448612,-14.947306058075032,-6.347753658996678,-14.969278870639535,0.474,-5.793174123968152,-0.0394,-14.438183335681044,-0.2929,0.37625,-0.1699,2.0,2.0,-14.803867495404935,-14.880697911638787,-0.1343,0.7040000000000001,0.000341025,-6.2718086014100525,-12.0,0.000236095,-15.119243555489788,-5.0,-0.5828,-14.488250288655017,-0.2948,9.2795e-06,0.0002384025,0.0,0.0,1.0,-15.024706084643796,-14.842543231865776,-12.0,-15.022276394711154,-12.0,-0.4541,0.0,-0.2979,-6.688246138944246,-5.898252926053634,-14.544698228342929,-12.0,-0.4447,-12.0,1.0,-12.0,-12.0,-5.842543231865776,0.0,0.0,-6.85294232897164,-12.0,0.0,-12.0,-15.007402303897962,1.0,0.0,-13.0,-14.0
NS_OBS_439,GRO J1744-28        ,NS0084,5.5,test,NS,NS,1,1,NS,0.9909094435235227,0.009090556476477224,0.9909094435235227,41.0,105.0,83.0,42.0,29.0,67.0,-4.0,-4.0,-13.0,-6.5168407902830205,-6.050707598587973,0.0,-6.039719535563357,0.0,-14.788345599446814,-5.8170007847235246,3.0,-14.95467702121334,-6.195383583012745,-14.117703199062348,-5.713509847912714,-5.955136990849468,-5.842543231865776,-14.530767257493384,-5.942333896090172,-14.55678005286587,0.7483333333333334,-5.372122305420028,0.4079,-13.998266287191,-0.1218,0.5513333333333333,0.1362,2.0,2.0,-14.265160181968426,-14.385160764042089,0.3242,0.7626666666666666,0.0010303333333333334,-6.215810794619039,-12.0,0.0005556333333333333,-15.549904924128398,-5.0,-0.0156,-14.09663866374468,0.1187,8.627333333333333e-05,0.0006147666666666668,0.0,0.0,1.0,-15.151934104596007,-14.261140197927801,-12.0,-14.640733835393252,-12.0,-0.1043,0.0,0.5228,-5.9633711046378375,-5.556737012541305,-14.223880200947013,-12.0,0.2586,-12.0,1.0,-12.0,-12.0,-5.454692883534176,0.0,0.0,-6.143633676340753,-12.0,1.0,-12.0,-14.492548939098027,1.0,0.0,-13.0,-14.0
NS_OBS_206,XMMU J004245.2+41172,NS0044,49.26,test,NS,NS,1,1,NS,0.9974465521071041,0.0025534478928959225,0.9974465521071041,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-3.8187282284405386,-13.069917366607628,-5.195587940862287,-4.917573699139228,0.0,-4.822752163744377,0.0,-13.708409174341998,-4.867938927102163,3.0,-13.778846678045294,-5.0568023699310745,-13.268411234813259,-4.323172922476817,-5.005216682054353,-5.0244303421063385,-13.469544156415324,-4.817870785947002,-13.674870365250573,0.52525,-4.3365817877473205,0.2717,-13.061280185217614,-0.1955,0.34,0.03,2.0,2.0,-13.257384830585215,-13.52528851460756,-0.0568,0.344,0.00540775,-4.970210529168145,-12.0,0.00372375,-14.162032981631345,-5.0,-0.5041,-13.142185222028994,-0.2773,0.0003594,0.0040955,0.0,0.0,1.0,-13.92959267825988,-13.416008200801684,-12.0,-13.569280112136722,-12.0,-0.4916,0.0,0.0194,-5.1720494716973695,-4.516983579855868,-13.241693818274696,-12.0,-0.2586,-12.0,1.0,-12.0,-12.0,-4.417482116395939,0.0,0.0,-5.4151036558625485,-12.0,0.0,-12.0,-13.658961368322474,1.0,0.0,-13.0,-14.0
NS_OBS_379,SAXWFC J1748.1-2446.,NS0071,2.75,test,NS,NS,1,1,NS,0.9875510948626911,0.012448905137309053,0.9875510948626911,42.0,104.0,83.0,42.0,28.0,68.0,-4.0,-6.026779753147768,-15.278024598414044,-7.076963331329213,-5.0,0.0,-6.440093374963888,0.0,-14.0,-7.044408449594276,3.0,-15.280834505910788,-5.0,-15.105075022640454,-6.433972835859276,-7.543998562791548,-7.064442354906986,-15.749579997691104,-7.2648004515776865,-16.6458915608526,0.0,-6.401209493236885,-0.6027,-15.630969778190849,-1.0,0.0,-0.9994,2.0,2.0,-15.347173697438992,-16.195996945270387,1.0,0.0,0.0,-6.6509168312204086,-12.0,0.0,-15.94692155651658,-5.0,-1.0,-13.0,0.9994,0.0,0.0,0.0,0.0,1.0,-15.497026940934367,-13.0,-12.0,-14.0,-12.0,-0.1743,0.0,-0.4491,-5.0,-7.22826557461323,-13.0,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-6.642065152999545,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_2,1A 0620-00          ,BH0001,23.63,test,BH,X,1,2,BH,0.5484753918915961,0.5484753918915961,0.45152460810840345,62.0,30.6,23.98,0.8602,1.225e-07,17.94,-4.9419537696047176,-4.762205006726077,-14.706195640080665,-4.964570261815451,-5.031003673351687,0.5576,-4.873868592738017,0.5920000000000001,-13.685922008220787,-4.788073583686384,2.379,-13.642065152999544,-5.0745847629157534,-13.164816930150955,-4.731843423259607,-4.85275664045663,-4.95233580539844,-13.602059991327966,-4.991399828238082,-13.413232714189364,0.4292,-4.390512310146715,-0.0618,-12.95546023960759,-0.1968,0.3546,-0.1299,2.193,2.02,-13.339159176967847,-13.376213344258261,0.1068,0.5602,0.007894179999999999,-4.916855856856948,-13.147154181985009,0.00482852,-13.732593581247096,-5.254300773397494,-0.1618,-12.979638717352293,0.04,0.0004263418,0.00510126,7.809999999999999e-05,6.391e-05,1.743,-13.68507994400758,-13.207608310501744,-13.030770520137358,-13.641874714723349,-13.013990068146741,-0.0281,4.25e-05,-0.0194,-4.993533957750769,-4.441291429466834,-13.005330978174472,-13.044167989767578,-0.0912,-13.083177715404089,0.8140000000000001,-13.00256992620253,-13.063787955679755,-4.415103655862549,3.559e-05,2.99e-05,-5.039053804266168,-13.114469166811908,0.4,-13.079720105367052,-13.258218303856836,0.846,6.046e-05,-13.0,-14.0
BH_OBS_118,CXOU J100518.5-07413,BH0023,14.07,test,BH,BH,1,1,BH,0.9730854802319886,0.9730854802319886,0.02691451976801113,113.0,307.0,234.0,177.0,125.0,180.0,-5.698102282804793,-5.462558716592052,-15.406935568341286,-5.8699880503280975,-6.1455724942121375,0.0,-5.691008970999836,0.0,-14.880414225038214,-5.75326513275555,3.0,-14.379447555270565,-6.279096829186543,-14.506960411682348,-5.635760532697499,-5.922486748502338,-6.0829148093594325,-14.643591672961021,-6.043591428804167,-14.622766623247252,0.481,-5.361311113309877,-0.2842,-14.06023122454665,-0.5478,0.48275,-0.421,2.0,2.0,-14.428179407049337,-14.519245908275929,0.1368,0.38375,0.000883375,-5.768020973168496,-12.0,0.0005657975,-14.548981547844546,-6.317854923626168,-0.634,-14.122455892284055,-0.0712,7.04125e-05,0.000618525,0.0,0.0,1.0,-14.455931955649724,-14.642827742276964,-12.0,-14.743041847439068,-12.0,-0.2904,0.0,-0.3279,-6.214243200037358,-5.491335636947056,-14.195043200142507,-12.0,-0.4834,-12.0,1.0,-12.0,-12.0,-5.4214753947250065,0.0,0.0,-6.403292970318552,-12.0,1.5,-12.0,-14.85573722623801,1.0,0.0,-13.0,-14.0
BH_OBS_93,CXOU J100516.5-07420,BH0021,16.75,test,BH,BH,1,1,BH,0.9761361806634883,0.9761361806634883,0.023863819336511227,118.0,319.0,241.0,182.0,130.0,187.0,-5.0,-6.579714115058082,-15.775466937393913,-6.448794056252093,-7.1819061308533625,0.0,-6.106404666180117,0.0,-15.0,-6.403715268915168,3.0,-14.991399828238082,-6.0,-15.111539681964615,-6.217484378508606,-6.631419344978307,-6.479254528480518,-15.752517739322945,-6.8938091027365855,-15.597910649427906,0.409,-5.816730156317196,-0.599,-14.745693667668714,-0.955,0.4275,-0.807,2.0,2.0,-15.104135648752699,-15.386411854814494,0.8888,0.3285,0.00048215,-6.244658816188452,-12.0,0.0002918,-15.33385657270844,-5.0,-0.7577,-14.882066164960358,0.5909,2.9915e-05,0.00031755,0.0,0.0,1.0,-15.12971317100741,-14.0,-12.0,-14.0,-12.0,0.1318,0.0,-0.1743,-6.722390785695909,-6.111820506081675,-15.097779471720688,-12.0,-0.4822,-12.0,1.0,-12.0,-12.0,-5.9396799713117145,0.0,0.0,-7.4035128662634575,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_433,1WGA J1911.2+0035   ,NS0078,44.36,test,NS,NS,1,1,NS,0.9666728454337579,0.033327154566242086,0.9666728454337579,20.09,77.3,70.7,29.6,24.62,64.65,-5.433798281145087,-5.172307711325554,-14.724919101543145,-4.065804650652115,-4.0657035931805945,0.2974,-4.011173592954724,0.3166,-12.721017883134556,-3.9799429958188512,4.459,-12.817300096663955,-4.093772736947641,-12.638649975647732,-3.9556915590928137,-4.0066252364416,-4.431680914904888,-12.666955970176511,-4.040910885632608,-12.683526416384915,0.46075,-3.49281902273976,0.0094,-12.238673677578545,-0.0768,0.09225,-0.0337,4.1930000000000005,3.952,-12.628383979121438,-12.654900853867106,-0.3916,0.4195,0.0482925,-4.036684488613888,-12.462684726887991,0.04782,-12.871600731282193,-6.318487413361037,-0.5215,-12.25562877266814,-0.4435,0.0002309925,0.048055,0.01016,0.00708,1.852,-12.842845560093718,-12.688246138944244,-12.339798798619318,-12.692290076595194,-12.352714854974634,-0.4953,0.0013310000000000002,-0.4191,-4.477686204843333,-3.528561592610701,-12.274496731140685,-12.376440609994564,-0.4697,-12.413525221428607,1.547,-12.319301970302364,-12.363311552046714,-3.5103227083363016,0.001101,0.000922,-4.532687937019448,-12.412625827926936,0.0,-12.387110230712516,-12.744245213356955,1.236,0.005057,-13.0,-14.0
NS_OBS_427,1WGA J1911.2+0035   ,NS0078,44.36,test,NS,NS,1,1,NS,0.9959305842168932,0.00406941578310681,0.9959305842168932,15.09,74.65,68.72,23.33,19.02,63.23,-4.85078088734462,-4.744004273277596,-13.95546023960759,-4.103914914576714,-4.163802519221076,0.3113,-4.049586460630619,0.3305,-12.813043664534588,-4.035881856848516,4.524,-12.85325198636936,-4.192329698769516,-12.869023308394382,-4.010674792887862,-4.064140201962119,-4.592099459857366,-12.7594507517174,-4.138824164486971,-12.807494433855126,0.48175,-3.549135307620234,-0.0631,-12.367340286706087,-0.1468,0.1275,-0.1049,4.28,4.058,-12.74973617659485,-12.7773693560027,-0.4491,0.60225,0.043332499999999996,-4.075100735985717,-12.521000868326645,0.04160475,-12.907630300370881,-4.992679047077256,-0.6315,-12.385419133002515,-0.5059,0.00046089885,0.04216725,0.006253,0.004517,1.117,-12.87876854485038,-12.927382523454765,-12.425158804936617,-12.78462684721658,-12.428058364925535,-0.5628,0.001083,-0.529,-4.648783654660658,-3.586532587014175,-12.404173222926776,-12.451979305094467,-0.5809,-12.486382926212125,0.877,-12.405055263304913,-12.447818661160664,-3.5668704824195143,0.0009126,0.0007751,-4.718058066559174,-12.474566446571181,0.0,-12.45087407324189,-12.995248844409002,0.759,0.003326,-14.068796474549249,-14.222645686915795
BH_OBS_169,J1745-2900          ,BH0027,337.0,test,BH,BH,1,1,BH,0.9610300915286936,0.9610300915286936,0.03896990847130593,114.0,313.0,238.0,181.0,125.0,182.0,-5.0,-4.670805584911549,-13.840733668906505,-6.0,-6.5021032570867785,0.0,-6.547140664204148,0.0,-15.751046384504292,-5.7326076590921815,3.0,-15.371611069949687,-7.234480456902047,-13.37747513759643,-5.168831803510822,-5.910711105670218,-5.318125877871354,-14.773400094792642,-6.252199909135633,-14.06341187085575,0.0,-5.16083631708535,1.0,-13.386158178123932,0.1043,0.0,0.9994,2.0,2.0,-13.700841497207751,-13.891358541753096,0.9513,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.8551,-13.500587874327724,0.8557,0.0,0.0,0.0,0.0,1.0,-14.0,-13.498940737782247,-12.0,-15.030910397045078,-12.0,0.7127,0.0,1.0,-5.439495584804944,-5.441171475182989,-13.66655272550325,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.27531461176264,0.0,0.0,-5.608711951404703,-12.0,0.0,-12.0,-13.66796572297248,1.0,0.0,-13.0,-14.0
NS_OBS_325,XTE J1739-285       ,NS0051,4.38,test,NS,NS,1,1,NS,0.9756067501071181,0.02439324989288224,0.9756067501071181,41.0,104.0,83.0,42.0,29.0,65.0,-4.0,-4.2115487929765445,-13.0,-5.0,-5.52071268352383,0.0,-6.030304588881527,0.0,-14.264720551939545,-5.591861834387465,3.0,-14.200659450546418,-5.671416550285798,-13.69122222633528,-4.800982433350455,-5.75856808466311,-5.566390156676282,-13.997402019280093,-5.409046764812014,-14.193616498175832,0.154,-4.996539467890494,1.0,-13.517841304588725,0.524,0.2335,0.9994,2.0,2.0,-13.775531684987312,-13.934075003479554,0.0556,0.2865,0.0022635000000000003,-5.0,-12.0,0.001736,-14.0,-5.0,0.3092,-13.638649975647732,-0.2061,0.000102095,0.0018165,0.0,0.0,1.0,-14.501689446210401,-13.896880746454285,-12.0,-14.110866444033274,-12.0,-0.4866,0.0,1.0,-5.746419710437817,-5.239351380418643,-13.81901441921327,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.097507578841396,0.0,0.0,-6.084230934016316,-12.0,0.0,-12.0,-14.300509154727795,1.0,0.0,-13.0,-14.0
BH_OBS_116,CXOU J100518.5-07413,BH0023,14.07,test,BH,BH,1,1,BH,0.9767656358136293,0.9767656358136293,0.02323436418637043,114.0,310.0,235.0,176.0,125.0,181.0,-5.91829272990265,-5.708409174341999,-13.85917781989069,-5.8696662315049934,-6.1893642997244624,0.0,-5.750557038557417,0.0,-14.906228218501267,-5.8589706138274265,3.0,-14.485585079419632,-6.27531461176264,-14.628009088535087,-5.7737662420718125,-5.968357281913957,-6.349498205121633,-14.748848656824643,-6.117646253611285,-14.592541109542609,0.61575,-5.459045191073868,-0.3192,-14.176265011601267,-0.5041,0.35525,-0.4147,2.0,2.0,-14.253350235230913,-14.390683115706912,-0.153,0.5435,0.000768725,-5.806041021980812,-12.0,0.0005084250000000001,-14.60467360693065,-6.380593589113222,-0.7352,-14.218747405751545,-0.3073,3.0093e-05,0.00052045,0.0,0.0,1.0,-14.541060138109676,-14.747146969020108,-12.0,-14.820448208834813,-12.0,-0.4616,0.0,-0.544,-6.465085895570133,-5.546223140309559,-14.265920592719405,-12.0,-0.6433,-12.0,1.0,-12.0,-12.0,-5.500450374094851,0.0,0.0,-6.62324060459512,-12.0,0.0,-12.0,-14.911863911299449,1.0,0.0,-14.090711475837749,-14.61888491929015
NS_OBS_226,XMMU J004245.2+41172,NS0044,49.26,test,NS,NS,1,1,NS,0.9991816693944353,0.0008183306055646482,0.9991816693944353,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.062983892535186,-13.231213953091984,-6.800793520838343,-5.851089006890644,0.0,-5.522011023749112,0.0,-15.011753276624622,-5.666310958296095,3.0,-14.445995678988096,-6.470954829234231,-13.736363931411894,-4.681932489148835,-6.116304503869784,-5.493359694433497,-14.146423456380358,-5.605723473232176,-14.65952415704167,0.7070000000000001,-5.0552706396967055,0.3167,-13.655804284128564,-0.6102,0.515,-0.1761,2.0,2.0,-13.658055306048892,-14.2010732614228,0.594,0.4370000000000001,0.001981,-5.800793520838343,-12.0,0.001143,-15.724688645458189,-5.0,-0.4403,-13.827981190575445,0.1986,0.00017209999999999998,0.001261,0.0,0.0,1.0,-14.724688645458189,-13.971835580575528,-12.0,-14.392009141452824,-12.0,-0.2567,0.0,0.5041,-5.728855682050924,-5.540456741719587,-14.140921775253027,-12.0,0.0412,-12.0,1.0,-12.0,-12.0,-5.227458267359056,0.0,0.0,-6.348721986001856,-12.0,1.0,-12.0,-14.591760034688154,1.0,0.0,-13.0,-14.0
NS_OBS_330,J1748-2021#2        ,NS0056,6.25,test,NS,NS,1,1,NS,0.9720210439070123,0.027978956092987835,0.9720210439070123,42.0,103.0,83.0,42.0,28.0,68.0,-4.0,-5.456677099353088,-14.635261444944602,-6.362010219215317,-5.0,0.0,-5.496754228534887,0.0,-14.0,-6.344381416458777,3.0,-14.30900696790013,-5.0,-13.614393726401687,-5.535771346062252,-6.9640702105432775,-5.6552148773673405,-14.0,-5.0,-15.766369419835534,0.0,-5.5595632338942265,0.0,-13.82419836715172,0.0,0.0,0.0,2.0,2.0,-13.934466966034956,-15.146606022549335,0.0,0.0,0.0,-5.742321425130816,-12.0,0.0,-15.164309428507574,-5.0,-1.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.544546031221373,-13.0,-12.0,-14.0,-12.0,0.0,0.0,0.0806,-5.0,-5.0,-13.0,-12.0,-0.4422,-12.0,1.0,-12.0,-12.0,-5.0,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
