,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
676,,,,,,,,,,1.03904e-05,5.69184e-06,1.5042800000000001e-05,1.5635400000000002e-14,8.4614e-15,2.2666e-14,2.332e-05,3.193e-06,3.859e-06,1.146e-05,1.012e-05,1.671e-05,7.662000000000002e-07,1.703e-06,2.73e-06,6.55e-06,2.993e-05,5.4910000000000005e-06,5.902999999999998e-06,2.02e-05,1.369e-05,3.353000000000001e-14,1.003e-14,9.585999999999999e-15,9.131e-15,1.59e-14,2.387e-14,1.7440000000000001e-15,4.229e-15,2.174e-15,1.0290000000000001e-14,4.319e-14,1.7880000000000005e-14,1.466e-14,1.609e-14,2.1509999999999998e-14
677,,,,,,,,,,4.814e-06,3.396e-06,7.0512e-06,1.31708e-14,8.919e-15,2.09658e-14,1.385e-05,3.059e-06,3.645e-06,,3.5160000000000007e-06,1.072e-05,1.647e-06,2.407e-06,,2.206e-06,1.682e-05,4.393e-06,4.814e-06,4.472e-06,4.757e-06,3.193e-14,1.9119999999999998e-14,9.276e-15,,5.528e-15,2.471e-14,1.0290000000000001e-14,6.126e-15,,3.4689999999999998e-15,3.916e-14,2.745e-14,1.225e-14,1.8490000000000002e-14,7.479e-15
678,,,,,,,,,,7.905e-06,5.6156e-06,1.0192400000000001e-05,1.73592e-14,1.1941800000000002e-14,2.2774e-14,1.949e-05,3.987e-06,4.767e-06,5.724e-06,5.557e-06,1.593e-05,2.472e-06,3.438e-06,2.255e-06,3.983e-06,2.304e-05,5.502000000000002e-06,6.095e-06,9.193e-06,7.132000000000001e-06,3.561e-14,1.668e-14,1.233e-14,1.3369999999999999e-14,8.806e-15,2.903000000000001e-14,1.021e-14,8.891e-15,5.267e-15,6.311e-15,4.2189999999999995e-14,2.315e-14,1.576e-14,2.147e-14,1.13e-14
679,1.8140000000000002e-14,1.526e-14,2.081e-14,2.6e-14,2.902e-14,2.171e-14,2.644e-14,2.332e-14,2.944e-14,4.248800000000001e-06,3.7380000000000005e-06,5.2604e-06,1.6600749999999997e-14,1.4419749999999998e-14,1.86715e-14,1.219e-05,2.8110000000000003e-06,2.076e-06,,4.167e-06,1.107e-05,2.342e-06,1.745e-06,,3.5330000000000007e-06,1.33e-05,3.281000000000001e-06,2.408e-06,2.55e-06,4.763e-06,3.313e-14,2.1509999999999998e-14,5.381000000000001e-15,,6.382e-15,2.993e-14,1.78e-14,4.521e-15,,5.428e-15,3.614e-14,2.502e-14,6.19e-15,,7.336e-15
680,,,,,,,,,,2.7578e-06,2.4122e-06,3.1510999999999998e-06,9.080000000000001e-15,7.8045e-15,1.0356e-14,8.029e-06,1.803e-06,1.659e-06,,2.2980000000000003e-06,7.274e-06,1.454e-06,1.381e-06,,1.952e-06,8.784e-06,2.151e-06,1.92e-06,2.565e-07,2.644e-06,1.813e-14,1.036e-14,3.97e-15,,3.8600000000000004e-15,1.631e-14,8.312000000000003e-15,3.31e-15,,3.2859999999999998e-15,1.996e-14,1.24e-14,4.629e-15,,4.4350000000000005e-15
681,,,,,,,,,,7.1996e-07,4.304e-07,1.00772e-06,2.1141199999999997e-15,1.2991100000000003e-15,2.91282e-15,1.416e-06,4.469e-07,2.649e-07,1.064e-06,4.08e-07,1.068e-06,2.495e-07,1.505e-07,4.323e-07,2.517e-07,1.765e-06,6.34e-07,3.794e-07,1.696e-06,5.642e-07,4.9939999999999995e-15,3.757e-15,6.54e-16,3.72e-16,7.936e-16,3.602000000000001e-15,1.968e-15,3.65e-16,7.085000000000001e-17,4.897e-16,6.304e-15,5.546e-15,9.43e-16,6.731e-16,1.098e-15
682,,,,,,,,,,6.5084e-07,3.8552e-07,9.055000000000001e-07,2.0792000000000003e-15,1.24602e-15,2.95244e-15,1.6030000000000004e-06,2.112e-07,3.686e-07,4.811999999999999e-07,5.902000000000001e-07,1.228e-06,6.79e-08,2.312e-07,,4.005e-07,1.956e-06,3.546e-07,4.986e-07,9.384e-07,7.798999999999998e-07,5.046e-15,3.506e-15,8.925e-16,,9.515e-16,3.744e-15,1.286e-15,5.599999999999998e-16,,6.401e-16,6.348e-15,5.727e-15,1.207e-15,2.1719999999999998e-16,1.263e-15
683,8.181e-13,7.359e-13,8.875e-13,7.923e-13,8.501e-13,7.061e-13,8.553e-13,7.625e-13,9.312e-13,7.199800000000001e-05,6.5694e-05,8.8074e-05,4.07682e-13,3.7455200000000005e-13,4.4706399999999995e-13,0.000211,0.00011,2.747e-05,,1.152e-05,0.0001961,0.0001008,2.355e-05,,8.02e-06,0.000226,0.0001192,3.139e-05,4.877e-05,1.501e-05,1.008e-12,9.427e-13,7.137e-14,,1.634e-14,9.364e-13,8.638e-13,6.118e-14,,1.138e-14,1.079e-12,1.022e-12,8.157e-14,3.145e-14,2.13e-14
684,5.075e-13,4.662e-13,5.492e-13,5.366e-13,5.857e-13,4.671e-13,5.491e-13,5.043e-13,5.954e-13,8.1316e-05,7.3796e-05,9.871000000000001e-05,2.4203999999999995e-13,2.18796e-13,2.6845599999999996e-13,0.0002366,6.562e-05,4.623e-05,,5.813e-05,0.0002202,5.7799999999999995e-05,4.097e-05,,5.001e-05,0.0002529,7.298e-05,5.149e-05,4.994e-05,6.624e-05,6.016e-13,3.989999999999999e-13,1.123e-13,,9.73e-14,5.598e-13,3.511e-13,9.952999999999999e-14,,8.355e-14,6.434e-13,4.441e-13,1.251e-13,1.858e-14,1.111e-13
685,6.313e-13,5.723e-13,6.833e-13,8.237e-13,8.922e-13,7.465e-13,8.554e-13,7.995e-13,9.235e-13,0.00012809000000000003,0.00010585199999999999,0.000150002,3.89846e-13,3.542454e-13,4.24648e-13,0.0003133,8.199e-05,6.555e-05,0.0001019,7.771e-05,0.0002939,7.35e-05,5.926e-05,3.397e-05,6.863e-05,0.0003315,8.998e-05,7.185e-05,0.0001699,8.678e-05,9.591e-13,6.015e-13,1.663e-13,2.293e-14,1.994e-13,8.993e-13,5.424e-13,1.503e-13,3.127e-15,1.761e-13,1.0149999999999998e-12,6.607e-13,1.822e-13,4.2739999999999996e-14,2.226e-13
686,6.974e-13,6.42e-13,7.599e-13,9.014e-13,9.617e-13,8.328e-13,8.594e-13,7.364e-13,9.902e-13,0.00012094,9.82694e-05,0.000143556,4.0236e-13,3.6840000000000003e-13,4.39892e-13,0.0002997,8.947e-05,5.383e-05,7.459e-05,8.711e-05,0.0002814,8.094e-05,4.792e-05,4.387e-06,7.670000000000001e-05,0.0003181,9.8e-05,5.936e-05,0.00014480000000000002,9.752e-05,9.984e-13,6.583e-13,1.396e-13,,2.155e-13,9.369e-13,5.914e-13,1.242e-13,,1.895e-13,1.06e-12,7.213e-13,1.551e-13,2.166e-14,2.414e-13
687,,,,,,,,,,7.1606e-05,5.9771999999999996e-05,0.000103192,8.798e-14,7.2852e-14,1.15796e-13,0.0002109,4.207e-05,5.778e-05,,4.728e-05,0.000184,3.223e-05,4.791e-05,,3.472e-05,0.0002363,5.19e-05,6.766e-05,0.000101,5.91e-05,2.175e-13,1.269e-13,5.917e-14,,3.633e-14,1.913e-13,9.722999999999999e-14,4.905e-14,,2.668e-14,2.438e-13,1.549e-13,6.929e-14,6.557e-14,4.542e-14
688,4.392e-13,3.949e-13,4.824e-13,5.423e-13,5.87e-13,4.714e-13,5.545e-13,5.108e-13,6.024e-13,8.7872e-05,7.9816e-05,0.00010206200000000001,2.4368000000000003e-13,2.2071200000000004e-13,2.70564e-13,0.000257,6.36e-05,5.398e-05,,6.478e-05,0.0002391,5.616e-05,4.769e-05,,5.613e-05,0.000275,7.104e-05,5.991e-05,3.094e-05,7.342e-05,6.032e-13,3.859e-13,1.249e-13,,1.044e-13,5.610000000000001e-13,3.409e-13,1.112e-13,,9.046e-14,6.453e-13,4.309e-13,1.386e-13,1.972e-14,1.183e-13
689,3.233e-13,2.91e-13,3.524e-13,3.812e-13,4.169e-13,3.35e-13,3.955e-13,3.602e-13,4.324e-13,8.221000000000001e-05,6.6686e-05,9.724e-05,1.75112e-13,1.56076e-13,1.95852e-13,0.00021,3.997e-05,5.159e-05,5.534e-05,5.415e-05,0.000194,3.372e-05,4.601e-05,1.328e-05,4.642e-05,0.0002261,4.586e-05,5.717e-05,9.519e-05,6.188e-05,4.341e-13,2.333e-13,1.182e-13,,8.996e-14,4.009e-13,1.968e-13,1.056e-13,,7.708e-14,4.673e-13,2.678e-13,1.307e-13,1.0659999999999999e-14,1.028e-13
690,4.509e-13,4.117e-13,4.924e-13,5.568e-13,6.01e-13,4.964e-13,5.664e-13,5.21e-13,6.115e-13,9.946600000000001e-05,8.192e-05,0.00011684,3.2276e-13,2.6293599999999995e-13,3.7990000000000003e-13,0.0002311,6.002e-05,4.458e-05,0.0001013,6.033e-05,0.0002152,5.331e-05,3.935e-05,4.919e-05,5.255e-05,0.0002469,6.674e-05,4.95e-05,0.00015340000000000002,6.766e-05,6.262e-13,3.993e-13,1.106e-13,3.483e-13,1.294e-13,5.832e-13,3.521e-13,9.758e-14,1.692e-13,1.126e-13,6.692e-13,4.438e-13,1.228e-13,5.175e-13,1.462e-13
691,3.978e-13,3.521e-13,4.372e-13,4.858e-13,5.284e-13,4.349e-13,5.012e-13,4.576e-13,5.445e-13,9.5382e-05,8.196399999999999e-05,0.00010879800000000001,2.3703e-13,2.0526599999999998e-13,2.6836e-13,0.0002588,4.933e-05,5.591e-05,4.479e-05,6.808e-05,0.0002403,4.243e-05,4.986e-05,1.764e-05,5.959e-05,0.0002773,5.622e-05,6.196e-05,7.193e-05,7.658e-05,5.532e-13,3.172e-13,1.317e-13,7.365e-14,1.094e-13,5.135e-13,2.728e-13,1.175e-13,2.678e-14,9.575e-14,5.929e-13,3.615e-13,1.4599999999999998e-13,1.183e-13,1.231e-13
692,4.66e-13,4.226e-13,5.117e-13,5.733e-13,6.223e-13,5.021e-13,5.848e-13,5.342e-13,6.352e-13,9.7226e-05,8.0809e-05,0.000113642,2.6948000000000003e-13,2.44042e-13,2.9867599999999996e-13,0.0002562,6.541e-05,5.272e-05,4.554e-05,6.626e-05,0.0002382,5.785e-05,4.687e-05,3.795e-06,5.733e-05,0.0002742,7.297e-05,5.856e-05,8.728e-05,7.52e-05,6.679e-13,4.457e-13,1.272e-13,,1.066e-13,6.207e-13,3.942e-13,1.131e-13,,9.221e-14,7.151e-13,4.973e-13,1.413e-13,1.8680000000000002e-14,1.21e-13
693,5.447e-13,4.898e-13,5.91e-13,6.494e-13,7.071e-13,5.586e-13,6.586e-13,6.034e-13,7.22e-13,0.00010449000000000001,8.364399999999999e-05,0.00012534,3.1262000000000004e-13,2.77856e-13,3.4670599999999996e-13,0.000248,7.318e-05,5.358e-05,0.000102,4.569e-05,0.0002304,6.517e-05,4.7799999999999996e-05,3.644e-05,3.841e-05,0.0002656,8.118e-05,5.935e-05,0.00016759999999999998,5.297e-05,7.524e-13,5.386e-13,1.355e-13,5.1779999999999995e-14,8.482e-14,6.989e-13,4.797e-13,1.209e-13,1.8490000000000002e-14,7.128999999999999e-14,8.025e-13,5.975e-13,1.501e-13,8.507000000000001e-14,9.836e-14
694,6.018e-13,5.394e-13,6.529e-13,7.193e-13,7.765e-13,6.387e-13,7.214e-13,6.676e-13,7.841e-13,0.000116854,9.255799999999999e-05,0.0001401,8.590399999999999e-13,4.2904000000000006e-13,1.26404e-12,0.0002799,8.246e-05,5.505e-05,0.0001021,6.476e-05,0.0002607,7.366e-05,4.857e-05,2.4299999999999998e-05,5.556e-05,0.0002991,9.127e-05,6.116e-05,0.000175,7.397e-05,8.319e-13,5.7e-13,1.326e-13,2.621e-12,1.397e-13,7.748e-13,5.095e-13,1.17e-13,6.241e-13,1.198e-13,8.889e-13,6.305e-13,1.473e-13,4.494e-12,1.595e-13
695,5.005e-13,4.609e-13,5.377e-13,6.156e-13,6.556e-13,5.569e-13,6.264e-13,5.855e-13,6.677e-13,0.00010454800000000002,9.682200000000002e-05,0.000112254,2.8203e-13,2.61628e-13,3.02432e-13,0.0002917,7.645e-05,5.345e-05,2.643e-05,7.471e-05,0.0002772,6.927e-05,4.864e-05,2.025e-05,6.875e-05,0.0003061,8.363e-05,5.826e-05,3.261e-05,8.067e-05,6.918e-13,4.581e-13,1.29e-13,1.715e-14,1.141e-13,6.576e-13,4.15e-13,1.174e-13,1.3140000000000001e-14,1.05e-13,7.261e-13,5.011e-13,1.406e-13,2.1159999999999998e-14,1.232e-13
696,3.637e-13,3.253e-13,4.022e-13,4.458e-13,4.857e-13,3.901e-13,4.553e-13,4.155e-13,4.988e-13,6.8916e-05,6.253400000000001e-05,7.7824e-05,2.02032e-13,1.8223e-13,2.235256e-13,0.0002044,4.868e-05,4.199e-05,,4.951e-05,0.0001901,4.255e-05,3.699e-05,,4.303e-05,0.0002187,5.482e-05,4.669e-05,1.292e-05,5.599e-05,5.011e-13,3.18e-13,1.085e-13,,8.256e-14,4.66e-13,2.779e-13,9.55e-14,,7.175e-14,5.363e-13,3.5799999999999994e-13,1.207e-13,9.258e-15,9.337000000000001e-14
697,5.736e-13,5.194e-13,6.203e-13,7.085e-13,7.681e-13,6.455e-13,7.274e-13,6.722e-13,7.785e-13,0.000104826,9.1426e-05,0.00011812799999999998,3.51916e-13,3.212532e-13,3.8189800000000003e-13,0.0002838,8.299e-05,4.931e-05,3.843e-05,6.96e-05,0.0002662,7.467e-05,4.41e-05,1.048e-05,6.168e-05,0.00030139999999999995,9.082e-05,5.451e-05,6.639e-05,7.752e-05,8.647e-13,6.129e-13,1.247e-13,1.198e-14,1.453e-13,8.112e-13,5.515e-13,1.115e-13,3.266e-15,1.288e-13,9.183e-13,6.708e-13,1.378e-13,2.069e-14,1.619e-13
698,3.13e-13,2.721e-13,3.5e-13,3.669e-13,4.12e-13,3.101e-13,3.722e-13,3.333e-13,4.168e-13,8.709600000000001e-05,6.5446e-05,0.00010854599999999999,1.87494e-13,1.627872e-13,2.1220800000000002e-13,0.0001989,4.657e-05,4.021e-05,9.019e-05,5.961e-05,0.0001813,3.951e-05,3.455e-05,2.147e-05,5.04e-05,0.0002155,5.363e-05,4.588e-05,0.0001589,6.882e-05,4.551e-13,2.911e-13,9.147999999999999e-14,1.93e-14,8.048999999999998e-14,4.157e-13,2.47e-13,7.86e-14,4.596e-15,6.803999999999998e-14,4.944e-13,3.353e-13,1.044e-13,3.401000000000001e-14,9.293e-14
699,4.485e-13,4.184e-13,4.799e-13,5.265e-13,5.623e-13,4.847e-13,5.394e-13,5.041e-13,5.742e-13,0.00011144800000000002,9.290999999999999e-05,0.000129804,2.5277700000000004e-13,2.3256839999999997e-13,2.72548e-13,0.0002788,7.155e-05,6.159e-05,7.539e-05,6.991e-05,0.00026289999999999994,6.495e-05,5.6399999999999995e-05,1.795e-05,6.235e-05,0.00029380000000000004,7.816e-05,6.678e-05,0.0001328,7.748e-05,6.236e-13,4.034e-13,1.292e-13,8.535e-15,9.915e-14,5.88e-13,3.661e-13,1.183e-13,2.032e-15,8.841e-14,6.571e-13,4.406e-13,1.401e-13,1.504e-14,1.099e-13
700,5.735e-13,5.175e-13,6.179e-13,6.597e-13,7.177e-13,5.719e-13,6.766e-13,6.238e-13,7.355e-13,0.000105198,9.552800000000001e-05,0.000128226,3.3368e-13,3.028e-13,3.71016e-13,0.0003044,8.617e-05,6.164e-05,,7.378e-05,0.00028280000000000004,7.676e-05,5.477e-05,,6.331e-05,0.0003259,9.558e-05,6.851e-05,6.69e-05,8.424e-05,8.277e-13,5.707e-13,1.526e-13,,1.174e-13,7.692e-13,5.083e-13,1.356e-13,,1.009e-13,8.826e-13,6.33e-13,1.696e-13,3.588e-14,1.34e-13
701,5.365e-13,4.818e-13,5.886e-13,6.886e-13,7.446e-13,6.289e-13,7.182e-13,6.628e-13,7.781e-13,0.00010254600000000002,9.322800000000001e-05,0.00012996200000000001,3.164e-13,2.8528e-13,3.47482e-13,0.00029410000000000005,8.37e-05,5.684e-05,,7.809e-05,0.00027360000000000004,7.46e-05,5.037e-05,,6.757e-05,0.0003146000000000001,9.279999999999999e-05,6.330000000000001e-05,9.05e-05,8.861e-05,7.774e-13,5.351e-13,1.298e-13,1.1e-14,1.287e-13,7.232e-13,4.769e-13,1.15e-13,,1.113e-13,8.315e-13,5.934e-13,1.445e-13,2.201e-14,1.4599999999999998e-13
702,4.937e-13,4.545e-13,5.335e-13,7.116e-13,7.586e-13,6.4e-13,7.107e-13,6.629e-13,7.563e-13,0.00010887200000000001,0.000100942,0.00011657199999999998,3.3258399999999997e-13,3.0832400000000003e-13,3.5614600000000007e-13,0.0003034,7.886e-05,5.953e-05,2.793e-05,7.464e-05,0.0002887,7.141e-05,5.445e-05,2.148e-05,6.867e-05,0.0003181,8.588e-05,6.461e-05,3.401e-05,8.026e-05,8.128e-13,5.666e-13,1.457e-13,2.342e-14,1.144e-13,7.709999999999999e-13,5.142e-13,1.332e-13,1.802e-14,1.052e-13,8.522e-13,6.189e-13,1.581e-13,2.853e-14,1.23e-13
703,4.967e-13,4.485e-13,5.372e-13,5.842e-13,6.354e-13,5.109e-13,5.993e-13,5.527e-13,6.486e-13,9.6484e-05,8.420400000000001e-05,0.000108548,2.8036e-13,2.539524e-13,3.0621399999999995e-13,0.0002694,6.871e-05,5.597e-05,2.936e-05,5.898e-05,0.00025110000000000003,6.119e-05,5.019e-05,6.99e-06,5.155e-05,0.00028660000000000003,7.623e-05,6.176e-05,5.173e-05,6.642e-05,6.9e-13,4.661e-13,1.392e-13,1.0259999999999999e-14,9.624e-14,6.431e-13,4.154e-13,1.247e-13,2.4420000000000002e-15,8.412e-14,7.341e-13,5.168e-13,1.537e-13,1.807e-14,1.084e-13
704,4.799e-13,4.293e-13,5.258e-13,6.366e-13,6.86e-13,6.011e-13,6.354e-13,5.877e-13,6.867e-13,0.00010898400000000001,8.769800000000001e-05,0.000130246,3.20762e-13,2.83248e-13,3.5827999999999996e-13,0.0002553,6.886e-05,5.096e-05,0.0001053,6.45e-05,0.0002371,6.103e-05,4.52e-05,3.947e-05,5.569e-05,0.0002735,7.669e-05,5.672e-05,0.000171,7.332e-05,7.634e-13,4.941e-13,1.301e-13,6.651e-14,1.497e-13,7.088e-13,4.379e-13,1.154e-13,2.494e-14,1.292e-13,8.179999999999999e-13,5.503e-13,1.448e-13,1.081e-13,1.702e-13
705,6.134e-13,5.481e-13,6.712e-13,7.658e-13,8.238e-13,7.104e-13,8.043e-13,7.469e-13,8.595e-13,0.00011821800000000001,9.6298e-05,0.000141106,3.6570000000000005e-13,3.3344e-13,4.0035200000000005e-13,0.0003036,8.765e-05,5.94e-05,6.468e-05,7.576e-05,0.0002841,7.864e-05,5.293e-05,,6.582e-05,0.00032310000000000005,9.666e-05,6.587e-05,0.00013419999999999998,8.57e-05,9.091e-13,6.299e-13,1.529e-13,,1.366e-13,8.471e-13,5.652e-13,1.362e-13,,1.187e-13,9.675e-13,6.947e-13,1.696e-13,1.5459999999999998e-14,1.545e-13
706,4.426e-13,3.914e-13,4.818e-13,5.866e-13,6.432e-13,5.057e-13,5.983e-13,5.376e-13,6.574e-13,8.4474e-05,7.6218e-05,0.000107698,2.4988400000000003e-13,2.2470799999999997e-13,2.83454e-13,0.00024530000000000005,6.152e-05,5.773e-05,,5.782e-05,0.0002271,5.373e-05,5.137e-05,,4.889e-05,0.00026349999999999995,6.931e-05,6.409e-05,7.484e-05,6.675e-05,6.209e-13,3.891e-13,1.431e-13,,9.632e-14,5.748e-13,3.4e-13,1.273e-13,,8.143999999999999e-14,6.670000000000001e-13,4.382e-13,1.589e-13,4.197e-14,1.112e-13
707,3.087e-13,2.656e-13,3.441e-13,4.297e-13,4.788e-13,3.457e-13,4.349e-13,3.853e-13,4.823e-13,7.924399999999999e-05,7.0638e-05,0.000105098,2.0939999999999997e-13,1.84908e-13,2.44862e-13,0.0002307,4.817e-05,6.126e-05,,5.609e-05,0.0002117,4.0799999999999996e-05,5.419e-05,,4.6500000000000005e-05,0.0002497,5.554e-05,6.833e-05,8.624e-05,6.568e-05,5.184e-13,2.954e-13,1.311e-13,,1.021e-13,4.737e-13,2.502e-13,1.1599999999999999e-13,,8.463999999999998e-14,5.605e-13,3.406e-13,1.462e-13,5.741e-14,1.196e-13
708,4.802e-13,4.302e-13,5.274e-13,5.932e-13,6.501e-13,5.039e-13,6.041e-13,5.516e-13,6.64e-13,8.5738e-05,7.737799999999999e-05,0.000116208,2.7852e-13,2.5029599999999997e-13,3.1835600000000003e-13,0.0002474,6.102e-05,5.911e-05,,6.116e-05,0.0002292,5.332e-05,5.265e-05,,5.172e-05,0.0002657,6.826e-05,6.557e-05,0.0001109,7.061e-05,6.924e-13,4.301e-13,1.533e-13,,1.168e-13,6.414e-13,3.758e-13,1.355e-13,,9.878e-14,7.435e-13,4.811e-13,1.701e-13,6.217999999999998e-14,1.349e-13
709,5.28e-13,4.749e-13,5.703e-13,6.434e-13,7.015e-13,5.64e-13,6.487e-13,5.903e-13,7.049e-13,0.000125334,9.1126e-05,0.000157838,3.1954199999999996e-13,2.8774e-13,3.51276e-13,0.0002786,7.376e-05,6.729e-05,0.00014350000000000002,6.352e-05,0.0002592,6.55e-05,6.034e-05,1.688e-05,5.371e-05,0.0002979,8.202e-05,7.423e-05,0.0002617,7.334e-05,7.879999999999999e-13,5.066e-13,1.735e-13,1.131e-14,1.183e-13,7.332e-13,4.499e-13,1.556e-13,,1e-13,8.428e-13,5.634e-13,1.914e-13,2.218e-14,1.366e-13
710,5.497e-13,4.954e-13,5.974e-13,5.96e-13,6.524e-13,5.09e-13,6.083e-13,5.556e-13,6.666e-13,8.3962e-05,7.5458e-05,0.00012248400000000002,3.0324e-13,2.7206e-13,3.49836e-13,0.0002382,7.458e-05,4.785e-05,,5.918e-05,0.0002199,6.618e-05,4.183e-05,,4.938e-05,0.0002565,8.297e-05,5.387e-05,0.0001501,6.898e-05,7.516e-13,5.171e-13,1.223e-13,,1.252e-13,6.936e-13,4.553e-13,1.069e-13,,1.045e-13,8.059999999999999e-13,5.753e-13,1.377e-13,8.418e-14,1.4599999999999998e-13
711,4.827e-13,4.235e-13,5.327e-13,6.015e-13,6.572e-13,5.243e-13,6.062e-13,5.479e-13,6.649e-13,0.00017481200000000002,0.00010384600000000002,0.00024198200000000002,3.052e-13,2.5102799999999995e-13,3.5777999999999997e-13,0.0002665,7.638e-05,5.939e-05,0.0004003,7.149e-05,0.00024530000000000005,6.709999999999999e-05,5.213e-05,9.531e-05,5.939e-05,0.0002878,8.567e-05,6.665e-05,0.0006862,8.359e-05,6.744e-13,4.569e-13,1.249e-13,1.6899999999999999e-13,1.008e-13,6.207e-13,4.009e-13,1.096e-13,4.024e-14,8.37e-14,7.282e-13,5.129e-13,1.402e-13,2.898e-13,1.178e-13
712,5.03e-13,4.582e-13,5.39e-13,6.408e-13,6.857e-13,5.819e-13,6.55e-13,6.109e-13,7.023e-13,9.7554e-05,8.9732e-05,0.000105198,2.9473e-13,2.71929e-13,3.1698199999999997e-13,0.0002734,7.326e-05,5.558e-05,2.087e-05,6.466e-05,0.00025810000000000004,6.616e-05,5.053e-05,1.496e-05,5.891e-05,0.0002878,8.035e-05,6.063e-05,2.679e-05,7.042e-05,7.242e-13,4.976e-13,1.388e-13,1.185e-14,1.012e-13,6.837e-13,4.493e-13,1.262e-13,8.295000000000002e-15,9.215e-14,7.623e-13,5.458e-13,1.514e-13,1.521e-14,1.102e-13
713,,,,,,,,,,0.00011310600000000001,7.6714e-05,0.00014909800000000001,1.0714199999999999e-13,8.92056e-14,1.24626e-13,0.0002313,5.771e-05,5.08e-05,0.00017030000000000002,5.542e-05,0.0002062,4.644e-05,4.161e-05,4.644e-05,4.288e-05,0.0002563,6.833e-05,5.947e-05,0.00029410000000000005,6.729e-05,2.586e-13,1.662e-13,5.5070000000000005e-14,1.425e-14,4.1589999999999996e-14,2.306e-13,1.337e-13,4.565e-14,3.888e-15,3.219e-14,2.867e-13,1.968e-13,6.45e-14,2.462e-14,5.0510000000000004e-14
714,4.309e-13,3.847e-13,4.727e-13,5.132e-13,5.607e-13,4.524e-13,5.216e-13,4.739e-13,5.724e-13,9.928000000000001e-05,7.83e-05,0.000120262,2.6397999999999995e-13,2.2100800000000002e-13,3.0696e-13,0.0002398,6.039e-05,4.912e-05,8.223e-05,6.486e-05,0.0002211,5.242e-05,4.297e-05,1.958e-05,5.543e-05,0.0002585,6.836e-05,5.527e-05,0.0001449,7.428e-05,5.984e-13,3.881e-13,1.129e-13,1.153e-13,1.052e-13,5.520000000000001e-13,3.369e-13,9.874e-14,2.745e-14,8.995e-14,6.449e-13,4.393e-13,1.2700000000000001e-13,2.031e-13,1.205e-13
715,5.451e-13,4.975e-13,5.983e-13,6.3e-13,6.895e-13,5.463e-13,6.408e-13,5.831e-13,7.015e-13,0.00010262800000000001,8.1258e-05,0.000123688,3.1047400000000003e-13,2.73816e-13,3.47114e-13,0.0002489,7.469e-05,4.951e-05,8.661e-05,5.343e-05,0.0002306,6.649e-05,4.34e-05,2.062e-05,4.518e-05,0.000266,8.289e-05,5.526e-05,0.0001526,6.169e-05,7.438e-13,5.315e-13,1.293e-13,5.345e-14,9.432000000000001e-14,6.892e-13,4.731e-13,1.143e-13,1.273e-14,7.975e-14,7.984e-13,5.898e-13,1.443e-13,9.417e-14,1.089e-13
716,6.337e-13,6.127e-13,6.563e-13,7.526e-13,7.816e-13,7.2e-13,7.621e-13,7.391e-13,7.858e-13,0.000125512,0.000114784,0.000136198,3.59724e-13,3.44336e-13,3.75012e-13,0.0003032,9.315e-05,5.881e-05,0.0001041,6.829999999999999e-05,0.0002946,8.913e-05,5.594e-05,7.003e-05,6.422e-05,0.0003117,9.718e-05,6.152e-05,0.0001382,7.239e-05,8.764e-13,6.253e-13,1.397e-13,3.282e-14,1.244e-13,8.517e-13,5.982e-13,1.329e-13,2.188e-14,1.17e-13,9.009999999999999e-13,6.523e-13,1.461e-13,4.376e-14,1.319e-13
717,4.267e-13,3.713e-13,4.717e-13,4.821e-13,5.501e-13,2.163e-13,5.36e-13,4.886e-13,5.86e-13,8.670799999999998e-05,6.542559999999999e-05,0.000107252,3.1941579999999994e-12,3.38404e-13,6.04986e-12,0.0002045,5.667e-05,3.959e-05,7.716e-05,5.562e-05,0.0001886,4.957e-05,3.443e-05,7.348e-06,4.718e-05,0.0002204,6.376e-05,4.474e-05,0.0001433,6.406e-05,6.102e-13,4.173e-13,9.739e-14,1.474e-11,1.059e-13,5.627e-13,3.651e-13,8.471e-14,5.895e-13,9.001e-14,6.578e-13,4.695e-13,1.101e-13,2.889e-11,1.219e-13
