obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_b,photflux_aper_hilim_b,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_lolim_m,flux_aper_b,flux_aper_hilim_b,flux_aper_lolim_b,photflux_aper_lolim_s,photflux_aper_s,photflux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_aper_lolim_m,flux_aper_m,flux_aper_hilim_m,flux_aper_lolim_s,flux_aper_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_lolim_h,flux_aper_h,photflux_aper_lolim_u,photflux_aper_hilim_u,photflux_aper_u,var_inter_sigma_b,var_inter_prob_b,var_inter_index_b,var_inter_index_m,var_inter_sigma_m,var_inter_prob_m,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_h,var_inter_sigma_h,var_inter_prob_h,flux_aper_lolim_u,flux_aper_u,flux_aper_hilim_u,ks_prob_b,kp_prob_b,var_sigma_b,var_prob_b,var_max_b,var_min_b,var_mean_b
PL_83_obs_3,PL_83,6,J2032+4127, 2CXO J203213.1+412724,308.0547,41.45674,29370.4,8.11,293.4485,PL,5.067120542176201,4.993533957750769,4.930331903088405,5.4579218536643745,5.572351628813068,5.371713268910486,5.560036064079095,5.475733731233022,5.671416550285798,13.625618301949117,13.559878396812197,13.703115524461452,7.0913541610928865,6.313185045492683,6.063285241788797,0.1237,0.7433,0.6746,14.360413913326573,14.249106079617874,14.16475346000369,15.886952620471494,15.525060165143307,15.324680016660707,13.650722472532046,13.856672870007953,13.738975166007602,5.630095987422805,4.76598918241282,5.038375783738425,4.873e-06,0.995,6.0,5.0,8.659999999999998e-07,0.675,4.404e-07,0.93,5.0,7.0,1.246e-06,1.0,14.954695285625716,14.159136321655778,13.95272513261582,0.403,0.151,1.168e-05,0.101,0.002373,0.002345,0.002358
PL_83_obs_4,PL_83,6,J2032+4127, 2CXO J203213.1+412724,308.0547,41.45674,29171.5,8.11,293.4485,PL,5.053793446157217,4.991399828238082,4.940058111938045,5.300075597257523,5.379551615288291,5.232992636050196,5.799149501908922,5.702239488900866,5.924088238517222,13.31596296251348,13.262727823464457,13.376647318462007,6.815024809301739,6.337809009140993,6.125692166871961,0.5247,0.8332,0.5347,14.46042211665469,14.333107788933464,14.234853209891975,15.806597096937583,15.294735137682595,15.0762380391713,13.291494119044764,13.437945170343621,13.358625054807874,5.935365154576868,4.962175249411658,5.2081187177736,4.873e-06,0.995,6.0,5.0,8.659999999999998e-07,0.675,4.404e-07,0.93,5.0,7.0,1.246e-06,1.0,15.120837941037435,14.430449198933626,14.18983471545685,0.025,0.029,7.045e-05,0.1,0.00297,0.002502,0.002538
PL_83_obs_5,PL_83,6,J2032+4127, 2CXO J203213.1+412724,308.0547,41.45674,28305.8,8.11,293.4485,PL,5.004408675747647,4.877784121727173,4.779630367548606,5.289544135664576,5.428524096318056,5.189028600177792,5.537003387971944,5.3872161432802645,5.767512133647013,13.260506769218384,13.18829097330381,13.347173697438995,5.917573699139228,5.645891560852599,5.486915639534856,0.2686,0.371,0.1074,14.379655700245507,14.13834612978609,13.989276134608227,15.172760000494355,14.64994590642097,14.428058364925537,13.264800451577687,13.468904453129973,13.354970935278857,6.078611106843903,4.939895755665386,5.2042466950411415,4.873e-06,0.995,6.0,5.0,8.659999999999998e-07,0.675,4.404e-07,0.93,5.0,7.0,1.246e-06,1.0,15.228211331012565,14.412428929590218,14.1860993333761,0.285,0.411,2.24e-05,0.093,0.006684999999999999,0.006640999999999999,0.006663
PL_84_obs_0,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,36257.2,3.94,73.25885,PL,6.565271458220242,6.274741933640039,6.102153068420428,6.635261444944601,7.163549286279846,6.403842919083828,7.227607216950414,6.968591535748375,8.098378340495088,14.636764195516307,14.456925764966467,14.948847477552619,7.181246409502283,6.70421305974839,6.482276405166265,0.9994,0.1424,-0.9994,16.74717255068216,15.85094949385551,15.566710314804974,15.937418015771836,15.460296761052174,15.238372815438417,14.475344287642223,15.35037311315947,14.713543530253018,6.4362816600343224,5.522444667801019,5.773657912836369,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,15.58422889337287,15.054718616521965,14.806041021980812,0.77667,0.7406499999999998,0.0011625115999999997,0.6015900000000003,0.009346789999999994,0.0018859890000000007,0.0024395800000000007
PL_84_obs_1,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,9926.1,3.94,73.25885,PL,5.673254620434678,5.27523275435369,5.071092309756048,5.824156209024525,6.437454570934306,5.649170726417032,5.776763726897003,5.571055709964425,6.180390267248415,14.0069391852628,13.800793520838342,14.370558133182035,6.892111974817201,6.132532512140949,5.870954940112042,-0.02,0.5771,0.4047,14.824488186636552,14.370284667352868,14.160396270529164,15.835349784065704,14.969805214643248,14.699621935129297,13.870954940112043,14.718441095214962,14.105219157104232,6.292941059372404,4.981299501333757,5.2515793775324315,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,13.574465779501736,12.954677021213342,12.709075440617246,0.63544,0.6794899999999999,0.0006200299999999999,0.5125800000000001,0.005920110000000003,0.0026078599999999996,0.0032783499999999993
PL_84_obs_2,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,9838.6,3.94,73.25885,PL,7.223431983577939,6.553843305012038,6.305745887974721,6.5782798708491885,7.466510097625197,6.312738653756494,6.867596543465416,6.653842697767992,7.430563006263685,14.990361891885948,14.726304412069908,15.59404253228125,7.0891312603611185,6.741577089186909,6.523748203992967,0.9994,0.9994,-0.9994,16.032661326199054,15.371082155037362,15.143452355143252,15.845662394194692,15.497845292977393,15.300682698978617,14.73754891026957,15.888104909575157,14.975182910663705,6.499414285505274,5.375614758579735,5.659976705655481,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,15.772093625918894,14.82236834314202,14.55113915439256,0.7194800000000002,0.6753100000000001,0.0010120949999999997,0.5602400000000003,0.008201089999999996,0.0024468100000000002,0.0033238199999999986
PL_84_obs_3,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,29672.1,3.94,73.25885,PL,8.17415192433211,6.908511710787322,6.558147824226708,7.02299413716766,7.8960146350464875,6.7627076624325415,7.047104547720031,6.854803593885818,7.437674490117461,15.489297013222746,15.217026005055951,16.38548637055945,7.066763591641984,7.309896374889524,6.99097425791309,0.3873,0.9994,0.9994,16.02081410891115,15.684672303681511,15.478992747591397,15.841305481879632,16.05033522529014,15.77365791283637,15.14837479684669,16.41677151295352,15.39788626800187,7.0504896303356235,5.799423073245152,6.074866453721055,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,16.26146833247723,15.297007731040653,15.050561198963496,0.6329700000000001,0.6307999999999998,0.0009138669999999994,0.5074900000000002,0.008031410000000003,0.003956820000000001,0.004992239999999998
PL_84_obs_4,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,39539.1,3.94,73.25885,PL,8.256647284870203,7.026972737376728,6.738023808602187,7.18229333123657,8.203622523446981,6.894830572000668,7.199657719051272,6.97387548325455,7.434676444747347,15.62842363388522,15.376647318462007,16.32069002348785,7.063950649994814,7.328801288390897,7.108462542327436,0.371,0.9994,0.9994,16.027248567195002,15.976992042492316,15.729088360589518,15.848605193263351,16.085444039419833,15.872895201635192,15.313095730431822,16.587787409431094,15.62729372839255,7.098196238391544,5.921905849593589,6.18719034146169,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,16.306231484058728,15.419044117834702,15.173212761183708,0.4459199999999999,0.4981999999999999,0.0009084649999999993,0.5005900000000003,0.008112930000000003,0.003966530000000001,0.004999319999999998
PL_84_obs_5,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,13874.2,3.94,73.25885,PL,7.745743510222236,6.70373265391971,6.4211316713339714,6.9488060624457795,7.8587367459559445,6.6786087216883105,7.05532481667979,6.839231438138872,7.449696670320816,15.591670691872336,15.332827327521132,16.395101036963602,7.614572485194869,6.614572485194869,6.335922409814925,0.9994,-0.9994,-0.9994,16.016200052155288,15.587193078135103,15.354577730650908,16.767003889607846,15.488383979430862,15.198870812420296,14.744968836654449,15.982828162558251,15.027249808380175,6.212643998462707,5.55783391421528,5.796572908624399,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,15.48032085118062,14.94342942029396,14.714217726220605,0.7068799999999998,0.6917200000000001,0.0010927389999999997,0.5481200000000003,0.008601469999999995,0.002381430000000001,0.003313839999999999
PL_84_obs_6,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,46455.5,3.94,73.25885,PL,8.182236367719632,6.860120913598763,6.580209413893638,7.2019481503299865,8.106060363430059,6.9779842601822795,7.485244581260372,7.3239468753481285,7.4348095082220365,14.863913902615902,14.593459819566045,15.729088360589518,7.2236620903798245,6.746661994673894,6.5247647773958715,0.9994,-0.9994,-0.9994,16.025401535680572,16.084170442446545,15.813608784304506,16.126970187938955,15.61888491929015,15.391046300724136,14.424119684319354,15.523055536445263,14.698706957710675,7.0321103106139775,5.896880746454286,6.177151127670593,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,16.306448871251547,15.399499426475423,15.148191485771763,0.5172999999999996,0.56796,0.0011643999999999992,0.5855500000000003,0.009288369999999995,0.0018990230000000006,0.0024312400000000003
PL_84_obs_7,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,9844.9,3.94,73.25885,PL,6.429749594349901,5.969100592505673,5.7544873321858505,6.233309774124836,6.836750125814665,5.99439055463972,6.137272471682025,5.82564940252062,7.402463807623894,14.45638233587816,14.240709966975697,14.85461016579987,7.007032595696443,6.411184873758757,6.208379517307186,-0.5309,0.9994,0.9994,16.05850024594477,14.762456261857125,14.441171475182989,15.826643219307895,15.356491273417394,15.132002489655049,14.412850501745657,15.092507572007346,14.66701219538082,6.130308812293733,5.316862868516993,5.554544729224314,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,15.2774230454728,14.690949038806131,14.459045191073868,0.6426,0.6245499999999999,0.0009387269999999997,0.4872900000000002,0.007941480000000002,0.003963120000000001,0.0049351299999999985
PL_84_obs_8,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,34063.0,3.94,73.25885,PL,7.714811152689942,6.815308569182402,6.525929496784957,6.940058111938045,8.262330372643358,6.6495581434649385,7.427804313859712,7.217169194797409,7.374965884265849,15.356646966253022,15.114130139096094,16.080948676542835,7.914197183627795,7.082757142092533,6.781727146428553,0.9994,0.2523,-0.9994,15.995356841322803,15.993393435313337,15.702020755840637,16.919219005881256,15.91080163319485,15.598599459218455,14.95272513261582,16.133799562411838,15.241932129471847,7.012920649954887,5.694004117229195,5.995732644969789,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,13.650592197394419,13.064341613899366,12.763210900590707,0.49699999999999994,0.6085600000000003,0.0014219850000000004,0.5841100000000005,0.009997769999999993,0.0017502960000000001,0.0023987099999999996
PL_84_obs_9,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,49201.9,3.94,73.25885,PL,6.796151536253765,6.460422116654691,6.280668713016273,6.656788409820253,7.068949153222609,6.449160394934215,7.423854206241429,7.073091898294564,7.403596277550858,14.61172113654036,14.431915668684606,14.947306058075032,7.0637380219476436,7.186552455735179,6.874193541860473,0.9994,0.5759,-0.5047,16.02722134372088,16.008639013834262,15.79533748825178,15.79315398780026,16.05889942656964,15.817870785947001,14.409715596281838,15.003313244399829,14.612076533026563,7.1128141240724565,5.866780543267506,6.146087216312436,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,16.270402818997958,15.391252995391168,15.118102026426989,0.47665999999999964,0.58792,0.0009075259999999994,0.5723100000000003,0.007942739999999998,0.0025372299999999997,0.0032739299999999995
PL_84_obs_10,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.767529999999997,84155.4,3.94,73.25885,PL,6.654038458186859,6.435215615496014,6.290475644123659,7.428136252999491,8.132390953457342,7.1263888030035325,7.114186625339511,6.895171596346344,7.576590272266906,15.766647217383992,15.453087356818758,16.265480874013157,6.88907375773358,6.629486910401408,6.475733731233022,-0.4822,-0.9994,-0.5272,16.190777078310578,15.728390698621167,15.509620079996822,15.636012170251508,15.376337292643795,15.22257317761069,15.493089274448481,16.679542456888655,15.664810349445302,6.899471546192566,6.000173752545588,6.286966682975651,7.0320000000000015e-06,0.9,5.0,0.0,2.185e-06,0.139,1.294e-07,0.768,5.0,0.0,3.065e-07,0.29,15.260830173893078,14.628272003116189,14.400662867007512,0.174,0.183,6.792999999999998e-06,0.46,0.000219,0.0001506,0.0001524
PL_85_obs_0,PL_85,2,J1717+4308A, 2CXO J171707.3+430807,259.2804,43.13532,29661.2,11.06,677.6049,PL,5.450383760480914,5.3609121289162625,5.290560425867589,5.880084589742009,6.052321260063064,5.763210900590707,6.160207815554671,6.031143625385308,6.344765492965705,13.984640244590786,13.913640169325252,14.075358952582837,6.005462895701502,5.866141874796665,5.760950906859809,0.336,-0.0025,-0.336,14.988429556402721,14.803823814960026,14.674689628288938,14.787546038959725,14.64839692758087,14.543178651978401,14.043015632257239,14.33217362104929,14.160019442321657,6.854803593885818,5.823330067331851,6.076704159344496,1.006e-05,1.0,8.0,8.0,1.22e-06,1.0,1.838e-06,1.0,8.0,7.0,9.111e-07,0.996,16.573651426212493,15.532243948755967,15.251346906575733,0.16699999999999998,0.417,0.0002156,0.479,0.00355,0.001407,0.001556
PL_85_obs_1,PL_85,2,J1717+4308A, 2CXO J171707.3+430807,259.2804,43.13532,22925.2,11.06,677.6049,PL,4.894489815230026,4.84103473961659,4.795880017344075,5.4554359025039565,5.557363474217768,5.37706103078851,5.602407565961883,5.523168371487739,5.699404516110037,13.403292970318553,13.359916268626879,13.451364940185249,5.432268037451931,5.348140730753051,5.2813322646837895,0.1749,-0.1212,-0.2886,14.366531544420413,14.269621531412357,14.19037295810595,14.23792191266536,14.156704917263493,14.091836799944453,13.491604966866946,13.667763584508556,13.568153954301275,5.863913902615902,5.386898483033088,5.562883906951921,1.006e-05,1.0,8.0,8.0,1.22e-06,1.0,1.838e-06,1.0,8.0,7.0,9.111e-07,0.996,14.669586226650809,14.37955161528829,14.207188228751853,0.753,0.853,0.0012289999999999998,0.594,0.01146,0.004007,0.005005
PL_86_obs_0,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,31673.8,10.04,576.6626,PL,6.370896349822863,6.057942316158605,5.885722703438414,6.390512310146715,6.830031826003108,6.184820869860581,6.873963089010151,6.659754238432068,7.298409485246214,14.403622856002402,14.231509894828754,14.716472635138306,7.079103450469989,6.775274941263962,6.589391457431632,0.9994,0.9994,-0.5222,15.9334345407163,15.779200944751983,15.593630164530733,15.826269344112788,15.535865170768888,15.33743103306674,14.213816654432366,14.82419836715172,14.419645338893408,6.90274269030658,5.239954672034189,5.522444667801019,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,16.277332764643102,15.390827699078198,15.119015009513246,0.617,0.399,0.001094,0.429,0.00964,0.0001976,0.0005099
PL_86_obs_1,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,31673.8,10.04,576.6626,PL,6.383209513670284,6.070274621621995,5.898252926053634,6.564155634015559,7.183957659078003,6.318668294030834,6.875697797902048,6.671009144550571,7.286043964196882,14.715118285344547,14.538951908329341,15.040910885632607,7.153353671422883,6.5300307905000405,6.28408018256642,0.9994,-0.06,-0.9994,15.91344426534849,15.664504830622752,15.48214458106997,16.02877055272376,15.405496956179912,15.159580222263514,14.555799011135841,15.42113167133397,14.801342913045577,6.185293338424974,5.686554629573586,5.863516834997044,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,14.97227627742612,14.401818335625158,14.147782231974208,0.294,0.28600000000000003,0.001912,0.428,0.01474,0.0001883,0.001015
PL_86_obs_2,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,65237.5,10.04,576.6626,PL,5.946153573147748,5.846795099915716,5.770318157682325,6.676129393459491,7.001958735636571,6.50003813440381,6.600326278518962,6.469032318428085,6.80271944187438,14.529442514782726,14.44696698379756,14.631527161559639,6.381847266621481,6.242679903453328,6.142969201727376,-0.0412,-0.4472,-0.3985,15.404724288197901,15.2023170650851,15.07104115911917,15.165706487557305,15.026548855975065,14.92701525537207,14.617802789622546,15.137928280620006,14.79805693659835,6.195792394917959,5.8124792791635365,5.963371104637839,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.511167365617599,15.251501873386262,15.097670694141682,0.343,0.149,3.525e-05,0.462,0.0008972000000000002,0.0004729,0.0004841
PL_86_obs_3,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,59044.6,10.04,576.6626,PL,5.953895212753961,5.850472986245652,5.767003889607846,6.731656086048935,7.103914914576714,6.542572307053516,6.653842697767992,6.506123889147177,6.879097182385473,14.631155493174179,14.54500278269054,14.745693667668714,6.337336590425962,6.198116292874761,6.09843270997155,-0.0437,-0.5422,-0.4947,15.475603877896159,15.2503409679051,15.102702877940503,15.135548252841817,14.996539467890493,14.896538377905296,14.814174640387037,15.463062977295326,15.027288159452933,6.075927570089637,5.72056121171298,5.862962545210487,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.47716468633947,15.245804611810161,15.095663207797505,0.503,0.407,3.955e-05,0.488,0.0008937999999999998,0.0004703000000000001,0.0004847
PL_86_obs_4,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,65240.7,10.04,576.6626,PL,6.00638744206111,5.903089986991944,5.8195873671616765,6.773657912836369,7.146180154143237,6.584692707774432,6.8474059220725305,6.675306086138225,7.160333443117566,14.67039875164348,14.584192272364456,14.784891418946907,6.345919764693429,6.218675544333013,6.120388092934149,0.1237,-0.5572,-0.6246,15.818442226137213,15.505567101273602,15.33338843158097,15.136320332124102,15.009084245493916,14.91080163319485,14.813043664534588,15.424004379796733,15.01179789974122,6.294563953414749,5.861066059743076,6.02571864112217,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.4943074925878,15.215596698246992,15.047207556955907,0.115,0.43,4.676e-05,0.603,0.0008766,0.0004041,0.0004236000000000001
PL_86_obs_5,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,68771.4,10.04,576.6626,PL,5.928854709548917,5.831797253157369,5.756713853916554,6.22337144657985,6.378304537670721,6.115091405837393,7.085815566576754,6.878112014896319,7.535808629359001,14.27531461176264,14.199351644636012,14.37345434097287,6.429106963781607,6.28718199979215,6.186018924363529,0.7683,0.0762,-0.732,16.186085579951396,15.736127323134776,15.528414945814811,15.22584814104529,15.084020085859775,14.98296666070122,14.22738495015083,14.495393229358045,14.337336590425963,6.461300620457593,5.95116991347165,6.135429593146569,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.448184177648985,15.122283199135023,14.946153573147747,0.257,0.312,4.544e-05,0.5429999999999999,0.0009762,0.0004875,0.0005023
PL_86_obs_6,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,5307.0,10.04,576.6626,PL,6.754757092843246,6.325227709677217,6.08729979180914,6.381439592572447,7.023829443129731,6.127727153775795,6.544385624876089,6.331520897067414,7.34645558555731,14.126492616124967,13.86909290216584,14.786379572499577,6.75878152856849,6.444453955855198,6.242224508988074,0.9994,0.9994,-0.9994,15.94318801991855,15.078651477330327,14.858646605918585,15.496814895889404,14.976211156024101,14.746813044145618,13.85300820057931,14.880240121242501,14.108962780099784,6.243122788984903,5.5845258318907645,5.8013464446646354,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.008852975532525,14.404174851669723,14.158335200690395,0.69148,0.71073,0.0008922660000000001,0.56159,0.007032270000000002,0.00251213,0.0033672399999999975
PL_86_obs_7,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,1928.3,10.04,576.6626,PL,6.090390489509831,5.409158165218398,5.155895769302487,5.429924294678396,6.0496838360754,5.184355850868035,6.191303249448789,5.931443104927637,7.049208630262748,13.667763584508556,13.41465208890541,14.349109922143688,6.7430427606068,6.081685370582078,5.842845560093719,0.9994,0.9994,-0.9994,15.595693534904951,14.811587395706876,14.599436075035834,15.539123802311783,14.877310995055998,14.631774821577308,13.393941250589686,14.25924267669223,13.63940658643475,6.370481023795527,5.18455508375565,5.439493012574347,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.225813096144718,14.3834625478353,14.12530902155897,0.6586400000000003,0.6653199999999997,0.0006699300000000004,0.6003700000000002,0.0064119700000000055,0.0028479500000000014,0.003648170000000002
PL_86_obs_8,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,5544.8,10.04,576.6626,PL,5.9821322810364945,5.626904012921273,5.442372511573173,6.485443574125988,6.899487312904907,6.249645911237292,5.959002307576509,5.753009300758451,6.363411816270157,14.527536103393011,14.33837659077077,14.899974269892137,7.5233132570543555,6.292855811657555,6.004759798137185,-0.9994,-0.9994,0.3735,14.990124366287839,14.585528050370698,14.379863945026242,16.36723911152056,15.13679614097137,14.84863014975254,13.903983459245481,15.17746122193465,14.149980343414668,6.879608026943924,5.690369832574101,5.990055339793639,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,15.06356336230904,14.394075233973915,14.130807955827706,0.321,0.333,8.3e-05,0.464,0.001057,0.0006816,0.0007451000000000001
PL_86_obs_9,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,5734.6,10.04,576.6626,PL,5.657577319177793,5.425043224235493,5.274496731140684,6.522873384335135,6.955268782284959,6.277612905822877,6.398700689805662,6.123955449753905,7.629116983222394,14.464452720823331,14.284665316207688,14.800244822746526,5.887730231582729,5.628009088535085,5.4741780478433375,-0.857,-0.9994,-0.7383,16.321299565001695,15.090872058010738,14.816160962943579,14.677573947594047,14.41793663708829,14.264161665682927,14.062780640531813,15.113449691066267,14.29772073244863,6.178153771303096,5.706195640080663,5.865143451912948,2.351e-06,0.758,5.0,5.0,1.244e-06,0.703,1.705e-06,0.873,5.0,5.0,3.3240000000000004e-07,0.753,14.858369551421985,14.363423655472722,14.127568391059047,0.742,0.373,0.0003332,0.581,0.001586,0.0007837,0.001161
PL_87_obs_0,PL_87,4,J0024-7204X, 2CXO J002422.3-720117,6.093274,-72.0215,65237.5,5.5,74.9631,PL,6.50251746263263,6.300162274132754,6.16889843549864,7.0401004121340565,8.081497860363827,6.769806621130955,7.084125497142309,6.8623294627632445,7.628193541492584,14.996539467890493,14.837734385701978,15.268491816403975,6.981299501333757,6.680269505669775,6.511449283499556,0.2049,-0.3323,-0.4622,16.219106891312922,15.675100502947686,15.453210648368742,15.670602120638957,15.369572124974976,15.200797343699476,15.084441884588479,16.320995027435274,15.374996398985136,7.1928033392890525,6.036495500585709,6.308211475597302,2.248e-07,0.946,6.0,3.0,4.962e-08,0.512,1.754e-07,0.858,5.0,0.0,9.316000000000001e-08,0.41600000000000004,16.76079846879,16.062176253423324,15.953504835665292,0.4012799999999997,0.47880999999999996,0.0008202389999999994,0.5635900000000003,0.006993480000000002,0.0025935,0.0033681900000000005
PL_87_obs_1,PL_87,4,J0024-7204X, 2CXO J002422.3-720117,6.093274,-72.0215,59044.6,5.5,74.9631,PL,6.31596296251348,6.147581007062999,6.026502691267937,6.99225222199926,8.033764375901418,6.721932669111338,7.204815410317576,6.9396799713117145,8.006475596832935,14.719877103697693,14.59499533494963,14.896196279044043,6.590912630552165,6.40197592766581,6.270673190353139,0.3898,-0.5509,-0.7358,16.557050130422137,15.755475488429916,15.490125714995282,15.387640052032225,15.19852768647853,15.06727263269847,14.686976889676762,15.562090964460502,14.925183559354824,7.689519108537325,6.04599883231843,6.32771737521108,2.248e-07,0.946,6.0,3.0,4.962e-08,0.512,1.754e-07,0.858,5.0,0.0,9.316000000000001e-08,0.41600000000000004,16.74746889642456,15.898338379854799,15.64359167296102,0.637,0.648,1.435e-05,0.45,0.0003637,0.0002455,0.0002507
PL_87_obs_2,PL_87,4,J0024-7204X, 2CXO J002422.3-720117,6.093274,-72.0215,65240.7,5.5,74.9631,PL,6.536107011014093,6.328549445787505,6.194975155570194,7.41283920713242,8.1453064886094,7.086292086019517,6.9677842967020185,6.7654827164873135,7.393941250589686,15.269137007953507,15.059184791349198,15.69122222633528,6.931814138253839,6.651111276928562,6.482012796974922,-0.9994,-0.9994,-0.3685,16.052321260063064,15.626352527790782,15.42388910587916,15.753501419204198,15.462810773756356,15.297483302561849,15.133889960155624,16.402774973763197,15.39622354920439,7.3071548587430595,6.51173138450454,6.668091597402753,2.248e-07,0.946,6.0,3.0,4.962e-08,0.512,1.754e-07,0.858,5.0,0.0,9.316000000000001e-08,0.41600000000000004,15.30289280515153,14.385530861469055,14.134292188549834,0.387,0.8440000000000001,5.522e-05,0.7509999999999999,0.0003767,0.0001307,0.0001664
PL_87_obs_3,PL_87,4,J0024-7204X, 2CXO J002422.3-720117,6.093274,-72.0215,68771.4,5.5,74.9631,PL,6.435215615496014,6.250650239402524,6.121593112419005,7.174579347803289,8.043943769303974,6.948076083953893,6.865822892423234,6.681102285372513,7.221125527997261,14.995248844409,14.81502480930174,15.332827327521132,6.8613815661005075,6.599807511407424,6.437826136635351,-0.4485,-0.9994,-0.3248,15.913640169325252,15.558147824226708,15.365321247821317,15.617622696531885,15.356152689700286,15.194091544925802,14.867420152340262,16.059729319024974,15.151304398676427,7.5249101966109935,5.922632094715843,6.202593950323618,2.248e-07,0.946,6.0,3.0,4.962e-08,0.512,1.754e-07,0.858,5.0,0.0,9.316000000000001e-08,0.41600000000000004,16.854075533129386,16.067175955830784,15.919012953089112,0.999,1.0,0.00017180000000000006,0.995,0.0005729,7.806e-05,0.0002095
