obs_id,class,src_n,src_id,significance,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_h,photflux_aper_lolim_s,photflux_aper_hilim_m,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_hilim_s,photflux_aper_b,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_b,flux_aper_hilim_m,flux_aper_hilim,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_s,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_m,flux_aper_lolim_h,flux_aper_lolim,photflux_aper_hilim,flux_aper_h,flux_aper_lolim_b,var_max,kp_prob,var_index,var_inter_index,var_mean,var_min,var_inter_sigma,var_inter_prob,var_sigma,var_prob,ks_prob,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hm,hard_ms_hilim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_lolim
BH_OBS_71,BH,CXOU J100515.4-07425,BH0019,17.39,-6.412401270278756,-7.771599641296994,-6.648783654660658,-7.143512787131369,-6.760700520873108,-7.011887159731648,-6.021226215669878,-6.427012291801795,-7.1259822961378125,-6.707743928643524,-6.5036239459876,-6.174184555014796,-6.823850838873451,-15.257196341530836,-6.447015606108617,-14.905878404159438,-15.367542707815275,-15.0527820084026,-15.943857737940949,-16.388701637703573,-15.508078287413847,-14.876148359032914,-14.75300930075845,-15.303993284781455,-15.629116983222394,-15.721246399047173,-15.676055231853807,-6.250016469691431,-15.119072134732914,-15.161339774011056,0.00033999999999999997,0.26899999999999996,0.0,7.0,0.0002403,0.00023569999999999998,6.238000000000001e-07,0.951,1.312e-05,0.461,0.585,0.7876,0.0406,0.4966,0.4647,0.0581,-0.7189,-0.3635,0.1174,-0.3054
BH_OBS_74,BH,CXOU J100515.4-07425,BH0019,17.39,-6.6495581434649385,-8.118558278058607,-7.140261433802853,-6.945004138470859,-7.286089645871044,-7.516555351901465,-6.396530840266161,-6.95116991347165,-7.512720183556932,-6.764724123312948,-6.6378946807062285,-6.504872118757068,-7.083302914612172,-15.580834295769467,-6.702309506753442,-15.232473100591614,-15.878440155812497,-15.417686591843053,-15.736127323134776,-16.711080394338275,-15.551757587365561,-15.410050398674292,-15.117304737618403,-15.422623108082984,-16.10896458468469,-16.180127178049453,-15.847412034634646,-6.503554708126647,-15.643018599006867,-15.38955277855788,0.00012485,0.6659999999999999,0.0,7.0,8.6115e-05,8.539499999999999e-05,6.238000000000001e-07,0.951,3.1260000000000002e-06,0.47200000000000003,0.5569999999999999,0.7626,0.0893,-0.1205,0.4622,-0.4953,-0.8826,-0.7108,-0.3948,-0.644
BH_OBS_77,BH,CXOU J100515.4-07425,BH0019,17.39,-5.917933065714887,-6.668167955563751,-6.555174800490253,-6.322119418488409,-6.461426266193143,-6.552531869050244,-5.8016178699917065,-6.445147565627947,-6.702677285794697,-6.226432951073941,-6.151995728502731,-5.854182285508172,-6.283162276700477,-14.865771876978338,-6.130486667064363,-14.529295570277213,-15.082757142092536,-14.776270490635126,-15.056258234168684,-15.289628735739234,-14.959397659885926,-14.779368980551908,-14.475993554442628,-14.884389488325699,-15.173990022208901,-15.046578600318966,-14.983543318746538,-6.019351350792544,-14.892790030352133,-14.593971055036386,0.0003585,0.38425,0.75,7.0,0.0002342075,0.000218755,6.238000000000001e-07,0.951,2.146025e-05,0.509,0.399,0.1818,-0.1843,-0.2117,0.0037,-0.228,-0.4878,-0.3623,-0.3635,-0.5103
BH_OBS_80,BH,CXOU J100515.4-07425,BH0019,17.39,-5.865822892423234,-6.537751784645003,-6.672249014180868,-6.149782758201611,-6.277695213125672,-6.385524633909606,-5.700492701299512,-7.070376748484759,-6.906032952361759,-6.032031037121308,-5.939302159646387,-5.772884917410876,-6.326021198308232,-14.962469921233392,-6.217885852520928,-14.560036064079096,-14.898940645091884,-14.831119657586358,-14.885722703438413,-15.159141445958118,-14.76624263703449,-15.495121540589786,-14.486382926212125,-14.67264106561367,-15.00687251489429,-15.258136781943264,-15.071686097829744,-6.056125766130741,-14.962181120970577,-14.648783654660658,0.0005409,0.7086666666666668,0.0,7.0,0.00037293333333333336,0.00032353333333333336,6.238000000000001e-07,0.951,5.171000000000001e-05,0.454,0.7333333333333334,-0.6515,-1.0,-0.8326,-0.9994,-0.243,-0.5528,-0.4047,-0.9994,-1.0
BH_OBS_75,BH,CXOU J100515.4-07425,BH0019,17.39,-6.576426480267265,-7.758951849328357,-6.953504835665291,-7.059483515067433,-6.926281649653879,-7.156829535480102,-6.242831807785728,-6.7318902701915215,-7.430743166671389,-6.746661994673893,-6.566550206238404,-6.374070507283705,-7.089471641365375,-15.357674001225956,-6.556959302993192,-15.02342078135989,-15.545460015035179,-15.165668326274213,-15.772627557710367,-16.377993326993195,-15.459670525209127,-15.108797172739706,-14.8921119748172,-15.279675282582556,-15.775985188627136,-15.897223385116561,-15.722427455907393,-6.333687983763835,-15.344285450381289,-15.225848141045288,0.00022319999999999998,0.047,1.0,7.0,0.0001437,0.0001412,6.238000000000001e-07,0.951,8.248e-06,0.506,0.006,0.6552,-0.1468,0.1405,0.2848,-0.1205,-0.7639,-0.4735,-0.2299,-0.5778
BH_OBS_72,BH,CXOU J100515.4-07425,BH0019,17.39,-5.914709421769935,-6.539703673242523,-6.607830850510264,-6.5371529641683255,-6.218747405751544,-6.345823458122039,-5.699621935129298,-6.400226060853613,-7.020042106659335,-6.315334135974139,-6.169154807691388,-5.7939841232366565,-6.301483635944539,-14.887307880224451,-6.021591207376961,-14.522011023749108,-14.834755673874689,-14.745601788800812,-15.288699040083834,-15.155647103689107,-15.066867176273265,-14.742561433140187,-14.423773862550394,-14.920818753952375,-14.96177736163128,-15.460422116654689,-15.108752540451304,-5.858011220780215,-14.96738123914928,-14.65856547542186,0.0005012666666666666,0.3586666666666667,0.0,7.0,0.0003244,0.00031743333333333337,6.238000000000001e-07,0.951,2.0690000000000007e-05,0.4526666666666667,0.37833333333333335,0.0493,-0.5589999999999999,0.0056,-0.2523,0.2067,-0.3067,-0.0562,-0.3123,-0.6115
BH_OBS_78,BH,CXOU J100515.4-07425,BH0019,17.39,-6.787013815263332,-7.488517711373999,-6.932265711415033,-7.151872489432125,-7.003838706631992,-7.176199846250122,-6.47977856411804,-7.48372911727066,-7.295918486047508,-6.898596649444669,-6.73969005420508,-6.606775883638703,-7.273664076665701,-15.891908764418778,-7.0552706396967055,-15.581864501574767,-15.667359589612536,-15.619354680809073,-15.880414225038214,-16.167938385409276,-15.627087997029893,-15.89928491342692,-15.395881993807965,-15.475344287642224,-15.84345084866822,-15.803619408148311,-16.191883596045507,-6.62640764480106,-15.240749215905762,-15.914352711703145,0.00014040000000000002,0.6875,1.5,7.0,7.068e-05,6.0375e-05,6.238000000000001e-07,0.951,1.18335e-05,0.6655,0.7815,-0.3429,-1.0,-0.589,-0.9994,-0.0369,-0.604,-0.341,-0.9994,-1.0
BH_OBS_79,BH,CXOU J100515.4-07425,BH0019,17.39,-5.8591778198906885,-6.609594843519919,-6.656197666838344,-6.199076818186783,-6.3931888530810355,-6.484656106911618,-5.7318902701915215,-6.522734004575148,-6.863913902615902,-6.1033635694704165,-6.028956208163972,-5.790753151246626,-6.314174097014848,-14.877017817745545,-6.150396341917553,-14.485585079419632,-15.010639186223752,-14.782416047966475,-14.913996294381619,-15.232473100591614,-14.818442226137213,-14.82390874094432,-14.424581208785641,-14.744004273277598,-15.107515820635312,-15.196406335228655,-14.981657400924174,-6.033576654056307,-14.971428747307463,-14.556737012541303,0.000461875,0.44,0.5,7.0,0.00027260000000000007,0.00025847,6.238000000000001e-07,0.951,2.5827e-05,0.485,0.34750000000000003,0.0244,-0.3879,-0.4179,-0.1811,-0.2879,-0.5403,-0.4197,-0.5646,-0.6977
BH_OBS_73,BH,CXOU J100515.4-07425,BH0019,17.39,-5.716698771296451,-6.288867927693159,-6.5597207867644105,-6.258533238230245,-6.093180284533456,-6.177505014721249,-5.585026652029182,-6.410832609453952,-6.805208242278075,-6.135785669538669,-6.040195683491661,-5.645891560852599,-6.096996880591486,-14.766115891234115,-5.94099732392215,-14.409046764812016,-14.711303739409745,-14.662221375163815,-14.993106292052099,-14.906928693623936,-14.870310107800698,-14.80799040734633,-14.34447740374658,-14.774690718274135,-14.7956086680807,-15.28525123927494,-14.906466253301366,-5.829750022452362,-14.984221243610962,-14.485053994691993,0.00063162,0.4038000000000001,1.0,7.0,0.00032097800000000003,0.00030833,6.238000000000001e-07,0.951,3.36244e-05,0.5744,0.268,-0.2117,-0.589,-0.2555,-0.4047,0.1106,-0.20800000000000002,-0.0512,-0.4497,-0.6277
BH_OBS_194,BH,GS 1354-645         ,BH0031,2.44,-6.677367288307778,,-7.006123085058789,-6.976747540366287,-6.999132278468772,,-6.176721443048329,-6.716698771296451,,-6.604324214730064,-6.406713932979543,-6.3528127021040115,-7.199695422443801,-16.05317942869045,-6.800738619822923,,-15.758951849328355,-15.269661932778206,-15.834162375309873,,-15.451119437362484,-15.096204857258966,-15.21261037864789,-15.25072759170158,,,-16.436222366637836,-6.352167318070495,,,0.0001995,0.417,0.0,1.75,0.00013735,0.000135535,1.3529749999999998e-07,0.39325,6.375499999999999e-06,0.4835,0.5670000000000001,1.0,0.0981,0.0119,0.9994,-0.4391,-1.0,-0.9994,-0.41600000000000004,-0.7701
BH_OBS_195,BH,GS 1354-645         ,BH0031,2.44,-7.41884710803371,-7.349789645339642,,,-6.465212641370507,-6.712870379280889,-6.262568799485417,-6.8873949984654255,,,-6.831797253157369,-6.534319788401723,-7.780887219693833,-15.627916891425748,-7.0124231052730135,,-15.079094395835973,-15.184887341810189,,-15.963770455913705,,,-15.325047051951435,,-15.326886895761767,,-16.26480045157769,-6.184448814841702,,,,,,1.75,,,1.3529749999999998e-07,0.39325,,,,-0.2392,-1.0,0.3117,-0.9994,1.0,0.1593,0.9994,-0.9994,-1.0
BH_OBS_19,BH,IGR J17464-3213     ,BH0008,6.9,-5.9974020192800905,-6.809108283077832,-6.062682752237506,,-6.395557933739277,-6.549442990581671,-5.762456261857126,-5.949233688766958,-6.227458267359056,,-7.227971834675144,-5.860750782428392,-6.450378860147692,-14.50405069480937,-6.235644505899287,-14.258769588974529,-14.993533957750769,-14.341511618690983,,-15.406824736521898,,-14.17698247655395,-14.159078799801225,-15.987162775294829,-15.147154181985007,-14.455188088242226,-14.7715483092856,-6.093012390508701,-14.29039087892735,-14.397940008672034,0.0004535666666666666,0.4993333333333334,0.0,7.0,0.00031239999999999995,0.0003051,1.5616666666666666e-06,0.9803333333333332,1.916266666666667e-05,0.4463333333333333,0.5836666666666667,0.7064,0.3217,1.0,0.5309,1.0,0.6465,0.9994,0.9994,0.8713
BH_OBS_18,BH,IGR J17464-3213     ,BH0008,6.9,-5.960982678002588,-6.940436582098732,-5.980883709552928,,-6.400553624274724,-6.585026652029183,-5.697669071315602,-5.857923538926714,-6.165452142319051,,-7.069203737016701,-5.806041021980812,-6.42207182713068,-14.434867940540194,-6.241390857340258,-14.043159509840764,-14.954285941059132,-14.307860155344164,,-15.494036481981876,,-13.943095148663527,-13.934793871945686,-15.846185135655473,-15.13864483980674,-14.250572900878254,-14.609962655933948,-6.048111946690258,-14.066057397258739,-14.198047765145716,0.00070555,0.171,0.0,7.0,0.00045250000000000005,0.0004413000000000001,1.5616666666666666e-06,0.9803333333333332,3.2124999999999995e-05,0.448,0.306,0.7889,0.4041,1.0,0.6171,1.0,0.5178,0.9994,0.9994,0.8501
BH_OBS_17,BH,IGR J17464-3213     ,BH0008,6.9,-5.57170318601712,-6.4635678241779875,-5.630969778190847,,-6.090657961638692,-6.238297632458588,-5.377268034835281,-5.534022631714177,-5.7559704109699785,,-6.976747540366287,-5.460923901207224,-6.019642061470084,-14.162462064059088,-5.894374018807023,-13.771856392402258,-14.692290076595194,-14.063394783826787,,-15.065299598284573,,-13.697885623043803,-13.688034339631633,-15.736363931411894,-14.839831707041487,-13.919734372660155,-14.283989974963028,-5.753934945198813,-13.794795636051855,-13.882397308309915,0.0030145,0.8314999999999999,2.5,7.0,0.00105305,0.00086805,1.5616666666666666e-06,0.9803333333333332,0.0003258,0.618,0.888,0.7539,0.4603,1.0,0.6184,1.0,0.6839,0.9994,0.9994,0.9126
BH_OBS_101,BH,CXOU J100516.5-07420,BH0021,16.75,-6.058289851058353,-6.712422190921295,-6.743763466794078,-6.525346746637938,-6.469416140354882,-6.5705707356182135,-5.90274269030658,-6.596364810209452,-6.9685915357483745,-6.386158178123932,-6.28642546222793,-5.97387548325455,-6.496563431696639,-15.089172900523396,-6.282362777543515,-14.700274846024366,-15.084916898348801,-14.979199672031676,-15.285754088982106,-15.327994554977048,-15.146606022549335,-14.988006885340743,-14.626536278367634,-15.046917156087913,-15.186085579951394,-15.418733194726329,-15.222558677202285,-6.14065751817546,-15.14697138528701,-14.788879458741949,0.00024645,0.6032500000000001,0.5,5.2,0.00017912,0.0001470425,3.87222e-07,0.8400000000000001,2.5145e-05,0.51575,0.76025,0.0443,-0.4066,-0.1855,-0.1786,-0.0418,-0.3891,-0.2211,-0.3885,-0.5815
BH_OBS_98,BH,CXOU J100516.5-07420,BH0021,16.75,-6.280751601552054,-6.9542859410591324,-7.162664131984985,-6.657774770639208,-6.7011469235902945,-6.809388202186395,-6.120158944013437,-6.973466735476703,-7.505149978319906,-6.532984181561566,-6.436044535004188,-6.193074223116268,-6.654552749510385,-15.120631696213401,-6.538328930214723,-14.826231176863349,-15.299469343021407,-15.009783279953544,-15.376130731649694,-15.552531869050245,-15.251191995041394,-15.029606627920401,-14.751046384504292,-15.154281982033341,-15.407823242604131,-15.62324060459512,-15.273089497091034,-6.446723953862901,-15.232028278618381,-14.922995673206652,0.0002228333333333333,0.5183333333333334,1.0,5.2,0.00013442333333333334,7.984333333333334e-05,3.87222e-07,0.8400000000000001,3.967333333333333e-05,0.634,0.4823333333333333,-0.1056,-0.6052,-0.4341,-0.3585,-0.153,-0.4841,-0.3248,-0.6221,-0.7864
BH_OBS_97,BH,CXOU J100516.5-07420,BH0021,16.75,-6.5052889747947376,-7.519993057042849,-6.966978555317088,-6.912928794093465,-6.8830603534492445,-7.094042300907573,-6.197910742118268,-6.747875447494357,-7.4749551929631535,-6.6439741428068775,-6.479254528480518,-6.320753854586141,-6.904569104156907,-15.326909943204225,-6.651096690480218,-15.024338466818941,-15.518844129171965,-15.150319596528337,-15.65856547542186,-16.185020316239246,-15.389765824665613,-15.178748568454061,-14.893129455521347,-15.23262147588582,-15.734946211495984,-16.501000636419846,-15.6432286383304,-6.4964476316411774,-15.459545386328587,-15.226798857643654,0.00017415,0.475,0.5,5.2,0.00011759,0.00011562,3.87222e-07,0.8400000000000001,5.9955e-06,0.4925,0.28500000000000003,0.5803,-0.1993,-0.0156,0.2224,-0.2117,-0.7589,-0.5172,-0.3573,-0.6615
BH_OBS_95,BH,CXOU J100516.5-07420,BH0021,16.75,-5.838631997765025,-6.331800515801338,-6.992679047077257,-6.3902988976206005,-6.134896025358873,-6.219538667138282,-5.689519108537325,-6.758453519403452,-7.536704390037997,-6.251114559990484,-6.151441427876238,-5.757707095017069,-6.310341359428171,-14.946061506338534,-6.12965462891904,-14.555955204081926,-14.74593554708566,-14.83132577043292,-15.121248479826994,-14.942714355581785,-14.982132281036494,-15.177766519761155,-14.484788695672199,-14.882397308309915,-14.83061950468805,-16.21917882414653,-15.071218165967602,-6.0066519600767405,-15.441051554021962,-14.640923773940735,0.0006780333333333334,0.5293333333333333,0.6666666666666666,5.2,0.0003783666666666667,0.0003691333333333334,3.87222e-07,0.8400000000000001,2.881e-05,0.4953333333333334,0.509,-0.5103,-0.8538,-0.4791,-0.6971,0.2042,-0.1343,0.0325,-0.6808,-0.8488
BH_OBS_96,BH,CXOU J100516.5-07420,BH0021,16.75,-6.09615066190332,-6.895171596346343,-6.688458041598805,-6.506402550999472,-6.646660904688695,-6.753255290276159,-5.959793372425289,-6.567351339986893,-6.856985199745905,-6.394156460941911,-6.309449538489642,-6.0225507726176595,-6.467347520229438,-14.999210302449924,-6.288260239419702,-14.611366030648213,-15.266160999302851,-14.891069835385537,-15.232398931949664,-15.514846650096347,-15.12010167566999,-14.733063088840828,-14.544850478820171,-15.035457533920866,-15.37294153599901,-15.04029097575357,-15.114118842728978,-6.165986439473056,-14.860120913598767,-14.689944262249107,0.000222125,0.36200000000000004,0.25,5.2,0.000157835,0.00015556,3.87222e-07,0.8400000000000001,7.363e-06,0.44525,0.45075,0.2842,-0.12300000000000001,-0.163,0.0874,-0.253,-0.5415,-0.4035,-0.3323,-0.4991
BH_OBS_93,BH,CXOU J100516.5-07420,BH0021,16.75,-6.111820506081675,-6.906299387679707,-6.722390785695909,-6.448794056252093,-6.8938091027365855,-7.181906130853363,-5.816730156317196,-6.479254528480518,-7.403512866263457,-6.244658816188452,-6.106404666180117,-5.9396799713117145,-6.631419344978307,-15.386411854814494,-6.403715268915168,-14.882066164960358,-15.752517739322945,-15.104135648752699,-15.33385657270844,-15.548442212995738,-15.12971317100741,-15.111539681964615,-14.745693667668714,-14.991399828238082,-15.26874590806221,-15.583512828466855,-15.597910649427906,-6.217484378508606,-15.16874128556718,-15.097779471720687,0.00048215,0.409,0.0,5.2,0.00031755,0.0002918,3.87222e-07,0.8400000000000001,2.9915e-05,0.4275,0.3285,0.8888,0.1318,-0.1743,0.5909,-0.599,-0.955,-0.807,-0.4822,-0.7577
BH_OBS_94,BH,CXOU J100516.5-07420,BH0021,16.75,-5.876475019057268,-6.518127589689336,-6.4576726172260255,-6.451242171426296,-6.204189475332592,-6.32910504647979,-5.6689778289581705,-6.285586407712879,-6.770574152079305,-6.248797905411648,-6.117532385104629,-5.760450279159527,-6.365381682612598,-14.863844065551467,-6.2052053367688735,-14.479254528480515,-14.827105302247825,-14.713988382141704,-15.236721788981022,-15.140981856111104,-15.034281029755778,-14.644356949779132,-14.384892012556806,-14.903089986991944,-14.951946826884393,-15.184223079701637,-15.048672197072985,-6.0003475746339205,-14.82885884897162,-14.599807511407425,0.000479,0.39899999999999997,0.3333333333333333,5.2,0.00034873333333333337,0.00031243333333333336,3.87222e-07,0.8400000000000001,4.011666666666667e-05,0.48,0.44,0.1555,-0.4054,0.0481,-0.1237,0.1343,-0.3392,-0.1087,-0.2336,-0.5028
BH_OBS_103,BH,CXOU J100516.5-07420,BH0021,16.75,-5.906928693623938,-6.6946486305533774,-6.616364131638121,-6.267445420148567,-6.3289197672611515,-6.469672210221914,-5.701802132890185,-6.4235434675943806,-6.97183558057553,-6.106904333903771,-5.99012436628784,-5.7923656326110375,-6.3792603100480365,-14.921978419479617,-6.2253662649000665,-14.538051504796238,-14.924818145381307,-14.76074557969853,-15.009972101229705,-15.290645224165607,-14.849550590539119,-14.864867348623227,-14.442492798094342,-14.732359017654085,-15.065754118976926,-15.582528306796709,-15.104036304489734,-5.9974020192800905,-15.089642442727122,-14.6607473659673,0.0005361666666666667,0.39633333333333337,0.0,5.2,0.0003270333333333333,0.0003188,3.87222e-07,0.8400000000000001,2.2612e-05,0.4676666666666667,0.508,0.1643,-0.4466,-0.2992,-0.1387,-0.1968,-0.5978,-0.41100000000000003,-0.5322,-0.7339
BH_OBS_100,BH,CXOU J100516.5-07420,BH0021,16.75,-6.210207832269324,-6.84043280676638,-7.115827930476088,-6.6219656775426685,-6.597394758080085,-6.6985359268567,-6.0506099933550885,-6.926648297613099,-7.488250288655018,-6.494714325855867,-6.396422631848532,-6.123089688655372,-6.513459013282713,-15.254800249567447,-6.309433598120122,-14.862962545210488,-15.197499932235608,-15.131050076200983,-15.394264106123257,-15.44057220024051,-15.26696331706642,-15.214243200037355,-14.78701381526333,-15.16870625562299,-15.298691114771927,-15.964570261815453,-15.40483458520977,-6.171920409443255,-15.436163081335454,-14.960982678002589,0.00029243333333333336,0.3606666666666665,0.6666666666666666,5.2,0.0001581,0.0001555333333333333,3.87222e-07,0.8400000000000001,1.0277333333333332e-05,0.5283333333333333,0.32466666666666666,-0.1805,-0.6515,-0.4141,-0.4185,-0.0656,-0.4079,-0.2423,-0.6084,-0.7814
BH_OBS_99,BH,CXOU J100516.5-07420,BH0021,16.75,-6.212327035312509,-6.8233300673318515,-6.874518734299405,-6.727230413448241,-6.584359020103847,-6.684029654543082,-6.052223291535262,-6.7242280998350665,-7.122283199135024,-6.582694416755475,-6.474307475494988,-6.1249387366083,-6.619948028799803,-15.240709966975697,-6.393597135694723,-14.847100403606253,-15.222355722303515,-15.109590160094102,-15.482276405166266,-15.465466243994884,-15.337619979983751,-15.107515820635312,-14.771343041891065,-15.229295231784219,-15.323489289717449,-15.599634726650061,-15.385693488686965,-6.246524187553349,-15.287266140930047,-14.945386945443113,0.0001762425,0.4445,0.0,5.2,0.00012491500000000002,0.00012363,3.87222e-07,0.8400000000000001,4.88425e-06,0.4475,0.46175,0.0381,-0.4191,-0.0956,-0.1874,0.0581,-0.3154,-0.1337,-0.3186,-0.5328
BH_OBS_102,BH,CXOU J100516.5-07420,BH0021,16.75,-5.81901441921327,-6.491874463916801,-6.6206944822494185,-6.2003837955185,-6.247490599211157,-6.352714854974632,-5.662341108973857,-6.452225294612178,-6.899284913426919,-6.079824477989978,-5.985479461242076,-5.731422028117157,-6.243348680304898,-14.829503594255153,-6.034657164439378,-14.438540828758084,-14.83743559347698,-14.680644058933098,-14.920818753952375,-15.081812338641074,-14.800244822746524,-14.808269606637143,-14.367745223315284,-14.705974905904677,-14.942714355581785,-15.285502591350195,-14.955185952471364,-5.895540203664933,-14.984640244590786,-14.523313257054355,0.0005155750000000001,0.4545,0.25,5.2,0.0003045425,0.0002848575,3.87222e-07,0.8400000000000001,3.2362e-05,0.47575,0.341,-0.0319,-0.5078,-0.3604,-0.2761,-0.1455,-0.4703,-0.3136,-0.5509,-0.7164
BH_OBS_19,BH,IGR J17464-3213     ,BH0008,6.9,-5.9974020192800905,-6.809108283077832,-6.062682752237506,,-6.395557933739277,-6.549442990581671,-5.762456261857126,-5.949233688766958,-6.227458267359056,,-7.227971834675144,-5.860750782428392,-6.450378860147692,-14.50405069480937,-6.235644505899287,-14.258769588974529,-14.993533957750769,-14.341511618690983,,-15.406824736521898,,-14.17698247655395,-14.159078799801225,-15.987162775294829,-15.147154181985007,-14.455188088242226,-14.7715483092856,-6.093012390508701,-14.29039087892735,-14.397940008672034,0.0004535666666666666,0.4993333333333334,0.0,7.0,0.00031239999999999995,0.0003051,1.5616666666666666e-06,0.9803333333333332,1.916266666666667e-05,0.4463333333333333,0.5836666666666667,0.7064,0.3217,1.0,0.5309,1.0,0.6465,0.9994,0.9994,0.8713
BH_OBS_17,BH,IGR J17464-3213     ,BH0008,6.9,-5.57170318601712,-6.4635678241779875,-5.630969778190847,,-6.090657961638692,-6.238297632458588,-5.377268034835281,-5.534022631714177,-5.7559704109699785,,-6.976747540366287,-5.460923901207224,-6.019642061470084,-14.162462064059088,-5.894374018807023,-13.771856392402258,-14.692290076595194,-14.063394783826787,,-15.065299598284573,,-13.697885623043803,-13.688034339631633,-15.736363931411894,-14.839831707041487,-13.919734372660155,-14.283989974963028,-5.753934945198813,-13.794795636051855,-13.882397308309915,0.0030145,0.8314999999999999,2.5,7.0,0.00105305,0.00086805,1.5616666666666666e-06,0.9803333333333332,0.0003258,0.618,0.888,0.7539,0.4603,1.0,0.6184,1.0,0.6839,0.9994,0.9994,0.9126
BH_OBS_18,BH,IGR J17464-3213     ,BH0008,6.9,-5.960982678002588,-6.940436582098732,-5.980883709552928,,-6.400553624274724,-6.585026652029183,-5.697669071315602,-5.857923538926714,-6.165452142319051,,-7.069203737016701,-5.806041021980812,-6.42207182713068,-14.434867940540194,-6.241390857340258,-14.043159509840764,-14.954285941059132,-14.307860155344164,,-15.494036481981876,,-13.943095148663527,-13.934793871945686,-15.846185135655473,-15.13864483980674,-14.250572900878254,-14.609962655933948,-6.048111946690258,-14.066057397258739,-14.198047765145716,0.00070555,0.171,0.0,7.0,0.00045250000000000005,0.0004413000000000001,1.5616666666666666e-06,0.9803333333333332,3.2124999999999995e-05,0.448,0.306,0.7889,0.4041,1.0,0.6171,1.0,0.5178,0.9994,0.9994,0.8501
BH_OBS_110,BH,CXOU J100517.1-07421,BH0022,11.12,-6.490797477668897,-8.361311113309876,-6.869344650977969,-6.806041021980812,-7.3400837999301505,-7.601712694642599,-6.272540079142091,-6.719194071606332,-7.100781582148628,-6.641113795594131,-6.5278288533076365,-6.368150537840183,-6.816421560920812,-14.953611764091024,-6.5178355808111945,-14.872895201635194,-15.940436582098732,-14.760135179759427,-15.555018887912054,-16.961379838050302,-15.3902988976206,-14.871923987331286,-14.774432286560529,-15.276872841204307,-16.20183294028406,-15.29115436195182,-15.339034020055774,-6.343307805750609,-15.027936083991976,-15.000086867583427,0.00016725,0.78,0.0,3.0,0.00011245,0.000111195,5.171680000000001e-07,0.6361999999999999,4.813e-06,0.4725,0.542,0.8963,0.4528,-0.0156,0.7083,-0.6427,-0.935,-0.8107,-0.2511,-0.4791
BH_OBS_109,BH,CXOU J100517.1-07421,BH0022,11.12,-6.3731465853332745,-7.1122139651616285,-7.175329385746267,-6.630413109263656,-6.8110715162391475,-6.936291440608582,-6.197021144664737,-7.527828853307636,-7.402603233657229,-6.507658746745026,-6.412176828681044,-6.273761953197362,-6.5080698926274225,-15.449796114928903,-6.310708903795129,-15.066563332173722,-15.475084852460132,-15.311811626063305,-15.299382804317947,-15.775985188627136,-15.176656209179349,-15.934793871945686,-14.980468315468745,-15.081078909908664,-15.599980364934842,-15.937512338074246,-15.575608445589724,-6.177366480866689,-15.280916344456507,-15.181048688359828,0.00022866666666666665,0.4523333333333333,0.6666666666666666,3.0,0.00011607666666666665,0.00011432666666666667,5.171680000000001e-07,0.6361999999999999,6.893e-06,0.54,0.6213333333333333,-0.5928,-1.0,-0.8264,-0.9994,-0.3017,-0.619,-0.4672,-0.9994,-1.0
BH_OBS_111,BH,CXOU J100517.1-07421,BH0022,11.12,-6.464705879957229,-7.542723813938673,-7.583193128177055,-6.651889931519762,-7.040767750949004,-7.216882862509532,-6.25515960321462,-7.292089334286894,-7.414802798982529,-6.512720183556932,-6.413075291855179,-6.344093581819784,-6.419631642568557,-14.244783942757756,-6.224360430121308,-15.0,-15.674689628288936,-14.110486525503358,-15.386158178123932,-16.176656209179352,-15.247030134970913,-15.150519162756016,-14.90031935889075,-15.147337055655429,-15.85078088734462,-16.793984123236655,-14.45356715781773,-6.091720917694187,-15.43226803745193,-15.129654628919038,0.00018815,0.2085,0.0,3.0,0.00013245,0.00013130000000000002,5.171680000000001e-07,0.6361999999999999,5.235e-06,0.4425,0.207,0.0781,-0.6964,-0.6839,-0.3298,-0.5128,-0.8189,-0.6821,-0.8407,-0.9525
BH_OBS_104,BH,CXOU J100517.1-07421,BH0022,11.12,-6.164309428507575,-7.584256543069749,-6.99097425791309,-6.43842163169904,-6.852323675758901,-7.103282258703123,-5.856985199745905,-6.689944262249107,-7.382886466010336,-6.2359733923079625,-6.104743246855105,-5.979638717352293,-6.6780289444736995,-15.415261815288556,-6.460698026410191,-14.94692155651658,-15.565271458220241,-15.098617972917848,-15.303818412831475,-16.16918994841381,-15.101384502583814,-15.061880730805688,-14.796967112985287,-14.970210529168146,-15.781242686685992,-15.82837244869512,-15.634586899923821,-6.255425403672662,-15.243276373538476,-15.178486471595225,0.00059015,0.621,1.5,3.0,0.00030225,0.00024425,5.171680000000001e-07,0.6361999999999999,7.358e-05,0.6445,0.34950000000000003,1.0,-0.0618,-0.4179,0.5609,-0.6077,-1.0,-0.9994,-0.6971,-0.9163
