photflux_aper_u,photflux_aper_lolim_s,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_h,photflux_aper_lolim_u,photflux_aper_b,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_hilim_u,photflux_aper_lolim,photflux_aper_hilim,flux_aper_lolim,flux_aper_hilim,flux_aper_lolim_u,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_h,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_hilim_s,photflux_aper,flux_aper_hilim_u,flux_aper_m,flux_aper_hilim_h,flux_aper_lolim_b,flux_aper_u,flux_aper,flux_aper_s,flux_aper_b,flux_aper_hilim_m,var_index,var_inter_index,var_mean,var_prob,kp_prob,var_max,var_min,var_inter_sigma,var_inter_prob,var_sigma,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hs_lolim,hard_hm_lolim,hard_ms,hard_hs,hard_ms_lolim,hard_ms_hilim,class
-4.0,-6.480040819247932,-6.432150549426893,-7.002089632653258,-6.1973630819171905,-5.643782865780264,-6.137570443893992,-6.62967199222049,-5.0,-5.7281583934635005,-6.275888046038787,-6.0953926361845525,-5.832682665251824,-6.3308691526266685,-5.97798426018228,-6.324694692118182,-5.980966836069001,-15.00638744206111,-14.699504515340458,-14.0,-14.362510270487487,-15.265680319140992,-14.945004138470859,-15.317313521750233,-14.933674074637961,-14.923359556329654,-6.184528514089255,-15.229368872222194,-14.790484985457368,-14.747389659432626,-14.562566556202027,-13.0,-14.842374019942598,-15.061580354206807,-14.447940465812115,-14.682772650823582,0.0,7.0,0.00038396666666666666,0.4283333333333333,0.16466666666666666,0.0006064999999999999,0.00037656666666666653,6.238000000000001e-07,0.951,2.356233333333333e-05,0.279,-0.193,-0.4372,-0.0981,-0.6427,-0.6652,0.07,-0.3848,-0.1455,0.2942,XRB
-4.0,-5.0,-5.9722427953094455,-5.0,-6.130474937142773,-5.687188173787912,-5.789146634685108,-5.0,-5.0,-4.0,-5.0,-5.8425432318657755,-5.0,-7.3609121289162625,-4.065148197034339,-8.059882133252282,-4.733989506336778,-16.758602958350355,-13.838266745009873,-14.0,-14.709520186669328,-14.0,-13.0,-13.0,-16.059632954014337,-14.655018586072742,-6.829444941478791,-13.23717144681091,-14.82915179635669,-14.11429961987167,-13.0,-13.0,-15.528121800692706,-14.0,-13.0,-14.554395796726403,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.5900000000000005e-05,0.1345,0.0,0.0,0.1056,-0.6346,0.1555,-1.0,-1.0,-0.2861,-0.9994,-0.6902,0.5153,CV
-4.0,-4.2863414837916425,-4.16583371605738,-4.273109859258178,-4.228339040651114,-3.5756084455897224,-4.151133788505221,-4.214527796693612,-5.0,-3.6066003047068977,-4.213532523259716,-4.183294816333484,-3.639785386704648,-4.278601624478495,-3.95506845385084,-4.111382499739987,-3.93476397318268,-12.601546090830483,-12.49708696065066,-14.0,-12.128719027142026,-13.005330978174472,-12.366430557445907,-12.425043224235491,-12.868060704789574,-12.869988050328095,-4.066826651442304,-13.206349282292829,-12.814457845145625,-12.317764643097437,-12.192871044407578,-13.0,-12.555143613496456,-12.932557157223618,-12.159642940796644,-12.769295686387432,0.0,5.8,0.02965,0.12025,0.24625,0.03045,0.02925,2.16814e-05,0.9572,0.00035444000000000003,0.43825,0.1018,0.0212,0.0918,-0.1018,-0.0606,-0.0262,-0.0062,-0.1181,0.0681,CV
-4.0,-6.5168407902830205,-5.8425432318657755,-6.143633676340753,-6.050707598587973,-5.372122305420028,-6.039719535563357,-5.963371104637838,-5.0,-5.454692883534176,-6.215810794619039,-5.9423338960901715,-5.556737012541305,-6.195383583012745,-4.0,-5.955136990849468,-5.713509847912715,-14.55678005286587,-14.265160181968426,-14.0,-13.998266287191,-15.549904924128398,-14.261140197927801,-14.492548939098029,-14.788345599446814,-14.95467702121334,-5.8170007847235246,-13.0,-14.640733835393252,-14.117703199062348,-14.223880200947013,-13.0,-14.385160764042089,-15.151934104596007,-14.09663866374468,-14.530767257493386,1.0,0.0,0.0006147666666666668,0.5513333333333333,0.7483333333333334,0.0010303333333333334,0.0005556333333333333,4.5055e-07,0.336,8.627333333333333e-05,0.7626666666666666,0.3242,0.1187,0.5228,-0.0156,-0.1043,0.1362,0.2586,-0.1218,0.4079,XRB
-4.0,-5.0,-5.096475935528739,-5.8827287043442364,-5.0,-4.890759031411797,-5.400007822415903,-5.331707289551779,-5.0,-5.115148017254002,-5.714442690992227,-5.915781313260761,-5.646660904688695,-5.0,-3.6101254416090143,-6.1467886654966835,-4.265259360064427,-13.699100312227749,-13.139435620279555,-14.0,-12.841939206063394,-14.0,-13.033248335948622,-13.334325219006107,-14.0,-13.716020715761518,-5.544850478820171,-13.241466577762713,-14.0,-12.857297754262385,-13.27034933166408,-13.0,-13.392467775739545,-14.004101676353562,-13.0,-14.480303232840145,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.008676739999999999,1.0,0.0,0.0,1.0,0.9994,0.7939,-0.0518,0.5865,-0.9994,0.4247,-1.0,-0.3317,XRB
-4.044841613074206,-4.297569463554475,-4.270592203036932,-4.403292970318553,-4.395665926897089,-3.6665527255032497,-4.162285331715089,-4.331893762067269,-4.668167955563751,-3.7013652168755646,-4.224680878170522,-4.33837659077077,-3.741602195904491,-4.461551948289783,-3.798876102792621,-4.18411689198586,-3.9643861759860273,-12.788379746792726,-12.673238247718539,-14.337619979983751,-12.30592153791924,-13.167235695059471,-12.53595779456119,-12.607303046740336,-13.104577453960593,-13.031844062850027,-4.0600017900878385,-13.468393368067279,-13.03867384406529,-12.474566446571181,-12.381219975493787,-13.714442690992227,-12.727012625582047,-13.0942580726084,-12.341893164493609,-12.981299501333757,0.0,5.8,0.0231225,0.13649999999999998,0.62525,0.0237775,0.0226,2.16814e-05,0.9572,0.000454575,0.7075,0.1718,0.0725,-0.0206,-0.2292,-0.0294,-0.1961,-0.1249,-0.2917,-0.0956,CV
-4.0,-5.598427154323554,-5.661742769753745,-5.896538377905295,-5.809388202186395,-4.989700043360188,-5.418164075942352,-5.760200181552901,-5.0,-5.0414361167780335,-5.4990777608097,-5.718058066559175,-5.104080454689983,-5.925183559354825,-5.716472635138307,-5.590168280213993,-5.396379356029465,-14.083296075068006,-13.917026236994712,-14.0,-13.642255674819625,-14.340844719059369,-13.93666664104825,-14.075927570089636,-14.58989792335714,-14.158577955597641,-5.507323405773288,-13.0,-14.474307475494989,-13.837137006678073,-13.757210190521324,-13.0,-13.990368539829936,-14.240181122625177,-13.694218848745017,-14.382999658879099,0.25,7.4,0.001169975,0.3432500000000001,0.48425,0.00172325,0.001063,3.372e-06,0.9916,0.0001192125,0.457,0.2242,0.0587,-0.1468,-0.4416,-0.1131,-0.3473,-0.2973,-0.4741,-0.2092,CV
-5.050268547684293,-5.376337292643796,-6.4463596637686456,-5.0,-5.985899678480378,-5.019951154935043,-5.206209615309182,-5.0,-5.295763662691212,-5.0943120322881486,-5.280585840297406,-5.8395314688809625,-5.184090349113227,-6.22395292881822,-4.901356274182943,-5.483938179242519,-5.220031415774758,-14.07583447262862,-13.771219928007204,-13.622329560665676,-13.856985199745905,-14.069254671688885,-13.0,-13.0,-14.918652692195867,-13.906928693623936,-5.332939490352825,-13.279840696594045,-14.665345233116758,-14.557833914215278,-14.075875846814174,-13.418164075942352,-13.90692168327726,-13.980468315468745,-13.952725132615821,-14.506402550999471,1.0,4.0,0.002118033333333333,0.5770000000000001,0.5660000000000001,0.0040574666666666655,0.0017817,0.0,0.0,0.00044230000000000007,0.39766666666666667,-0.4728,-0.9994,-0.8726,-1.0,-1.0,-0.6758,-0.9994,-0.7939,-0.5478,XRB
-4.0,-5.0,-7.0193604325562635,-5.0,-6.877456475931246,-6.466990977504515,-7.055813538716313,-5.0,-5.0,-6.7574585717016165,-5.0,-6.624153563690844,-8.079720105367052,-7.558619115083488,-6.032967117841298,-8.143234869586896,-6.471268364015153,-16.544089759617258,-15.431739591454587,-14.0,-15.604324214730065,-14.0,-13.0,-13.0,-16.243059763953276,-14.0,-7.211266141172294,-14.0,-15.56177419239547,-13.0,-13.0,-13.0,-15.862804188059455,-14.0,-13.0,-15.308564847855935,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.91125e-07,0.3305,0.0,0.0,-0.183,-0.9994,1.0,-1.0,-1.0,0.9994,0.9994,0.2267,1.0,XRB
-4.0,-5.0,-5.2227182083289865,-5.407268233606038,-5.0,-5.0842309340163165,-6.583359492661719,-5.305307073668517,-5.0,-5.166789119717392,-5.0,-6.8623294627632445,-5.268733650924508,-5.0,-4.893129455521347,-5.730440359961178,-5.261008685486614,-13.722161666997952,-13.512333153753495,-14.0,-13.143029566517509,-14.0,-13.22119779598676,-13.323123568026865,-14.0,-15.393726146830012,-5.628488829269999,-14.082336975672623,-14.0,-13.13864483980674,-13.325322532126801,-13.0,-13.620875853929608,-14.0,-13.224680878170524,-15.397940008672034,0.0,4.5,0.001738,0.428,0.406,0.002963,0.001572,5.48475e-06,0.794,0.0002123,0.292,1.0,0.9994,1.0,0.8988,0.9463,-0.9994,0.9994,-1.0,0.0581,XRB
-4.7539940959239715,-4.706858516549068,-4.981299501333757,-5.075410614330582,-4.927382523454764,-4.185819018959813,-4.654038458186858,-5.0258108088818325,-4.810790510417693,-4.203981030652851,-4.679645967182328,-4.896196279044043,-4.223008415143595,-4.960585880823863,-4.703993330686329,-4.640938972613748,-4.584092254443184,-13.360772570929734,-13.300925777494006,-13.864867348623227,-12.945770090136604,-13.508218224415836,-13.317133204337676,-13.366834646316097,-13.576426480267266,-13.455435902503956,-4.611568405422199,-13.754734160542538,-13.5431786519784,-13.272540079142091,-12.984221243610962,-13.80465394165158,-13.32932748593076,-13.480959961351655,-12.963770455913705,-13.512296136836273,0.6,6.4,0.009110600000000002,0.3932000000000001,0.7659999999999999,0.0102054,0.008254599999999999,9.0646e-06,0.8138,0.000717498,0.775,-0.0493,-0.1124,-0.3279,-0.4316,-0.1768,-0.2786,-0.3798,-0.3217,-0.2355,XRB
-4.0,-5.0,-5.391260080931212,-5.654430243943608,-5.0,-5.249723084846007,-6.763966852882364,-5.503208684299958,-5.0,-5.355364496231847,-5.0,-6.770574152079305,-5.504039605118295,-5.0,-5.043783530756611,-5.970697406441003,-5.41857832056236,-14.124013228571513,-13.82563079860394,-14.0,-13.478600371884625,-14.0,-13.565910361582107,-13.710857164067669,-14.0,-15.629857152948894,-5.8209655340679936,-14.215810794619038,-14.0,-13.462558716592053,-13.741841806659204,-13.0,-13.976007195393528,-14.0,-13.590574131328554,-15.158202701125646,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,1.0,0.9994,1.0,0.8951,0.9001,-0.1449,0.9994,-0.7926,0.5228,XRB
-4.700057099977234,-5.0,-5.6048484084954575,-5.0,-5.0,-5.317313521750231,-5.573488738635424,-5.0,-5.012423105273013,-5.0,-5.874518734299405,-5.989700043360188,-5.0,-5.0,-4.527682453683158,-5.711393109609031,-5.089759907641372,-14.156667538770346,-13.290155318572085,-13.983384452442822,-13.007313960837871,-14.0,-13.222065951162222,-14.318939756368186,-14.0,-14.283162276700475,-5.370896349822863,-13.421475394725007,-14.0,-12.947690900352676,-13.706195640080665,-13.611898798429484,-13.534572531547425,-14.584192272364454,-13.229147988357857,-14.675923420260515,0.0,7.666666666666668,0.0,0.0,0.0,0.0,0.0,8.338666666666667e-05,1.0,0.0,0.0,1.0,0.9994,0.3916,-0.7976,0.0806,-0.9994,-0.0725,-1.0,-0.2442,CV
-5.9730583720409705,-6.599116784451637,-6.197910742118268,-6.602929450040591,-6.576918041702768,-5.753255290276159,-6.248566918180653,-6.349789645339642,-6.3642147644663485,-5.848936746646251,-6.38933983691012,-6.420902673447356,-5.971428747307463,-6.822463500070138,-5.770574152079305,-6.366127737341667,-5.9966601220048705,-14.886354074199929,-14.5356863521118,-16.149660145416526,-14.200383795518501,-15.310069895981783,-14.425158804936617,-14.705974905904677,-15.437707135543524,-14.959397659885926,-6.14269163171018,-15.171920409443256,-15.184422251675732,-14.256020134758158,-14.443456291516485,-15.4294570601181,-14.674870365250573,-15.100398340853875,-14.30155146198467,-15.025488307262671,2.0,4.0,0.00025625,0.67675,0.64675,0.000492975,0.0002120325,0.0,0.0,5.67585e-05,0.539,0.5503,0.2986,0.3404,-0.2155,0.0069,-0.2299,0.0712,-0.4866,0.0468,CV
-4.0,-5.0,-6.223734781731889,-6.808828544271441,-6.87942606879415,-6.0471107350890705,-6.740406121114051,-6.417595701980972,-5.0,-6.230032198670558,-5.0,-6.609064892896622,-6.574465779501737,-7.744727494896693,-5.0,-6.958903525708256,-6.318216233532119,-15.293644992231288,-14.693076624078332,-14.0,-14.445753191833887,-14.0,-14.65462626944091,-15.066816520825384,-16.125518182300535,-15.621965677542667,-6.559445106739438,-14.0,-15.3658251282374,-14.455807889234967,-14.957818405484236,-13.0,-14.904159667664757,-14.0,-14.630413109263653,-15.104301273040695,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176,0.5222,1.0,0.3691,0.1455,0.2561,0.9994,-0.1643,0.9313,XRB
-4.0,-5.895171596346343,-5.515985037332437,-6.371406744148741,-5.714217726220605,-4.906928693623937,-5.237621570688036,-5.751536282448968,-5.0,-5.046723663332696,-5.445268623324035,-5.508358206522414,-5.254300773397494,-6.118672415899447,-4.038958783046688,-5.7944113309720935,-4.6354640129220055,-14.496263777345662,-13.675240288928508,-14.0,-13.628562682595902,-14.821598658466243,-13.999132278468773,-14.619065536669297,-14.780939667551136,-14.163992540874471,-5.4875824513991605,-13.290221398151774,-14.376337292643795,-13.763714722551972,-13.983802646487561,-13.0,-14.149672405137391,-14.371611069949687,-13.770830297460899,-14.17063189201118,0.0,8.0,0.001995,0.47200000000000003,0.6779999999999999,0.003047,0.001531,7.3510000000000004e-06,1.0,0.0004098,0.547,0.4129,0.0162,0.0081,-0.7277,-0.4066,-0.3973,-0.4022,-0.6977,-0.0081,XRB
-5.689519108537325,-5.0,-5.7642191296724405,-5.9825492704894625,-6.498803757972912,-5.633950790199765,-7.140441427373946,-5.8598063214213685,-6.429807438904273,-5.719649306953994,-5.0,-6.335452037753452,-5.833569886156718,-6.763714722551971,-5.429807438904273,-6.214385475053176,-5.780139478038113,-14.370629142508584,-14.03439289578686,-14.763966852882366,-13.824778199656947,-14.0,-13.916139199133427,-14.033154576345087,-15.34669098706152,-15.970210529168146,-5.946990741679034,-13.826231176863349,-15.08186477383364,-13.82419836715172,-14.006079041198713,-14.079720105367052,-14.170294931507133,-14.0,-13.903089986991944,-14.918652692195867,0.0,5.8,0.0006316,0.349,0.4145,0.00092545,0.00061575,1.176452e-05,0.8356,3.9675e-05,0.4785,0.7726,0.6359,1.0,0.9038,0.4778,0.9994,0.9994,0.6352,1.0,XRB
-4.0,-5.998699066979582,-6.249645911237294,-5.0,-6.121938018709987,-5.2442775550965415,-5.513569521145567,-5.0,-5.0,-5.39491053811842,-5.685711339052503,-5.876475019057268,-5.645891560852599,-6.741602195904491,-5.694433686484697,-6.161869032672196,-5.595994626104092,-14.8085955661628,-14.318125877871351,-14.0,-14.17450897012057,-14.78701381526333,-13.0,-13.0,-15.42770939384858,-14.301812430133875,-5.863583862658199,-13.0,-14.80799040734633,-13.0,-14.575935474582513,-13.0,-14.495438527348375,-14.47391930819797,-14.330404218975687,-14.562407967746037,0.0,5.4,0.001255,0.429,0.726,0.0017399999999999998,0.001172,8.333400000000002e-07,0.8051999999999999,0.00012450000000000002,0.639,-0.1668,-0.9994,-0.574,-1.0,-1.0,-0.4934,-0.9994,-0.7676,-0.1493,CV
-4.866141874796665,-5.3347943715653985,-5.149905405613299,-5.4972998246894385,-5.401318901092837,-4.576426480267265,-5.0337174378325376,-5.289797985344615,-5.0,-4.659952682338607,-5.158640529545145,-5.265440178420524,-4.763210900590707,-5.6001532872870765,-4.5350635708782665,-5.258548990945454,-4.809942974859538,-13.66749044280772,-13.394669090937764,-15.877456475931243,-13.052811434473902,-13.869344650977972,-13.339229356472304,-13.546834607474144,-14.10319830233508,-13.568314655313987,-4.986909861874944,-14.24397278702656,-13.904481957676847,-13.199282921717614,-13.239577516576785,-14.535063570878267,-13.5100499535596,-13.693360558975739,-13.136260892654784,-13.76853040956932,0.5,6.2,0.00275225,0.3955,0.30375,0.00361675,0.002579,4.1072e-06,0.9840000000000001,0.00022417,0.309,0.3804,0.1449,0.0968,-0.3804,-0.1081,-0.2836,-0.1462,-0.4916,-0.0493,CV
-4.0,-5.0,-5.315154638355588,-6.180456064458133,-5.0,-5.173018663088007,-5.5457651042517355,-5.560667306169737,-5.0,-5.4185054577091005,-5.0,-5.926648297613099,-6.038294215997496,-5.0,-3.4873156037828363,-6.5015240321989145,-4.165981347827168,-14.710723280960641,-13.283844679890866,-14.0,-13.462684726887991,-14.0,-13.68782264356022,-14.307593765166368,-14.0,-14.411616231621272,-5.881735273910521,-12.73849922680172,-14.0,-13.442252258358533,-14.318035541005314,-13.0,-14.090979145788847,-14.0,-13.698319050706425,-14.517841304588725,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9994,1.0,0.0244,0.4241,-0.9994,0.9906,-1.0,-0.0518,XRB
-5.6679657229724825,-5.8623294627632445,-5.896880746454286,-6.16488040957545,-5.95233580539844,-5.2618539112879406,-5.6643415477106975,-6.006784279525862,-6.4275931324419435,-5.320481256304211,-5.749579997691106,-5.861381566100508,-5.3881705205016255,-6.068084682918753,-5.406381691870464,-5.831113770084992,-5.546528766277063,-14.393640135148413,-14.198658042403336,-14.0,-13.841336019186013,-14.663740447985807,-14.119586600122087,-14.280917426098512,-14.694004117229195,-14.46318913400846,-5.665164398473643,-15.14417809459397,-14.578396073130168,-14.00793273997233,-13.967784296702018,-13.0,-14.289950366404526,-14.54928912185308,-13.899974269892134,-14.487182241435127,0.5,8.0,0.000807625,0.4825,0.49375,0.0010185,0.000709375,7.3510000000000004e-06,1.0,9.75625e-05,0.6737500000000001,0.1168,-0.0625,-0.12300000000000001,-0.4578,-0.248,-0.2324,-0.2936,-0.3754,-0.0793,XRB
-4.0,-6.272052290455202,-5.892111974817201,-6.156455788054365,-5.847711655616942,-5.335828294638068,-5.988429556402723,-6.000391041028582,-5.0,-5.394264106123253,-6.103639154530684,-5.771856392402258,-5.466355021201237,-5.939302159646387,-4.0,-5.838706882579747,-5.666804709543915,-14.371447601619199,-14.181955650377779,-14.0,-13.913996294381619,-15.129362036789196,-14.175678875149226,-14.335358024443874,-14.561615892965285,-14.845880474484153,-5.742273439441368,-13.0,-14.46344155742847,-14.065602559219013,-14.050609993355089,-13.0,-14.263464067751134,-14.960982678002589,-13.974694134735232,-14.387746093903562,0.75,4.5,0.000722,0.4067500000000001,0.5495,0.0008835000000000001,0.0006639250000000001,1.7364000000000002e-05,0.77225,5.75575e-05,0.6232500000000001,-0.0019,-0.1636,0.3167,-0.0793,-0.3242,0.2773,0.1212,0.1156,0.4354,XRB
-4.0,-5.0,-5.725380380908762,-6.992679047077257,-5.0,-5.582528306796707,-5.830619504688051,-5.992679047077257,-5.0,-5.871923987331286,-5.0,-6.117931055563853,-7.150642018338702,-5.0,-4.154529867018327,-7.462457934673191,-4.8136302733651934,-15.687949648819762,-13.860656243847625,-14.0,-13.880414225038214,-14.0,-14.176786686717332,-15.455559862682307,-14.0,-14.696587929403258,-6.3260580013659125,-13.407046428452134,-14.0,-13.89928491342692,-15.170438943700605,-13.0,-14.560762071667854,-14.0,-14.149292514625467,-14.709075440617244,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9994,1.0,-0.1305,0.1968,-0.9994,0.3573,-1.0,0.0456,CV
-6.135133085671474,-6.184555083755651,-6.013183495414463,-6.2425280522343325,-6.222645686915791,-5.46054750845054,-5.995678626217357,-6.1128892968751165,-6.459670525209127,-5.514704561273911,-6.079824477989978,-6.136974703770528,-5.576590272266906,-6.3293831135996745,-5.959002307576508,-6.027584233590839,-5.837340023364497,-14.532674610765204,-14.354567905095045,-16.068287932943242,-13.992679047077255,-14.984640244590786,-14.188894392982071,-14.328086987558413,-14.972242795309446,-14.7956086680807,-5.921419943904661,-15.300595918184662,-14.861381566100507,-14.089215565207162,-14.10902040301031,-15.533132379645892,-14.432409065049177,-14.879755204453636,-14.045130628933522,-14.773142429711275,0.0,3.2,0.00042759,0.37200000000000005,0.2508,0.0005876400000000001,0.000419714,1.01738e-06,0.6036,2.13318e-05,0.4544,0.3029,0.1449,0.1318,-0.1955,-0.0256,-0.1711,-0.0287,-0.3142,-0.0219,CV
-4.0,-5.0,-7.189431470783588,-5.0,-5.0,-7.018317272628715,-7.6206944822494185,-5.0,-5.0,-5.0,-5.0,-7.8425432318657755,-5.0,-5.0,-5.0,-6.0,-7.303556236861,-14.0,-15.307743699800074,-14.0,-15.037725395376684,-14.0,-15.325782054423302,-14.0,-14.0,-16.4036228560024,-5.0,-14.0,-14.0,-15.013452186585276,-13.0,-13.0,-15.633250277415106,-14.0,-15.338755391040664,-16.361111575294927,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.002257511,0.7596,0.0,0.0,1.0,0.9994,1.0,0.0943,0.3554,-0.9994,0.9994,-1.0,0.1305,XRB
-5.733298033115912,-5.803823814960028,-6.59328954139021,-8.184422251675732,-6.239728339457938,-5.3597173703033185,-5.604324214730064,-6.883392256011751,-6.183361055101538,-5.435689090039396,-5.689944262249107,-6.099851439280656,-5.5338741295817995,-6.447331783887807,-5.525783735923746,-5.957413462998478,-5.6621535406548205,-14.878928888899944,-14.588094225243182,-16.120560034004782,-14.264401100301821,-14.643400564275028,-15.094365998673046,-13.0,-15.176004408844033,-14.443818153347086,-5.7818007173633115,-15.109858539935427,-14.968187728669632,-14.793443955900972,-14.444663672004733,-15.360912128916265,-14.708307103832865,-14.529442514782724,-14.34524606674707,-14.828566099056992,0.6666666666666666,7.8,0.0008065666666666668,0.5066666666666667,0.38,0.0013932999999999999,0.0007216666666666668,4.57944e-05,1.0,0.00011698333333333335,0.321,-0.3054,-0.6209,-0.7651,-0.9763,-0.8763,-0.5684,-0.8819,-0.7064,-0.4141,XRB
