obs_id,class,src_id,src_n,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_min,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
CV_OBS_701,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.5022412817127315,-4.245345930744568,-4.127261172527331,-3.531504975492931,-4.198596289982645,-4.107404577171102,-4.032452023781138,-4.170246081075025,-4.297828049142288,-3.5628839069519214,-4.07727454200674,-4.0525172634430815,-12.459067687485792,-12.54472867416872,-12.109355463704755,-12.886725307535649,-12.140741582532694,-12.953504835665292,-12.226652458019178,-3.886183613868449,-12.080137746444464,-12.835647144215566,-12.840132152907431,-4.030453632504251,-3.9890812754400136,-12.321572677566133,-12.890421453095612,-12.271565049025742,-12.939302159646385,-12.49976352517436,0.5415,0.033894999999999995,0.034780000000000005,0.53925,0.00030460000000000003,0.09975,0.0,0.034367499999999995,0.1156,-0.0506,-0.1599,-0.0743,-0.243,0.1924,0.2667,0.1193,0.0337
PULSAR_OBS_178,PULSAR,PL0062,PSR J1617-5055,85.97,-3.429106963781608,-4.771086594005312,-3.612432220582811,-3.4408118109952244,-4.7342390832823895,-6.127727153775795,-3.5880437620695984,-6.592609095529268,-4.813891620186793,-3.4528408786725824,-3.6001532872870774,-5.915781313260761,-12.038278089153645,-12.080141559269038,-11.677987561417599,-13.285000032587956,-11.69015699528393,-15.079094395835972,-11.669789215428471,-3.8801129285462768,-11.666351243485297,-14.521433504406154,-13.248259126189101,-3.9111812762626545,-3.895365963586573,-11.694218848745015,-14.711080394338277,-11.681727919788376,-13.327625021253919,-12.058595414963074,0.5396666666666666,0.061246333333333326,0.061287333333333326,0.422,1.9386666666666665e-05,0.042,0.0,0.061262999999999984,0.8626,0.9913,0.9144,0.9613,0.8601,0.8732,0.8838,0.9975,0.9944
NS_OBS_95,NS,NS0020,EXO 1745-248        ,23.47,-5.249337353865943,-5.71331903064507,-5.9136401693252525,-5.290051983489238,-5.6649434805609085,-6.257746330093408,-5.764724123312948,-6.402414498247795,-5.771599641296994,-5.3349821745875285,-5.8326826652518236,-6.149353764816934,-14.073709013115135,-14.189038667389555,-13.83743559347698,-14.305043997750182,-13.883392256011753,-15.27621606303467,-13.948076083953893,-5.59248163053342,-13.796151536253765,-15.018634490921455,-14.256647048590446,-5.7026827610496085,-5.643715938718738,-14.100015437450605,-15.128602218512516,-14.017321806616517,-14.363411816270158,-14.127163670972008,0.5487500000000001,0.0008519999999999999,0.0014581,0.469,6.817275000000001e-05,0.39575,0.5,0.000885075,-0.2355,0.3167,0.5509,0.6502,0.4428,-0.1349,-0.0344,0.5728,0.4497
NS_OBS_228,NS,NS0044,XMMU J004245.2+41172,49.26,-4.998266287190999,-5.723538195826756,-6.904826685732222,-5.243820483156191,-5.43842163169904,-5.428990327690697,-5.705093089394808,-6.450138811528058,-6.8696662315049934,-5.863596551866009,-5.9690565082149325,-5.160082224321318,-13.424006685587205,-15.254450555941453,-14.092427421201448,-14.782252926737206,-14.712198270069775,-15.124186611160242,-13.758204568704805,-4.249996389673842,-13.846795099915715,-13.834162375309873,-14.505984625242856,-6.429760705397084,-5.64520031473671,-15.073872966058135,-14.102978043939636,-14.004729440710285,-16.037441264204038,-14.452890163112253,0.2312291666666668,0.001502239166666667,0.0030019841666666662,0.1964083333333333,0.0002225258083333333,0.3934650000000003,0.06499999999999999,0.0017309697499999991,-1.0,-1.0,-0.4697,0.0269,-0.8214,-0.9994,-0.0406,-0.3554,-0.9994
CV_OBS_519,CV,CV0081,CXOGLB J002406.0-72045,25.99,-4.974694134735231,-5.698102282804793,-6.585528050370697,-5.083177715404088,-5.544241796895863,-5.5107448316307375,-5.720105019988363,-5.7295540919820365,-5.9578184054842325,-5.227825039175387,-5.9657727392294495,-5.372429335819456,-13.777189918574429,-14.244964066232223,-13.591251393815757,-14.296794629304516,-13.749336080536757,-14.508218224415836,-13.457548052624025,-5.319646353582703,-13.481354475669685,-14.15113378850522,-14.142969201727375,-5.737848035689157,-5.5397638706896934,-14.322849478726567,-14.289459552066702,-13.703115524461452,-14.55642412024974,-13.953707787958459,0.243,0.0015258666666666664,0.002687666666666667,0.15733333333333335,0.00019383333333333327,0.4523333333333334,0.3333333333333333,0.0016587666666666669,-0.599,-0.7414,-0.2274,0.0531,-0.4816,-0.2461,0.1118,-0.1443,-0.4635
NS_OBS_212,NS,NS0044,XMMU J004245.2+41172,49.26,-4.8632794328435915,-5.612432220582812,-5.884056823060945,-4.932557157223619,-5.502379350218712,-5.281830594608693,-5.536405597812999,-5.404503778174425,-5.770574152079305,-5.014977917890465,-5.6763354643919,-5.186285608118856,-13.85508347290715,-14.088490834989916,-13.581036169296372,-14.252432837262376,-13.663540266151474,-14.059483515067432,-13.841034739616587,-5.2133337419849015,-13.51173138450454,-13.844663962534938,-14.14248658522331,-5.478783436432743,-5.367461728049629,-14.188626102946104,-13.938924676370206,-13.980883709552927,-14.410497203736234,-13.968252312576642,0.742,0.001691925,0.00343675,0.62075,0.00029849,0.4705,0.25,0.001913475,-0.2892,-0.6027,-0.3773,-0.2105,-0.5303,-0.0575,0.168,-0.2467,-0.4322
CV_OBS_236,CV,CV0020,[HPH2013] 196         ,8.11,-5.5597207867644105,0.0,0.0,-5.815024809301739,-6.24504041227829,-5.8616973018337175,-6.164816930150956,-6.726767165956955,0.0,-6.610833915635467,0.0,-5.591251393815756,-14.358188896704847,0.0,-14.89859664944467,0.0,0.0,0.0,-14.234331445240985,-5.37526424671831,-14.597566653780687,-14.543026986364186,-14.836242476018045,-7.062883489232948,-6.2356743943740165,0.0,-14.844056982028166,0.0,0.0,-15.268411234813259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2867,-1.0,-0.9994,-0.4516,-1.0,0.9994,1.0,-0.3691,-0.9994
PULSAR_OBS_200,PULSAR,PL0070,PSR J1702-4128,2.61,-5.453087356818759,-6.164816930150956,-6.258927227626677,-5.593971055036385,-5.968591535748375,0.0,-5.727462222624763,0.0,-6.562725202589875,-5.803547458296611,-5.916497380169733,-6.638272163982407,-14.156414280410075,-14.653744850638615,-14.163169713511119,-14.728390698621169,-14.4185054577091,0.0,-14.085022527555669,-5.782884704492316,-14.010194349063172,0.0,-14.532096053477199,-6.31937444935492,-6.051274141929836,-14.678608721688313,0.0,-14.287434472126687,-15.126388803003533,-14.334231449280619,0.3025,0.00064545,0.00114695,0.2695,7.599e-05,0.513,0.5,0.00068695,-0.0281,0.6802,0.9994,1.0,0.4966,0.3385,0.6327,1.0,0.9994
CV_OBS_507,CV,CV0081,CXOGLB J002406.0-72045,25.99,-4.638461028730721,-5.351835221425999,-6.032124554451968,-4.736837535037783,-5.211973115904197,-5.222138375823758,-5.4037328736044845,-5.465212641370506,-5.559405738160169,-4.873219422987991,-5.60624935965192,-5.0745847629157534,-13.576426480267266,-13.920122631420107,-13.424812155072338,-13.921543181946705,-13.561457651213887,-14.11650890981107,-13.627087997029893,-4.9646743448538215,-13.326518302926653,-13.72584215073632,-13.781727146428551,-5.387158947285715,-5.204119982655924,-14.255472326527435,-13.873543886568196,-13.829444941478796,-14.129186576084402,-13.711247892372837,0.4496666666666667,0.002538333333333333,0.0033616666666666678,0.5133333333333333,0.00019506666666666667,0.327,0.0,0.0027163333333333328,-0.5539999999999999,-0.6877,-0.1799,0.0906,-0.4241,-0.2536,0.0543,-0.123,-0.426
CV_OBS_544,CV,CV0083,CXOGLB J002407.1-72054,18.17,-5.391687957302673,-5.998295193949917,-6.595526680074048,-5.563837352959244,-6.109355463704753,-5.93292914395463,-6.066765871285193,-6.380176499542722,-6.386020155771552,-5.8768019249679995,-6.033491194150196,-5.717377887121938,-14.280072382106022,-15.11105708884525,-14.163802519221074,-14.766383227083502,-14.489589051989824,-15.198733529510381,-14.087990624413022,-5.6214603859009165,-13.987584625237567,-14.53595779456119,-14.942714355581785,-6.457249243267425,-6.108239598543329,-14.815273999042239,-14.751536282448967,-14.268611578715365,-14.995638603520069,-14.76295920862081,0.4970000000000001,0.00079,0.001129,0.426,7.034e-05,0.449,0.0,0.0008292999999999999,-0.3017,-1.0,-0.9994,-0.2305,-1.0,0.4122,1.0,-0.1718,-0.9994
NS_OBS_372,NS,NS0068,SAXWFC J1744.9-2921.,9.04,-4.9344202852715515,-6.742801573860655,-5.25515960321462,-4.980053318321159,-6.548981547844544,0.0,-5.141944281949637,0.0,-7.101768615486902,-5.0308637664032885,-5.194839098400567,-6.916139199133427,-11.886135509367811,-12.442825058181862,-13.09919606518963,-15.322301818525489,-13.149721447481966,0.0,-13.104411724333735,-4.902286070694166,-13.053940939614876,-15.930701987884474,-15.123493495734115,-5.298430115449499,-5.053097952429722,-13.217670731003166,0.0,-13.157390760389438,-15.699839463048649,-12.074517102404208,0.7490000000000001,0.0051445,0.0051660000000000005,0.6759999999999999,8.9345e-06,0.0405,0.0,0.0051530000000000005,0.9126,0.9625,0.9282,1.0,0.193,0.9457,0.9738,1.0,0.9994
NS_OBS_152,NS,NS0044,XMMU J004245.2+41172,49.26,-4.0204061041510695,-4.772627557710363,-4.753501419204199,-4.068084682918753,-4.697452627512513,-4.673254620434678,-4.573488738635425,-4.7862167006646965,-4.870954940112042,-4.121708050750204,-4.654234306885512,-4.583692412940119,-12.99391065224694,-13.14975823287509,-12.675923420260515,-13.428407616638696,-12.729787145103755,-13.53551045256603,-12.784362436564939,-4.405276053590253,-12.628009088535087,-13.327994554977048,-13.353106375832255,-4.6089942816482905,-4.535331644707097,-12.962573502059374,-13.419531216048998,-12.861697301833718,-13.526805090795062,-13.07186029312488,0.7517499999999999,0.00898125,0.012877,0.76925,0.001046525,0.404,0.25,0.01016225,0.0031,-0.1243,-0.1199,0.0294,-0.2605,0.1412,0.2717,0.1718,0.0212
CV_OBS_63,CV,CV0005,[HPH2013] 108         ,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.137610188973355,-16.499214827082547,0.0,0.0,0.0,-16.02209357236288,0.0,0.0,-15.151995728502731,-14.897223385116561,-15.67039875164348,0.0,0.0,0.0,-15.156767221901992,0.0,0.0,-15.633888476621651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CV_OBS_72,CV,CV0006,[HPH2013] 123         ,23.44,-5.619607839942971,0.0,0.0,-5.920456992597094,-5.979224511806443,0.0,-5.994390554639717,0.0,0.0,0.0,0.0,-5.856672870007952,-13.982540926775535,-16.491066473949967,0.0,-14.537003387971945,0.0,0.0,-14.136677139879543,-4.934913487585613,-14.370488465799545,-14.722620025332745,-14.260744196731489,0.0,-6.619426996933112,0.0,0.0,0.0,-15.792096469613949,-15.235973392307965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9994,0.2167,-1.0,-0.9994,0.3404,0.1955,-0.9994
CV_OBS_35,CV,CV0002,[HPH2013] 100         ,37.03,-5.607303046740334,0.0,0.0,-5.9083330424043154,-6.196884445109973,-5.8138916201867925,-6.059782444400265,0.0,0.0,0.0,0.0,-5.5130031115681755,-13.581930836458339,0.0,0.0,0.0,0.0,0.0,-14.146058554119511,-4.39287559533868,-14.496073195806492,-14.38955277855788,-14.695294101787233,0.0,-6.2564902352715706,0.0,-14.70245833218184,0.0,0.0,-15.401428336517858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233,-1.0,-0.9994,-0.4816,-1.0,0.9981,1.0,-0.3604,-0.9994
BH_OBS_131,BH,BH0027,J1745-2900          ,337.0,-5.306273051076354,-6.682704372962342,-6.034751249032879,-5.489186989487504,-6.4071573168689,-6.821703711937188,-5.479909671887159,-7.540389812520251,-7.681491230353903,-5.811352704000282,-5.674074044228535,-6.4719836588108,-13.906261115541945,-14.50967624845033,-13.740167300936516,-15.210150176743932,-14.08259953204475,-15.875036512125313,-13.568958054664115,-5.472940081783623,-13.55113915439256,-15.262171494104214,-15.003269484564846,-6.306783251048953,-5.96980521464325,-14.142969201727375,-15.605685025256244,-13.767257937279265,-16.444388420335414,-14.151441427876234,0.6772016666666663,0.0034636410000000012,0.0052329166666666704,0.7972783333333333,0.0004466701946666669,0.39798000000000017,0.43,0.004678625,0.6889,0.7089,0.9994,1.0,-1.0,0.9994,1.0,1.0,0.9994
CV_OBS_769,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.5540845860488774,-4.219106891312921,-4.1951112553776095,-3.5823622603477703,-4.1743791749965,-4.230844309285601,-4.097453220686009,-4.303731003254467,-4.268975620184312,-3.6145724851948695,-4.1435127871313675,-4.168450148004244,-12.353910098725569,-12.536121935479526,-12.094743951251548,-12.821023052706833,-12.126970187938955,-13.118900781610982,-12.20516354218544,-3.8537603029536895,-12.066512712151294,-12.982132281036494,-12.775725985705742,-4.080232815894061,-3.9498446033729135,-12.30285787372454,-13.045227010310285,-12.251269443901505,-12.871277715661574,-12.43511861693779,0.37875,0.031799999999999995,0.0332725,0.422,0.000458025,0.11025,0.0,0.03227,0.0119,0.0056,0.0087,0.1031,-0.0818,0.0887,0.1643,0.1918,0.0974
NS_OBS_183,NS,NS0044,XMMU J004245.2+41172,49.26,-4.966174306046692,-5.710634048479968,-6.816730156317196,-5.116679321617025,-5.508218224415836,-5.389126999619949,-5.702896349850744,-5.793713955587567,-6.136617651559213,-5.349206960348068,-5.97183558057553,-5.183361055101538,-13.599054672876878,-14.609608984392604,-13.842241113953135,-14.337053385667375,-14.08270459905431,-14.712870379280892,-13.869344650977972,-4.563675119392367,-13.688458041598803,-14.076031035124528,-14.134659094375415,-5.856011472884568,-5.530472520812986,-15.449038247701823,-14.2868455981627,-14.14794719130215,-14.76295920862081,-14.203967137897394,0.13699999999999998,0.001673,0.002274,0.027000000000000003,0.000149,0.389,0.0,0.001771,-0.6852,-0.9088,-0.446,-0.0631,-0.7302,-0.2973,0.1543,-0.3042,-0.6671
PULSAR_OBS_290,PULSAR,PL0086,PSR J1809-233,2.15,-5.858550226599532,-6.327440372236724,0.0,-6.140141479519008,-6.062181315301642,0.0,-6.442974277613617,0.0,-7.129128104932258,-7.501827339363456,0.0,-6.383734594718293,-14.757334363354735,-16.027334407733893,0.0,-14.924818145381307,0.0,0.0,0.0,-5.687547592847557,-14.884056823060947,0.0,-14.659357622439295,-7.674607499982737,-6.621711140643071,0.0,0.0,0.0,-15.726304412069908,-15.225848141045287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.9994,1.0,0.1068,-0.9994,-0.168,1.0,-0.9994
CV_OBS_540,CV,CV0083,CXOGLB J002407.1-72054,18.17,-4.864549300654486,-5.628932137728263,-5.595850750790305,-4.892790030352131,-5.5805399272139296,-5.3973974795797455,-5.478992747591397,-5.442252258358532,-5.683400697906139,-4.9229956732066515,-5.533577277566208,-5.3568435343802925,-13.807404672430787,-13.895820281279347,-13.467245621007502,-14.230253532820544,-13.497572880015568,-14.229958445680332,-13.594653639824289,-5.2713703054111525,-13.438898616350947,-14.144541419613965,-14.181840113602815,-5.363471985916996,-5.314652439344755,-13.711750774428015,-14.185153331395535,-13.649364391741045,-14.284832642151544,-13.849298809595027,0.6412,0.00173746,0.00216538,0.8162,5.8443999999999985e-05,0.2632,0.2,0.0017733600000000003,0.0231,-0.233,-0.2598,-0.188,-0.3304,0.1112,0.1955,-0.0756,-0.1537
NS_OBS_38,NS,NS0001,1A 1742-289         ,167.36,-6.106293706935286,0.0,-7.4087127349415,-6.388064374959877,-7.038531444649212,0.0,-6.2326214758858205,0.0,0.0,-7.448672011996154,-6.505567101273601,-6.7664962396588635,-14.346532774836644,-15.422508200162776,-14.348140730753052,0.0,-15.029374223311706,0.0,-14.085339569410774,-5.625584924179536,-14.094851998143985,-15.574465779501734,-15.568958054664115,-7.826172964346418,-6.840793866353675,-15.019814763052663,0.0,-14.33856594960608,0.0,-14.741266962787185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.3354,-0.9994,0.0643,-1.0,0.9994,1.0,1.0,0.9994
PULSAR_OBS_297,PULSAR,PL0089,PSR J1811-1925,133.15,-3.6897316333675514,-4.742081549685941,-3.845576026885353,-3.7057542838618818,-4.70377371273884,-5.654038458186859,-3.8096683018297086,-5.818728228440539,-4.786747947803604,-3.7226200253327453,-3.82739706879014,-5.5347659050119855,-12.203193318967447,-12.238859564092147,-11.924453038607464,-13.345727172902286,-11.941194513324096,-14.673254620434678,-11.914709421769937,-4.115882936655224,-11.908333042404315,-14.38933983691012,-13.307505592496915,-4.154954078450742,-4.1354556954979715,-11.95078197732982,-14.508498233762676,-11.93218548883816,-13.390512310146717,-12.220545832037786,0.04875,0.034519125,0.0347865,0.09875,6.292199999999999e-05,0.17725000000000002,0.25,0.03457325,0.7639,0.9613,0.7808,0.8413,0.7177,0.7833,0.8026,0.9788,0.9706
CV_OBS_692,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.5619325495465066,-4.278024598414047,-4.237696636712232,-3.5914208745913325,-4.232398931949665,-4.178748568454059,-4.136855653747332,-4.241618058225326,-4.32910504647979,-3.6230582428532414,-4.184355850868035,-4.123782159408358,-12.524799673567033,-12.612535424486875,-12.175288556535266,-12.895512888687605,-12.207118254614606,-13.035221977977624,-12.303381540767775,-3.944461131678065,-12.14563322195913,-12.917214629683551,-12.849857838151445,-4.0925402675339715,-4.012217581302143,-12.404283380056574,-12.972242795309446,-12.350957365913825,-12.946537395074545,-12.569473461319358,0.5892499999999999,0.031097500000000007,0.032264999999999995,0.56075,0.00050885,0.146,0.0,0.0317,0.0294,-0.0943,-0.1174,-0.0306,-0.2005,0.1099,0.1868,0.0793,-0.0075
CV_OBS_667,CV,CV0093,CXOGLB J002415.8-72043,21.99,-5.1218230195084935,-5.96738123914928,-6.0353632962114965,-5.248797905411647,-5.7652297048390855,-5.894489815230028,-5.495393229358046,-6.320481256304211,-6.393511149557352,-5.441531437476205,-5.680061560019691,-5.683610248926804,-13.997412812020604,-14.450301074763074,-13.876475019057267,-14.646468440922241,-14.07883394936226,-15.17114684032336,-13.802995271976956,-5.4788357547657665,-13.74521031260279,-14.534319788401726,-14.44405956218149,-5.964810491091553,-5.6954663895934825,-14.364315237452777,-14.74521031260279,-13.991825815993574,-15.072424345308885,-14.16217491051066,0.6920000000000001,0.0015140000000000002,0.003604,0.5820000000000001,0.0003964,0.5529999999999999,1.0,0.001835,0.0144,-0.0931,-0.1137,0.2842,-0.4853,0.3748,0.6702,0.6002,0.2786
CV_OBS_312,CV,CV0039,[HPH2013] 81          ,7.81,-5.496345480757041,-5.831207979685818,0.0,0.0,-5.543178651978401,0.0,-5.926648297613099,0.0,0.0,0.0,0.0,-5.640354207325458,-13.521811692791962,0.0,0.0,-14.401866354186762,0.0,0.0,-13.189364299724465,-4.893571105206589,-13.440332721611945,-14.29627884007298,-14.113847818029205,0.0,-6.5301779840218375,0.0,0.0,0.0,0.0,-15.10083635852278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4934,1.0,-0.1193,-0.9994,-0.198,0.0556,-0.9994
PULSAR_OBS_289,PULSAR,PL0085,PSR J1809-1943,73.22,-3.2327699018892817,-3.801068130067791,-4.4692881620183424,-3.2430597639532763,-3.785156151952302,-3.6505282007856144,-4.385630160451711,-3.6675615400843946,-3.817870785947002,-3.254222782110241,-4.424119684319353,-3.6350739662100247,-12.392180536840339,-12.44780648257422,-12.053990115234232,-12.433209087618408,-12.06555205105103,-12.485983819599351,-12.71783122169536,-3.674480231793473,-12.04268010314466,-12.453333974929814,-12.417822962311591,-3.7102416432290535,-3.6915337672958235,-12.802168306671096,-12.468904453129973,-12.757955760630448,-12.4502612687351,-12.418938260197315,0.3866,0.07580376,0.07623959999999999,0.453,0.000141762,0.1974,0.4,0.07593682,-0.6465,-0.7364,-0.1724,-0.1468,-0.1968,-0.6146,-0.5853,-0.6877,-0.7121
NS_OBS_342,NS,NS0057,J1748-2446          ,18.31,-5.587707490676952,-6.7920964696139485,-5.85294232897164,-5.670398751643481,-6.572676213642754,-6.402378891020278,-5.666149854897455,-7.121738258176912,-7.294649537114288,-5.779630367548608,-5.749579997691106,-7.1861522457711455,-14.0423986982965,-14.2302553777458,-13.835944708106547,-15.351347304868774,-13.931443104927634,-15.503026546479578,-13.74593554708566,-5.896740342703213,-13.757707095017073,-15.962972120244224,-15.124591439922936,-6.10863819114432,-5.991676672745202,-13.93218548883816,-15.244103900295832,-13.82915179635669,-15.854182285508173,-14.127038551794422,0.7705,0.0005788,0.0013645,0.6910000000000001,0.000150195,0.515,0.5,0.0007329999999999999,0.7264,0.9288,0.9994,1.0,0.4179,0.8382,0.9325,1.0,0.9994
NS_OBS_329,NS,NS0056,J1748-2021#2        ,6.25,-5.639406586434751,-6.424465781680135,-5.6831912479469775,-5.751046384504293,-6.2484129949176905,-6.183758700008219,-6.565111879132682,-6.4004444090140185,-6.745693667668713,-5.912573542963715,-5.596364810209466,-6.039862325136205,-14.789113228702098,-15.225994269741788,-14.680269505669775,-15.056406567231633,-14.869344650977972,-15.216811308924742,-15.014798141635428,-6.060670480663072,-14.548981547844546,-14.856360764725457,-14.880414225038214,-6.44362512285026,-6.250990692619853,-13.877784121727181,-15.000130307891732,-13.789146634685107,-15.37757872602433,-15.00371823203753,0.423,0.00037006666666666654,0.0005477333333333334,0.408,2.666666666666667e-05,0.458,0.0,0.00038173333333333336,-1.0,-1.0,-0.2698,0.0281,-0.5415,-0.6321,-0.1718,-0.4104,-0.9994
