,A_NAME,A_RA,A_DEC,A_DATABASE_TABLE,A_OBSERVATORY,B_NAME,B_RA,B_DEC,XOFFSET_
697,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.6-720449 ,6.036119,-72.08046,0.103
698,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.6-720449 ,6.036119,-72.08046,0.103
699,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.7-720507 ,6.036626,-72.085454,0.125
700,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.7-720507 ,6.036626,-72.085454,0.125
701,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720428 ,6.038371,-72.074688,0.135
702,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720428 ,6.038371,-72.074688,0.134
703,CXOGLB J002410.7-720425,6.044775,-72.073814,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720428 ,6.038371,-72.074688,0.129
704,CXOGLB J002410.7-720425,6.044779,-72.073797,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720428 ,6.038371,-72.074688,0.13
705,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720511 ,6.038738,-72.086435,0.136
706,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720511 ,6.038738,-72.086435,0.13
707,CXOGLB J002407.1-720545,6.029738,-72.096053,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720543 ,6.038483,-72.095544,0.164
708,CXOGLB J002407.1-720545,6.029675,-72.096033,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720543 ,6.038483,-72.095544,0.165
709,CXOGLB J002409.2-720543,6.038412,-72.095519,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720543 ,6.038483,-72.095544,0.002
710,CXOGLB J002409.2-720543,6.038517,-72.095497,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.2-720543 ,6.038483,-72.095544,0.003
711,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720453 ,6.0397,-72.081628,0.134
712,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720453 ,6.0397,-72.081628,0.135
713,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720453 ,6.0397,-72.081628,0.125
714,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720453 ,6.0397,-72.081628,0.124
715,CXOGLB J002410.7-720425,6.044775,-72.073814,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720418 ,6.044986,-72.071936,0.113
716,CXOGLB J002410.7-720425,6.044779,-72.073797,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720418 ,6.044986,-72.071936,0.112
717,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720504 ,6.039826,-72.084658,0.112
718,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002409.5-720504 ,6.039826,-72.084658,0.113
719,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,0.144
720,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,0.003
721,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,0.146
722,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,0.004
723,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.0-720441 ,6.042059,-72.078131,0.167
724,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.4-720500 ,6.043718,-72.083345,0.155
725,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.4-720500 ,6.043718,-72.083345,0.156
726,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.5-720506 ,6.043943,-72.085175,0.164
727,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.5-720506 ,6.043943,-72.085175,0.159
728,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.6-720516 ,6.044488,-72.087879,0.003
729,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.6-720516 ,6.044488,-72.087879,0.007
730,CXOGLB J002410.7-720425,6.044775,-72.073814,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720415 ,6.044977,-72.071052,0.166
731,CXOGLB J002410.7-720425,6.044779,-72.073797,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720415 ,6.044977,-72.071052,0.165
732,CXOGLB J002410.7-720425,6.044775,-72.073814,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720425 ,6.044885,-72.073826,0.002
733,CXOGLB J002410.7-720425,6.044779,-72.073797,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720425 ,6.044885,-72.073826,0.003
734,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,0.093
735,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,0.077
736,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,0.094
737,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002410.7-720444 ,6.044585,-72.079104,0.078
738,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,0.061
739,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,0.093
740,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,0.062
741,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.0-720444 ,6.046232,-72.078906,0.094
742,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720520 ,6.046403,-72.088955,0.074
743,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720520 ,6.046403,-72.088955,0.079
744,CXOGLB J002411.0-720620,6.046208,-72.105567,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720620 ,6.046367,-72.105583,0.003
745,CXOGLB J002411.0-720620,6.046246,-72.105536,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.1-720620 ,6.046367,-72.105583,0.004
746,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.3-720451 ,6.047113,-72.080895,0.132
747,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.3-720451 ,6.047113,-72.080895,0.131
748,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.7-720518 ,6.048917,-72.088354,0.088
749,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.7-720518 ,6.048917,-72.088354,0.093
750,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.8-720514 ,6.049228,-72.087417,0.095
751,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.8-720514 ,6.049228,-72.087417,0.096
752,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720442 ,6.049928,-72.078457,0.023
753,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720442 ,6.049928,-72.078457,0.15
754,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720442 ,6.049928,-72.078457,0.025
755,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720442 ,6.049928,-72.078457,0.15
756,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720443 ,6.049667,-72.078852,0.003
757,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720443 ,6.049667,-72.078852,0.15
758,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720443 ,6.049667,-72.078852,0.001
759,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002411.9-720443 ,6.049667,-72.078852,0.151
760,CXOGLB J002410.6-720516,6.04435,-72.087906,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.0-720512 ,6.050188,-72.08681,0.126
761,CXOGLB J002410.6-720516,6.044187,-72.087819,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.0-720512 ,6.050188,-72.08681,0.126
762,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.6-720441 ,6.052663,-72.078073,0.073
763,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.6-720441 ,6.052663,-72.078073,0.074
764,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.8-720445 ,6.053648,-72.079313,0.081
765,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002412.8-720445 ,6.053648,-72.079313,0.08
766,CXOGLB J002415.8-720436,6.06615,-72.076775,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.6-720441 ,6.065396,-72.078193,0.086
767,CXOGLB J002415.8-720436,6.066167,-72.076772,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.6-720441 ,6.065396,-72.078193,0.086
768,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002413.5-720447 ,6.056478,-72.079827,0.142
769,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002413.5-720447 ,6.056478,-72.079827,0.14
770,CXOGLB J002411.8-720443,6.049542,-72.078822,GC47TUCCXO      ,CHANDRA      ,2CXO J002413.9-720443 ,6.057943,-72.078849,0.155
771,CXOGLB J002411.8-720443,6.0496,-72.078858,GC47TUCCXO      ,CHANDRA      ,2CXO J002413.9-720443 ,6.057943,-72.078849,0.154
772,CXOGLB J002415.8-720436,6.06615,-72.076775,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.1-720443 ,6.063287,-72.07877,0.131
773,CXOGLB J002415.8-720436,6.066167,-72.076772,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.1-720443 ,6.063287,-72.07877,0.131
774,CXOGLB J002415.8-720436,6.06615,-72.076775,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.2-720433 ,6.0634,-72.075965,0.07
775,CXOGLB J002415.8-720436,6.066167,-72.076772,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.2-720433 ,6.0634,-72.075965,0.07
776,CXOGLB J002415.8-720436,6.06615,-72.076775,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.9-720436 ,6.066288,-72.076792,0.003
777,CXOGLB J002415.8-720436,6.066167,-72.076772,GC47TUCCXO      ,CHANDRA      ,2CXO J002415.9-720436 ,6.066288,-72.076792,0.003
778,CXOGLB J002416.9-720427,6.0707,-72.074225,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.5-720425 ,6.068847,-72.073677,0.047
779,CXOGLB J002416.9-720427,6.070679,-72.074217,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.5-720425 ,6.068847,-72.073677,0.047
780,CXOGLB J002416.9-720427,6.0707,-72.074225,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.9-720427 ,6.070791,-72.074234,0.002
781,CXOGLB J002416.9-720427,6.070679,-72.074217,GC47TUCCXO      ,CHANDRA      ,2CXO J002416.9-720427 ,6.070791,-72.074234,0.002
782,[HPH2013] 125          ,10.67172,41.28372,M31CFCXO        ,CHANDRA      ,2CXO J004241.2+411701 ,10.67181,41.2837,0.004
783,[HPH2013] 131          ,10.67555,41.253,M31CFCXO        ,CHANDRA      ,2CXO J004242.1+411510 ,10.675659,41.252951,0.006
784,[HPH2013] 145          ,10.67915,41.25285,M31CFCXO        ,CHANDRA      ,2CXO J004242.1+411510 ,10.675659,41.252951,0.158
785,[HPH2013] 131          ,10.67555,41.253,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411503 ,10.678177,41.2511,0.164
786,[HPH2013] 145          ,10.67915,41.25285,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411503 ,10.678177,41.2511,0.114
787,[HPH2013] 145          ,10.67915,41.25285,M31CFCXO        ,CHANDRA      ,2CXO J004243.0+411510 ,10.679268,41.252825,0.006
788,[HPH2013] 146          ,10.67963,41.26783,M31CFCXO        ,CHANDRA      ,2CXO J004243.1+411603 ,10.679678,41.267771,0.004
789,[HPH2013] 142          ,10.67815,41.26247,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411544 ,10.678273,41.262422,0.006
790,[HPH2013] 143          ,10.67817,41.27079,M31CFCXO        ,CHANDRA      ,2CXO J004242.7+411614 ,10.678239,41.270734,0.005
791,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411612 ,10.682613,41.270158,0.113
792,[HPH2013] 50           ,10.59324,41.22933,M31CFCXO        ,CHANDRA      ,2CXO J004222.3+411345 ,10.593181,41.229263,0.005
793,XMMSL2 J004231.9+411621,10.633182,41.272599,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004231.1+411621 ,10.62976,41.272666,0.154
794,2XMMI J004233.1+410027 ,10.63822,41.00754,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J004232.5+410027 ,10.635522,41.007762,0.123
795,[HPH2013] 81           ,10.63795,41.00713,M31CFCXO        ,CHANDRA      ,2CXO J004232.5+410027 ,10.635522,41.007762,0.116
796,[HPH2013] 79           ,10.63648,41.28032,M31CFCXO        ,CHANDRA      ,2CXO J004232.7+411648 ,10.636568,41.280268,0.005
797,[HPH2013] 88           ,10.64177,41.18255,M31CFCXO        ,CHANDRA      ,2CXO J004233.9+411056 ,10.64153,41.182407,0.014
798,[HPH2013] 100          ,10.65449,41.24118,M31CFCXO        ,CHANDRA      ,2CXO J004237.0+411428 ,10.654579,41.24113,0.005
799,[HPH2013] 97           ,10.65082,41.30052,M31CFCXO        ,CHANDRA      ,2CXO J004236.2+411801 ,10.650876,41.300492,0.003
800,[HPH2013] 103          ,10.65972,41.27525,M31CFCXO        ,CHANDRA      ,2CXO J004238.3+411630 ,10.659826,41.275199,0.006
801,[HPH2013] 108          ,10.66259,41.22381,M31CFCXO        ,CHANDRA      ,2CXO J004239.0+411325 ,10.662678,41.223761,0.005
802,[HPH2013] 123          ,10.67158,41.26253,M31CFCXO        ,CHANDRA      ,2CXO J004240.4+411546 ,10.66868,41.262794,0.132
803,[HPH2013] 125          ,10.67172,41.28372,M31CFCXO        ,CHANDRA      ,2CXO J004240.7+411706 ,10.669768,41.285062,0.119
804,[HPH2013] 124          ,10.67162,41.27113,M31CFCXO        ,CHANDRA      ,2CXO J004240.8+411609 ,10.670378,41.269313,0.123
805,[HPH2013] 123          ,10.67158,41.26253,M31CFCXO        ,CHANDRA      ,2CXO J004241.1+411544 ,10.671665,41.262484,0.005
806,[HPH2013] 124          ,10.67162,41.27113,M31CFCXO        ,CHANDRA      ,2CXO J004241.4+411617 ,10.672806,41.271579,0.06
807,[HPH2013] 143          ,10.67817,41.27079,M31CFCXO        ,CHANDRA      ,2CXO J004242.1+411608 ,10.675742,41.268942,0.156
808,[HPH2013] 142          ,10.67815,41.26247,M31CFCXO        ,CHANDRA      ,2CXO J004242.3+411544 ,10.67664,41.262483,0.068
809,[HPH2013] 142          ,10.67815,41.26247,M31CFCXO        ,CHANDRA      ,2CXO J004242.4+411553 ,10.67699,41.264903,0.155
810,[HPH2013] 142          ,10.67815,41.26247,M31CFCXO        ,CHANDRA      ,2CXO J004242.9+411543 ,10.679166,41.26198,0.054
811,[HPH2013] 150          ,10.68213,41.21194,M31CFCXO        ,CHANDRA      ,2CXO J004243.7+411242 ,10.682241,41.211877,0.006
812,[HPH2013] 145          ,10.67915,41.25285,M31CFCXO        ,CHANDRA      ,2CXO J004243.7+411514 ,10.682454,41.253939,0.163
813,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411603 ,10.682759,41.267724,0.147
814,[HPH2013] 146          ,10.67963,41.26783,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411603 ,10.682759,41.267724,0.141
815,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411611 ,10.682714,41.269773,0.103
816,[HPH2013] 157          ,10.68278,41.29307,M31CFCXO        ,CHANDRA      ,2CXO J004243.8+411734 ,10.682873,41.293036,0.005
817,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004243.9+411610 ,10.683087,41.269634,0.085
818,[HPH2013] 160          ,10.68316,41.29876,M31CFCXO        ,CHANDRA      ,2CXO J004243.9+411755 ,10.683206,41.298743,0.002
819,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.1+411604 ,10.683881,41.267813,0.114
820,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.2+411613 ,10.684535,41.270545,0.065
821,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411605 ,10.684874,41.268141,0.083
822,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411607 ,10.684892,41.268731,0.047
823,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411608 ,10.684755,41.269,0.033
824,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.3+411608A,10.684844,41.269087,0.027
825,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.4+411607 ,10.685403,41.268773,0.049
826,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004244.6+411618 ,10.686134,41.271695,0.141
827,[HPH2013] 160          ,10.68316,41.29876,M31CFCXO        ,CHANDRA      ,2CXO J004244.6+411752 ,10.68615,41.297785,0.147
828,[HPH2013] 176          ,10.68766,41.25587,M31CFCXO        ,CHANDRA      ,2CXO J004245.0+411520 ,10.687728,41.255816,0.004
829,[HPH2013] 176          ,10.68766,41.25587,M31CFCXO        ,CHANDRA      ,2CXO J004245.0+411523 ,10.687886,41.256431,0.035
830,[HPH2013] 169          ,10.68497,41.26952,M31CFCXO        ,CHANDRA      ,2CXO J004245.2+411611 ,10.688483,41.26975,0.159
831,[HPH2013] 192          ,10.69645,41.2722,M31CFCXO        ,CHANDRA      ,2CXO J004246.9+411615 ,10.695675,41.27099,0.081
832,XMMSL2 J004247.1+411624,10.696348,41.273173,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004246.9+411615 ,10.695675,41.27099,0.134
833,[HPH2013] 192          ,10.69645,41.2722,M31CFCXO        ,CHANDRA      ,2CXO J004247.1+411619 ,10.696541,41.272151,0.005
834,XMMSL2 J004247.1+411624,10.696348,41.273173,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004247.1+411619 ,10.696541,41.272151,0.062
835,[HPH2013] 192          ,10.69645,41.2722,M31CFCXO        ,CHANDRA      ,2CXO J004247.1+411628 ,10.696565,41.274546,0.141
836,XMMSL2 J004247.1+411624,10.696348,41.273173,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004247.1+411628 ,10.696565,41.274546,0.083
837,[HPH2013] 196          ,10.69766,41.2522,M31CFCXO        ,CHANDRA      ,2CXO J004247.4+411507 ,10.697724,41.252111,0.006
838,[HPH2013] 192          ,10.69645,41.2722,M31CFCXO        ,CHANDRA      ,2CXO J004247.8+411622 ,10.69943,41.273048,0.144
839,XMMSL2 J004247.1+411624,10.696348,41.273173,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J004247.8+411622 ,10.69943,41.273048,0.139
840,[HPH2013] 205          ,10.7029,41.27406,M31CFCXO        ,CHANDRA      ,2CXO J004248.7+411624 ,10.702967,41.273453,0.037
841,[HPH2013] 205          ,10.7029,41.27406,M31CFCXO        ,CHANDRA      ,2CXO J004248.7+411626 ,10.702984,41.274022,0.004
842,[HPH2013] 206          ,10.70435,41.32181,M31CFCXO        ,CHANDRA      ,2CXO J004249.0+411918 ,10.704442,41.321843,0.005
843,[HPH2013] 205          ,10.7029,41.27406,M31CFCXO        ,CHANDRA      ,2CXO J004249.1+411623 ,10.70487,41.273271,0.101
844,[HPH2013] 213          ,10.70738,41.27595,M31CFCXO        ,CHANDRA      ,2CXO J004249.7+411633 ,10.707449,41.275895,0.005
845,[HPH2013] 213          ,10.70738,41.27595,M31CFCXO        ,CHANDRA      ,2CXO J004250.5+411637 ,10.710747,41.276956,0.163
846,[HPH2013] 223          ,10.71595,41.27171,M31CFCXO        ,CHANDRA      ,2CXO J004251.8+411618 ,10.716006,41.271726,0.003
847,[HPH2013] 233          ,10.72001,41.27751,M31CFCXO        ,CHANDRA      ,2CXO J004252.4+411631 ,10.718491,41.275357,0.146
848,[HPH2013] 228          ,10.71865,41.30013,M31CFCXO        ,CHANDRA      ,2CXO J004252.5+411800 ,10.718775,41.300103,0.006
849,[HPH2013] 232          ,10.71987,41.24142,M31CFCXO        ,CHANDRA      ,2CXO J004252.7+411428 ,10.71999,41.241346,0.007
850,[HPH2013] 233          ,10.72001,41.27751,M31CFCXO        ,CHANDRA      ,2CXO J004252.8+411638 ,10.720158,41.277456,0.007
851,[HPH2013] 232          ,10.71987,41.24142,M31CFCXO        ,CHANDRA      ,2CXO J004253.1+411422 ,10.721655,41.239694,0.131
852,[HPH2013] 236          ,10.724,41.31293,M31CFCXO        ,CHANDRA      ,2CXO J004253.7+411846 ,10.724144,41.312881,0.007
853,[HPH2013] 239          ,10.73018,41.34608,M31CFCXO        ,CHANDRA      ,2CXO J004255.2+412046 ,10.73028,41.34616,0.007
854,[HPH2013] 243          ,10.73228,41.29799,M31CFCXO        ,CHANDRA      ,2CXO J004255.7+411752 ,10.732368,41.297931,0.005
855,[HPH2013] 245          ,10.73683,41.19788,M31CFCXO        ,CHANDRA      ,2CXO J004256.8+411152 ,10.736955,41.197853,0.006
856,[HPH2013] 252          ,10.74723,41.2786,M31CFCXO        ,CHANDRA      ,2CXO J004259.3+411642 ,10.747254,41.278594,0.001
857,[HPH2013] 256          ,10.75304,41.19093,M31CFCXO        ,CHANDRA      ,2CXO J004300.7+411127 ,10.753214,41.190888,0.008
858,[HPH2013] 267          ,10.76359,41.20336,M31CFCXO        ,CHANDRA      ,2CXO J004303.3+411211 ,10.763846,41.203226,0.014
859,[HPH2013] 274          ,10.781,41.30138,M31CFCXO        ,CHANDRA      ,2CXO J004307.1+411810 ,10.779595,41.302807,0.107
860,[VG2007] 128           ,10.779667,41.302833,M31CXO2         ,CHANDRA      ,2CXO J004307.1+411810 ,10.779595,41.302807,0.004
861,[HPH2013] 273          ,10.77905,41.30276,M31CFCXO        ,CHANDRA      ,2CXO J004307.1+411810 ,10.779595,41.302807,0.025
862,[HPH2013] 274          ,10.781,41.30138,M31CFCXO        ,CHANDRA      ,2CXO J004307.4+411804 ,10.781062,41.301366,0.003
863,[VG2007] 128           ,10.779667,41.302833,M31CXO2         ,CHANDRA      ,2CXO J004307.4+411804 ,10.781062,41.301366,0.108
864,[HPH2013] 273          ,10.77905,41.30276,M31CFCXO        ,CHANDRA      ,2CXO J004307.4+411804 ,10.781062,41.301366,0.123
865,2XMM J004414.4+412204  ,11.06001,41.36784,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J004414.4+412204 ,11.060336,41.368015,0.018
866,2XMM J020052.2-092431  ,30.21758,-9.40881,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J020052.2-092431 ,30.217678,-9.408798,0.006
867,2XMM J025608.1+192634  ,44.03385,19.44291,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J025608.1+192634 ,44.034105,19.442842,0.015
868,XMMSL2 J033112.3+435412,52.801643,43.90339,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J033111.9+435415 ,52.799982,43.904258,0.089
869,GK PER                 ,52.799167,43.904722,INTREFCAT       ,INTEGRAL     ,2CXO J033111.9+435415 ,52.799982,43.904258,0.045
870,GK PER                 ,52.799,43.905,IBISCAT         ,INTEGRAL     ,2CXO J033111.9+435415 ,52.799982,43.904258,0.062
871,1WGA J0439.8-6809      ,69.959583,-68.152389,WGACAT          ,ROSAT        ,2CXO J043949.6-680900 ,69.956677,-68.150268,0.143
872,1RXS J043950.4-680854  ,69.96,-68.148333,RASS2MASS       ,ROSAT        ,2CXO J043949.6-680900 ,69.956677,-68.150268,0.138
873,IGR J04571+4527        ,74.281,45.464,IBISCAT         ,INTEGRAL     ,2CXO J045708.3+452749 ,74.284675,45.463833,0.155
874,XMMSL2 J054320.3-410153,85.834781,-41.032986,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.063
875,1WGA J0543.3-4102      ,85.835417,-41.033972,WGACAT          ,ROSAT        ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.125
876,XMMSL2 J054320.3-410153,85.83288,-41.033758,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.14
877,6DFGS J0543203-410154  ,85.834417,-41.03175,RASS6DFGS       ,ROSAT        ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.021
878,V* TX COL              ,85.834417,-41.03175,RASSUSNOID      ,ROSAT        ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.021
879,XMMSL2 J054320.3-410153,85.835086,-41.031644,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.021
