obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_inter_prob,var_min,var_inter_sigma,var_inter_index,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
BH_OBS_109,BH,CXOU J100517.1-07421,BH0022,11.12,-6.197021144664737,-6.936291440608582,-7.428935016395628,-6.273761953197362,-6.8110715162391475,-6.507658746745026,-7.527828853307636,-6.630413109263656,-7.1122139651616285,-6.3731465853332745,-7.142068850485163,-6.412176828681044,-15.311811626063305,-15.575608445589724,-15.066563332173722,-15.599980364934842,-15.181048688359828,-15.299382804317947,-15.934793871945686,-6.177366480866689,-14.980468315468745,-15.081078909908664,-15.475084852460132,-6.5080698926274225,-6.310708903795129,-15.962750570958038,-15.176656209179349,-15.272219731920407,-15.775985188627136,-15.449796114928903,0.4523333333333333,0.6361999999999999,0.00011432666666666667,5.171680000000001e-07,3.0,0.00022866666666666665,0.6213333333333333,6.893e-06,0.54,0.6666666666666666,0.00011607666666666665,-1.0,-1.0,-0.4672,-0.3017,-0.619,-0.9994,-0.5928,-0.8264,-0.9994
BH_OBS_104,BH,CXOU J100517.1-07421,BH0022,11.12,-5.856985199745905,-7.124680494871029,-7.4306330238734715,-5.979638717352293,-6.852323675758901,-6.2359733923079625,-6.689944262249107,-6.43842163169904,-7.590530547182142,-6.164309428507575,-6.99097425791309,-6.104743246855105,-15.098617972917848,-15.634586899923821,-14.94692155651658,-15.764774227820801,-15.178486471595225,-15.303818412831475,-15.061880730805688,-6.255425403672662,-14.796967112985287,-14.970210529168146,-15.565271458220241,-6.6780289444736995,-6.460698026410191,-15.784514564167758,-15.101384502583814,-15.235228935683535,-16.192031602704496,-15.415261815288556,0.621,0.6361999999999999,0.00024425,5.171680000000001e-07,3.0,0.00059015,0.34950000000000003,7.358e-05,0.6445,1.5,0.00030225,-0.0618,-0.9163,-0.9994,-0.6077,-1.0,0.5609,1.0,-0.4179,-0.6971
BH_OBS_108,BH,CXOU J100517.1-07421,BH0022,11.12,-6.224608028303387,-7.194011964289764,-7.38661156964856,-6.351542405717478,-7.531209737900388,-6.3811155150045495,-7.387428045934824,-6.553307533628472,-7.667842107540664,-6.531800413927388,-7.102609114291098,-6.2582183038568315,-15.198175235371256,-15.667480748626268,-15.127552352210989,-15.822482461820387,-15.3658251282374,-15.190777078310578,-15.404614019190856,-6.198677256058493,-14.974694134735232,-14.895512888687605,-16.049781233358136,-6.818728228440539,-6.414110827602255,-15.893085784842707,-15.018634490921455,-15.24378064818658,-16.239809362653155,-15.467627866432126,0.951,0.6361999999999999,0.0001339,5.171680000000001e-07,3.0,0.00027319999999999997,0.767,1.764e-05,0.5539999999999999,1.0,0.0001437,-0.2155,-1.0,-0.9994,-0.8638,-1.0,0.9994,1.0,-0.8151,-0.9994
BH_OBS_105,BH,CXOU J100517.1-07421,BH0022,11.12,-6.175678875149228,-7.073668192882316,-7.433544173907116,-6.344093581819784,-6.926281649653879,-6.493089274448483,-7.133004186889353,-6.806041021980812,-7.494273717056429,-6.622875957653544,-7.20332512714287,-6.320935681878687,-15.063134541024375,-15.978645286918573,-15.304255724802676,-15.68499924466362,-15.708853238268116,-15.545917729268911,-15.202524712462663,-6.019177017747077,-15.098487190870062,-15.060880282351516,-15.752272167090275,-6.637216036530086,-6.234912880071287,-16.037408519337966,-15.233066906162716,-15.289608829865454,-16.05705533744273,-15.391431180896747,0.5441000000000005,0.6361999999999999,0.00013236170833333342,5.171680000000001e-07,3.0,0.0002513161833333333,0.48376750000000024,1.3285349999999996e-05,0.5278849999999999,0.7116666666666664,0.00013658501666666668,-1.0,-1.0,-0.9994,-0.4816,-1.0,-0.9994,0.1555,-0.6252,-0.9994
BH_OBS_107,BH,CXOU J100517.1-07421,BH0022,11.12,-6.15720360482442,-7.038578905933552,-7.361111575294925,-6.233884716778586,-6.896196279044043,-6.4996262856466265,-6.8591778198906885,-6.624519285381428,-7.25165689551245,-6.333294863880101,-7.035269078946371,-6.402743717074858,-14.9825743025931,-15.271240524832125,-14.730720610228099,-15.681727919788376,-14.834162375309873,-15.2057211342786,-14.841034739616587,-6.141559055640397,-14.64723880827617,-14.983802646487561,-15.53955321611928,-6.476211926129397,-6.2734683897525505,-15.334982174587527,-15.080817270957501,-15.021363051615523,-15.894830572000668,-15.113588244639885,0.6676666666666667,0.6361999999999999,0.00010042,5.171680000000001e-07,3.0,0.0002061933333333333,0.843,2.232e-05,0.6666666666666666,1.6666666666666667,0.00011866666666666665,-0.263,-0.7252,-0.5621,-0.3979,-0.7089,0.0487,0.3342,-0.3479,-0.5484
BH_OBS_114,BH,CXOU J100517.1-07421,BH0022,11.12,-6.0496838360754,-6.879097182385474,-7.665948559653107,-6.180916924256297,-6.668370282370068,-6.501276029252097,-6.644740094472621,-6.814174640387037,-7.305131672017544,-6.36997914888659,-6.90622821850127,-6.329197715739057,-15.077004813203445,-15.629227928294373,-14.88907375773358,-15.487048920027508,-15.107961079658706,-15.554863031286695,-15.0515870342214,-6.095208743727731,-14.744245213356955,-15.06981534770138,-15.270916242956385,-6.813829380486588,-6.319519443758037,-15.728388441363505,-15.2419969907002,-15.35261702988538,-15.93704216591549,-15.278420190803844,0.9625,0.6361999999999999,0.000125615,5.171680000000001e-07,3.0,0.00032985,0.9575,5.028e-05,0.7084999999999999,1.5,0.00016035000000000002,-0.3829,-0.7477,-0.461,-0.1268,-0.7277,0.075,0.4741,-0.0656,-0.4335
BH_OBS_106,BH,CXOU J100517.1-07421,BH0022,11.12,-6.203842123093087,-7.105241005628108,-7.241921177750387,-6.328734567052843,-6.894489815230027,-6.7654827164873135,-6.656985502849232,-7.078417559606582,-7.531209737900388,-6.504872118757068,-6.85078088734462,-6.59328954139021,-15.1950568103364,-15.70683640435834,-15.002176919254275,-15.791558643561432,-15.204606665068713,-15.764471553092449,-15.083282922401187,-6.383839687152418,-14.870954940112044,-15.279344643448276,-15.57528166266843,-7.0151127989356725,-6.592106251067334,-15.891434976267163,-15.451487743658964,-15.321572677566133,-16.241466577762715,-15.400750280982928,0.373,0.6361999999999999,0.0001548,5.171680000000001e-07,3.0,0.000225,0.313,7.021e-06,0.46,0.0,0.00015649999999999998,-0.0394,-0.4354,-0.4172,-0.0743,-0.6989,0.34600000000000003,0.6627,0.2555,-0.0887
BH_OBS_110,BH,CXOU J100517.1-07421,BH0022,11.12,-6.272540079142091,-7.601712694642599,-7.100781582148628,-6.368150537840183,-7.3400837999301505,-6.641113795594131,-6.719194071606332,-6.806041021980812,-8.361311113309876,-6.490797477668897,-6.869344650977969,-6.5278288533076365,-14.760135179759427,-15.339034020055774,-14.872895201635194,-16.20183294028406,-15.000086867583427,-15.555018887912054,-14.871923987331286,-6.343307805750609,-14.774432286560529,-15.276872841204307,-15.940436582098732,-6.816421560920812,-6.5178355808111945,-15.29115436195182,-15.3902988976206,-15.027936083991976,-16.961379838050302,-14.953611764091024,0.78,0.6361999999999999,0.000111195,5.171680000000001e-07,3.0,0.00016725,0.542,4.813e-06,0.4725,0.0,0.00011245,0.4528,-0.4791,-0.8107,-0.6427,-0.935,0.7083,0.8963,-0.0156,-0.2511
BH_OBS_112,BH,CXOU J100517.1-07421,BH0022,11.12,-6.266963317066421,-6.881074247174222,-7.427234028190353,-6.369572124974977,-6.740167300936516,-6.666149854897455,-7.582362260347772,-6.8687022034023775,-7.105905572677301,-6.51427857351842,-7.220309079236938,-6.534914712442568,-15.216639628405217,-15.701452564921293,-15.154777893570984,-15.51898757904343,-15.330869152626667,-15.459545386328587,-15.641494088509765,-6.045115209897998,-15.035929029442046,-15.125924254776963,-15.37809703910877,-6.40812101965742,-6.1905480306935505,-15.988424384920165,-15.257196341530836,-15.284438590111094,-15.743763466794073,-15.506960411682348,0.35900000000000004,0.6361999999999999,8.38025e-05,5.171680000000001e-07,3.0,0.000124725,0.5407500000000001,3.33e-06,0.48375,0.0,8.465999999999999e-05,-1.0,-1.0,-0.2573,-0.0056,-0.4853,-0.9994,-0.674,-0.7851,-0.9994
BH_OBS_115,BH,CXOU J100518.5-07413,BH0023,14.07,-5.290221398151775,-5.959397659885927,-6.577410160148518,-5.352030541637029,-5.8703101078007,-5.852323675758901,-6.153848523471185,-5.964970717797632,-6.079824477989978,-5.424004379796734,-6.31596296251348,-5.768020973168496,-14.462483127960427,-14.698566298162135,-14.220619988508346,-14.572676213642753,-14.304956341178706,-14.764976840504776,-14.701583619938704,-5.654677250566406,-14.14996674231023,-14.567993312730401,-14.483729117270661,-5.859699411971705,-5.7443368056467845,-15.449649327698385,-14.652279782965962,-14.931072388317927,-14.693360558975739,-14.563519304990507,0.4414,0.585,0.0005884,4.777600000000001e-07,2.2,0.00081438,0.4554,6.2314e-05,0.4334000000000001,0.2,0.00066314,-0.584,-0.664,-0.1262,0.0331,-0.2804,-0.3785,-0.163,-0.2892,-0.4847
BH_OBS_117,BH,CXOU J100518.5-07413,BH0023,14.07,-5.484656106911618,-6.1092996023011255,-6.798876102792621,-5.5409092103994135,-6.026041313893296,-5.927382523454764,-6.400990760176656,-6.024200690320593,-6.22018713682942,-5.60977163753087,-6.551757587365562,-5.848017604542526,-14.246233151649461,-14.767135975850392,-14.275642195773573,-14.68909437062386,-14.342752870116286,-14.75448733218585,-14.792096469613949,-5.8346369493026256,-14.217527375833715,-14.578396073130168,-14.605898697959955,-6.079563593449241,-5.989852751858847,-15.19900813873983,-14.657577319177792,-14.945386945443113,-14.79236563261104,-14.670358089269788,0.3977500000000001,0.585,0.0004601575,4.777600000000001e-07,2.2,0.00059765,0.4515,1.85585e-05,0.3335,0.0,0.0004673575,-0.6402,-0.7527,-0.2074,-0.0668,-0.3417,-0.4647,-0.2804,-0.4666,-0.6159
BH_OBS_116,BH,CXOU J100518.5-07413,BH0023,14.07,-5.459045191073868,-6.1893642997244624,-6.62324060459512,-5.500450374094851,-6.1176462536112854,-5.806041021980812,-6.349498205121633,-5.8696662315049934,-6.2753146117626395,-5.546223140309559,-6.465085895570133,-5.750557038557417,-14.253350235230913,-14.592541109542609,-14.218747405751545,-14.820448208834813,-14.265920592719405,-14.60467360693065,-14.628009088535087,-5.7737662420718125,-14.176265011601267,-14.485585079419632,-14.748848656824643,-5.968357281913957,-5.8589706138274265,-14.911863911299449,-14.541060138109676,-14.747146969020108,-14.906228218501269,-14.390683115706912,0.61575,0.585,0.0005084250000000001,4.777600000000001e-07,2.2,0.000768725,0.5435,3.0093e-05,0.35525,0.0,0.00052045,-0.4616,-0.7352,-0.4147,-0.3192,-0.5041,-0.3073,-0.153,-0.544,-0.6433
BH_OBS_118,BH,CXOU J100518.5-07413,BH0023,14.07,-5.361311113309877,-6.1455724942121375,-6.403292970318553,-5.421475394725007,-6.043591428804167,-5.768020973168496,-6.0829148093594325,-5.869988050328097,-6.279096829186543,-5.491335636947056,-6.214243200037358,-5.691008970999836,-14.428179407049337,-14.622766623247252,-14.122455892284055,-14.743041847439068,-14.195043200142507,-14.548981547844546,-14.506960411682348,-5.635760532697499,-14.06023122454665,-14.379447555270565,-14.643591672961021,-5.922486748502338,-5.75326513275555,-14.85573722623801,-14.455931955649724,-14.642827742276964,-14.880414225038214,-14.519245908275929,0.48100000000000004,0.585,0.0005657975,4.777600000000001e-07,2.2,0.000883375,0.38375,7.04125e-05,0.48275,1.5,0.000618525,-0.2904,-0.634,-0.42100000000000004,-0.2842,-0.5478,-0.0712,0.1368,-0.3279,-0.4834
BH_OBS_11,BH,GINGA 1354-645      ,BH0003,20.86,-4.617262734238668,-5.202317065085102,-5.128368695462448,-4.656394491895829,-5.145936988133579,-5.662540738709343,-5.005199100705396,-5.804377056413063,-5.267204301710671,-4.699187205881883,-5.062431961399617,-5.55579901113584,-13.442817497425684,-13.54941836792139,-13.100562545713824,-13.784626847216575,-13.143452355143252,-14.656000930942838,-13.153415497101953,-4.976426569245373,-13.061530311632357,-14.407268233606038,-13.728158393463499,-5.147385834975606,-5.053587039433482,-13.276626432981017,-14.513994813637757,-13.210701388840556,-13.849550590539119,-13.493841459009975,0.75975,0.4926,0.003188725,1.47006e-06,2.6,0.00429675,0.8009999999999999,0.0003822125,0.4365,0.75,0.0036390999999999997,0.0681,0.5041,0.4859,0.6002,0.3691,0.1636,0.2555,0.6989,0.6034
BH_OBS_12,BH,GINGA 1354-645      ,BH0003,20.86,-4.695294101787233,-5.343135508451083,-5.1739900222089,-4.737311655698304,-5.2778598745425835,-5.636952405478906,-5.044600913360734,-5.7759851886271365,-5.419987887470577,-4.783570169123749,-5.104522203724286,-5.531652669587842,-13.487755990315653,-13.604621180177846,-13.154343940016455,-13.95078197732982,-13.200728391650125,-14.602407565961885,-13.178028182357956,-5.0925563908325,-13.112495225764622,-14.35803040229794,-13.885389015767824,-5.242057650590223,-5.180245548466659,-13.306360973838453,-14.46331532737907,-13.237471477553001,-14.027473182134145,-13.544816979135351,0.513,0.4926,0.002626825,1.47006e-06,2.6,0.00364075,0.81175,0.000348125,0.40225,0.25,0.0030426,0.17300000000000001,0.4428,0.3223,0.4616,0.1843,0.2761,0.3729,0.654,0.5522
BH_OBS_10,BH,GINGA 1354-645      ,BH0003,20.86,-4.6613443344213,-5.221631656644126,-5.1798642481295705,-4.689731633367551,-5.182038195468006,-5.683400697906139,-5.085445301482366,-5.781464494783473,-5.2680890578831265,-4.720105019988362,-5.1301231867332335,-5.607478910068068,-13.532400772758875,-13.615073401607845,-13.181114585405991,-13.819587367161677,-13.21140744407964,-14.591760034688152,-13.265360161012302,-5.075389948894023,-13.152735898229235,-14.417822962311591,-13.779891911959947,-5.179778830168211,-5.124117249818224,-13.35981680807866,-14.493630282904494,-13.310069895981783,-13.865822892423234,-13.574371236189823,0.7999999999999999,0.4926,0.00293265,1.47006e-06,2.6,0.0041335,0.7417499999999999,0.0003798625,0.50475,1.75,0.0034093000000000005,0.0344,0.4841,0.4822,0.5628,0.3991,0.1062,0.1755,0.634,0.5609
BH_OBS_14,BH,GRO J1655-40        ,BH0004,13.83,-4.550059011226662,-5.192532624315722,-4.9542859410591324,-4.586700235918748,-5.13578566953867,-5.9097419470686825,-4.850165303284215,-6.108685600617857,-5.257824956776322,-4.629301907424424,-4.8989406450918835,-5.773915884024175,-13.246813501989156,-13.341137552424946,-12.995678626217355,-13.773915884024177,-13.035457533920866,-14.867420152340262,-13.024200690320592,-4.976986365072465,-12.959002307576512,-14.532687937019448,-13.717151397165356,-5.0873359004440335,-5.034610129784878,-13.128660618900136,-14.668572703479256,-13.073297505817356,-13.839231438138874,-13.291483497611306,0.9535,0.996,0.0039033,9.601775e-06,7.5,0.005442499999999999,0.8280000000000001,0.000415225,0.461,0.75,0.004341575,0.2442,0.7589,0.6771,0.7739,0.569,0.3273,0.4066,0.8801,0.8232
BH_OBS_13,BH,GRO J1655-40        ,BH0004,13.83,-5.307770164227244,-6.0022642234021015,-5.784098186795968,-5.365623505911632,-5.912928794093465,-6.563519304990505,-5.612432220582812,-6.83238732727247,-6.115204636051018,-5.432385557269154,-5.687188173787912,-6.406381691870464,-14.12155633857659,-14.278999394312189,-13.803271277376714,-14.605373235727791,-13.870310107800698,-15.642255674819625,-13.795066477645856,-5.730440359961178,-13.74521031260279,-15.216310763652684,-14.515985037332435,-5.902874630332957,-5.81633164263998,-13.971428747307463,-15.37345434097287,-13.874193541860473,-14.718285029972705,-14.193898749025447,0.51725,0.996,0.00069005,9.601775e-06,7.5,0.001568425,0.6885,0.0001148305,0.5465,0.5,0.0007425,0.2217,0.6627,0.5709,0.7239,0.3966,0.3548,0.4766,0.8601,0.7708
BH_OBS_194,BH,GS 1354-645         ,BH0031,2.44,-6.176721443048329,,,-6.3528127021040115,-6.999132278468772,-6.604324214730064,-6.716698771296451,-6.976747540366287,,-6.677367288307778,-7.006123085058789,-6.406713932979543,-15.269661932778206,-16.436222366637836,,,,-15.834162375309873,-15.096204857258966,-6.352167318070495,-15.21261037864789,-15.25072759170158,-15.758951849328355,-7.199695422443801,-6.800738619822923,,-15.451119437362484,,,-16.05317942869045,0.417,0.39325,0.000135535,1.3529749999999998e-07,1.75,0.0001995,0.5670000000000001,6.375499999999999e-06,0.4835,0.0,0.00013735,0.0981,-0.7701,-0.9994,-0.4391,-1.0,0.9994,1.0,0.0119,-0.41600000000000004
BH_OBS_195,BH,GS 1354-645         ,BH0031,2.44,-6.262568799485417,-6.712870379280889,,-6.534319788401723,-6.465212641370507,,-6.8873949984654255,,-7.349789645339642,-7.41884710803371,,-6.831797253157369,-15.184887341810189,-16.26480045157769,,-15.326886895761767,,,,-6.184448814841702,-15.325047051951435,,-15.079094395835973,-7.780887219693833,-7.0124231052730135,,,,-15.963770455913705,-15.627916891425748,,0.39325,,1.3529749999999998e-07,1.75,,,,,,,-1.0,-1.0,0.9994,1.0,0.1593,-0.9994,-0.2392,0.3117,-0.9994
BH_OBS_15,BH,GX 339-4            ,BH0006,39.86,-3.9601894458516496,-4.573651426212493,-4.4723700991286615,-3.975104039892515,-4.5502131530142265,-4.8187282284405395,-4.422623108082987,-4.854492828590337,-4.5982549177629375,-3.9909742579130896,-4.4461169733561245,-4.7854210464295015,-12.854628294918882,-12.895355792638115,-12.478077755116502,-13.179076412118686,-12.493089274448481,-13.664742743565466,-12.586700235918748,-4.408855222930772,-12.464452720823331,-13.597738617545321,-13.156891858000392,-4.453482259818069,-4.430373313266866,-12.637894680706227,-13.629857152948894,-12.610833915635467,-13.203772685970561,-12.87395175656201,0.7124,0.9316,0.014447860000000003,3.6087360000000014e-05,7.2,0.014698099999999999,0.716,0.00011878576,0.1998,0.0,0.0145625,0.1106,0.3654,0.2723,0.3154,0.2305,0.1487,0.1855,0.4441,0.406
BH_OBS_16,BH,GX 339-4            ,BH0006,39.86,-4.1177031990623485,-4.7447274948966935,-4.616903070050906,-4.136617651559212,-4.7162466166674735,-4.910094888560601,-4.553773598221837,-4.957424487559808,-4.775466937393914,-4.15639352807549,-4.583359492661719,-4.869988050328097,-12.974450015140526,-13.029727527484653,-12.608006927740288,-13.34601609262593,-12.628562682595902,-13.756961951313706,-12.704872914747806,-4.542917819908633,-12.589560213789651,-13.672436739812722,-13.317584138322642,-4.6091178588680135,-4.574446217127828,-12.763966852882366,-13.712646227285251,-12.732359017654085,-13.376543951930067,-13.003260733126938,0.98975,0.9316,0.00860375,3.6087360000000014e-05,7.2,0.01407475,0.945,0.0022899875,0.6597500000000001,2.75,0.01111275,0.1368,0.3067,0.1886,0.2455,0.1318,0.1836,0.2292,0.4116,0.3598
BH_OBS_19,BH,IGR J17464-3213     ,BH0008,6.9,-5.762456261857126,-6.549442990581671,-6.227458267359056,-5.860750782428392,-6.395557933739277,,-5.949233688766958,,-6.809108283077832,-5.9974020192800905,-6.062682752237506,-7.227971834675144,-14.341511618690983,-14.7715483092856,-14.258769588974529,-15.147154181985007,-14.397940008672034,,-14.17698247655395,-6.093012390508701,-14.159078799801225,-15.987162775294829,-14.993533957750769,-6.450378860147692,-6.235644505899287,-14.455188088242226,,-14.29039087892735,-15.406824736521898,-14.50405069480937,0.4993333333333334,0.9803333333333332,0.0003051,1.5616666666666666e-06,7.0,0.0004535666666666666,0.5836666666666667,1.916266666666667e-05,0.4463333333333333,0.0,0.00031239999999999995,0.3217,0.8713,0.9994,1.0,0.6465,0.5309,0.7064,1.0,0.9994
BH_OBS_17,BH,IGR J17464-3213     ,BH0008,6.9,-5.377268034835281,-6.238297632458588,-5.7559704109699785,-5.460923901207224,-6.090657961638692,,-5.534022631714177,,-6.4635678241779875,-5.57170318601712,-5.630969778190847,-6.976747540366287,-14.063394783826787,-14.283989974963028,-13.771856392402258,-14.839831707041487,-13.882397308309915,,-13.697885623043803,-5.753934945198813,-13.688034339631633,-15.736363931411894,-14.692290076595194,-6.019642061470084,-5.894374018807023,-13.919734372660155,,-13.794795636051855,-15.065299598284573,-14.162462064059088,0.8314999999999999,0.9803333333333332,0.00086805,1.5616666666666666e-06,7.0,0.0030145,0.888,0.0003258,0.618,2.5,0.00105305,0.4603,0.9126,0.9994,1.0,0.6839,0.6184,0.7539,1.0,0.9994
BH_OBS_18,BH,IGR J17464-3213     ,BH0008,6.9,-5.697669071315602,-6.585026652029183,-6.165452142319051,-5.806041021980812,-6.400553624274724,,-5.857923538926714,,-6.940436582098732,-5.960982678002588,-5.980883709552928,-7.069203737016701,-14.307860155344164,-14.609962655933948,-14.043159509840764,-15.13864483980674,-14.198047765145716,,-13.943095148663527,-6.048111946690258,-13.934793871945686,-15.846185135655473,-14.954285941059132,-6.42207182713068,-6.241390857340258,-14.250572900878254,,-14.066057397258739,-15.494036481981876,-14.434867940540194,0.171,0.9803333333333332,0.0004413000000000001,1.5616666666666666e-06,7.0,0.00070555,0.306,3.2124999999999995e-05,0.448,0.0,0.00045250000000000005,0.4041,0.8501,0.9994,1.0,0.5178,0.6171,0.7889,1.0,0.9994
BH_OBS_122,BH,J1047+1234          ,BH0024,56.53,-4.1936164981758335,-4.9083330424043154,-4.8492435601396915,-4.206139798657331,-4.8867253075356505,-4.71602071576152,-4.800793520838342,-4.737786294523583,-4.9310723883179275,-4.219898808532088,-4.8241983671517215,-4.69637202361611,-13.153415497101953,-13.195669710934748,-12.809108283077832,-13.517555208081735,-12.822752163744376,-13.512861624522813,-13.000564950123673,-4.567447575422949,-12.796423225022027,-13.471468939364588,-13.496073195806492,-4.6127881996862685,-4.588952997543907,-13.051880575619464,-13.491066473949967,-13.024706084643796,-13.540306023522028,-13.173627127279156,0.7764,0.8138,0.0072390000000000015,9.0646e-06,6.4,0.0105908,0.726,0.001079887,0.4764000000000001,1.8,0.008612200000000002,0.0581,-0.1618,-0.2186,-0.1855,-0.2505,0.0949,0.1318,-0.0918,-0.1262
BH_OBS_119,BH,J1047+1234          ,BH0024,56.53,-4.185819018959813,-4.927382523454764,-5.075410614330582,-4.203981030652851,-4.896196279044043,-4.679645967182328,-4.981299501333757,-4.706858516549068,-4.960585880823863,-4.223008415143595,-5.0258108088818325,-4.654038458186858,-13.300925777494006,-13.360772570929734,-12.963770455913705,-13.5431786519784,-12.984221243610962,-13.508218224415836,-13.272540079142091,-4.584092254443184,-12.945770090136604,-13.455435902503956,-13.512296136836273,-4.640938972613748,-4.611568405422199,-13.366834646316097,-13.480959961351655,-13.317133204337676,-13.576426480267266,-13.32932748593076,0.7659999999999999,0.8138,0.008254599999999999,9.0646e-06,6.4,0.0102054,0.775,0.000717498,0.3932000000000001,0.6,0.009110600000000002,-0.1768,-0.4316,-0.2786,-0.2355,-0.3217,-0.1124,-0.0493,-0.3279,-0.3798
BH_OBS_120,BH,J1047+1234          ,BH0024,56.53,-4.0731432910503065,-4.772113295386326,-4.639406586434752,-4.083019952679618,-4.754981129262247,-4.667561540084395,-4.603626272463494,-4.686132779630847,-4.790216985151485,-4.093772736947641,-4.620694482249418,-4.650916831220409,-12.999748182220594,-13.030434999253925,-12.6345120151091,-13.376543951930067,-12.645315446045272,-13.464832514885053,-12.783834097714006,-4.466634727250363,-12.62470226178266,-13.4294570601181,-13.359220522655145,-4.502130858502906,-4.483517511452768,-12.820448208834813,-13.446238301609993,-12.80106813006779,-13.394479476562529,-13.014375960135345,0.8808,0.8138,0.0095244,9.0646e-06,6.4,0.012956400000000002,0.9226,0.0011585897999999999,0.5438000000000001,2.8,0.011316,0.1455,0.0256,-0.1212,-0.0931,-0.14800000000000002,0.1724,0.1993,0.0806,0.0525
BH_OBS_123,BH,J1047+1234          ,BH0024,56.53,-4.283162276700476,-5.0098832339320944,-5.0517827064400285,-4.295849483160201,-4.987584625237567,-4.737786294523583,-4.993962045002683,-4.758204568704802,-5.034798298974088,-4.3097152974873705,-5.0217738183254745,-4.719421629631924,-13.280320753816413,-13.324404943613253,-12.948076083953893,-13.621238824683626,-12.96177736163128,-13.527243550682789,-13.203564441189823,-4.641988967667905,-12.935542010773082,-13.488517711374,-13.598944274228153,-4.688984006773809,-4.664237297467572,-13.261219441515632,-13.506820879317484,-13.231435890486429,-13.646083769079635,-13.301342800314146,0.4548,0.8138,0.0070116,9.0646e-06,6.4,0.007138200000000001,0.4992000000000001,3.5145800000000005e-05,0.112,0.0,0.007041800000000002,-0.0556,-0.3529,-0.3048,-0.2742,-0.3354,-0.0137,0.0281,-0.2829,-0.3173
BH_OBS_121,BH,J1047+1234          ,BH0024,56.53,-4.361311113309877,-5.129069641651304,-5.110026361596004,-4.376543951930066,-5.101384502583814,-4.7988761027926214,-5.041579471947482,-4.821886747685368,-5.1605219526258015,-4.393296258666326,-5.074481641822571,-4.777023550106608,-13.322502547086424,-13.376936875704214,-13.006123085058787,-13.74521031260279,-13.02296266477532,-13.587203571283455,-13.22870655737094,-4.707101824981974,-12.99097425791309,-13.542420853004238,-13.717604495257476,-4.764612974319171,-4.734272057000207,-13.297311031840866,-13.564155634015558,-13.261695206925895,-13.776763726897002,-13.348334396077066,0.6337999999999999,0.8138,0.00584604,9.0646e-06,6.4,0.006010800000000001,0.7152000000000001,2.8902e-05,0.12500000000000006,0.0,0.005870599999999999,0.0144,-0.3479,-0.3635,-0.3279,-0.3991,0.065,0.1143,-0.2655,-0.3061
BH_OBS_124,BH,J1242+3232          ,BH0025,2.26,-6.130709595790602,-7.355659901173677,,-6.289628735739237,-7.064593510247652,-6.5752816626684325,-6.909036923404268,-6.847100403606253,-8.698102282804793,-6.542875373696592,,-6.4163478914579555,-15.26920157985741,-16.0201694710816,,-15.921543181946706,,-15.648396927580869,-15.203009609454314,-6.388089847524,-15.351542405717476,-15.217742426336699,-15.639595945270061,-6.9005237808676485,-6.589968875742517,,-15.376647318462007,,-17.283162276700477,-15.672763707252901,0.537,,0.0002451,,,0.0004838,0.745,4.971e-05,0.506,1.0,0.00028339999999999995,-0.3354,-1.0,-0.7208,-0.4428,-0.925,0.41600000000000004,0.7826,-0.3517,-0.9994
BH_OBS_134,BH,J1745-2900          ,BH0027,337.0,-5.551139154392558,-6.530472520812986,-6.723538195826756,-5.748361779551788,-6.3222106089311385,-6.802758646426493,-5.820448208834812,-7.552677457366664,-6.991399828238082,-6.146301788223826,-6.063486257521107,-6.770830297460898,-14.192057927107545,-14.995025525840516,-14.074894273190337,-14.914352711703145,-14.552067134407821,-15.919099495836877,-13.896538377905294,-5.684084207034516,-13.86043573382415,-15.593289541390211,-14.715343717211486,-6.696803942579511,-6.230061703373983,-14.749336080536757,-15.653807287347679,-14.134008199873724,-15.326426203576947,-14.469057896005873,0.7673449999999998,0.8301999999999999,0.0033787109999999982,0.000481169,7.0,0.00535677666666667,0.8186216666666668,0.0006069382693333339,0.4714599999999999,0.6666666666666665,0.004418443333333332,0.2667,0.6827,0.9994,1.0,0.2904,0.6384,0.8576,1.0,0.9994
