obs_id,class,src_n,src_id,significance,photflux_aper_lolim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_lolim_s,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_hilim_m,flux_aper_lolim_h,flux_aper_lolim,flux_aper_h,photflux_aper_hilim,flux_aper_m,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_lolim_m,flux_aper_hilim_s,flux_aper_lolim_s,flux_aper_hilim_m,flux_aper,flux_aper_hilim,flux_aper_s,photflux_aper,flux_aper_b,flux_aper_lolim_b,photflux_aper_lolim,var_max,var_mean,var_min,kp_prob,var_inter_index,var_prob,var_inter_sigma,var_inter_prob,var_sigma,var_index,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_lolim,hard_ms_hilim,hard_hs
TUC_OBS_497,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.137749325402075,-4.093072652691045,-5.328734567052842,-4.349109922143688,-5.196952789508871,-5.3218459619895615,-4.0548762298778795,-4.306448914404086,-4.3963144503853,-5.167363372403297,-5.05576415620652,-5.100015437450609,-13.52345819097257,-13.001714500046106,-13.362010219215314,-4.013095758974332,-13.842845560093718,-13.250418265134439,-12.838332587562265,-13.976747540366286,-13.062983892535186,-13.156020155521839,-13.74593554708566,-12.949527439161956,-12.903903748180404,-13.10562854614376,-4.052638829977858,-12.876475019057267,-12.918292729902651,-4.096772146395219,0.018388400000000003,0.016674,0.015156000000000003,0.6738,8.0,0.4422,2.04492e-05,1.0,0.0014477999999999995,0.8,0.805,0.2317,0.045,-0.664,-0.1493,-0.8064,-0.7533,-0.8089,-0.6927,-0.737
TUC_OBS_492,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.812197361281581,-4.699187205881883,-5.928854709548918,-4.998266287190999,-5.567351339986894,-5.826813731587727,-4.614036429399302,-4.891773343625071,-5.140321423371551,-5.588885581449095,-5.4087127349415,-5.413525221428603,-14.169475485902744,-13.53614581569106,-13.829444941478794,-4.262154021012776,-14.121478204498795,-13.649364391741045,-13.197226274708026,-14.381115515004552,-13.37809703910877,-13.626720106722505,-13.967784296702018,-13.387830946047027,-13.279576064408596,-13.484921324924073,-4.367107619007015,-13.282412703144539,-13.395342027952127,-4.507192134428795,0.006222600000000001,0.00273088,0.00223246,0.7332,8.0,0.6033999999999999,2.04492e-05,1.0,0.00068921,1.4,0.8337999999999999,0.3179,0.01,-0.3916,-0.3154,-0.7651,-0.5884,-0.7414,-0.4054,-0.5946
TUC_OBS_489,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.274660184090263,-4.251037138743839,-5.167938385409274,-4.580044251510242,-5.160899217292847,-5.212397853817662,-4.2287065573709395,-4.550830267834798,-4.611188586526477,-5.112720365469976,-5.063687366337806,-5.117247844386919,-13.260981754116518,-13.055102971755614,-13.2057211342786,-4.310407032937944,-13.780939667551136,-13.156704917263491,-12.817585347565446,-13.83238732727247,-13.146058554119511,-13.206349282292829,-13.737311655698305,-13.011762200881153,-12.972275388988914,-13.1751585282463,-4.351604856504525,-12.840132152907431,-12.86359655186601,-4.3974300122200765,0.0157434,0.006318,0.00080308,0.9992,8.0,0.9996,2.04492e-05,1.0,0.004335799999999999,8.4,0.9966000000000002,0.1368,0.06,-0.4978,-0.0206,-0.5928,-0.5859,-0.6265,-0.544,-0.5459
TUC_OBS_498,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.665948559653108,-4.5388017113775065,-5.55783391421528,-4.78015361397564,-5.471388826637233,-5.578818843395397,-4.4404524444195665,-4.673459331483438,-4.93218548883816,-5.217814133507984,-5.037583306554248,-5.998699066979582,-13.827981190575445,-13.344309439912708,-13.472627917172387,-4.41351621826757,-14.068330034971238,-13.288108450119418,-13.14351278713137,-14.1700449005224,-13.447088549783489,-13.705754283861882,-13.964911353995765,-13.191400834636596,-13.080281403373435,-13.553929064298995,-4.5177955164805725,-13.24321180123188,-13.372839047625225,-4.652912085929916,0.0082215,0.0072667500000000015,0.0065277500000000006,0.34900000000000003,8.0,0.28125,2.04492e-05,1.0,0.000509375,0.0,0.472,1.0,0.9994,-0.2205,0.7152,-0.6702,-0.9994,-1.0,-0.8863,-0.456
TUC_OBS_493,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.299209778625653,-4.284498054706717,-5.245957613214563,-4.578396073130169,-5.3476569449372855,-5.387322081683498,-4.270268404712963,-4.561774192395472,-4.595679532778268,-5.204258979130755,-5.166151950468851,-5.3114022249188295,-13.410832609453953,-13.21122375926358,-13.369063880935807,-4.343896045780468,-13.959397659885926,-13.330962199114845,-12.992252221999259,-13.999132278468773,-13.324863495532005,-13.358823453386885,-13.922995673206652,-13.191019731056965,-13.171546345653956,-13.341511618690983,-4.360754631013236,-13.006607862550993,-13.021317434843054,-4.378501753174788,0.028499600000000007,0.0097624,0.0008538799999999999,1.0,8.0,1.0,2.04492e-05,1.0,0.007027000000000001,9.4,0.9998,0.2242,0.1649,-0.5865,0.1043,-0.6465,-0.7096,-0.7327,-0.6864,-0.6171
TUC_OBS_488,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.134718315004389,-4.079928875702476,-5.044504670815873,-4.352030541637029,-5.197157887260926,-5.362010219215316,-4.031330298279608,-4.29183414214446,-4.421934116163908,-4.9051796196452,-4.805485658117533,-5.083809340019462,-13.134008199873724,-12.632364580209488,-12.99481948749622,-3.9245223852794617,-13.83209218999852,-12.895171596346344,-12.609771637530867,-13.996970529446385,-12.908333042404315,-13.038436537637931,-13.71851211205992,-12.533719741211208,-12.456796441078696,-12.968591535748374,-3.9998775462212746,-12.658367664221945,-12.713094647027626,-4.095770400767663,0.0113248,0.009878399999999999,0.009397200000000001,0.5492,8.0,0.28800000000000003,2.04492e-05,1.0,0.0005009319999999999,0.2,0.399,0.5078,0.3373,-0.4616,0.153,-0.664,-0.7545,-0.8251,-0.6777,-0.5659
TUC_OBS_495,TUC,CXOGLB J002406.3-720443,TC0048,53.28,-4.674074044228534,-4.6515004297161635,-5.581201709409647,-4.984221243610959,-5.586700235918748,-5.638272163982407,-4.629857152948898,-4.957818405484233,-5.0121103900022534,-5.520136886976903,-5.466482137983032,-5.540456741719587,-13.75300930075845,-13.60340665275316,-13.691649051413275,-4.752188704153249,-14.196816111464658,-13.637894680706227,-13.339039708223915,-14.248489949729958,-13.728158393463499,-13.782516055786092,-14.150703459165273,-13.57071293863786,-13.540312051245776,-13.75448733218585,-4.779531021956685,-13.360613130982316,-13.383419469914115,-4.808560164430121,0.0081782,0.0039461999999999995,0.00100502,0.9822,8.0,0.9514,2.04492e-05,1.0,0.0023616,7.2,0.909,0.1605,0.0775,-0.4991,-0.0069,-0.5978,-0.5996,-0.6402,-0.5589999999999999,-0.5497
TUC_OBS_174,TUC,CXOGLB J002406.7-720406,TC0018,6.58,-6.145390361904205,-6.022688026603074,,-6.273354279759087,-6.8566728700079524,-7.169603823516531,-5.92701525537207,-6.172178572317197,-6.415216621003492,,-7.3608124400642465,-6.684449465578095,,-15.329359934538376,,-6.280574239378612,-15.468393368067277,,-14.896196279044045,-15.78120200188826,-14.96217524941166,-15.205093893483195,-15.29627884007298,-15.02071346451334,-14.843943267565743,-15.063184768802365,-6.420650915157207,-15.007888512213052,-15.158515390664606,-6.621983864459562,0.0003110666666666667,0.00022188000000000004,0.00021843666666666666,0.2723333333333333,1.75,0.4373333333333333,3.0407500000000003e-07,0.25075000000000003,1.1207333333333334e-05,0.0,0.3073333333333333,-0.5203,-0.9994,-0.8476,-1.0,-1.0,-0.5909,-0.7564,-0.3954,-0.9994
TUC_OBS_172,TUC,CXOGLB J002406.7-720406,TC0018,6.58,-6.352714854974632,-6.191383964573008,,-6.425274416405928,-7.241693818274692,-7.92299567320665,-6.079720105367051,-6.3023348373523245,-6.597394758080085,,-7.047207556955907,-6.988429556402723,,-15.658419086467081,,-6.278981230905603,-15.946537395074545,-15.503347060749082,-14.995248844409002,-16.706195640080658,-15.071450532998336,-15.366632554882994,-15.68507994400758,-15.422968014373968,-15.222950358264706,-15.194431182451446,-6.441958980181139,-15.126737540561273,-15.315783204861118,-6.680835622085662,0.00028246666666666663,0.00016214666666666667,0.00013513666666666667,0.8640000000000001,1.75,0.614,3.0407500000000003e-07,0.25075000000000003,3.1523666666666664e-05,1.0,0.9250000000000002,0.4491,0.0575,-0.609,-0.659,-1.0,-0.742,-0.9038,-0.5328,-0.9994
TUC_OBS_175,TUC,CXOGLB J002406.7-720406,TC0018,6.58,-6.31140222491883,-6.1637391971415125,,-6.353008462522878,-7.283662712110451,-8.043351420794796,-6.0537934461572185,-6.243059763953275,-6.5111673656176,,-7.3881705205016255,-7.022184973916812,,-15.394070364003156,,-6.2439986839971615,-16.00056495012367,,-15.004715892310742,-16.865822892423235,-14.962573502059374,-15.230696539810918,-15.740884155814935,-15.168582984979238,-15.023100049017062,-15.072680975040345,-6.390055735193815,-15.138226703281305,-15.33208031468264,-6.600170583309777,0.0002853333333333333,0.0001818,0.00017886666666666666,0.225,1.75,0.505,3.0407500000000003e-07,0.25075000000000003,1.0134666666666668e-05,0.3333333333333333,0.14266666666666666,-0.1555,-0.9994,-0.8289,-1.0,-1.0,-0.7908,-0.925,-0.6165,-0.9994
TUC_OBS_170,TUC,CXOGLB J002406.7-720406,TC0018,6.58,-6.606073993414163,-6.250650239402523,,-6.329661358872558,,,-6.066158537101279,-6.1494762911210055,-6.669586226650809,,-6.973466735476703,-7.128485441291617,,-15.40017149096199,,-6.1385623753115794,,,-14.868381335650875,,-14.852323675758901,-15.372429335819454,,-15.044793462458058,-14.860278295184797,-15.03254563181726,-6.686301470439688,-15.057396751157846,-15.429807438904277,-7.034610129784879,0.0001844,0.0001274,0.00012470000000000002,0.344,1.75,0.478,3.0407500000000003e-07,0.25075000000000003,5.686e-06,0.0,0.35600000000000004,1.0,0.9981,-0.6327,-0.223,-1.0,-0.9994,-1.0,-0.7239,-0.9994
TUC_OBS_173,TUC,CXOGLB J002406.7-720406,TC0018,6.58,-6.612610173661269,-6.387640052032227,,-6.6127881996862685,,,-6.240256632402276,-6.458920232223371,-6.872247484167027,,-7.009749967072184,-7.1720494716973695,,-15.823619307756731,,-6.476079330225093,,-14.869666231504992,-14.851397345193904,,-15.201280314814994,-15.61475131759678,-15.935916564036406,-15.517841304588725,-15.129467347248605,-15.355167671174364,-6.710366460990355,-15.013541787262694,-15.294392836595394,-7.073750185298412,0.00019325,0.0001337,0.00013225,0.4665,1.75,0.4755,3.0407500000000003e-07,0.25075000000000003,5.877000000000001e-06,0.0,0.132,1.0,0.8420000000000001,-0.4304,-0.1543,-1.0,-0.9994,-1.0,-0.5665,-0.9994
TUC_OBS_179,TUC,CXOGLB J002406.7-720406,TC0018,6.58,,,,-6.36021478701318,,,-6.020087589665282,-6.059234564368782,,,-6.278106983785043,-6.475993554442628,,-16.540381376082625,,-6.03408368937697,,,-14.842241113953135,,-14.73423908328239,-16.239351380418643,,-15.309936887615091,-14.784891418946907,-15.008906891951113,-7.059184791349199,,,,,,,,1.75,,3.0407500000000003e-07,0.25075000000000003,,,,1.0,0.9994,0.0044,-0.158,-1.0,-0.9994,-1.0,-0.2142,-0.9994
TUC_OBS_168,TUC,CXOGLB J002406.7-720406,TC0018,6.58,-6.444059562181488,-6.142969201727376,,-6.433916215832004,-6.782516055786092,-7.352323686759129,-5.9746941347352305,-6.2364222755333545,-6.838631997765025,,-6.982549270489463,-6.553929064298995,,-15.510674449249597,,-5.8801109513603915,-15.495665088197534,,-14.69680394257951,-16.065501548756433,-14.73945162736302,-15.30944953848964,-15.267123958637296,-15.053351266093323,-14.839186451399687,-14.93704216591549,-6.137904415663307,-14.869023308394382,-15.181906130853365,-6.884103380860768,0.0003018,0.0001589,8.499e-05,0.966,1.75,0.7909999999999999,3.0407500000000003e-07,0.25075000000000003,9.626e-05,2.0,0.642,-0.2342,-0.9994,-0.5489999999999999,-1.0,-1.0,-0.4372,-0.7477,-0.0443,-0.9994
TUC_OBS_501,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.158577955597639,-4.9783972839717565,-7.244811414391675,-5.2740067410752784,-5.756218083906204,-6.160899217292847,-4.851397345193907,-5.120158944013436,-5.5335772775662075,-6.014393916947562,-5.726304412069907,-5.550521600812634,-15.504039605118294,-14.422930636293255,-14.27359883789708,-5.097931806118225,-14.428058364925535,-13.99869906697958,-13.715569266155482,-14.832682665251825,-14.003007018109296,-14.41646118074565,-14.222283261390373,-14.119229267842135,-13.946873517748553,-14.156829535480107,-5.4305933146797285,-13.842543231865776,-14.022779553364616,-5.6730373229019655,0.0030025,0.002079,0.0018845,0.4795,7.4,0.418,3.372e-06,0.9916,0.00024060000000000002,0.5,0.236,0.2017,-0.2511,-0.4304,-0.6527,-0.9163,-0.5409,-0.7689,-0.2517,-0.7133
TUC_OBS_508,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-4.922995673206651,-4.892790030352131,-5.595850750790305,-5.397397479579745,-5.628932137728263,-5.683400697906139,-4.864549300654486,-5.3568435343802925,-5.442252258358532,-5.5335772775662075,-5.478992747591397,-5.5805399272139296,-13.711750774428015,-13.895820281279347,-13.649364391741045,-5.271370305411152,-14.230253532820544,-13.594653639824289,-13.438898616350947,-14.284832642151544,-14.144541419613965,-14.229958445680332,-14.181840113602815,-13.849298809595027,-13.807404672430787,-14.185153331395535,-5.314652439344755,-13.467245621007502,-13.497572880015568,-5.363471985916996,0.00216538,0.0017733600000000003,0.00173746,0.6412000000000001,7.4,0.2632,3.372e-06,0.9916,5.8443999999999985e-05,0.2,0.8162,0.1955,0.1112,-0.0756,0.0231,-0.233,-0.2598,-0.3304,-0.188,-0.1537
TUC_OBS_510,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.276790689594889,-5.083019952679618,-6.504300752949092,-5.415216621003492,-5.6651443103827095,-6.002875844340795,-4.955852379121278,-5.260348556290623,-5.676747899828312,-5.848876128148753,-6.138405855356134,-5.4774253673088245,-14.690404029187333,-14.456994172978424,-14.050390631666906,-5.250555888251,-14.189431470783589,-13.919891831744765,-13.80799040734633,-14.527243550682789,-14.03838909190872,-14.461929212956829,-14.00178426762904,-14.175467409022806,-14.009816595390385,-14.200452692874384,-5.4437698876789025,-13.935167780261429,-14.12883586719705,-5.775446220202577,0.0009904,0.000717,0.0006847,0.7020000000000001,7.4,0.463,3.372e-06,0.9916,6.011e-05,0.0,0.472,-0.4941,-0.9994,-0.6715,-1.0,-1.0,-0.2948,-0.5753,0.0306,-0.9994
TUC_OBS_505,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.518270803039983,-5.258612007520732,-6.463946844840796,-5.784098186795968,-5.993533957750769,-6.613322716039161,-5.104853810624007,-5.555486793665957,-6.353890478021152,-5.844056982028164,-5.598771832501887,-5.757955760630449,-14.632457726479425,-14.687881908059321,-14.012601900862984,-5.035240817752133,-14.707079700399994,-13.767003889607846,-13.740645072691965,-15.326886895761767,-14.451364940185249,-15.316682738078118,-14.471597562046382,-14.209053691470945,-13.987483343874723,-14.69680394257951,-5.287956713852145,-13.905528871358356,-14.1743791749965,-5.9849841272989694,0.001886,0.001313,0.001207,0.333,7.4,0.41,3.372e-06,0.9916,0.00012470000000000002,0.0,0.232,0.6252,0.2436,0.3716,-0.213,-0.4941,-0.3086,-0.6702,0.1455,-0.0712
TUC_OBS_512,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.876801924968,-5.563837352959244,-6.57829274259922,-5.93292914395463,-6.0555357468689905,-6.441794213055378,-5.391687957302673,-5.717377887121938,-6.380176499542722,-6.01417415528343,-6.066765871285193,-6.109355463704753,-14.777829430622017,-15.11105708884525,-14.21035107224699,-5.6214603859009165,-14.7291874400509,-14.087990624413022,-13.987584625237567,-15.017864826507362,-14.53595779456119,-15.198733529510381,-14.942714355581785,-14.76295920862081,-14.280072382106022,-14.751536282448967,-6.108239598543329,-14.163802519221074,-14.489589051989824,-6.457249243267425,0.001129,0.0008292999999999999,0.00079,0.4970000000000001,7.4,0.449,3.372e-06,0.9916,7.034e-05,0.0,0.426,1.0,0.4122,-0.1718,-0.3017,-1.0,-0.9994,-1.0,-0.2305,-0.9994
TUC_OBS_511,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.0378201470912325,-4.838931614528826,-5.803547458296611,-5.590574131328556,-5.410720778764032,-5.7662426370344875,-4.703115524461453,-5.353204311221531,-6.154901959985742,-5.339703839729269,-5.128894299014415,-5.226213555018807,-14.059483515067432,-14.143839265256007,-13.633577042774027,-5.02778790170938,-14.024384402033105,-13.422623108082984,-13.330776126069196,-14.37975981015417,-14.164182645706527,-14.965772739229449,-13.831502516476965,-13.845691691833105,-13.64111759687538,-14.40153779952585,-5.292174431667768,-13.4601714416221,-13.658961368322474,-5.580011226569584,0.0145,0.004158,0.002457,0.391,7.4,0.371,3.372e-06,0.9916,0.0027835,0.0,0.3840000000000001,0.4928,0.1499,0.6839,-0.2405,-0.0731,0.1874,-0.2005,0.5628,0.3385
TUC_OBS_506,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-4.910448117113546,-4.87942606879415,-5.6156465858624935,-5.395557933739277,-5.578067186721492,-5.629301907424424,-4.852014679316195,-5.354970935278859,-5.440332721611941,-5.5519123333076585,-5.496209316942818,-5.5322439487559665,-13.78701381526333,-13.936043985767725,-13.723078867934227,-5.253770708630372,-14.2003149090909,-13.667157733005647,-13.47846965872129,-14.251579377532432,-14.148130399270231,-14.2335871528876,-14.154529867018326,-13.890461948641533,-13.849311088206331,-14.18876022724671,-5.2963475765874914,-13.506402550999471,-13.53625627875294,-5.345303771353117,0.00204802,0.00183024,0.00181148,0.4436,7.4,0.1804,3.372e-06,0.9916,3.1436000000000015e-05,0.0,0.3304,0.1168,0.0325,-0.0968,-0.0556,-0.2567,-0.2074,-0.2767,-0.1355,-0.1761
TUC_OBS_503,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-6.239803770544866,-4.917573699139228,-6.451365109131442,-5.015022873584506,-5.797786119780211,-6.125253899934221,-4.627087997029894,-4.73754891026957,-6.293794458118029,-5.781867326169269,-5.186819467413988,-5.636677213675577,-14.72501624355992,-15.016531584835935,-14.049192492554912,-4.79224000245237,-14.468996973629237,-13.831995364429456,-13.583359492661721,-14.741149024944496,-13.578889870206568,-14.901010360598825,-14.261283007684304,-13.866461091629784,-13.581118931465642,-13.859806321421368,-5.139661993429006,-13.87321942298799,-15.1743791749965,-6.442051910298558,0.0030116729,0.0020637895999999992,0.0015518062000000007,0.5860100000000004,7.4,0.4266964999999996,3.372e-06,0.9916,0.0004024500750000001,0.26849999999999996,0.49073600000000006,0.18008400000000002,-0.14086999999999977,-0.2642,-0.4908410000000003,-1.0,-0.3600810000000002,-0.6040410000000003,-0.05951399999999998,-0.9994
TUC_OBS_509,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.695940533782401,-5.624519285381427,-6.532539890492736,-6.061130178487012,-6.376647318462008,-6.515842575634619,-5.563201489768198,-5.978397283971758,-6.163106483623567,-6.356349961782671,-6.231435890486426,-6.271483895240233,-14.64187471472335,-14.743566105062936,-14.453457336521867,-5.9335771613615345,-14.992679047077255,-14.328549445787505,-14.187153463032928,-15.131649500352033,-14.772627557710367,-14.95703092660682,-14.887394998465426,-14.623521591527247,-14.531841791350956,-14.855114581712856,-6.026502691267938,-14.249260248764651,-14.321845961989565,-6.1469957537351085,0.0007504250000000001,0.000401825,0.000336955,0.8075000000000001,7.4,0.6709999999999999,3.372e-06,0.9916,8.04875e-05,1.75,0.7985,0.2505,0.0437,-0.1518,-0.1718,-0.4953,-0.3585,-0.5016,-0.20800000000000002,-0.3248
TUC_OBS_507,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-4.867420152340262,-4.8374355934769815,-5.513711239039433,-5.367239111520561,-5.561299467099262,-5.6142150411566645,-4.809668301829708,-5.3260580013659125,-5.412738150307466,-5.453951133598267,-5.401428336517858,-5.5141366704026655,-13.735654492949907,-13.894033619929314,-13.675717544702305,-5.209475582393868,-14.167491087293765,-13.623058242853244,-13.4386600585411,-14.22047565667521,-14.120732043175387,-14.207468238098693,-14.120273503360426,-13.848893810048823,-13.808174658737919,-14.16196991701468,-5.252262011088607,-13.466736483221286,-13.496754228534886,-5.300717416152137,0.00272416,0.00201604,0.00196186,0.6146,7.4,0.3656,3.372e-06,0.9916,0.00010612599999999998,0.2,0.51,0.2067,0.1249,-0.0194,0.0406,-0.1768,-0.2199,-0.2904,-0.1468,-0.0974
TUC_OBS_502,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.104080454689983,-5.0414361167780335,-5.896538377905295,-5.4990777608097,-5.809388202186395,-5.925183559354825,-4.989700043360188,-5.418164075942352,-5.598427154323554,-5.760200181552903,-5.661742769753745,-5.718058066559175,-14.075927570089636,-14.083296075068006,-13.93666664104825,-5.396379356029465,-14.474307475494989,-13.837137006678073,-13.642255674819625,-14.58989792335714,-14.158577955597641,-14.340844719059369,-14.382999658879099,-13.990368539829936,-13.917026236994712,-14.240181122625177,-5.507323405773288,-13.694218848745017,-13.757210190521324,-5.590168280213993,0.00172325,0.001169975,0.001063,0.48425,7.4,0.3432500000000001,3.372e-06,0.9916,0.00011921249999999998,0.25,0.457,0.2242,0.0587,-0.1468,-0.1131,-0.4416,-0.3473,-0.4741,-0.2092,-0.2973
TUC_OBS_504,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.172695358910264,-5.104743246855106,-5.982966660701218,-5.614393726401689,-5.8074325466634535,-5.92299567320665,-5.04599883231843,-5.523313257054356,-5.730020323354676,-5.838332587562264,-5.729787145103757,-5.7162466166674735,-14.221776373233904,-14.224724593957152,-14.066867176273265,-5.344919218725252,-14.441891698369453,-13.958607314841776,-13.691435586438761,-14.557520230935552,-14.12499664639996,-14.331893762067267,-14.350665141287859,-14.085720325398064,-13.98179064819191,-14.216239304256074,-5.4602716942730325,-13.750557038557416,-13.81901441921327,-5.623423042943489,0.00144365,0.001012075,0.0008591250000000001,0.584,7.4,0.50225,3.372e-06,0.9916,0.0001750775,0.5,0.79325,0.1455,-0.0287,-0.0881,-0.2117,-0.4229,-0.2286,-0.3741,-0.0731,-0.2586
TUC_OBS_187,TUC,CXOGLB J002407.3-720519,TC0019,4.44,-6.6726394927850174,-6.2076083105017466,-7.183612538899951,-6.339988778710669,-6.961951209125569,-7.799979483097173,-5.906578314837764,-6.061280185217618,-7.339988778710669,-6.195862282066523,-6.0306862356985524,-6.450874073241888,-15.701146923590315,-16.764787288825662,-14.328852101267842,-5.781234804825089,-15.459863618905779,-14.168543902989564,-15.035834689378266,-16.230363883959413,-14.895512888687605,-16.1627272974977,-14.988852639224202,-15.39439870013118,-14.897069164264767,-15.1627272974977,-6.0881635044050375,-14.958273410581068,-15.761750114343906,-7.179617895816026,0.00025871850000000035,0.00015513750000000016,0.00013081349999999995,0.38795999999999964,0.6,0.5983999999999995,1.252934e-06,0.1042,2.8725695000000022e-05,0.6,0.4474400000000003,0.6370080000000006,0.20379699999999967,0.8012090000000004,-0.371245,-0.1585850000000001,-0.22544699999999995,-0.5973509999999997,0.4390240000000001,0.612235000000001
TUC_OBS_186,TUC,CXOGLB J002407.3-720519,TC0019,4.44,-6.671537038039238,-6.031003673351687,-7.1836125388999506,-6.504362535214992,-6.237621570688036,-7.492819022739758,-5.741602195904491,-6.253287977483339,-7.356282336571251,-6.127588669926224,-6.109802613789972,-5.948847477552619,-15.701146923590315,-16.903228983466775,-14.328852101267842,-5.828525129811935,-14.948847477552619,-14.168962514359976,-14.778846678045294,-16.204258979130756,-15.027380660940375,-16.02565076257218,-14.660151216962365,-15.647817481888636,-14.574077956894113,-15.37505363901423,-6.520079349287112,-14.850343144405398,-15.849761940701734,-8.191789027075776,0.00025871850000000035,0.00015513750000000016,0.0001241362,0.41329499999999975,0.6,0.6193999999999995,1.252934e-06,0.1042,3.376501500000001e-05,0.76,0.5072200000000002,0.0793,-0.9994,1.0,-1.0,-0.2155,0.9994,0.0981,1.0,0.9994
TUC_OBS_185,TUC,CXOGLB J002407.3-720519,TC0019,4.44,-6.670204152926209,-5.731422028117157,-6.993962045002682,-6.50871065180255,-6.918695416937014,-7.831311906960801,-5.442011851775087,-5.858550226599532,-7.409251681189266,-5.763462738511306,-5.475344287642223,-5.921180816901151,-15.701146923590315,-16.625473413990257,-13.88706002391592,-5.515928047045379,-15.356759103396211,-13.599634726650061,-13.583692412940115,-16.27687205064559,-14.724228099835068,-16.224389498221974,-14.51243743974362,-14.289713352297111,-13.922043742746643,-15.401925473592035,-6.145086977692144,-13.896538377905294,-15.74519118610126,-7.692932049338702,0.00025871850000000035,0.00015513750000000016,0.00012604399999999996,0.3964049999999996,0.6,0.6109999999999995,1.252934e-06,0.1042,2.8725695000000022e-05,0.6,0.4559800000000003,1.0,0.9994,1.0,0.2492,0.1755,-0.9994,-1.0,0.2892,0.9994
TUC_OBS_181,TUC,CXOGLB J002407.3-720519,TC0019,4.44,-6.784098186795968,-6.493359694433497,-7.445510839996182,-7.108741383095862,-7.266321344322913,-8.287518662198082,-6.320844758716646,-6.839831707041488,-7.953895212753961,-6.901356274182942,-6.667359589612538,-6.9974020192800905,-15.701146923590295,-15.825010349592665,-15.019860222254245,-6.522965612863767,-15.844360366240226,-14.776763726897002,-14.793443955900972,-16.865504144165328,-15.64627606241105,-16.7602001815529,-15.575445023393288,-15.340464092845785,-15.093557206182966,-15.915066425063285,-6.756956987976559,-14.973466735476705,-15.28558640771288,-7.304994907890481,0.0002793490000000002,0.00013975250000000013,0.00010982770000000001,0.6497550000000001,0.6,0.7033999999999998,1.252934e-06,0.1042,4.3843654999999985e-05,1.2,0.5840800000000002,0.8051,0.4685,0.6602,0.0231,-0.203,-0.2561,-0.6727,0.243,0.2548
TUC_OBS_180,TUC,CXOGLB J002407.3-720519,TC0019,4.44,-6.474566446571179,-6.290051983489239,-7.228767418399299,-6.585360853262991,-7.001609869681952,-7.4137503611339595,-6.160962126611693,-6.437945170343621,-6.810509686300633,-6.321030570990404,-6.357215113557495,-6.80271944187438,-15.701146923590315,-15.783966122181324,-14.442132121101677,-6.3934036908207155,-15.539703673242526,-14.524429356419473,-15.120445399061026,-15.931072388317927,-15.174703735569038,-15.54714066420415,-15.34582345812204,-15.495291326151154,-15.28218392458881,-15.322119418488407,-6.536490234741354,-15.289205900069673,-15.590235895733654,-6.7540187444373805,0.00024075,0.00016644999999999998,0.00016419999999999998,0.15150000000000002,0.6,0.46399999999999997,1.252934e-06,0.1042,7.9385e-06,0.0,0.14,0.5431220000000002,0.21090599999999984,0.6821440000000004,-0.3408720000000001,-0.2866899999999997,0.039084000000000015,-0.5099269999999997,0.3658219999999999,0.4464070000000006
TUC_OBS_182,TUC,CXOGLB J002407.3-720519,TC0019,4.44,-6.8495505905391205,-6.5485205948751375,-7.3145616894480625,-6.87484417041947,-7.31506491735911,-8.356448631437054,-6.372429335819456,-6.672232510097271,-7.265920592719405,-6.55998821348145,-7.0593341275241706,-7.044697177238308,-15.701146923590315,-16.177574298223437,-14.61205215085243,-6.516655233996539,-15.925183559354824,-15.807432546663456,-15.534171184642565,-16.966576244513053,-15.434624497285926,-16.02826040911222,-15.655018586072742,-15.615933461924055,-15.348721986001856,-15.637140697041321,-6.755866430441268,-15.825358807339553,-17.16768273007774,-7.196664449190508,0.0003073,0.0001212,6.881e-05,0.996,0.6,0.884,1.252934e-06,0.1042,7.093e-05,2.0,0.994,0.5166,0.1074,-0.2155,-0.6177,-1.0,-0.4959,-0.8126,-0.0968,-0.8957
