obs_id,class,src_n,src_id,significance,photflux_aper_hilim_s,photflux_aper_hilim_m,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_s,flux_aper,photflux_aper_hilim,flux_aper_hilim_s,photflux_aper_lolim,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_b,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_lolim,flux_aper_h,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim,flux_aper_s,photflux_aper,var_sigma,kp_prob,var_inter_sigma,ks_prob,var_index,var_prob,var_inter_index,var_mean,var_inter_prob,var_max,var_min,hard_hs,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_ms,hard_ms_hilim,hard_hs_lolim,hard_hs_hilim,hard_ms_lolim
NS_OBS_163,NS,XMMU J004245.2+41172,NS0044,49.26,-4.717831221695358,-4.716698771296451,-4.050122295963125,-4.110642263111068,-4.728390698621168,-4.836838625022981,-4.931443104927637,-4.1809828013109405,-4.811071516239147,-4.614036429399302,-4.5278288533076365,-5.012870232340103,-13.28123266727895,-4.425251291649823,-13.718739312944988,-4.673549434923079,-12.828566099056992,-12.945004138470859,-12.889410289700749,-12.959793372425287,-14.013631406429727,-13.707743928643525,-13.492954127572672,-13.376852056805513,-13.035033625168904,-13.14898639317633,-13.587203571283455,-13.179969400996375,-13.83743559347698,-4.578922809982979,0.0002331425,0.1345,7.3510000000000004e-06,0.22000000000000006,0.0,0.16725,8.0,0.00968625,1.0,0.01004225,0.0094345,0.2448,0.0781,0.2361,0.3829,0.0062,0.203,0.0668,0.4204,-0.1818
NS_OBS_285,NS,XMMU J004245.2+41172,NS0046,4.71,-5.974284616098659,-6.220619988508345,-5.458295976715712,-5.704432900037521,-6.454569170534649,-6.035816700411805,-7.222423175024786,-6.327532686931917,-6.241493387040508,-5.834755673874688,-5.599289363226769,-6.542872075597025,-14.485053994691993,-5.174318184685994,-14.840432806766382,-6.784362436564939,-13.848017604542527,-13.834755673874689,-14.094096233783384,-14.717377887121938,-15.343537179464972,-15.9125564809046,-14.811915626285062,-15.106571158220456,-14.080242219498105,-14.700057099977233,-14.815865386263903,-14.005894105747227,-14.839452462238357,-6.162664131984985,0.00047743482500000044,0.6381833333333331,7.350999999999986e-06,0.577583333333333,0.8516666666666667,0.5443391666666667,8.0,0.0019443979999999997,1.0,0.004353134666666668,0.001281908833333333,0.9994,0.4478,0.9994,1.0,-0.9994,0.0968,0.2017,1.0,-1.0
NS_OBS_269,NS,XMMU J004245.2+41172,NS0046,4.71,-6.636297546206611,-6.630705266692411,-6.292770580672706,-6.593800576336688,-7.251501873386263,-6.274279803356091,-7.425732834967902,-7.216626542179796,-6.621207710388927,-6.570247719997593,-6.317043073698793,-6.6251946962964405,-15.126485646460708,-5.385050081523757,-15.416432829454195,-7.728623128105926,-14.717151397165356,-14.639595945270061,-14.996970529446385,-16.31912082557319,-15.380686597750744,-16.036922446082755,-15.211385536007297,-16.25816583699094,-14.908333042404315,-15.92959267825988,-15.372448206262831,-14.452266306414645,-15.169330626166886,-6.757955760630449,7.774130833333339e-05,0.5682091666666667,7.350999999999986e-06,0.6305833333333328,0.29666666666666663,0.44604499999999986,8.0,0.0004770459999999998,1.0,0.0006571937499999994,0.00045955550000000017,0.115762,-0.21210099999999993,0.22592599999999993,0.641715,-0.11232500000000006,0.42998799999999987,-0.176527,0.533643,-0.453913
NS_OBS_282,NS,XMMU J004245.2+41172,NS0046,4.71,-6.944239535312265,-6.610302451793613,-6.049099910633613,-6.211195506955352,-6.6599526823386075,-6.289976527533082,-7.346208812612188,-6.492009275180307,-6.838033383635925,-6.370488465799546,-6.1983219409641075,-6.616994978091778,-14.792897720115974,-6.3266334545863225,-15.716472635138304,-6.834192020996214,-14.359518563029578,-14.345534666479852,-14.509620079996822,-14.741123370627868,-15.353427524564184,-15.973875483254547,-15.23807216157947,-15.067374055978222,-14.52157781225992,-14.822752163744376,-15.465846925814937,-14.61739318609888,-15.01710545761825,-6.527902071630646,6.878e-05,0.8640000000000001,7.350999999999986e-06,0.971,1.0,0.5579999999999999,8.0,0.0002638,1.0,0.00041689999999999994,0.0001885,0.9994,0.2155,0.5347,0.7876,0.9994,1.0,0.5803,1.0,0.1343
NS_OBS_182,NS,XMMU J004245.2+41172,NS0044,49.26,-4.969805214643249,-5.33856594960608,-4.775208043507319,-4.8941493256148565,-6.9974020192800905,-5.134540677338037,-5.807990407346329,-5.070121476343217,-5.506960411682348,-5.9974020192800905,-5.718739312944988,-5.4034029043735385,-13.95409053296499,-4.493232576068418,-13.616184634019568,-5.549270661268524,-13.452471423540215,-14.005243055412373,-13.571379327328062,-13.747389659432626,-14.049927370249842,-14.465719994794917,-13.996108833763088,-14.210983673206625,-14.272458742971445,-15.272458742971445,-14.164626547529993,-13.521548946852848,-13.780939667551136,-5.314903466260073,0.00020175,0.303,7.3510000000000004e-06,0.1495,0.0,0.3815,8.0,0.002238,1.0,0.0031704999999999997,0.0020905,-0.7908,-0.8001,-0.5134,-0.1455,-0.4622,-0.1768,-0.9413,-0.564,-0.6852
NS_OBS_236,NS,XMMU J004245.2+41172,NS0044,49.26,-4.810790510417693,-5.7862167006646965,-4.695294101787233,-4.80271944187438,-5.693146251306993,-4.949233688766958,-6.1438979592257805,-4.95663772197887,-6.0756690152913215,-5.380072289708532,-5.207958689287918,-5.153230046462782,-13.37512618148792,-4.098257327898596,-13.659952682338607,-5.022880255086225,-13.193413065672198,-13.29593532059143,-13.306800854846285,-13.460672936460625,-14.002438884366413,-15.263142373719598,-14.454940415305993,-13.877148714104688,-13.46813805090419,-13.780939667551136,-14.743041847439068,-13.156221736832116,-13.798329820353418,-4.350084976575938,0.0003244333333333334,0.30966666666666665,7.3510000000000004e-06,0.3636666666666665,0.6666666666666666,0.5043333333333334,8.0,0.002379666666666666,1.0,0.003935,0.0021776666666666667,-0.4797,0.3891,0.7008,0.9113,-0.8782,-0.7277,-0.6877,-0.2217,-0.975
NS_OBS_313,NS,XMMU J004245.2+41172,NS0046,4.71,-6.867420152340263,-6.428641241338868,-5.946921556516581,-6.07805354577059,-6.345630909024714,-6.10095479174453,-7.303312492615274,-6.280502983389418,-6.4928519410778724,-6.148130399270233,-6.01904268377038,-6.5970388995678455,-14.574085557931163,-6.1302208666063205,-15.803823814960024,-6.487938503464115,-14.276708553522415,-14.26336450231318,-14.4036228560024,-14.596364810209453,-15.343961518334531,-15.93369212390937,-14.993550790163765,-14.762623846069856,-14.392437756816411,-14.576918041702767,-15.112361737217647,-14.439770466085605,-14.92990614327902,-6.2877713303804645,4.727e-05,0.5539999999999999,7.350999999999986e-06,0.6659999999999999,0.5,0.5355,8.0,0.00027239999999999995,1.0,0.00037785,0.00021635,0.9994,-0.20923199999999992,0.2164789999999999,0.6462730000000002,-0.126247,0.22950400000000004,0.6827,1.0,-0.42837599999999987
NS_OBS_216,NS,XMMU J004245.2+41172,NS0044,49.26,-5.073451775364381,-5.279675282582558,-4.633763876281708,-4.733298033115912,-5.5583048643592825,-5.245651664288982,-5.705533773838407,-4.872571222148401,-5.436756298859601,-5.298691114771924,-5.144844422823006,-5.558619115083488,-13.722344952285292,-4.702327012980546,-13.819874124835945,-5.378657512910307,-13.237621570688036,-13.354086724966153,-13.337336590425966,-13.476513667656775,-14.305043997750182,-14.391473966422806,-13.96537154337468,-13.924642855823151,-13.507938395487402,-13.767512133647013,-14.122628654130224,-13.481775686329515,-13.992252221999259,-5.182500738132242,0.00043975,0.5465,7.3510000000000004e-06,0.6122500000000001,1.0,0.57175,8.0,0.00215075,1.0,0.00379525,0.0017720499999999996,-0.1087,-0.1293,0.1711,0.4466,-0.2748,0.0394,-0.3991,0.2092,-0.5403
NS_OBS_245,NS,XMMU J004245.2+41172,NS0044,49.26,-5.430275050773841,-5.374070507283705,-4.8804142250382165,-5.018679826740891,-5.973466735476704,-5.7064164865038824,-5.922268820347608,-5.2227907418543165,-5.566870482419515,-5.568797115443483,-5.363111093016201,-6.961777361631283,-14.041818502435053,-4.014086060391576,-14.3040807471686,-4.896982139335496,-13.52230007166787,-13.617982957425133,-13.663140179083193,-13.872895201635194,-15.835647144215566,-14.573488738635426,-14.025396207912967,-14.354027841570785,-13.823619307756731,-14.22826557461323,-14.218172847067573,-13.548038654222276,-14.580209413893638,-4.26160794424098,0.00031385,0.534,7.3510000000000004e-06,0.188,1.5,0.648,8.0,0.001529,1.0,0.0033525,0.00133755,0.06,-0.3567,0.015,0.3716,0.0412,0.4853,-0.3741,0.5091,-0.3654
NS_OBS_196,NS,XMMU J004245.2+41172,NS0044,49.26,-4.508498233762674,-4.760450279159527,-4.133889960155623,-4.2195386671382815,-5.203078924669831,-4.639785386704649,-5.095230374093405,-4.3334820194451185,-4.896538377905295,-4.934420285271552,-4.769551078621727,-4.828858848971619,-13.504566678426011,-4.293384617431524,-13.566710314804974,-4.820873520088061,-13.029281296279809,-13.160459107031029,-13.119472221801194,-13.233438447362467,-13.90031935889075,-14.079042294044552,-13.744245213356955,-13.678625298129921,-13.325230685984573,-13.594141600682367,-13.880084589742006,-13.263507883776198,-13.698102282804792,-4.667319210784755,0.001231325,0.46625,7.3510000000000004e-06,0.5235,0.25,0.4067500000000001,8.0,0.0081765,1.0,0.011488249999999998,0.00650275,-0.3373,-0.2917,-0.0162,0.2492,-0.3161,-0.0781,-0.5653,-0.0793,-0.5215
NS_OBS_261,NS,XMMU J004245.2+41172,NS0046,4.71,-5.5111673656176,-6.142788157683108,-5.3638131048012765,-5.617082864912468,-7.2238074852529275,-5.799149501908923,-7.136752874733674,-6.298259367562787,-6.169182510697186,-5.9685915357483745,-5.692290076595192,-6.770064400018655,-14.465314064650256,-4.602547369391606,-14.103253384392595,-6.948515610379528,-13.862013267276465,-14.001087095641214,-14.115148017254002,-14.796423225022027,-15.634699251362012,-15.83161729274138,-14.677160727313678,-15.371958644583607,-14.277283832511506,-15.532539890492735,-14.803534564980845,-13.707690752982959,-14.379447555270565,-5.993277307798317,0.00024522764999999994,0.3634150000000001,7.350999999999986e-06,0.31685500000000016,0.17916666666666664,0.44978750000000006,8.0,0.0019542525000000002,1.0,0.003764696416666668,0.0013898013333333333,-0.3473,0.268,0.9994,1.0,-0.9994,-0.4453,-0.7514,0.1955,-1.0
NS_OBS_191,NS,XMMU J004245.2+41172,NS0044,49.26,-4.739451627363021,-4.882066164960358,-4.276626432981016,-4.34591976469343,-5.038531444649213,-4.864549300654486,-5.1210188766062625,-4.428524096318057,-4.981715691573469,-4.899284913426919,-4.7939841232366565,-5.053498609430412,-13.15507571253133,-4.248566918180654,-13.217527375833715,-4.900733827968083,-12.699621935129294,-12.879755204453636,-12.768785352037401,-12.851397345193904,-13.53150497549293,-13.653255945395152,-13.41442648137727,-13.271581281602767,-12.985059650207065,-13.124302238019792,-13.514136670402666,-12.972560688076038,-13.342466112442011,-4.786269796145159,0.00037819,0.33075,7.3510000000000004e-06,0.11975,0.25,0.33325000000000005,8.0,0.005430249999999999,1.0,0.007100499999999999,0.00515,-0.0625,-0.0806,0.1062,0.2867,-0.1699,0.0443,-0.268,0.1543,-0.3616
NS_OBS_242,NS,XMMU J004245.2+41172,NS0044,49.26,-4.708187312532881,-4.648977147415875,-4.125170422120278,-4.205233202059179,-4.950781977329819,-4.8804142250382165,-4.9055288713583565,-4.303468880030393,-4.754734160542538,-4.770830297460898,-4.64994590642097,-5.193209728415934,-13.3758417112109,-3.985168762043225,-13.50265561898242,-4.7971903040826245,-12.910801633194849,-13.069050968832475,-12.991825815993574,-13.091300567647774,-13.987584625237567,-13.786482243003695,-13.53003079050004,-13.520251985230251,-13.1919917000896,-13.364214764466348,-13.63582436722938,-13.024899208642358,-13.674895017028591,-4.657379957446652,0.00226385,0.6439999999999999,7.3510000000000004e-06,0.52075,0.0,0.36125,8.0,0.007931500000000001,1.0,0.014338499999999999,0.006241,0.08,-0.228,-0.0162,0.1918,0.0962,0.3592,-0.1905,0.3542,-0.1593
NS_OBS_157,NS,XMMU J004245.2+41172,NS0044,49.26,-5.723308471154961,-6.226286674722978,-5.710188160882377,-5.6884307400862975,-7.0510186623642515,-6.024246610963713,-7.184675705164432,-6.300969993048926,-6.1505397452632575,-6.039098793181321,-6.108406795651035,-6.85432975761939,-13.573339119870381,-5.029625225662862,-14.581036169296373,-6.714532709539943,-14.709520186669328,-14.197226274708026,-14.356679177164326,-14.424026211700436,-16.17204947169737,-15.778060014124911,-14.817585347565446,-14.764760000197024,-14.418327533331015,-15.360397986589101,-14.80007269583279,-13.277451628744464,-14.870954940112044,-5.353092666639959,0.00023900573333333327,0.20559583333333337,7.3510000000000004e-06,0.19293999999999997,0.1275,0.4306833333333334,8.0,0.0019368853333333335,1.0,0.0039066875000000004,0.0013539188333333326,-0.9994,-0.2392,0.9994,1.0,-0.9994,-0.3154,-1.0,-0.1818,-1.0
NS_OBS_178,NS,XMMU J004245.2+41172,NS0044,49.26,-5.353988590408761,-5.065249125336421,-4.57170318601712,-4.667359589612539,-5.404283380056577,-5.599462010608053,-5.360314338757318,-4.789949150124864,-5.1882239783970965,-5.196611175016386,-5.056752874862139,-6.219322725566633,-13.639417945636886,-4.544649519460718,-14.272946988646142,-5.298820722675966,-13.163106483623569,-13.243744351245766,-13.258690791100431,-13.381428971879869,-15.207468238098693,-13.988429556402721,-13.693360558975739,-13.806484712395628,-13.383629527708733,-13.591251393815757,-13.816445466381138,-13.38950166303953,-14.526221165353274,-5.132332205391537,0.0011318333333333336,0.653,7.3510000000000004e-06,0.5606666666666666,0.6666666666666666,0.5483333333333333,8.0,0.0033159999999999995,1.0,0.0049636666666666674,0.0021783333333333333,0.3985,-0.23800000000000002,0.0062,0.243,0.3885,0.6814,0.0718,0.6952,0.0768
NS_OBS_273,NS,XMMU J004245.2+41172,NS0046,4.71,-5.8201610719768135,-6.168258166354362,-5.5756084455897215,-5.864549300654486,-6.924818145381308,-6.081670741626502,-7.369397794166241,-7.060203884189209,-6.189605993350957,-5.947306058075032,-5.681936665037237,-6.540509572803896,-14.704081208971107,-4.765944589702947,-14.685922008220787,-7.623788149717328,-14.027103215563455,-14.007844288957383,-14.315154638355589,-15.42396363237945,-15.353486782589016,-15.954677629212046,-14.683610248926804,-16.2750690858076,-14.297311031840866,-15.576099081471586,-14.823555415883147,-13.813444823852706,-14.898354051750186,-6.301899454376611,0.0003213944083333331,0.6323133333333332,7.350999999999986e-06,0.5758891666666662,0.8666666666666667,0.5474708333333335,8.0,0.0019279345,1.0,0.003712451000000001,0.0013090525833333324,0.5734,0.2792,0.9994,1.0,-0.9994,-0.0131,-0.1056,1.0,-1.0
NS_OBS_204,NS,XMMU J004245.2+41172,NS0044,49.26,-4.703334809738468,-4.8703101078007,-4.2105603154328195,-4.276544327964814,-4.929223537156565,-4.818442226137214,-5.109132061188558,-4.354283060630396,-4.969805214643249,-4.804377056413063,-4.7073009969560715,-4.986741334716483,-13.210278306019076,-4.327569618305033,-13.634886568372426,-4.829222133142316,-12.757210190521324,-12.847100403606253,-12.823041019413091,-12.901010360598825,-13.918292729902651,-13.72056121171298,-13.481617684454653,-13.315082860075627,-12.943857737940949,-13.068847361476704,-13.581367312645936,-13.054560959715426,-13.750068243365805,-4.723538195826756,0.001337725,0.3575,7.3510000000000004e-06,0.5665,0.75,0.44225,8.0,0.006248500000000001,1.0,0.012017,0.00500525,-0.0025,0.0169,0.1936,0.3629,-0.1999,0.0044,-0.193,0.1968,-0.3829
NS_OBS_307,NS,XMMU J004245.2+41172,NS0046,4.71,-5.771086594005313,-5.927382523454764,-5.380280734388274,-5.633577042774028,-6.782516055786092,-6.012094693875936,-7.10361187743307,-6.314706218613216,-6.099679677492556,-5.9586073148417755,-5.691222226335279,-6.541096681287968,-14.47695625416466,-4.4370460834720635,-14.637140697041321,-6.886390848926972,-13.885389015767824,-13.940436582098732,-14.138704606473306,-14.819874124835945,-15.368727523375041,-15.832978204209745,-14.19935164463601,-15.293657801577599,-14.209433374853926,-15.054580657396937,-14.490394295388446,-13.583376132615815,-14.811818062308571,-6.164309428507575,0.0002884011916666665,0.605498333333333,7.350999999999986e-06,0.5742216666666664,0.3166666666666666,0.4555883333333335,8.0,0.001962691583333333,1.0,0.003880288333333334,0.001339586583333333,0.2136,0.0169,0.9994,1.0,-0.9994,0.1968,-0.2267,0.9313,-1.0
NS_OBS_308,NS,XMMU J004245.2+41172,NS0046,4.71,-5.671416550285798,-6.067475502949457,-5.484788695672199,-5.852485134235812,-7.19825338078054,-5.963461457763504,-7.294430107506904,-6.993579871229388,-6.217993549595492,-5.876148359032914,-5.596193389452576,-6.556790981208739,-14.835825658083351,-4.39212461166064,-14.537152964168325,-7.8972233851165585,-13.860750782428394,-13.95546023960759,-14.136855653747332,-15.39211625564301,-15.387577770825981,-15.879339960834892,-14.603103550857474,-16.09108625997903,-14.232913416897283,-15.422208106041367,-14.83698422298951,-13.55577714860542,-14.94797344049412,-6.575118363368933,0.00029247109999999986,0.5822599999999997,7.350999999999986e-06,0.5697291666666664,0.31749999999999995,0.4557958333333335,8.0,0.001957258083333333,1.0,0.003870171833333335,0.001344929083333333,0.2836,0.2717,0.9994,1.0,-0.9994,-0.0656,-0.1943,0.9713,-1.0
NS_OBS_232,NS,XMMU J004245.2+41172,NS0044,49.26,-5.160145015398116,-5.648590248074561,-4.9299621333922445,-5.101988261202498,-6.22438955199364,-5.405607449624573,-6.867511910390691,-5.4148778136931845,-5.949620243738543,-5.604673606930648,-5.359121221298381,-6.025396207912968,-14.245452913004474,-4.3900088247796205,-14.147398030661767,-5.967647215159576,-13.699621935129294,-13.788879458741949,-13.871923987331286,-14.184820869860582,-15.012736045877766,-16.00082594441151,-14.482276405166266,-14.70672983938753,-14.034328028779893,-14.65403845818686,-14.770318157682324,-13.532403732246713,-14.392974121565215,-5.5101820916985496,0.000503,0.094,7.3510000000000004e-06,0.08800000000000001,0.0,0.484,8.0,0.001841,1.0,0.004485,0.0014119999999999998,-0.3186,-0.0331,0.436,0.7914,-0.6621,-0.2492,-0.679,0.1393,-0.9138
NS_OBS_224,NS,XMMU J004245.2+41172,NS0044,49.26,-4.776504059037605,-4.904133546521457,-4.372634143407267,-4.489589051989823,-5.6599526823386075,-4.9694002780340485,-5.317584138322641,-4.6501399178076674,-5.057942316158605,-5.233959139618611,-5.023145853423782,-5.324771746406936,-13.84589265682842,-4.221731505933429,-13.727926212499991,-5.166024628720094,-13.343518484209502,-13.604324214730065,-13.460547508450539,-13.62105730138656,-14.276052023568356,-14.288024145648244,-13.874518734299405,-14.095641555864013,-13.8153085691824,-14.241163775253042,-14.028353117935692,-13.346652393399193,-13.920818753952375,-4.937749032923459,0.0020399666666666666,0.4256666666666665,7.3510000000000004e-06,0.2866666666666667,0.0,0.313,8.0,0.00639,1.0,0.012479333333333334,0.0043289999999999995,-0.3385,-0.4903,-0.1574,0.17800000000000002,-0.1774,0.1593,-0.644,0.0244,-0.4678
NS_OBS_206,NS,XMMU J004245.2+41172,NS0044,49.26,-4.822752163744377,-4.817870785947002,-4.3365817877473205,-4.417482116395939,-5.415103655862549,-4.970210529168145,-5.0568023699310745,-4.516983579855868,-4.917573699139228,-5.1720494716973695,-5.0244303421063385,-5.195587940862287,-13.52528851460756,-4.323172922476817,-13.778846678045294,-5.005216682054353,-13.061280185217614,-13.268411234813259,-13.142185222028994,-13.241693818274696,-14.162032981631345,-13.708409174341998,-13.469544156415324,-13.674870365250573,-13.416008200801684,-13.658961368322474,-13.569280112136722,-13.257384830585217,-13.92959267825988,-4.867938927102163,0.0003594,0.52525,7.3510000000000004e-06,0.344,0.0,0.34,8.0,0.0040955,1.0,0.00540775,0.00372375,-0.2586,-0.4916,-0.2773,-0.0568,0.03,0.2717,-0.5041,0.0194,-0.1955
NS_OBS_240,NS,XMMU J004245.2+41172,NS0044,49.26,-5.916497380169733,-6.028631363208578,-5.450628847666823,-5.522589312092748,-6.2560984495148215,-6.029746130405212,-6.277283832511505,-5.608888386297197,-6.1354295931465685,-6.08767164203959,-5.966576244513051,-6.194567111867861,-14.55191233330766,-5.6821789352914776,-14.633203616713269,-6.0422969584511685,-14.093234110459273,-14.312560225454106,-14.166151950468853,-14.253833035622716,-14.911155437272994,-14.895512888687605,-14.64685345378602,-14.677449940221988,-14.437469231137738,-14.613501034449348,-14.753501419204197,-14.378408324140782,-14.746419710437815,-5.822861906267701,2.6037500000000006e-05,0.639,7.3510000000000004e-06,0.49200000000000005,0.0,0.38625,8.0,0.00051195,1.0,0.0006912999999999999,0.000500575,-0.0737,-0.1468,0.0637,0.2655,-0.1349,0.0718,-0.2867,0.14800000000000002,-0.3267
NS_OBS_281,NS,XMMU J004245.2+41172,NS0046,4.71,-6.740406121114051,-6.609064892896622,-6.0471107350890705,-6.230032198670558,-6.808828544271441,-6.28160254984719,-7.744727494896693,-6.574465779501737,-6.87942606879415,-6.417595701980972,-6.223734781731889,-6.99594443062726,-14.904159667664757,-6.318216233532119,-15.621965677542667,-6.958903525708256,-14.445753191833887,-14.455807889234967,-14.630413109263653,-14.957818405484236,-16.05147506472407,-16.125518182300535,-15.104301273040695,-15.293644992231288,-14.65462626944091,-15.066816520825384,-15.3658251282374,-14.693076624078332,-15.093694244382164,-6.559445106739438,0.0010439563916666672,0.6519729999999998,7.350999999999986e-06,0.524615833333333,0.8450000000000002,0.5511150000000001,8.0,0.002458498816666667,1.0,0.005842898749999999,0.0020153722499999995,0.9994,0.1455,0.5222,0.8176,0.2561,0.9313,0.3691,1.0,-0.1643
NS_OBS_222,NS,XMMU J004245.2+41172,NS0044,49.26,-4.590574131328556,-4.649751981665837,-4.086822166009531,-4.161717750085312,-4.987162775294828,-4.730487055782084,-4.90622821850127,-4.258612007520732,-4.7554754884299175,-4.79805693659835,-4.673050005834002,-4.938170692705301,-13.488009748919207,-4.240060334282884,-13.647431613820693,-4.747778246401314,-13.027843464140506,-13.209222398662305,-13.102702877940507,-13.199626645108651,-13.99481948749622,-13.829444941478794,-13.573163546196492,-13.626867225450845,-13.334137699796846,-13.523168371487738,-13.678815972697684,-13.232354436843648,-13.787279845582153,-4.616220527608737,0.0004248,0.27775,7.3510000000000004e-06,0.4912500000000001,0.0,0.257,8.0,0.00750275,1.0,0.00809225,0.006925000000000001,-0.0962,-0.2555,-0.04,0.1705,-0.0537,0.1793,-0.3292,0.153,-0.2705
NS_OBS_316,NS,XMMU J004245.2+41172,NS0046,4.71,-5.5457651042517355,-5.926648297613099,-5.173018663088007,-5.4185054577091005,-6.180456064458133,-5.866120586454085,-7.11316925721738,-6.038294215997496,-6.214267583323297,-5.560667306169737,-5.315154638355588,-6.540183593268827,-14.090979145788847,-4.165981347827168,-14.411616231621272,-6.5015240321989145,-13.462684726887991,-13.442252258358533,-13.698319050706425,-14.318035541005314,-15.361712635388992,-15.82243104654189,-14.517841304588725,-14.710723280960641,-13.68782264356022,-14.307593765166368,-14.799342750093496,-13.283844679890866,-14.798414806376563,-5.881735273910521,0.0005807043,0.6374924999999998,7.350999999999986e-06,0.6007149999999998,0.2808333333333333,0.4813983333333334,8.0,0.0022574260833333336,1.0,0.004744553000000002,0.0018511993333333336,0.9906,0.4241,0.9994,1.0,-0.9994,-0.0518,0.0244,1.0,-1.0
NS_OBS_203,NS,XMMU J004245.2+41172,NS0044,49.26,-4.447940465812116,-5.180061430644606,-4.223371446579851,-4.30609725893394,-5.106349183014037,-4.5579908408590475,-5.7281583934635005,-4.415216621003492,-5.372839047625225,-4.903785414653594,-4.772627557710363,-4.7055337738384075,-13.508579470253748,-4.306579099129628,-13.383314479104488,-4.8674969687690774,-13.0386263724052,-13.260269471435285,-13.122283199135024,-13.232992636050195,-13.640923773940735,-14.519705539996991,-13.971428747307463,-13.658241112321319,-13.391473966422806,-13.593971055036386,-14.164246032480614,-13.243713902218067,-13.493359694433494,-4.726730127495297,0.21298575,0.57975,7.3510000000000004e-06,0.6507499999999999,3.25,0.71225,8.0,0.0636965,1.0,1.1285875,0.003245925,-0.3923,0.248,0.5034,0.7139,-0.7458,-0.589,-0.5715,-0.1905,-0.8638
NS_OBS_179,NS,XMMU J004245.2+41172,NS0044,49.26,-5.0159680197288194,-5.875169850586142,-4.942333896090171,-5.083335535458604,-7.279509931549947,-5.17308335281508,-6.966576244513051,-5.308299791709839,-6.1424865852233115,-6.024246610963713,-5.748118545447472,-5.44189169836945,-14.118159031675072,-4.636207571582603,-13.728158393463499,-5.759823306506256,-13.596364810209453,-14.014393916947565,-13.737311655698305,-13.96217524941166,-14.154158092578244,-15.609241471261285,-14.518127589689335,-14.43291714392386,-14.290645224165607,-15.545917729268911,-14.785421046429503,-13.666242482049368,-13.885389015767824,-5.477999416815732,0.00017920000000000002,0.132,7.3510000000000004e-06,0.2545,0.0,0.448,8.0,0.0016705,1.0,0.0025015000000000003,0.00155,-0.787,-0.2567,0.2761,0.6902,-0.8420000000000001,-0.659,-0.945,-0.5465,-0.9625
NS_OBS_200,NS,XMMU J004245.2+41172,NS0044,49.26,-5.85078088734462,-5.8425432318657755,-5.399462705635531,-5.652669984683048,-6.795880017344076,-6.103216288153114,-7.398809467384666,-6.333950261519483,-6.120044414877252,-5.9722427953094455,-5.704872914747809,-6.562780752883258,-14.471649021787176,-4.818407918514174,-14.700274846024366,-6.877181444359803,-13.886725307535649,-13.83120797968582,-14.139841738681724,-14.821023052706833,-15.34923956423997,-16.05873709068105,-14.502379350218714,-15.252844649177275,-14.098487190870062,-14.922268820347607,-14.779891911959947,-13.817191750427456,-14.846676411472021,-6.091568601033994,0.00012292860833333345,0.6150766666666666,7.3510000000000004e-06,0.6125116666666665,0.7441666666666668,0.5149483333333332,8.0,0.0009698645833333326,1.0,0.001649303750000001,0.0009005202499999989,0.6109,-0.2829,0.2349,0.6802,-0.0987,0.6702,-0.1018,1.0,-0.539
NS_OBS_155,NS,XMMU J004245.2+41172,NS0044,49.26,-4.616184634019569,-4.815876645760329,-4.073657553374345,-4.122110574628516,-4.751046384504292,-4.700928739972589,-5.007623240201197,-4.176721443048328,-4.898596649444669,-4.6611452537476765,-4.586867949565128,-4.813326132500255,-13.019178833355666,-4.3986789375589375,-13.181312336558484,-4.654355777447718,-12.600326278518963,-12.771599641296994,-12.648783654660658,-12.703334809738466,-13.37830453767072,-13.620331965966347,-13.428524096318053,-13.119506532134624,-12.846185135655473,-12.935916564036406,-13.511167365617599,-12.93956659329726,-13.266000713461613,-4.505539280609174,0.0005608025,0.17525,7.3510000000000004e-06,0.19375,0.25,0.23575,8.0,0.0095665,1.0,0.011932,0.00902625,0.04,0.1355,0.2698,0.3954,-0.2336,-0.0856,-0.1006,0.183,-0.3704
NS_OBS_226,NS,XMMU J004245.2+41172,NS0044,49.26,-5.522011023749111,-5.605723473232177,-5.0552706396967055,-5.227458267359056,-6.348721986001856,-5.800793520838343,-6.470954829234231,-5.540456741719587,-5.851089006890644,-5.7288556820509235,-5.493359694433497,-6.800793520838343,-14.2010732614228,-4.681932489148835,-14.445995678988096,-6.116304503869784,-13.655804284128564,-13.736363931411894,-13.827981190575445,-14.140921775253029,-15.724688645458189,-15.011753276624622,-14.146423456380358,-14.65952415704167,-13.971835580575528,-14.591760034688152,-14.392009141452824,-13.658055306048892,-14.724688645458189,-5.666310958296095,0.00017209999999999998,0.7070000000000001,7.3510000000000004e-06,0.43700000000000006,1.0,0.515,8.0,0.001261,1.0,0.0019809999999999997,0.001143,0.0412,-0.2567,0.1986,0.594,-0.1761,0.3167,-0.4403,0.5041,-0.6102
