obs_id,class,src_n,src_id,significance,photflux_aper_hilim_s,photflux_aper_hilim_m,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_s,flux_aper,photflux_aper_hilim,flux_aper_hilim_s,photflux_aper_lolim,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_b,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_lolim,flux_aper_h,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim,flux_aper_s,photflux_aper,var_sigma,kp_prob,var_inter_sigma,ks_prob,var_index,var_prob,var_inter_index,var_mean,var_inter_prob,var_max,var_min,hard_hs,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_ms,hard_ms_hilim,hard_hs_lolim,hard_hs_hilim,hard_ms_lolim
NS_OBS_307,NS,XMMU J004245.2+41172,NS0046,4.71,-0.6795370405112365,-0.6356981033297434,-0.6511830401895199,-0.749634129392875,-0.8069430442048603,-0.9755217351077075,-0.9320290643586002,-0.8059972894445634,-0.6906041232520755,-0.728357862886206,-0.5950800195157353,-0.8183065438486063,-0.624931371782024,0.4676914448559396,-0.7348350540339295,-0.9089722044863391,-0.5255782084696451,-0.5882311846797049,-0.6599851366832457,-0.7403563634079179,-0.7428817978233067,-0.9563911193124744,0.01745813507066217,-0.792909645501011,-0.6846727359657941,-0.7492133110882448,-0.1938739494270882,0.04006110002446433,-0.8543790931068399,-0.9393871916131709,-0.12712275676961746,0.6200474289299879,0.29696127447670423,0.5659361515927034,-0.2539886225228574,0.1713356144642682,,-0.29614082051039436,,-0.1259459506280843,-0.5790275235708994,0.35147206957007865,0.37137682656702564,1.4007572735407199,1.3217598710446996,-1.4050968466880214,0.12187199994396268,0.2775625275220562,1.2693390718828947,-1.3557865670379246
NS_OBS_308,NS,XMMU J004245.2+41172,NS0046,4.71,-0.5105400159462805,-0.8727239526386454,-0.8153189612930806,-1.0664368320367519,-1.308300745127879,-0.8811248567744906,-1.1388977733875312,-1.4833912664666689,-0.8926366148774711,-0.5741850050173418,-0.40816520548091717,-0.8404031450859147,-1.1848533424640824,0.5379375433846892,-0.569521732656142,-1.9116938478618966,-0.4844277969617424,-0.6178149491784413,-0.6570945274891292,-1.3408070750891912,-0.7675021360926295,-1.006267678666412,-0.7177224100149722,-1.635369438604364,-0.727308927839349,-1.1709008445007014,-0.7856227151241516,0.09603746623790145,-1.100598473879857,-1.5127653037761282,-0.126919829773689,0.4993464365762047,0.29696127447670423,0.5434111968529688,-0.25239580923063426,0.1733884323447235,,-0.2970063818805853,,-0.12604081663806305,-0.5766686868384034,0.4772422850207836,1.043452819611073,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-0.5239983149677631,0.3616087334848447,1.3583214196789233,-1.3557865670379246
NS_OBS_232,NS,XMMU J004245.2+41172,NS0044,49.26,0.3563540368337845,-0.16400440325209717,0.056068899820518,0.019678514888369192,-0.13387136181665066,0.20166710081287031,-0.676069791678356,0.09186984606329208,-0.4343629847079567,-0.06661080691732112,0.0581385153366764,-0.09223225091519496,-0.26373087492589936,0.541246112042766,0.07487414201768616,0.002399455318733284,-0.21531278855971717,-0.28979318828304707,-0.24290659288327962,-0.07399826361601546,-0.277920761115973,-1.1369638237569104,-0.49771164235885684,-0.1728374567250464,-0.36670801002910763,-0.2897708710982394,-0.6718007061221609,0.14344351978180614,-0.09695403135261518,-0.026402429925065536,-0.11642278813685032,-2.036698884803329,1.1383515521606997,-1.8719316358630458,-0.8592576735676309,0.45241502336480577,,-0.31552639769098056,,-0.12027535476941091,-0.5470553331808441,-0.6047409113279955,0.23949378240610586,0.34228628150522217,0.767509763726478,-0.7331066821262696,-0.9759106237245955,-0.8957121316436605,-0.4925114144784667,-1.1081959081225365
NS_OBS_224,NS,XMMU J004245.2+41172,NS0044,49.26,1.0068421645267223,1.0955553733747698,0.9313854007754631,0.9059396086653313,0.5468102952614384,1.0483431313676606,1.004228559122516,0.8549409163236888,1.0882641614952528,0.6265111022578657,0.7189776402443607,0.8942035519659309,0.35967854254289394,0.8043903199940612,0.7684020128094259,0.7975898438983947,0.3794459079285506,0.07362290214869265,0.40022971633190096,0.5175559364090285,0.6842634157266696,0.7056898372825219,0.6089372894799716,0.47275940338342787,0.030998079516976463,0.18381756006160435,0.594989992324823,0.5201851043288712,0.7568778465469275,0.7725592253049942,-0.03978911411664133,-0.31400667520691405,1.1383515521606997,-0.8758364383203425,-0.8592576735676309,-1.2393047720945314,,0.409133337838418,,-0.04530965459904639,0.7408673151468644,-0.6404955868632674,-0.9664447734013448,-0.7725463181998975,-0.8622937637375544,0.23254298512271115,0.02956964929918479,-0.8049214770542285,-0.7481132085225582,0.172841607843391
NS_OBS_206,NS,XMMU J004245.2+41172,NS0044,49.26,0.9284255029547896,1.2415049003435017,0.9880077530967564,1.0102924077006208,0.8420855510708978,1.0467704377976128,1.2869457174599086,0.9878070262150779,1.3279572840207559,0.7422631189976227,0.7164511443815704,1.0760863407394685,0.8598975669593845,0.645760972956711,0.6842133724280152,0.9571074719679743,0.8508361243780149,0.7350843661143562,0.8979498252684476,0.9156200794652939,0.8331838683063677,1.329246894288121,1.3463441631736763,0.9172918331623526,0.7560669311836349,0.851633572795739,1.3787862394536947,0.701237920808428,0.7410113399224212,0.8699952430956485,-0.12358273234902278,0.20323382491060343,1.1383515521606997,-0.5883727235932539,-0.8592576735676309,-0.972191120179899,,0.04361745233122852,,-0.11162240061452572,0.4736355075019056,-0.4969378695131055,-0.9698737325495286,-0.9978048768528192,-1.4861572594150159,0.6457382419567086,0.306230561631799,-0.442018260566756,-0.7592360019970616,0.9549638401248307
NS_OBS_240,NS,XMMU J004245.2+41172,NS0044,49.26,-0.9260904610213411,-0.807002849083243,-0.7616689039363266,-0.5890132368285711,-0.1721106513974832,-1.0097830888578172,-0.03619528673063623,-0.10171786035911705,-0.7516505957121602,-0.9696684152431019,-1.136681356433774,-0.3304143950386821,-0.7418807552905103,-1.4793891262674568,-0.7283257372721605,-0.07165130046033304,-0.8727179996479395,-1.3209967061878178,-0.7028956685714163,-0.14641237263678294,-0.14524616615576563,0.052145826988988356,-0.7973853837045867,-0.141904101471413,-1.0987512331258076,-0.2432723675457995,-0.6430887227521876,-1.5724262686233235,-0.7361146373374196,-0.46281884294594905,-0.14020429852193605,0.7940566555887713,1.1383515521606997,0.15368477256272012,-0.8592576735676309,-0.5146353275483535,,-0.5272452417238114,,-0.15585022572837917,-0.9494704513680506,-0.16472482898688623,-0.06040826001582582,-0.35716126967478456,-0.6298063026141393,0.3172141443100057,-0.1858025022052969,0.12192140536874423,-0.4731577538328305,0.5781205170424771
NS_OBS_281,NS,XMMU J004245.2+41172,NS0046,4.71,-2.3230811769528423,-1.7890488505167674,-1.698478911622315,-1.612821068405052,-0.8386745437346514,-1.498635192561993,-1.6270714618887931,-1.065190677406663,-2.022097239575021,-1.5865248221901718,-1.6424935050245797,-1.458703974226242,-1.29147071605912,-2.4739945325135215,-2.3630816781401602,-0.9809030415187282,-1.4614901353406993,-1.6030721693557368,-1.4287106422218812,-0.8851005844788301,-1.634619450833434,-1.27110929745697,-1.6303393138921447,-0.7928961128020847,-1.493075448333363,-0.7632484738252475,-1.6885368739301778,-2.210637732727589,-1.3641156891173252,-1.4908896785522068,-0.08945052082799616,0.8614390255438283,0.29696127447670423,0.31721736457875765,0.7558550047465813,1.1163903103370494,,-0.21715828839764503,,-0.10754185638878137,-0.2806525953860385,1.7633325738724208,0.7105800161489113,0.5042319675426021,0.8371231520857176,1.0961888088331158,1.929767374573012,1.8230788705044438,1.4221662542225735,1.044579020613927
NS_OBS_222,NS,XMMU J004245.2+41172,NS0044,49.26,1.3220984179385433,1.5259481501999275,1.3802699794838524,1.3804333282400976,1.358160108521977,1.5120725513260136,1.4501852586052058,1.24561545088892,1.604755809971526,1.4415140056022413,1.407590722264697,1.438513866200626,0.9180613438678953,0.7757285546904374,0.9014866330752841,1.2124802286059078,0.9066816394700364,0.851635784343357,0.959675593171659,0.9597609469514857,1.051581679768352,1.1990350976912407,1.1576665166117448,0.9680057433544474,0.9047313323453009,1.0073951028476187,1.191770676897814,0.7520046622948853,0.9983656802718115,1.2213260162370125,-0.12032186639166847,-1.0822927737078274,1.1383515521606997,0.14992434606192984,-0.8592576735676309,-1.7933182723619168,,0.5863953999862171,,-0.08644889161556683,1.887061074165971,-0.20515096966746996,-0.34712199802166543,-0.5519845601861106,-0.8822212604052758,0.4789858649219662,0.07879756964306629,0.011675610510148312,-0.46203496035832703,0.7395427331798876
NS_OBS_316,NS,XMMU J004245.2+41172,NS0046,4.71,-0.2974898383844231,-0.6344558533302581,-0.3256657249078772,-0.43838359975054825,-0.08088984926031208,-0.6921866918413168,-0.9423903533031333,-0.5301877554805602,-0.886274163574814,0.015667425762133962,0.1446175878380315,-0.8170209725293772,-0.022714908634015648,0.8915698121479637,-0.3619673295712317,-0.5271935486419086,0.18041621872504313,0.3927661325050895,0.028503280880588247,-0.21377972986777147,-0.7337196414331888,-0.9450443547864998,-0.5624707722612119,-0.17705641069641376,0.2624931669605247,0.10761895548390692,-0.7213557144083244,0.6475719520130714,-0.830141039348699,-0.5449901336144637,-0.11254842565045817,0.7862266299426397,0.29696127447670423,0.6987711286072908,-0.3224795940884501,0.42667647949821735,,-0.2491893531941952,,-0.11784143419529773,-0.35313871729793994,1.7475214610729037,1.4454323382135565,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-0.49003104993048474,0.9289206237336667,1.4221662542225735,-1.3557865670379246
NS_OBS_203,NS,XMMU J004245.2+41172,NS0044,49.26,1.5639430502425626,0.6287079887435157,1.1658112754091676,1.1714880201694464,1.2144274683117817,1.8468868782070507,0.5591192732401333,1.089352173417059,0.5505472384319602,1.2438343059261172,1.2117289165058136,1.766052224408919,0.8859676663900954,0.6717096185110822,1.3381610082026765,1.0937221260146088,0.8886721861853315,0.751116681163899,0.9290641796544066,0.9247501850235849,1.5138054358477373,0.4564440869571248,0.4324765592897832,0.9348601514668274,0.8006173763028157,0.9261807944636732,0.36297383130847205,0.728965350646752,1.5298822356730397,1.0670845176186254,10.478038465686199,0.4863093789498134,1.1383515521606997,0.9496417152300224,5.352714166102415,2.7105146918653547,,9.538109625839184,,10.420832635359913,0.26266477063622606,-0.7371589810239519,0.9809402566787969,0.4689120267363058,0.5615922981600245,-0.899859059161012,-1.8122929903671428,-0.6168551211189764,-1.2261708720567204,-0.964581836825908
NS_OBS_179,NS,XMMU J004245.2+41172,NS0044,49.26,0.6008154855253637,-0.547358536450578,0.03663831634006972,0.04667264693657826,-1.4062919406002337,0.6529952588923225,-0.7834668202682009,0.19821557018475294,-0.7637010988974894,-0.8510831359914988,-0.7069909431361939,0.7293059210736264,-0.06512202136680441,0.1562520161641194,0.7680181396568372,0.20855579057395726,-0.04285427162643579,-0.7338639226353021,-0.03245684044037882,0.1596226357447616,0.8434692734622059,-0.7156923353818634,-0.5629920607878385,0.11643763038661911,-0.8321411256418139,-1.3128021254593578,-0.6975865558047012,-0.12800875069599196,0.8209479428809996,0.018515875892435314,-0.13256756484925594,-1.8393251040053478,1.1383515521606997,-1.0371169526875756,-0.8592576735676309,0.09626348747862973,,-0.3426871989457097,,-0.13887533804355318,-0.4861251564687344,-1.44632332442957,-0.35028719108152745,0.041878912626137896,0.49862140869002536,-1.091514718309665,-1.9845907115707282,-1.5857211065233432,-2.018113767441373,-1.2480760135654532
NS_OBS_200,NS,XMMU J004245.2+41172,NS0044,49.26,-0.8146638845111331,-0.49215696931876163,-0.6813094581252498,-0.7772653400886944,-0.8230592903033401,-1.152388313112637,-1.2520568956518128,-0.8251993879617537,-0.7253789012387794,-0.7538520129332751,-0.6219299312875133,-0.8488363722360609,-0.6166508218682675,-0.12866437251201454,-0.8392170173094045,-0.8998366959312707,-0.5278100631397035,-0.37314419614814426,-0.6617629024262014,-0.7415619274875364,-0.7174285433059359,-1.1992653613694977,-0.5343165323265562,-0.7497917462527209,-0.48321130845897303,-0.5974448498040423,-0.6881464127504023,-0.434164641188193,-0.917415906343096,-0.8378606794207111,-0.1353732753302771,0.669797741133761,1.1383515521606997,0.7579184592130565,0.5631245963875874,0.7585899247476942,,-0.4542990423715609,,-0.14686668465120972,-0.7728854168921898,1.0653078781210084,-0.41939390622184947,-0.03552436190680943,0.4720514131330636,0.38933404931188953,1.2870968744836384,0.6015554634712006,1.4221662542225735,-0.03166482968300833
NS_OBS_155,NS,XMMU J004245.2+41172,NS0044,49.26,1.2786741493130191,1.2448788222423148,1.4009457805836119,1.4377526358317674,1.6429042575794743,1.5694451007231622,1.3402614990518953,1.327327526375682,1.360362449749379,1.6974966967928995,1.577104561948101,1.6142872665704686,1.649549532307857,0.527688194815388,1.6721384287341072,1.3051530782061729,1.620714495343352,1.7133785780372506,1.6693222281379978,1.4805174059863144,1.8568128393222452,1.42400145992713,1.4210364424596975,1.5040174447386807,1.7907791133292,1.6810030368832345,1.478004777805275,1.345838100041098,1.9410315288856235,1.3758070877791133,-0.1135407360802758,-1.6146825771760667,1.1383515521606997,-1.3417114992515984,-0.38141368590070435,-2.0035466095169516,,0.9151526057894259,,-0.05044219346740058,2.81481131921177,0.03956193525233027,0.6842034073167275,0.03004297501551726,-0.28466206032920655,0.12057782873857102,-0.5732262353116445,0.6046682859142668,-0.39529819951130574,0.4526018187292236
NS_OBS_226,NS,XMMU J004245.2+41172,NS0044,49.26,-0.2572132540024904,-0.09147733051227842,-0.14073550485556507,-0.16190105481008815,-0.2838098434416889,-0.5653871704082989,-0.2461567199379062,-0.03343536965417968,-0.26611127483243185,-0.29879305115720534,-0.2058988028653652,-1.1839435926563284,-0.1944880202816966,0.0847495267074031,-0.4188081086152117,-0.1450650113447111,-0.1421291984398851,-0.18638248472145788,-0.1742074582146271,-0.02793517042486387,-1.20780318727582,-0.07290704051000978,0.11383359161362641,-0.12296603695891649,-0.25323121099401497,-0.21833432606651182,-0.025896496050739338,-0.11140348863692835,-0.6968168186678548,-0.24431608074197086,-0.1329215732330054,1.147251842279896,1.1383515521606997,-0.12207983749524301,1.0521182771000757,0.75910106815568,,-0.4079209122231967,,-0.14375625122439062,-0.6658250254674926,0.04171799608862807,-0.35028719108152745,-0.10372190718705182,0.24301805143205338,0.2351329264625578,0.4169933824055324,-0.2765198673437344,0.3190075974213119,-0.23617126720940734
NS_OBS_310,NS,XMMU J004245.2+41172,NS0046,4.71,-2.216948914946221,-1.7687231034107571,-2.771761755142514,-1.9226916167366666,-1.1191331613432332,-1.6708597906700045,-1.2834666175365357,-1.2669324317778443,-1.6595897544924172,-1.7173093323998105,-1.7607379266413985,-0.9416164860102608,-1.1532848067921027,-3.1186843797623665,-2.171024500475924,-0.9972504675580839,-1.6277643474888666,-1.71987117089571,-1.7182157680540284,-1.8285916566463563,-0.7655754363825499,-1.0986343478511533,-1.7836738515363773,-1.3880485301373737,-1.7049318363209973,-1.2715819510879347,-1.8376698492829384,-1.9109319261680944,-1.4936608721908162,-1.6315907619260355,-0.13743522873963857,0.6161821923893631,0.29696127447670423,0.8773245353681525,-0.37344961943958893,0.2533164217062125,,-0.5423207210020612,,-0.15713668628064184,-1.0249569797535891,1.125715312601983,-0.2317559863114591,-0.05805961137338,0.3665127337812562,0.3763703967746725,1.1851680040156138,0.7868254672450979,1.3848893241721225,0.22263547864335798
NS_OBS_288,NS,XMMU J004245.2+41172,NS0046,4.71,-0.7142487285232004,-0.9480372929813783,-0.8292051958589609,-0.9670853929730759,-1.2937878103717269,-1.001334994395387,-1.1055506266229564,-1.5743711646393206,-0.8709651285343301,-0.6323903826888512,-0.47437938109366845,-0.8238043523835809,-0.42636948770316396,-0.05336220996155816,-0.7401480663714218,-1.5478857825317645,-0.2016400705234173,-0.08747004852442919,-0.38089873423861664,-0.9101758833200638,-0.7393870461117839,-1.0858000305462572,-0.8310565471059009,-0.7706853360998408,-0.20173501893343115,-0.44444041260447925,-0.7468088377606843,-0.3016981633930609,-1.008185077877924,-1.0438099902315845,-0.12537290911785012,0.8552987964771622,0.29696127447670423,0.44507604385730054,0.794082523759935,1.0926303861142719,,-0.29538493780098846,,-0.12719451572664997,-0.5748634095917975,1.7633325738724208,1.069829428443257,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-0.3455471037211925,0.6565486599653708,1.4221662542225735,-1.3557865670379246
NS_OBS_209,NS,XMMU J004245.2+41172,NS0044,49.26,-0.07709486322433211,-0.15619433114485423,-0.040422625897839855,0.10779309146215679,0.4416584975371341,0.034746331787343064,0.4477208722142646,0.40849409307880824,-0.05500646680839091,-0.11681868573991622,-0.2982388194229883,0.5211601160025869,0.10746432709132021,-0.8180211680299788,-0.035525799669682216,0.46459103792011347,0.012003803517348467,-0.1593187367294266,0.16082687878538487,0.4659955017060989,0.5350453912577834,0.5134288626971044,-0.12940343927113962,0.4784199829487697,0.03357104378766051,0.541205583883341,0.02292901944017379,-0.6655076409364675,0.08763431662905656,0.17856111592831125,-0.12278110280117319,0.7680864212732473,1.1383515521606997,0.25521628808406077,3.4413382154347087,2.158974466152735,,-0.36913512873055654,,-0.1300254594375679,-0.6281741499665856,-0.3084622180734062,0.23949378240610586,-0.2515771913070264,-0.6298063026141393,0.05343858015946925,-0.6869427313060109,0.09935344265651404,-0.8204113661068312,0.38079478308090936
NS_OBS_315,NS,XMMU J004245.2+41172,NS0046,4.71,-0.4610958599733897,-0.42477837776152133,-0.7937938280813936,-0.9143431829123091,-1.1463519435684435,-0.7712939415370453,-0.9523170734706637,-1.492361726681813,-0.6645376879621632,-0.9646901111271519,-0.9316355149431056,-0.8345341660392095,-2.0618859662917504,0.7044242695917801,-0.521682884887072,-1.7175805520082421,-1.4031662971322938,-0.7143743322573708,-1.5358908791378452,-1.9043909709116789,-0.7303082792598523,-1.0260154486334168,-0.5146977592546358,-2.2028075385253327,-0.8891515945012173,-1.2763332557043536,-0.7201107547858565,0.222396842637047,-1.009640238663439,-1.3330529999863243,-0.1337312585490993,-1.2773855022584284,0.29696127447670423,-1.2902229039524427,-0.7095332240986607,-0.377187216291541,,-0.46372486258764406,,-0.14524792971664036,-0.7837138793299336,-1.8279460924542805,-2.3108605255777612,-2.3544287734606164,-0.56683541314414,-1.4050968466880214,0.12482567516459558,-1.7283921351638794,-0.5314411916392291,-1.3557865670379246
NS_OBS_219,NS,XMMU J004245.2+41172,NS0044,49.26,-0.6106978898257497,0.24971551794929436,-0.14493153041741846,-0.18360012227256084,-0.8844602451989921,-1.0417772764286264,0.24885600997632645,-0.09076405060683747,0.14596170137634337,-0.5608633541593201,-0.42312813968099694,-0.2775246198512214,-0.5799639946351436,0.05603254662601498,-0.6674188111547851,-0.16719052068855375,-0.5407782286074989,-0.8156196918170958,-0.5867970008027447,-0.3671490364514592,-0.16905752242073108,0.2536730316877793,0.2024080617428606,-0.3910637437251912,-0.8909509311717796,-0.8551902132423294,0.1251231757464718,-0.3053972197612282,-0.8490155612368052,-0.31907992524447615,-0.13585834700805385,-0.4265443572408502,1.1383515521606997,-1.6563338498177294,-0.8592576735676309,-0.5566809949793602,,-0.4233730982742742,,-0.14747906108566336,-0.7117434195114012,1.123521520701049,-1.4277716618762424,-1.0049440138243046,-0.8986946576505921,2.57703757645467,2.0988652809542447,0.6241234261834308,1.4221662542225735,1.959687882916045
NS_OBS_189,NS,XMMU J004245.2+41172,NS0044,49.26,0.15059165191887725,0.7957353697774203,0.8901046252305113,0.9261788831491233,1.420863381964645,-0.0341442103587935,0.9272442991664409,0.9299618356234944,0.8314977640872226,1.4145486657112936,1.3212917485357698,-0.26323104551197485,1.399083833740074,0.5880607445007765,0.16040918869632084,0.8975076608417226,1.4331193845818075,1.7929547818140708,1.4494640935799201,1.2859753352084136,-0.21032560476697706,1.011561486338724,0.9329265118598252,1.3151867256469176,1.8238347140753384,1.6612757678969312,0.9445413491931789,1.2262267517190761,-0.003373670327957301,0.7757545810486077,-0.13433478134897806,-0.12355829022640515,1.1383515521606997,0.1703977792328998,-0.8592576735676309,-2.317652477972121,,0.22376020552119577,,-0.1106291824504456,1.0667113036507554,1.159455867972679,1.010482058570843,0.3398439451728718,0.24301805143205338,1.1384247752983077,1.1241524581453906,2.014258048882762,1.0802515828163346,1.3855188258721234
NS_OBS_198,NS,XMMU J004245.2+41172,NS0044,49.26,0.9429692502175674,-0.23938951209959114,0.6938239947007053,0.689672137099145,0.9654248257528977,1.022820999997486,-0.3251031040256537,0.6979911230797239,-0.19443568396411393,0.9644676089907722,0.9626031051573746,0.9520825234833593,0.34768372675326836,0.48067880956780107,0.4560378245440138,0.6747256710075519,0.3570256229669812,0.4325495351659001,0.38214938372541907,0.4971086653341171,0.5200801957789205,-0.8876060750937464,-0.577463836025692,0.4896923938199191,0.4659602537644847,0.6493070157566468,-0.7076068534969168,0.26126407077891556,0.4530288434121363,0.583111843811635,-0.017005766102777837,-1.3718608863259183,1.1383515521606997,-1.9187280545395489,-0.8592576735676309,-1.951607843866884,,0.05983959267007434,,-0.035475935183795305,0.1545247450477228,-0.24108531693909993,1.9626776374126838,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-2.009204671742669,-0.18261639031123617,-0.35903789278442416,-1.3557865670379246
NS_OBS_160,NS,XMMU J004245.2+41172,NS0044,49.26,0.1447961803862169,0.17051517389485715,0.15278517708203349,0.17103520471711972,0.06289040121053095,0.026601693461213227,0.2653526988939373,0.32433374293752415,0.088210687878388,-0.09894165465331574,-0.053976695499211864,0.053986370727638,0.06313225508249129,-0.14541015863236104,0.012231956840495068,0.25341599269082893,0.07624520471874535,-0.020040905275714598,0.09742433225138959,0.2892559314792392,-0.06719602675331737,0.39524677840099565,0.3288245661171172,0.22944781655315818,-0.04581586656516634,0.11980874955418125,0.2658608785506839,-0.20123992078388409,-0.11244033466803292,0.06345520627758047,-0.1333603441875118,-2.5041631024827584,1.1383515521606997,-0.9192902556628094,-0.8592576735676309,-1.4470598346948012,,-0.21468893614116547,,-0.13449142466787306,-0.13467283282497156,-0.3869787668619177,-0.5349234529068152,-0.3782029365381101,-0.24826116641616888,0.10324514438728957,0.007909364347876912,-0.5748320181375822,-0.33412283540153626,-0.10347186533132241
NS_OBS_186,NS,XMMU J004245.2+41172,NS0044,49.26,-1.859056553387928,-2.044783551200221,-2.45347508756543,-2.4635381521088626,-1.1687728528667232,-2.320200943301058,-1.3861743961349036,-2.606202444888634,-1.6938777481089013,-1.8697385269493874,-2.1389903967663577,-1.945644000128466,-2.7744597840961926,-2.752331799092673,-1.8176852341899996,-1.5927730518115901,-3.323866947845762,-2.1408046439567623,-2.1097132925066884,-1.9958373370233238,-1.9765559527860053,-1.377724735722829,-2.131883932095694,-2.1881340407935608,-1.9658390817680855,-1.3300568319996944,-2.1726345704600076,-3.656580322133276,-2.195828619260811,-1.7676097664214427,-0.13653765502523968,-0.930968546723656,1.1383515521606997,-0.8481095602545147,-0.7254613570208915,-0.1334212761738893,,-0.5361313505343169,,-0.15630119209875315,-1.011591526044919,0.4338192197777458,-0.2550570825538104,-0.05473051908036096,0.3472229170069016,0.43807475306523447,1.2747702032295294,0.21086252462325453,1.1275545989047027,0.2566748858220854
NS_OBS_234,NS,XMMU J004245.2+41172,NS0044,49.26,-0.2690666200584561,0.1043317129791624,-0.44238714851967614,-0.7421646060547485,-1.113744931548385,-0.7167926126587911,-0.9749587133072554,-1.3409081583120868,-0.14722062059895158,-0.9227665817929757,-0.6094655367725147,-0.807809593098606,-1.2866649521343767,0.8626372466706422,-0.2462185010083398,-1.8570928392133044,-1.0835497541802481,-0.3919016622596274,-1.237674033955368,-1.7304590212053046,-0.665176589097079,-0.9644108742558068,0.003316132346841863,-1.7485159401945958,-0.5273682831716557,-0.9959113720775752,-0.2070635536972494,0.41362289172570577,-0.8010375299417284,-1.380612249816967,-0.09438076484126807,-0.9547659381014468,1.1383515521606997,-0.9331286251857183,-0.6999763443453221,-0.42771621544538885,,-0.2538277834999694,,-0.11197720768140283,-0.34783300875794004,-1.8279460924542805,-2.3108605255777612,-2.3544287734606164,-1.3301913854956504,0.9218658340357447,1.8190045537992783,-1.7283921351638794,-0.3979676699451866,0.624938704285178
NS_OBS_255,NS,XMMU J004245.2+41172,NS0046,4.71,-2.4273361705710337,-2.4589780955003655,-2.2780319416931287,-2.303201843406133,-1.311549773960461,-1.4248591118217062,-1.4007687176023527,-2.5370961798910985,-1.7463906542464043,-1.777071135253499,-2.7911330363052835,-1.5358862865159044,-2.592794517552095,-2.9081731973788907,-1.952208931374629,-2.7561958542032716,-2.3253415101752526,-2.5244664744414385,-2.354706499784354,-2.0710402637216365,-1.7030862147819965,-1.364809357390666,-2.65302713766453,-2.3705965026284495,-1.9120705050137083,-1.3374937659744757,-2.747936540146304,-3.274447067623839,-2.4143994074672053,-2.6725206143827,-0.1307298109325633,-0.699694953399144,0.29696127447670423,-0.6411523986576814,-0.48972498977187434,0.05746605396288164,,-0.4744069561497392,,-0.1300133446765941,-0.8990343569934678,-0.052429993763042505,0.07147478414509403,1.0041594275721475,1.3217598710446996,-1.4050968466880214,-0.05977902612496015,-0.7950642059845187,0.6996295901188233,-1.3557865670379246
NS_OBS_194,NS,XMMU J004245.2+41172,NS0044,49.26,0.9323320079578781,1.3441376604019704,1.3712978042207864,1.3894885031257946,1.6813164986834324,1.0654518341302526,1.371497575398264,1.2750886927351,1.4362043138567502,1.8001351160523853,1.706660322542164,1.114925180705407,1.4822219854232574,0.49422334022775427,1.2276779316854283,1.2405731845369208,1.4999354116299464,1.701673935035209,1.5338797074541841,1.3695298468318569,1.3092857180838628,1.3456669383521365,1.3430735158740459,1.3914545043669262,1.7603138845358286,1.635111294871893,1.38043460785015,1.184810027595091,1.3549998120510511,1.2143725113761452,-0.0963677145940852,0.496697472676023,1.1383515521606997,0.7415647821862872,2.007806252433929,-0.66797834994379,,0.8418343724903699,,-0.06705652185961716,2.3697230011751045,0.6590700822152312,0.6876323664649113,0.07005971646094883,-0.1751936786345242,0.782606680454759,0.4169933824055324,1.3888401396967034,0.44402779607473186,1.1953737954753871
NS_OBS_211,NS,XMMU J004245.2+41172,NS0044,49.26,0.8548554332435204,1.0107016287185797,0.9878596829528424,1.0981911865214309,1.3751692889902922,1.18175851576584,1.3261566153736346,1.1268046453910114,1.2105657443553015,1.187951714611935,0.966657981481221,1.4390439570046405,1.1789836074222353,0.0310200248127215,0.9516633131291461,1.1625346091368631,1.1003889666213722,1.0385525275966045,1.2268390285424422,1.2184245429420346,1.4511669147805144,1.4226350348207772,1.1904217201660419,1.2568286206276966,1.2379316336127295,1.3891285058277587,1.3484712679656752,0.6339407316772752,1.243905181845421,1.0277434048486158,-0.13524922323046037,0.3203595816736164,1.1383515521606997,0.8335698839056257,-0.47698248343408967,-1.4490384543386134,,0.32227293612490726,,-0.10614049276364049,1.3553349015979006,-0.09968366042523594,0.34157125858665777,-0.35941573398156945,-1.0214480371237553,0.3869433342289542,-0.4747703946238815,0.6176383794270428,-0.7565665315631809,1.077035800726965
