index_compiled,class,B_B_FLUX_AP,B_M_FLUX_AP,B_B_FLUX_AP90,B_B_FLUX_AP90_AVG,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BB_AP90,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_POSITION_ANGLE,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_POSITION_ANGLE,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_PHOT_NSRCS,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB,B_U_FLUX_AP,B_U_FLUX_AP90,B_U_FLUX_AP90_AVG,B_U_FLUX_AP_AVG,B_U_FLUX_BB_AP,B_U_FLUX_BB_AP90,B_U_FLUX_BREMS_AP,B_U_FLUX_BREMS_AP90,B_U_FLUX_PLAW_AP,B_U_FLUX_PLAW_AP90,B_U_KP_INTRA_PROB,B_U_KS_INTRA_PROB,B_U_PHOTFLUX_AP,B_U_PHOTFLUX_AP90,B_U_PHOTFLUX_AP90_AVG,B_U_PHOTFLUX_AP_AVG,B_U_VAR_INTER_INDEX,B_U_VAR_INTER_PROB,B_U_VAR_INTER_SIGMA,B_U_VAR_INTRA_INDEX,B_U_VAR_INTRA_PROB,B_VAR_INTER_HARD_PROB_HM,B_VAR_INTER_HARD_PROB_HS,B_VAR_INTER_HARD_PROB_MS,B_VAR_INTER_HARD_SIGMA_HM,B_VAR_INTER_HARD_SIGMA_HS,B_VAR_INTER_HARD_SIGMA_MS
87,0.0,1.48e-12,0.2897435897435897,0.08034682080924854,0.00361038961038961,0.15982721382289417,0.2648221343873518,0.03482558139534884,0.26285714285714284,0.03112994350282486,0.2620967741935484,0.030523560209424084,0.0852,0.211,0.27089201877934277,0.032,0.015849056603773583,0.27089201877934277,0.0,0.0,0.0,0.0,0.017,0.27243589743589747,0.0,0.19961389961389964,0.0,0.06905109489051094,0.0,0.046236559139784944,0.10808823529411765,0.0,0.09419496166484119,0.0,0.3028391167192429,0.0,0.032526881720430105,0.2959427207637232,0.29638009049773756,0.29933481152993346,0.32682926829268294,0.18269230769230768,0.10363636363636362,0.10296377607025248,0.3022113022113022,0.3039087947882736,0.14014598540145984,0.3023952095808383,0.13959731543624163,0.30193905817174516,0.13999999999999999,0.603,0.856,0.30586080586080583,0.1298449612403101,0.0768348623853211,0.13577235772357724,0.0,0.0,0.0,0.0,0.0,0.0952,-0.05005005005005005,0.4364364364364364,0.6002522068095838,0.022654028436018957,0.007365177195685671,0.2897435897435897,0.283030303030303,0.02026785714285714,0.284375,0.020182648401826483,0.2842767295597484,0.020183486238532108,0.868,0.961,0.28771384136858474,0.019294377067254686,0.007056451612903226,0.28771384136858474,0.0,0.0,0.0,0.0,0.0,0.18507157464212678,0.25,0.3229527104959631,0.0,0.5559210526315789,0.0,0.10084033613445378,0.0,0.03172043010752688,0.23722627737226276,0.0,0.0,0.23722627737226276,0.23306010928961748,0.0,0.23469387755102042,0.0,0.23544303797468355,0.0,0.7825651302605211,0.46392785571142287,0.24386617100371746,0.0,0.0,0.24386617100371746,0.0,0.0,0.0,0.0,0.12093023255813953,0.18055555555555552,0.0,0.0,0.3704663212435233,0.003510466988727858,0.0,0.021779141104294478,0.0,0.031981132075471694,0.0,0.5005512679162073,0.35137895812053116,0.07985153764581124,0.0,0.0,0.3655339805825243,0.0,0.0,0.0,1.0,0.8171021377672208,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,3.56e-15,7.948717948717948e-05,0.0022080924855491326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0247,0.00026291079812206577,0.0010114285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011951219512195122,0.0022564102564102562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041758241758241754,0.0009379844961240312,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6716716716716717,0.0937937937937938,-0.7793190416141236,0.0006966824644549762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.097978227060653e-05,0.0007662624035281147,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075669099756691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007620817843866171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32065217391304346,0.3373056994818653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556034482758621,0.4519417475728156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,5.82e-15,0.0005897435897435897,0.003445086705202312,0.00015480519480519478,0.0006285097192224622,0.0008853754940711463,0.003941860465116279,0.0007657142857142858,0.003056497175141243,0.0007258064516129032,0.002853403141361256,0.789,0.94,0.0011220657276995306,0.004552380952380953,0.0022547169811320757,0.0011220657276995306,0.0,0.0,0.0,0.1,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013658536585365853,0.002512820512820513,0.0014254545454545453,0.0004302963776070252,0.0012506142506142506,0.001273615635179153,0.002854014598540146,0.0012604790419161677,0.0028255033557046984,0.0012548476454293629,0.00283125,0.957,0.948,0.001302197802197802,0.002736434108527132,0.0016192660550458714,0.0005780487804878049,0,0.0,0.0,0.0,0.1,0.551,0.33133133133133136,-0.0075075075075075074,-0.41740226986128626,0.004554502369668247,0.0014807395993836673,0.0005897435897435897,0.000576969696969697,0.004441964285714285,0.000575625,0.004397260273972603,0.0005754716981132076,0.004385321100917431,0.811,0.942,0.0006003110419906687,0.004410143329658214,0.0016129032258064514,0.0006003110419906687,0,0.0,0.0,0.0,0.16666666666666666,0.6022494887525562,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003041362530413625,0.02892561983471074,0.03106508875739645,0.003041362530413625,0.002978142076502732,0.026441176470588235,0.002933673469387755,0.025978260869565218,0.0029620253164556964,0.025851063829787236,0.9308617234468939,0.68436873747495,0.002717472118959108,0.027695852534562214,0.020033333333333334,0.002717472118959108,0.0,0.0,0.0,0.0,0.555813953488372,0.07171717171717171,0.023125,0.16086956521739132,0.14715025906735751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017709437963944856,0.021788413098236772,0.07456896551724138,0.08106796116504855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,3.56e-15,7.948717948717948e-05,0.0022080924855491326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0247,0.00026291079812206577,0.0010114285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011951219512195122,0.0022564102564102562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041758241758241754,0.0009379844961240312,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6716716716716717,0.0937937937937938,-0.7793190416141236,0.0006966824644549762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.097978227060653e-05,0.0007662624035281147,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075669099756691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007620817843866171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32065217391304346,0.3373056994818653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556034482758621,0.4519417475728156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,1.38e-15,0.00019807692307692308,0.0008381502890173411,3.558441558441558e-05,0.00014038876889848812,0.0003451910408432148,0.0014651162790697675,0.00033714285714285714,0.0012824858757062147,0.00033467741935483864,0.0012513089005235603,0.982,0.965,0.00038544600938967134,0.0014895238095238095,0.0006971698113207548,0.0003563380281690141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002672473867595819,0.0005282051282051282,0.00030945454545454543,8.507135016465423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003864468864468864,0.0008333333333333334,0.0005068807339449541,0.0001707317073170732,0,0.0,0.0,0.0,0.0,0.0,0.2502502502502503,-0.14514514514514515,-0.467843631778058,0.001184834123222749,0.0003543913713405239,0.00016858974358974357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022550544323483667,0.0011797133406835723,0.000407258064516129,0.00019284603421461897,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009781021897810219,0.009559228650137742,0.009792899408284024,0.0008880778588807786,0.0010081967213114754,0.009352941176470588,0.0010051020408163266,0.00921195652173913,0.0010050632911392406,0.009095744680851064,0.8767535070140281,0.5120240480961924,0.0010855018587360597,0.011566820276497696,0.007966666666666667,0.000962825278810409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,1.24e-12,0.02641025641025641,0.653179190751445,0.010961038961038961,0.04794816414686825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.998,0.07276995305164319,0.2438095238095238,0.09528301886792453,0.051643192488262914,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4250871080139373,0.7628205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.999,0.19780219780219777,0.40310077519379844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.7377377377377378,0.8818818818818819,0.5170239596469104,0.13033175355450236,0.07072419106317411,0.03282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.246,0.02534992223950233,0.11686879823594268,0.07338709677419354,0.031881804043545875,0.0,0.0,0.0,0.0,0.0,0.16155419222903886,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025304136253041364,0.1931129476584022,0.485207100591716,0.04330900243309002,0.0,0.0,0.0,0.0,0.0,0.0,0.8406813627254509,0.7254509018036072,0.0254275092936803,0.21152073732718896,0.35333333333333333,0.042750929368029746,0.0,0.0,0.0,0.0,0.09302325581395349,0.017727272727272723,0.00221875,0.03918478260869565,0.04652849740932642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823966065747614,0.006586901763224181,0.07025862068965517,0.07961165048543689,0.0,0.0,0.0,0.0,0.5760095011876485,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,8.21e-16,0.0001282051282051282,0.0004144508670520231,0.0,0.0,0.00017786561264822136,0.000744186046511628,0.00016142857142857143,0.0006101694915254238,0.00015591397849462363,0.000575916230366492,0.933,0.924,0.00021690140845070422,0.0008361904761904763,0.00044339622641509434,0.00023098591549295777,0.0,0.151,0.0002215496368038741,0.2,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2248062015503877e-05,0.00011674311926605504,3.788617886178862e-05,0,0.75,0.975,0.00025485436893203883,0.0,0.0,0.0,0.0,0.0,0.000919431279620853,0.0,0.0,0.00013454545454545455,0.0009732142857142857,0.000135,0.0009680365296803652,0.00013459119496855344,0.000963302752293578,0.508,0.682,0.00013732503888024884,0.000955898566703418,0.00029919354838709675,0.00011321928460342147,0,0.625,0.852,0.00032705882352941174,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014574209245742091,0.01578512396694215,0.0,0.0,0.0011639344262295082,0.011911764705882354,0.0012346938775510204,0.0125,0.0012708860759493672,0.012686170212765956,0.9939879759519038,0.9929859719438878,0.0010223048327137549,0.012027649769585255,0.008733333333333333,0.0010446096654275093,0.0,0.123,0.0007515243902439025,0.5,0.655813953488372,0.003308080808080808,0.0012109375,0.0,0.0,0.05587761674718197,0.050417362270450745,0.06912065439672802,0.0625,0.07066037735849057,0.06411764705882353,0.6549062844542447,0.8621041879468846,0.019724284199363732,0.020403022670025188,0.042499999999999996,0.05631067961165048,0.375,0.535,0.02926530612244898,0.0,0.0,1.0,1.0,1.0,1.0,0.34,0.1885
94,1.0,3.03e-13,0.039935897435897434,0.17109826589595376,0.0,0.0,0.0,0.19593023255813952,0.0,0.1751412429378531,0.0,0.17225130890052356,1.0,1.0,0.044929577464788734,0.17847619047619048,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.010053418803418803,0.0,0.2868725868725869,0.0,0.034744525547445254,0.0,0.03736559139784946,0.2786764705882353,0.0,0.06823658269441403,0.0,0.020662460567823344,0.0,0.02400537634408602,0.06062052505966587,0.06199095022624434,0.06164079822616408,0.07944250871080138,0.1455128205128205,0.0,0.0,0.06683046683046683,0.06710097719869706,0.14963503649635038,0.06676646706586827,0.14966442953020137,0.06675900277008309,0.15,1.0,1.0,0.06538461538461537,0.13798449612403102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.18018018018018017,0.5505505505505506,0.5182849936948297,0.2933649289099526,0.0,0.0,0.03915151515151515,0.2870535714285714,0.0393125,0.2858447488584475,0.03930817610062893,0.2853211009174312,1.0,1.0,0.038569206842923795,0.2723263506063947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.017070357554786617,0.0,0.3601973684210526,0.0,0.06478991596638656,0.0,0.024999999999999998,0.038929440389294405,0.44352617079889806,0.7366863905325444,0.060583941605839416,0.03825136612021858,0.4117647058823529,0.03826530612244898,0.4103260869565218,0.03848101265822785,0.4042553191489362,1.0,0.9749498997995992,0.038661710037174724,0.47926267281105994,0.54,0.060223048327137554,0.0,0.0,0.0,0.0,0.22093023255813954,0.06868686868686869,0.005859374999999999,0.06358695652173914,0.14041450777202072,0.000782608695652174,0.0007913188647746245,0.004918200408997955,0.004968220338983051,0.007292452830188679,0.007392156862745098,0.20507166482910694,0.1348314606741573,0.01707317073170732,0.01977329974811083,0.08405172413793102,0.09320388349514562,0.0,0.0,0.0,0.5,0.6258907363420428,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0,2.27e-16,6.923076923076924e-05,0.00018728323699421963,9.688311688311687e-06,3.185745140388769e-05,6.627140974967062e-05,0.00030523255813953487,6e-05,0.0002480225988700565,5.766129032258064e-05,0.0002345549738219895,0.921,0.85,9.577464788732394e-05,0.0004057142857142857,0.00021037735849056604,0.00010328638497652582,0.0,0.434,0.00027723970944309924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010192307692307692,9.672727272727272e-05,2.1953896816684962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6446886446886445e-05,0.0001050387596899225,0.00010573394495412844,3.585365853658537e-05,0,0.375,0.599,0.00023446601941747575,0.0,0.0,-0.3743743743743744,-0.5805805805805806,-0.2988650693568726,0.00047014218009478674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335925349922239e-05,0.0005633958103638369,0.00014919354838709677,5.83203732503888e-05,0,0.0,0.453,0.00043470588235294117,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002627737226277372,0.003195592286501378,0.0,0.0,0.0003060109289617486,0.0033529411764705885,0.0003239795918367347,0.0035054347826086957,0.0003341772151898734,0.0035372340425531912,0.843687374749499,0.7905811623246494,0.000316728624535316,0.004036866359447005,0.003263333333333333,0.00034498141263940524,0.5,0.614,0.002515243902439025,0.0,0.0,0.0,0.00027968749999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273594909862142,0.001586901763224181,0.004353448275862069,0.008058252427184467,0.5,0.639,0.019591836734693877,0.0,0.0,0.0,0.0,1.0,0.27017543859649124,0.0,0.34
96,0.0,3.86e-13,0.003365384615384615,0.2052023121387283,0.007740259740259739,0.03498920086393088,0.030830039525691702,0.1255813953488372,0.03214285714285714,0.11751412429378531,0.032258064516129024,0.1157068062827225,1.0,1.0,0.03267605633802817,0.12247619047619049,0.05273584905660377,0.028356807511737088,0.0,0.0,0.0,0.7,0.999,0.0034615384615384616,0.0,0.4555984555984556,0.0,0.5080291970802919,0.0,0.023629032258064515,0.4036764705882353,0.0,0.6046002190580504,0.0,0.044479495268138804,0.0,0.021935483870967738,0.07875894988066827,0.07669683257918553,0.0729490022172949,0.1337979094076655,0.23974358974358975,0.1138181818181818,0.03534577387486279,0.09336609336609336,0.09511400651465798,0.2072992700729927,0.09461077844311377,0.20671140939597316,0.09362880886426593,0.20625,1.0,1.0,0.08809523809523809,0.1813953488372093,0.09357798165137615,0.03422764227642276,0.0,0.0,0.0,0.0,0.7,0.998,0.926926926926927,0.9819819819819819,0.7187894073139974,0.022037914691943127,0.0060092449922958405,0.0028333333333333335,0.0030787878787878783,0.02,0.003075,0.019817351598173518,0.0030754716981132076,0.019770642201834863,0.191,0.684,0.0028615863141524104,0.017861080485115765,0.005362903225806451,0.002301710730948678,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05813148788927335,0.0,0.37664473684210525,0.0,0.5310924369747899,0.0,0.021774193548387097,0.006958637469586374,0.09449035812672177,0.04201183431952663,0.0028710462287104624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017323420074349444,0.02253456221198157,0.013133333333333334,0.0013159851301115244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,2.38e-12,0.1564102564102564,0.15028901734104044,0.004545454545454545,0.20194384449244057,0.19499341238471674,0.0513953488372093,0.18000000000000002,0.04242937853107345,0.1747311827956989,0.04052356020942408,1.0,1.0,0.2272300469483568,0.055619047619047624,0.020566037735849058,0.0,1.0,1.0,1.0,0.0,0.0,0.002019230769230769,0.0,0.3420849420849421,0.0,0.042335766423357665,0.0,1.0,0.6419117647058824,0.0,0.08127053669222344,0.0,0.00613564668769716,0.0,1.0,0.018782816229116945,0.0251131221719457,0.020221729490022173,0.6864111498257839,0.26474358974358975,0.10254545454545454,0.0,0.4275184275184275,0.4332247557003257,0.15474452554744525,0.4311377245508982,0.15369127516778525,0.4293628808864266,0.15375,1.0,1.0,0.4432234432234432,0.15193798449612403,0.06811926605504587,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4204204204204204,0.7357357357357357,0.575031525851198,0.036682464454976305,0.00864406779661017,0.11987179487179488,0.1490909090909091,0.03339285714285714,0.14937499999999998,0.03315068493150685,0.1490566037735849,0.03307339449541284,1.0,1.0,0.1541213063763608,0.033627342888643885,0.008870967741935484,0.11632970451010886,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.004129181084198385,0.0,0.28289473684210525,0.0,0.07092436974789916,0.0,1.0,0.13722627737226276,0.007658402203856749,0.004763313609467456,0.09610705596107057,0.14398907103825137,0.008970588235294117,0.1433673469387755,0.008831521739130436,0.14430379746835442,0.008776595744680852,0.9899799599198397,1.0,0.1379182156133829,0.009815668202764976,0.004166666666666667,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10515297906602253,0.0,0.23721881390593044,0.0,0.2509433962264151,0.0,0.7398015435501654,0.5148110316649642,0.09374337221633086,0.003085642317380352,0.0,0.1529126213592233,1.0,1.0,1.0,0.0,0.0,0.921,0.941,9.54e-11,0.3415204678362573,0.138,0.3785
98,1.0,5.14e-16,0.00010512820512820513,0.00030115606936416184,0.0,0.0,9.723320158102766e-05,0.00041337209302325583,8.885714285714287e-05,0.0003384180790960452,8.561827956989247e-05,0.0003209424083769633,0.236,0.372,0.0001187793427230047,0.0004628571428571429,0.00017641509433962265,8.591549295774649e-05,0.625,0.701,0.0001476997578692494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.156794425087107e-05,0.00013974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2564102564102556e-05,0.00013527131782945737,6.146788990825688e-05,1.3658536585365855e-05,0,0.0,0.2,8.446601941747574e-05,0.0,0.0,-0.35035035035035034,-0.5615615615615616,-0.317780580075662,0.0006729857819905212,0.0,0.0,9.757575757575758e-05,0.0006294642857142857,9.75e-05,0.0006255707762557078,9.748427672955975e-05,0.0006238532110091743,0.292,0.77,9.797822706065317e-05,0.0006163175303197354,0.00018306451612903226,7.371695178849144e-05,0,0.0,0.352,0.00016999999999999999,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005085158150851581,0.005509641873278237,0.0,0.0,0.0004371584699453552,0.004705882352941177,0.0004642857142857143,0.004918478260869566,0.0004784810126582278,0.005,0.4408817635270541,0.7114228456913827,0.00038289962825278814,0.004746543778801843,0.002543333333333333,0.000279182156133829,0.0,0.302,0.0013841463414634148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013467656415694592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00145,0.2128654970760234,0.3045,0.1075
99,1.0,2.27e-16,6.923076923076924e-05,0.00018728323699421963,9.688311688311687e-06,3.185745140388769e-05,6.627140974967062e-05,0.00030523255813953487,6e-05,0.0002480225988700565,5.766129032258064e-05,0.0002345549738219895,0.921,0.85,9.577464788732394e-05,0.0004057142857142857,0.00021037735849056604,0.00010328638497652582,0.0,0.434,0.00027723970944309924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010192307692307692,9.672727272727272e-05,2.1953896816684962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6446886446886445e-05,0.0001050387596899225,0.00010573394495412844,3.585365853658537e-05,0,0.375,0.599,0.00023446601941747575,0.0,0.0,-0.3743743743743744,-0.5805805805805806,-0.2988650693568726,0.00047014218009478674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335925349922239e-05,0.0005633958103638369,0.00014919354838709677,5.83203732503888e-05,0,0.0,0.453,0.00043470588235294117,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002627737226277372,0.003195592286501378,0.0,0.0,0.0003060109289617486,0.0033529411764705885,0.0003239795918367347,0.0035054347826086957,0.0003341772151898734,0.0035372340425531912,0.843687374749499,0.7905811623246494,0.000316728624535316,0.004036866359447005,0.003263333333333333,0.00034498141263940524,0.5,0.614,0.002515243902439025,0.0,0.0,0.0,0.00027968749999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273594909862142,0.001586901763224181,0.004353448275862069,0.008058252427184467,0.5,0.639,0.019591836734693877,0.0,0.0,0.0,0.0,1.0,0.27017543859649124,0.0,0.34
