index_compiled,class,B_B_FLUX_AP,B_M_FLUX_AP,B_B_FLUX_AP90,B_B_FLUX_AP90_AVG,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BB_AP90,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BII,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_POSITION_ANGLE,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_POSITION_ANGLE,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_NH_GAL,B_PHOT_NSRCS,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB,B_U_FLUX_AP,B_U_FLUX_AP90,B_U_FLUX_AP90_AVG,B_U_FLUX_AP_AVG,B_U_FLUX_BB_AP,B_U_FLUX_BB_AP90,B_U_FLUX_BREMS_AP,B_U_FLUX_BREMS_AP90,B_U_FLUX_PLAW_AP,B_U_FLUX_PLAW_AP90,B_U_KP_INTRA_PROB,B_U_KS_INTRA_PROB,B_U_PHOTFLUX_AP,B_U_PHOTFLUX_AP90,B_U_PHOTFLUX_AP90_AVG,B_U_PHOTFLUX_AP_AVG,B_U_VAR_INTER_INDEX,B_U_VAR_INTER_PROB,B_U_VAR_INTER_SIGMA,B_U_VAR_INTRA_INDEX,B_U_VAR_INTRA_PROB,B_VAR_INTER_HARD_PROB_HM,B_VAR_INTER_HARD_PROB_HS,B_VAR_INTER_HARD_PROB_MS,B_VAR_INTER_HARD_SIGMA_HM,B_VAR_INTER_HARD_SIGMA_HS,B_VAR_INTER_HARD_SIGMA_MS
959,1.0,3.94e-16,3.154255319148936e-06,2.0833333333333334e-06,0.0,0.0,3.1453287197231835e-06,7.837398373983742e-06,2.6353383458646615e-06,5.8046875000000005e-06,2.4577464788732393e-06,5.36231884057971e-06,0.0,0.0,4.051724137931034e-06,1.0028818443804035e-05,9.740634005763687e-06,4.051724137931034e-06,0.0,0.366,8.122171945701356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703394564586056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888888888888889e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.105754276827372e-07,1.1338028169014083e-06,7.288732394366197e-07,2.519440124416796e-07,0,0.0,0.307,4.828571428571428e-06,0.0,0.0,0.17417417417417416,-0.7527527527527528,-0.7817817817817818,2.2820512820512822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6834532374100724e-06,2.6465517241379307e-05,3.232758620689655e-05,4.854227405247813e-06,0,0.375,0.543,0.01977077363896848,0.0,0.0,0.02320175438596491,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.945497630331753e-05,0.00010576368876080692,0.0,0.0,4.036939313984169e-05,0.00044873501997336884,3.936430317848411e-05,0.0004308252427184466,3.9208633093525176e-05,0.00042553191489361696,0.0,0.0,3.311148086522463e-05,0.000146,0.00013443708609271523,3.403880070546737e-05,0.0,0.152,0.0010192307692307692,0.0,0.0,4.7163120567375883e-07,5.384615384615384e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688073394495413e-05,5.442875481386393e-05,0.0,0.0,0.0,0.226,0.0002798449612403101,0.0,0.0,0.0,3e-14,1.89e-09,0.0,9e-06,2.255e-07
960,1.0,1.85e-15,1.4840425531914894e-05,7.675438596491228e-06,7.5438596491228074e-06,3.3271719038817007e-06,9.30795847750865e-06,2.1869918699186993e-05,7.894736842105263e-06,1.6328125000000002e-05,7.394366197183098e-06,1.5144927536231885e-05,0.729,0.674,1.205665024630542e-05,2.804034582132565e-05,2.7665706051873194e-05,1.1859605911330049e-05,0.0,0.218,0.0002613122171945701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703382749579033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523452157598499e-06,2.540740740740741e-06,2.7185185185185184e-06,1.6153846153846152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4416796267496113e-06,4.823943661971831e-06,5.176056338028169e-06,2.5972006220839814e-06,0,0.0,0.042,5.177142857142857e-06,0.0,0.0,0.16716716716716717,-0.47747747747747743,-0.5935935935935935,8.846153846153847e-05,0.00010257234726688103,1.6861702127659578e-05,1.6514285714285714e-05,0.0002256,1.631578947368421e-05,0.00022479338842975203,1.6294117647058826e-05,0.00022314049586776857,0.843,0.81,1.6258992805755398e-05,9.56896551724138e-05,0.00011120689655172414,1.8804664723032072e-05,0,0.625,0.771,0.007134670487106017,0.0,0.0,0.02324561403508772,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755924170616113e-05,0.0002175792507204611,0.0001988338192419825,8.281444582814445e-05,8.944591029023747e-05,0.0009307589880159787,8.801955990220049e-05,0.0009004854368932039,8.764988009592326e-05,0.0008900709219858156,0.877,0.956,7.321131447587355e-05,0.0003033333333333333,0.00027682119205298014,7.107583774250442e-05,0.625,0.686,0.006730769230769231,0.0,0.0,9.929078014184397e-07,5.673076923076922e-07,4.896142433234421e-07,7.699386503067484e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357798165137615e-05,4.094993581514762e-05,3.717472118959107e-05,3.18348623853211e-05,0.0,0.00108,0.000434108527131783,0.0,0.0,1.0,1.0,0.0,0.54,0.1835,0.0
961,1.0,3.27e-16,5.101063829787234e-06,1.6973684210526316e-06,1.6973684210526316e-06,6.044362292051756e-07,2.8442906574394465e-06,7.10569105691057e-06,2.4172932330827065e-06,5.34375e-06,2.2640845070422537e-06,4.956521739130435e-06,0.993,0.744,3.6945812807881773e-06,9.19308357348703e-06,9.19308357348703e-06,3.6945812807881773e-06,0.375,0.397,1.821266968325792e-05,0.0,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702549728062368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9324577861163224e-07,4.407407407407408e-07,4.407407407407408e-07,1.9324577861163224e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.312597200622084e-07,9.401408450704225e-07,9.401408450704225e-07,3.312597200622084e-07,0,0.0,0.0,0.0,0.0,0.0,-0.22222222222222224,-0.7287287287287287,-0.5655655655655655,3.397435897435897e-05,3.4083601286173635e-05,5.101063829787234e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.071942446043166e-06,4.03448275862069e-05,4.03448275862069e-05,6.151603498542274e-06,0,0.0,0.000443,0.0023553008595988537,0.0,0.0,0.02324561403508772,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1635071090047394e-05,8.155619596541787e-05,8.250728862973761e-05,3.3250311332503115e-05,3.060686015831135e-05,0.0003315579227696405,3.0195599022004893e-05,0.0003216019417475728,3.0095923261390885e-05,0.00031914893617021275,0.341,0.316,2.512479201331115e-05,0.000108,0.00010728476821192052,2.6631393298059965e-05,0.0,0.313,0.007423076923076924,0.0,0.0,1.1028368794326241e-07,1.9423076923076923e-07,1.7982195845697328e-07,9.539877300613497e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2018348623853211e-05,2.2593068035943516e-05,2.1809169764560097e-05,1.2018348623853211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54e-05,0.0,0.0,0.367
962,0.0,0.0,0.0,0.0,8.421052631578948e-07,1.0406654343807763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236311239193083e-06,2.0073891625615766e-07,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668427771806682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5344827586206898e-05,2.0699708454810496e-06,0,0.0,0.0,0.0,0.1,0.533,0.020219298245614036,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6556291390728477e-05,2.36331569664903e-06,0.0,0.0,0.0,0.0,0.451,0.0,0.0,0.0,1.0705521472392637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4403669724770642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,0.0,1.42e-12,0.011436170212765958,0.0059649122807017545,0.005394736842105264,0.0022735674676524955,0.004186851211072665,0.00967479674796748,0.004172932330827067,0.008515625,0.004119718309859155,0.008260869565217393,0.85,0.84,0.005381773399014779,0.012305475504322767,0.011902017291066281,0.005036945812807883,0.0,0.0,0.0,0.0,0.0516,0.00226271186440678,0.0,0.13806228373702423,0.0,1.6130952380952382e-10,0.0,0.019856115107913668,-0.274379425331525,0.196,0.0,0.0039502074688796684,0.0,0.0011643356643356645,0.0,0.0132370820668693,0.0023044397463002114,0.0026899383983572897,0.0026938775510204085,0.0019324577861163227,0.0037407407407407407,0.003259259259259259,0.001647279549718574,0.002233820459290188,0.0023454038997214486,0.005030120481927711,0.00230690537084399,0.004917582417582418,0.002276595744680851,0.004872448979591837,0.596,0.902,0.002161741835147745,0.0048591549295774646,0.00454225352112676,0.001975116640746501,0.0,0.0,0.0,0.0,0.0,0.0558,0.24924924924924924,0.15715715715715717,-0.09499499499499499,0.06794871794871794,0.06366559485530547,0.010425531914893617,0.012799999999999999,0.17600000000000002,0.012631578947368419,0.17603305785123965,0.012647058823529412,0.1743801652892562,0.71,0.808,0.012057553956834534,0.07103448275862069,0.07086206896551725,0.01183673469387755,0.0,0.0,0.0,0.0,0.0,0.185,0.029429824561403507,0.14285714285714285,0.002142857142857143,0.0,0.15458422174840084,0.0,0.005879629629629629,0.0,0.02025287356321839,0.02298578199052133,0.053314121037463975,0.05160349854227405,0.021793275217932753,0.019261213720316625,0.19174434087882822,0.022371638141809293,0.21844660194174756,0.023501199040767386,0.2281323877068558,0.707,0.469,0.01680532445923461,0.06653333333333333,0.06688741721854305,0.017477954144620812,0.0,0.0,0.0,0.0,0.15,0.020815602836879433,0.01173076923076923,0.00014391691394658753,0.00013466257668711656,0.002634146341463415,0.014561933534743204,0.007723440134907251,0.0409,0.00878740157480315,0.039523809523809524,0.239,0.566,0.027431192660550458,0.034403080872913994,0.011759603469640643,0.008577981651376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0172910722135389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3337719298245614,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,1.0,5.32e-16,2.2127659574468085e-05,1.3991228070175439e-06,6.973684210526316e-07,6.820702402957486e-07,4.463667820069205e-06,8.292682926829268e-06,3.7406015037593984e-06,6.109375e-06,3.4894366197183097e-06,5.6449275362318845e-06,0.286,0.117,5.751231527093596e-06,1.057636887608069e-05,9.654178674351586e-06,4.778325123152709e-06,0.375,0.497,1.1877828054298642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703134507388463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9222222222222224e-07,1.5666041275797372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274647887323943e-07,5.457746478873239e-07,2.286158631415241e-07,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.055055055055055056,8.621794871794872e-05,0.0002967845659163987,5.585106382978723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446043165467626e-05,9.741379310344828e-05,0.0003482758620689655,6.384839650145773e-05,0,0.0,0.384,0.0011346704871060171,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8672985781990518e-05,7.809798270893373e-05,8.221574344023323e-05,3.063511830635118e-05,3.0079155672823222e-05,0.0003462050599201065,2.93398533007335e-05,0.00033252427184466023,2.9136690647482015e-05,0.00032742316784869975,0.111,0.156,2.4625623960066556e-05,0.00011266666666666666,0.00012119205298013245,2.7336860670194006e-05,0.0,0.147,0.0002826923076923077,0.0,0.0,0.0,0.0,2.967359050445104e-07,6.012269938650306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69268897149938e-05,3.761467889908257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49e-05,0.0,0.0,0.0
966,1.0,3.84e-16,9.361702127659576e-06,1.8157894736842106e-06,0.0,0.0,3.4602076124567477e-06,8.292682926829268e-06,2.906015037593985e-06,6.1328125e-06,2.711267605633803e-06,5.666666666666667e-06,0.501,0.807,4.470443349753695e-06,1.0605187319884726e-05,1.4351585014409222e-05,6.2807881773399015e-06,0.5,0.662,3.518099547511312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703110496245158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6391912908242616e-07,0.0,1.5528169014084505e-06,4.758942457231727e-07,0,0.0,0.0,0.0,0.0,0.0,-0.5575575575575576,-0.7057057057057057,-0.21521521521521522,5.2243589743589745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2589928057553957e-05,6.672413793103448e-05,5.060344827586207e-05,1.0626822157434402e-05,0,0.0,0.11,0.001805157593123209,0.0,0.0,0.02324561403508772,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.523696682464455e-05,5.5331412103746394e-05,0.0,0.0,2.5197889182058048e-05,0.0002476697736351531,2.4572127139364305e-05,0.0002378640776699029,2.446043165467626e-05,0.00023404255319148934,0.853,0.681,2.1131447587354412e-05,8.066666666666667e-05,0.00016423841059602648,4.726631393298061e-05,0.625,0.878,0.003269230769230769,0.0,0.0,2.599290780141844e-06,2.003205128205128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.697247706422019e-05,5.994865211810013e-05,0.0,0.0,0.0,0.394,0.00020310077519379845,0.0,0.0,0.0,0.0,0.00342,0.0,0.0,0.0
967,0.0,1.68e-11,0.08351063829787235,0.07061403508771931,0.06710526315789475,0.028465804066543438,0.037024221453287195,0.07666666666666667,0.033984962406015035,0.06210937500000001,0.032605633802816905,0.05898550724637682,1.0,1.0,0.046182266009852216,0.0962536023054755,0.08731988472622479,0.04322660098522168,0.0,0.0,0.0,0.0,0.0577,0.008237288135593221,0.0,0.1903114186851211,0.0,9.523809523809525e-11,0.0,0.05985611510791367,-0.14445486211867747,1.0,0.0,0.01141078838174274,0.0,0.01674825174825175,0.0,0.0743161094224924,0.027695560253699788,0.027104722792607804,0.03142857142857143,0.027204502814258912,0.053703703703703705,0.05,0.025140712945590993,0.02630480167014614,0.026880222841225626,0.05704819277108434,0.026598465473145778,0.056043956043956046,0.026477541371158396,0.056122448979591844,1.0,1.0,0.027993779160186628,0.0630281690140845,0.05739436619718309,0.025972006220839814,0.0,0.0,0.0,0.0,0.0,0.0592,0.4664664664664665,0.5175175175175175,0.06756756756756757,0.3974358974358974,0.3601286173633441,0.07872340425531915,0.09028571428571427,1.0,0.09005847953216373,1.0,0.09,1.0,0.999,0.999,0.0943884892086331,0.4517241379310345,0.4077586206896552,0.08994169096209913,0.0,0.0,0.0,0.0,0.0,0.0503,0.054385964912280704,0.14285714285714285,0.011523809523809523,0.0,0.08464818763326226,0.0,0.004999999999999999,0.0,0.04689655172413793,0.10793838862559242,0.19193083573487033,0.17113702623906707,0.10523038605230386,0.10910290237467019,0.8029294274300931,0.1125916870415648,0.8155339805825242,0.11390887290167866,0.8191489361702127,0.98,0.991,0.09550748752079867,0.2826666666666667,0.25165562913907286,0.0943562610229277,0.0,0.0,0.0,0.0,0.0,0.002957446808510638,0.001358974358974359,0.0007091988130563798,0.0014570552147239262,0.0070975609756097555,0.029003021148036254,0.011247892074198988,0.044000000000000004,0.011606299212598425,0.03857142857142857,0.493,0.708,0.02238532110091743,0.02092426187419769,0.017348203221809168,0.02018348623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,1.0,1.82e-15,1.8829787234042554e-05,9.078947368421054e-06,9.078947368421054e-06,3.364140480591497e-06,6.124567474048443e-06,1.6260162601626018e-05,5.225563909774435e-06,1.21875e-05,4.894366197183098e-06,1.13768115942029e-05,0.978,0.974,8.017241379310345e-06,2.1181556195965416e-05,2.1181556195965416e-05,8.017241379310345e-06,0.0,0.143,8.235294117647058e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702997173812206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.302063789868668e-06,6.333333333333333e-06,6.333333333333333e-06,3.302063789868668e-06,4.050104384133612e-06,4.178272980501393e-06,8.253012048192771e-06,4.117647058823529e-06,8.076923076923077e-06,4.08983451536643e-06,8.061224489795918e-06,0.696,0.677,3.965785381026439e-06,8.34507042253521e-06,8.34507042253521e-06,3.965785381026439e-06,0,0.0,0.0274,1.08e-05,0.0,0.0,0.2912912912912913,0.24224224224224222,-0.05625625625625626,0.00012948717948717948,0.00012990353697749196,1.8829787234042554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0719424460431656e-05,0.0001439655172413793,0.0001439655172413793,2.0991253644314868e-05,0,0.0,0.328,0.0019255014326647565,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713270142180095e-05,6.743515850144093e-05,6.822157434402332e-05,2.8518057285180574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6123128119800332e-05,0.00010666666666666667,0.00010596026490066225,2.768959435626102e-05,0.0,0.00354,0.0015019230769230771,0.0,0.0,2.195035460992908e-07,0.0,0.0,1.8987730061349694e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5963302752293578e-05,1.2259306803594351e-05,1.1833952912019825e-05,1.5963302752293578e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.222,0.3565,0.3495
969,1.0,0.0,0.0,0.0,1.3289473684210526e-05,7.301293900184843e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.668587896253602e-05,2.660098522167488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2740739375262828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1074074074074076e-06,1.7804878048780487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.387323943661972e-06,2.6905132192846036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025305466237942123,5.1648936170212766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002896551724137931,6.0058309037900874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.029298245614035087,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004052478134110787,0.0002503113325031133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005642384105960265,0.00021516754850088183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144171779141104e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017348203221809167,0.0001889908256880734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,1.0,0.0,0.0,0.0,8.684210526315789e-07,2.9205175600739374e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5475504322766568e-06,9.667487684729064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.274414120798385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7491961414791e-05,3.691489361702128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827586206896552e-05,3.935860058309038e-06,0,0.0,0.0,0.0,0.0,0.0,0.02907894736842105,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924198250728863e-05,3.3623910336239102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966887417218543e-05,6.17283950617284e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.258160237388723e-07,3.9877300613496926e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012193308550185873,0.00010275229357798166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,1.0,2.94e-15,3.585106382978723e-05,1.087719298245614e-05,0.0,0.0,1.806228373702422e-05,3.479674796747968e-05,1.5150375939849621e-05,2.578125e-05,1.4119718309859156e-05,2.3840579710144928e-05,0.978,0.996,2.327586206896552e-05,4.46685878962536e-05,3.688760806916426e-05,1.8965517241379314e-05,0.625,0.905,7.590497737556561e-05,0.6,0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703082673809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4746716697936208e-06,2.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861586314152411e-06,4.788732394366197e-06,0.0,1.92846034214619e-06,0,0.625,0.738,5.885714285714286e-05,0.0,0.0,-0.14514514514514515,-0.6606606606606606,-0.5575575575575576,0.0001644230769230769,0.0,0.0,3.7999999999999995e-05,0.0,3.760233918128655e-05,0.0,3.752941176470588e-05,0.0,0.962,0.984,3.798561151079137e-05,0.0,0.0,3.0320699708454813e-05,0,0.5,0.603,0.002292263610315186,0.0,0.492,0.02320175438596491,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017298578199052134,0.000345821325648415,0.0,0.0,0.00018469656992084436,0.0015312916111850864,0.00017970660146699268,0.0014684466019417475,0.00017865707434052756,0.0014420803782505909,0.763,0.872,0.00015091514143094842,0.0004966666666666666,0.0003847682119205298,0.00013015873015873017,0.375,0.497,0.00475,0.6,0.987,2.1914893617021276e-06,1.532051282051282e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0267,4.844036697247706e-05,6.13607188703466e-05,6.319702602230482e-05,0.0,0.375,0.543,0.0005550387596899225,0.0,0.0,1.0,0.0,0.571,0.725,0.0,0.0995
