index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
41,BH,BH0027,J1745-2900          ,28808.1,337.0,462011.4,2008-07-25T22:06:04,0.00048116900000000004,0.8301999999999999,7.0,0.002508,0.002198,0.002331,0.0001177,0.601,0.925,0.252,0.0,13.703445371496866,13.939031772783387,13.822787393848005,4.029039999999999e-06,1.3224e-06,1.7709999999999999e-06,5.286761538454338,5.433209087618408,inf,inf,inf,5.413637776692134,5.560036064079095,inf,inf,inf,5.193413065672197,5.339798798619318,6.623423042943488,5.057545473657523,6.771599641296995,13.429573821641027,13.42724453484578,15.211902366619702,inf,inf,13.541815564429736,13.541211118289155,16.25328797748334,inf,inf,13.340368988393,13.337053385667375,14.941573975542994,14.229589868486094,15.607654844638796,0.9994,0.9994,0.9394,,,,,,,,,,,,,,,,,1.0,0.8801,1.0,0.9138,1.0,-0.1655,,,,,,,,,,,,,,,,,,,,
42,BH,BH0027,J1745-2900          ,112545.7,337.0,462011.4,2009-05-18T02:39:30,0.00048116900000000004,0.8301999999999999,7.0,0.0023055000000000003,0.002288,0.002297,6.947e-06,0.2435,0.502,0.062,0.0,13.951789000990983,14.109120894078805,14.03190482065913,2.27788e-06,1.2827728e-06,1.5249040000000001e-06,5.359617955290432,5.512437439743622,6.9446216686249995,inf,7.161654731224009,5.4278256863869405,5.581698708680254,7.266642212074415,inf,8.240785568765755,5.300595918184663,5.452717692036697,6.761452112318672,5.592439150513638,6.8887374863409345,13.634699251362013,13.645123577483766,15.38795825535473,inf,15.65915945018767,13.707079700399994,13.72056121171298,15.688882157337494,inf,16.58004425151024,13.572838597074034,13.580870692258024,15.211831628858832,14.729787145103757,15.394371777992381,0.9282,0.9569,0.1549,13.742321425130816,2.434,667.7,4.363e-05,1.259,13.722620025332745,13.611011214875285,14.049197177035342,1.165,375.4,2.367e-06,1.324,13.724688645458189,4.97,576.4,1.273,0.9625,0.8888,0.9888,0.9138,0.564,-0.263,13.615825861192967,14.044552789422305,3.404,1.57,911.1,469.9,0.0002025,1.074e-05,8.915e-07,6.492e-06,14.141643294702227,13.607303046740334,24.98,2.54,753.7,433.3,1.505,0.9316,535.1,252.3
43,BH,BH0027,J1745-2900          ,78931.9,337.0,462011.4,2010-05-13T02:27:47,0.00048116900000000004,0.8301999999999999,7.0,0.0023715,0.0021105,0.0022389999999999997,0.00012545,0.6094999999999999,0.9,0.37649999999999995,0.0,13.934465696251806,14.125083988970598,14.03055240208006,2.543434e-06,1.201e-06,1.4622e-06,5.368150537840182,5.518987579043427,inf,inf,inf,5.453210648368742,5.605023280445436,inf,inf,inf,5.301290650557413,5.447210149807218,7.002875844340795,5.399027104313252,7.223080997157954,13.625618301949117,13.643209539648284,15.736600668665998,inf,inf,13.713768145971446,13.741362717275923,16.75795576063045,inf,inf,13.552376902239715,13.567511744229494,15.456801414362353,14.58335949266172,16.072526979004724,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.9363,1.0,0.9613,1.0,-0.0893,,,,,,,,,,,,,,,,,,,,
44,BH,BH0027,J1745-2900          ,17830.2,337.0,462011.4,2011-03-29T10:44:55,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.700841497207753,14.063411870855752,13.891358541753098,6.779039999999998e-06,1.228256e-06,1.85094e-06,5.27531461176264,5.439495584804943,6.502103257086779,inf,inf,5.441171475182989,5.608711951404702,7.234480456902047,inf,inf,5.16083631708535,5.318125877871353,6.252199909135631,4.670805584911549,6.547140664204147,13.500587874327724,13.498940737782249,15.030910397045078,inf,inf,13.66655272550325,13.667965722972482,15.751046384504292,inf,inf,13.386158178123932,13.377475137596432,14.773400094792642,13.840733668906505,15.371611069949688,0.8557,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9513,0.7127,1.0,0.8551,1.0,0.1043,,,,,,,,,,,,,,,,,,,,
45,BH,BH0027,J1745-2900          ,17827.6,337.0,462011.4,2011-03-31T10:44:54,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.942000127220341,14.610196237025571,14.256333478553787,6.1804399999999996e-06,4.1924e-07,9.170400000000001e-07,5.550984683652214,5.785421046429501,6.872247484167027,inf,inf,5.852014679316195,6.161025045044532,inf,inf,inf,5.38153350780092,5.587035728003337,6.524474084960719,4.633577042774028,6.21374560421022,13.835647144215564,13.882397308309915,inf,inf,inf,14.15776531365276,14.274578449925741,inf,inf,inf,13.65266998468305,13.679853713888946,15.277448337999042,13.913640169325252,14.897566294318663,0.8882,0.9994,-0.6221,,,,,,,,,,,,,,,,,0.9975,0.6902,1.0,0.4653,0.0581,-0.9425,,,,,,,,,,,,,,,,,,,,
46,BH,BH0027,J1745-2900          ,13668.1,337.0,462011.4,2013-05-12T11:00:56,0.00048116900000000004,0.8301999999999999,7.0,0.23133174999999997,0.2303711,0.2304618,0.00015743500094075001,0.42650000000000005,0.2495,0.20575,0.0,11.332319050996109,11.344911165988124,11.33837227435186,0.0005836648,0.0005647110000000001,0.000574519,2.820161071976813,2.873219422987991,5.152612448972604,4.984640244590786,5.495121540589784,2.82623117686335,2.87942606879415,5.224316750973956,5.474825572164728,5.650139917807669,2.8144578451456246,2.8677403104689554,5.091139826982723,4.768020973168496,5.381219975493785,10.945004138470859,10.937794191180288,13.713543530253018,13.629301907424423,14.130299026326123,10.95116991347165,10.943857737940947,13.785156151952302,14.231287919622336,14.288361461767652,10.939302159646388,10.93218548883816,13.652084813498309,13.395126229447364,14.014618439768004,0.9894,0.9956,0.371,10.991399828238082,3.897,1733.0,0.3512,0.821,10.99610883376309,10.988429556402721,11.00493546584386,0.9305,1122.0,0.004736,0.884,10.99012436628784,2.202,1444.0,0.831,0.9913,0.9888,0.9963,0.9938,0.5053,0.2255,10.982132281036494,11.007093181776687,4.045,3.752,1795.0,1673.0,0.4543,0.2734,0.004122,0.005459,10.99956592252068,10.98296666070122,2.334,2.082,1489.0,1402.0,0.9535,0.9081,1162.0,1084.0
47,BH,BH0027,J1745-2900          ,16840.2,337.0,462011.4,2013-06-04T09:02:45,0.00048116900000000004,0.8301999999999999,7.0,0.19443775000000002,0.1936666,0.19373095,0.00011012749999999999,0.6970000000000001,0.53,0.2445,0.5,11.422095701472662,11.434726065074877,11.428165113011143,0.0004920759999999999,0.0004761864,0.00048415999999999997,2.8938091027365846,2.9480760839538935,5.202455485638274,5.0996328713435295,5.589054141312226,2.899629454882437,2.9538952127539613,5.270592203036932,5.768530409569319,5.729321163855293,2.8880657236673186,2.9423338960901706,5.143633676340752,4.856672870007953,5.483332440900957,11.034610129784877,11.028214062120886,13.772627557710363,13.537901618864844,14.341606973720875,11.040576978056896,11.034187046963396,13.840132152907433,14.15776531365276,14.4817493486915,11.029095501846216,11.022688026603074,13.714217726220605,13.302421966348886,14.23582386760967,0.9894,0.9956,0.4197,11.079772288543072,4.465,1898.0,0.7485,0.944,11.087034379295897,11.079615757821642,11.096313268263497,0.843,1226.0,0.006926,1.018,11.082757142092534,1.788,1549.0,0.958,0.99,0.9875,0.9963,0.9938,0.5453,0.2942,11.072167867133418,11.102043189993049,4.537,4.32,1939.0,1838.0,0.9692,0.5827,0.006022,0.007999,11.093234110459273,11.07546228222451,1.875,1.708,1593.0,1507.0,0.8621,0.8242,1266.0,1187.0
48,BH,BH0027,J1745-2900          ,36341.0,337.0,462011.4,2013-10-23T09:21:39,0.00048116900000000004,0.8301999999999999,7.0,0.105069625,0.10468525,0.10470529999999999,5.30275e-05,0.6637500000000001,0.435,0.215,0.25,11.70703733497113,11.717944583947324,11.712306409426215,0.000264047,0.00025582339999999994,0.00026002859999999997,3.1644996721326812,3.219178824146527,5.449771646944906,5.175874166083451,5.817300096663957,3.170053304058364,3.2247537402597635,5.514420523015321,5.533428927613646,5.94692155651658,3.159329438666591,3.213958789757446,5.396963943749478,4.982549270489464,5.717604495257475,11.318487413361037,11.31140222491883,14.012557195064199,inf,14.542118103266008,11.32403845035783,11.31695296176115,14.077326432141446,inf,14.671212799645465,11.313363730737706,11.306185146110582,13.959793372425288,15.419645338893408,14.442853857681637,0.9881,0.9944,0.3973,11.357337668557964,4.569,1852.0,0.4488,0.949,11.36291072646967,11.356251314540474,11.370794342897696,0.8245,1177.0,0.00402,0.967,11.358922686674626,1.704,1504.0,0.931,0.99,0.9875,0.995,0.9938,0.5091,0.2755,11.349692476868064,11.372634143407268,4.581,4.473,1868.0,1812.0,0.6316,0.3803,0.003532,0.004585,11.367441485467328,11.351737594251956,1.777,1.635,1544.0,1466.0,0.8414,0.8079,1213.0,1142.0
49,BH,BH0027,J1745-2900          ,19819.3,337.0,462011.4,2013-04-06T01:38:38,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.949858532964406,14.74366236787365,14.331353212201343,8.00412e-06,5.0446e-07,1.00292e-06,5.541060138109674,5.743041847439068,6.480697150764572,inf,inf,5.814174640387038,6.05428528594014,6.9755143323008335,inf,inf,5.374790474618119,5.570247719997592,6.255394124585761,4.491335636947057,6.52841494581481,13.94233389609017,13.963371104637838,14.993962045002682,inf,inf,14.334325219006107,14.393618634889394,15.454569170534649,inf,inf,13.73969005420508,13.751781438809925,14.775466937393915,13.742561433140187,15.364315237452777,0.7358,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9063,0.4903,1.0,0.7002,1.0,0.0656,,,,,,,,,,,,,,,,,,,,
50,BH,BH0027,J1745-2900          ,19827.7,337.0,462011.4,2013-04-14T16:04:12,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.80015709534861,14.2653601610123,14.058190526991162,9.056700000000001e-06,1.1759999999999998e-06,1.7054e-06,5.3050439977501815,5.4469669837975605,inf,inf,inf,5.467755356373417,5.606600304706898,inf,inf,inf,5.1921268679966674,5.330404218975687,6.903437561625864,4.471468939364589,6.536704390037997,13.663740447985807,13.656788409820253,inf,inf,inf,13.870954940112043,13.863913902615902,inf,inf,inf,13.529589509024069,13.522589312092748,15.494443061336177,13.722620025332745,15.402633949733973,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.9325,1.0,0.8501,-0.0493,-1.0,,,,,,,,,,,,,,,,,,,,
51,BH,BH0027,J1745-2900          ,18202.1,337.0,462011.4,2013-10-17T16:03:38,0.00048116900000000004,0.8301999999999999,7.0,0.10755725,0.1073345,0.10734777499999999,4.1135e-05,0.5589999999999999,0.482,0.1775,0.25,11.600400556147905,11.615604959754501,11.6077352264712,0.000269764,0.0002588298,0.0002644064,3.1556471036891067,3.2119731159041964,5.356054087251933,5.47638358094563,5.772627557710364,3.163359458427226,3.2197547161346476,5.434742656579786,inf,5.968995718636463,3.1484970472294553,3.204815410317576,5.293367549126705,5.153106456683375,5.637894680706227,11.310868802765501,11.303905840004777,13.931443104927636,,14.460547508450539,11.318577844278991,11.311669181887734,14.012110390002254,,14.656788409820253,11.303643611266669,11.296708621881338,13.867740310468955,,14.3257820544233,0.9856,0.9944,0.4272,11.361810359809162,4.583,1848.0,0.4582,0.987,11.364114314718726,11.35487260074161,11.37757872602433,0.8233,1168.0,0.004039,0.975,11.360812440064246,1.68,1507.0,0.964,0.9875,0.9838,0.9963,0.9925,0.5778,0.273,11.349401101827343,11.407712184047869,4.6,4.468,1871.0,1799.0,,0.3755,0.003366,0.004875,11.375821074251977,11.351639989019068,1.781,1.587,1564.0,1453.0,0.8473,0.7999,1220.0,1118.0
52,BH,BH0027,J1745-2900          ,18202.8,337.0,462011.4,2013-09-20T07:19:01,0.00048116900000000004,0.8301999999999999,7.0,0.09523548000000001,0.09477485999999999,0.09492063999999999,0.00014934600000000002,0.6944,0.6548,0.34199999999999997,0.4,11.549166373704885,11.563544867438504,11.556079065969916,0.0003008382,0.00028741248000000005,0.00029432154000000007,3.1126640696008328,3.1673633724032966,5.451856362565154,4.806597096937582,6.11650890981107,3.119987161633228,3.1747686768000998,5.546223140309558,5.184023999028015,6.4278256863869405,3.105850153232078,3.1605219526258015,5.37851213541937,4.616723349592349,5.943857737940948,11.259084923518717,11.251889532505016,14.013093968619279,,14.948461609484673,11.266401539038661,11.259321574772546,14.107515820635312,,15.259795264492551,11.252277537964492,11.245040412278291,13.939679971311715,,14.76904044425143,0.9894,0.9981,0.6421,11.308918507877031,4.386,1839.0,0.3801,1.175,11.31238187042823,11.303556236861,11.325047051951435,0.8528,1183.0,0.003775,1.158,11.307241181845276,1.821,1507.0,1.148,0.9913,0.9875,0.9988,0.9975,0.7814,0.4791,11.298863933907473,11.331427730815442,4.557,4.212,1915.0,1766.0,0.5195,0.281,0.003198,0.004481,11.316502682320188,11.298863933907473,1.93,1.722,1561.0,1456.0,0.8761,0.8301,1231.0,1137.0
53,BH,BH0027,J1745-2900          ,18201.7,337.0,462011.4,2013-08-31T10:40:30,0.00048116900000000004,0.8301999999999999,7.0,0.126306475,0.125827975,0.1258731,8.3630125e-05,0.45925000000000005,0.50925,0.23925,0.0,11.618828257037215,11.63298804590612,11.625768240121738,0.00031826759999999994,0.00030507282000000007,0.00031185736,3.0860272884490287,3.1412222626945505,5.336299074610352,4.956244873031321,6.037725395376685,3.0931802845334544,3.148374796846691,5.417141537775501,5.447453452044339,6.329661358872558,3.07945928349752,3.1345406773380353,5.268250116472736,4.739928612014925,5.870954940112042,11.231954185897584,11.224826614575214,13.885389015767826,inf,14.722849386036204,11.239050048589103,11.231954185897584,13.966174306046689,inf,15.014708281407112,11.225337077462179,11.218172847067573,13.817300096663958,14.254925208417943,14.556111453222629,0.9869,0.9969,0.6658,11.279262022981575,4.286,1818.0,0.3463,1.15,11.279096829186543,11.270592203036932,11.29183414214446,0.8761,1150.0,0.003443,1.071,11.279923427231859,1.894,1490.0,1.095,0.9888,0.985,0.9975,0.9963,0.7914,0.5303,11.268491816403975,11.304518323509802,4.462,4.117,1895.0,1744.0,0.4712,0.2573,0.002928,0.004069,11.296966695266313,11.270025714300445,2.008,1.79,1544.0,1438.0,0.8997,0.8531,1198.0,1104.0
54,BH,BH0027,J1745-2900          ,18202.3,337.0,462011.4,2013-07-02T07:08:03,0.00048116900000000004,0.8301999999999999,7.0,0.16877675,0.16836055,0.168446025,0.00011708500000000001,0.54175,0.65025,0.25325,0.25,11.486544242730941,11.500919841761089,11.493455111743511,0.00042393939999999994,0.00040972539999999997,0.0004171534,2.958212681028248,3.015157768594724,5.097561943801335,5.06981534770138,5.59108197915322,2.9645702618154517,3.0213630516155257,5.156580334795081,5.546987608878545,5.740884155814934,2.9527251326158206,3.00943917000598,5.048905443158337,4.855425792390384,5.479909671887158,11.101110344073414,11.094851998143984,13.661145253747677,13.19708951058096,14.289628735739237,11.107237765384184,11.10105553313349,13.719649306953995,13.71556926615548,14.441891698369451,11.095392636184553,11.089162235007317,13.61278819968627,12.975104039892514,14.177113052165849,0.9831,0.9944,0.5122,11.148925194771113,4.507,1886.0,0.6763,1.029,11.154034238454516,11.146910470148134,11.164436248330903,0.8463,1185.0,0.005663,1.043,11.151749285322957,1.775,1524.0,1.019,0.985,0.9813,0.9963,0.9938,0.619,0.3954,11.14086170270547,11.172760000494355,4.556,4.355,1919.0,1823.0,0.8858,0.5187,0.004887,0.006585,11.166852888087215,11.143996546002779,1.865,1.692,1571.0,1480.0,0.8666,0.8267,1228.0,1145.0
55,BH,BH0027,J1745-2900          ,45410.5,337.0,462011.4,2013-07-27T01:41:25,0.00048116900000000004,0.8301999999999999,7.0,0.12007286000000002,0.11993133999999998,0.11993916000000002,1.93346e-05,0.1992,0.19,0.20259999999999997,0.0,11.442543177973231,11.450599000906298,11.446444030449275,0.0003750642,0.000366304,0.0003708074,3.0104611966794974,3.064442354906986,5.334982174587528,5.059583135318335,5.620694482249418,3.0145286167104124,3.0685929864434267,5.385630160451711,5.351835221425999,5.708409174341999,3.00665196007674,3.060580596670683,5.292174431667768,4.892450870255313,5.551602896542232,11.149844077577908,11.14206473528057,13.903437561625864,,14.32513885926219,11.153910419642015,11.146180154143236,13.954285941059132,,14.412962882256544,11.14605855411951,11.138167002342055,13.860750782428394,,14.256098449514822,0.9894,0.9944,0.3186,11.185685799792541,4.439,1876.0,0.5529,0.956,11.192735644723893,11.18775530319963,11.197842246813039,0.8485,1199.0,0.005129,1.035,11.189229988765636,1.806,1527.0,0.959,0.99,0.9888,0.995,0.9938,0.4091,0.2292,11.18045606445813,11.19327749692382,4.529,4.337,1918.0,1833.0,0.6621,0.4633,0.004654,0.005662,11.196338076763777,11.184023999028014,1.867,1.748,1557.0,1497.0,0.8619,0.8355,1227.0,1173.0
56,BH,BH0027,J1745-2900          ,45675.0,337.0,462011.4,2013-08-11T23:12:57,0.00048116900000000004,0.8301999999999999,7.0,0.13871375,0.138247275,0.138273275,6.24905925e-05,0.54575,0.6525,0.2005,0.0,11.585192483956243,11.594104723038777,11.58950117535818,0.00034155599999999997,0.00033345459999999994,0.0003376076,3.0510493897544517,3.105739335553012,5.365421977146112,5.08196966321512,5.6113660306482105,3.05531996611869,3.110082316563794,5.416121401501374,5.306888884537859,5.698102282804792,3.0470623322490193,3.101713721410877,5.320027305722581,4.9344202852715515,5.543026986364182,11.196201592010325,11.188693159918664,13.925915310971757,14.024568191490737,14.352714854974634,11.200452692874386,11.193006486317893,13.976747540366288,14.723538195826755,14.438779321066056,11.192194467729376,11.18468795647564,13.880414225038216,13.779107750780481,14.280917426098513,0.9894,0.9944,0.2786,11.233438447362468,4.473,1878.0,0.5224,1.079,11.238673677578543,11.23395913961861,11.244735108587752,0.8456,1195.0,0.004685,1.06,11.235749124561227,1.782,1527.0,1.036,0.99,0.9888,0.995,0.9938,0.3704,0.1855,11.228192121000895,11.241693818274694,4.54,4.367,1914.0,1834.0,0.6298,0.4348,0.004235,0.005191,11.243059763953276,11.230401151612554,1.844,1.724,1560.0,1496.0,0.8594,0.8322,1224.0,1167.0
57,BH,BH0027,J1745-2900          ,45410.1,337.0,462011.4,2013-09-14T00:21:06,0.00048116900000000004,0.8301999999999999,7.0,0.098422,0.09789447999999999,0.09797962,9.708600000005384e-05,0.40659999999999996,0.35700000000000004,0.3572,0.6,11.648325900052466,11.657358332053578,11.65265292554047,0.0003075028,0.000299534,0.0003036518,3.096692920035826,3.152365655681745,5.354381261757305,5.129186576084402,5.718966632752273,3.10132965703447,3.1570165298777826,5.405828520885088,5.4301581005962385,5.815876645760329,3.092427421201449,3.1480693213597326,5.308476477831846,4.961379838050298,5.6441655041150645,11.258612007520732,11.251967105869856,13.943857737940947,inf,14.514704561273911,11.263205245075639,11.256647048590445,13.995248844409,inf,14.612966298717637,11.254378778693061,11.24772101453988,13.897909474488163,15.260744196731489,14.439017944413765,0.9869,0.9944,0.3998,11.297483302561849,4.558,1865.0,0.5088,1.049,11.303206914918256,11.297914278564175,11.30989256054367,0.8294,1186.0,0.004473,1.072,11.29964247217734,1.717,1516.0,1.027,0.9888,0.9863,0.995,0.9938,0.4916,0.3079,11.291664097317737,11.308123177440669,4.568,4.48,1879.0,1833.0,0.68,0.445,0.004013,0.004989,11.306360973838451,11.294478386577333,1.778,1.659,1549.0,1483.0,0.8437,0.8155,1216.0,1156.0
58,BH,BH0027,J1745-2900          ,42688.8,337.0,462011.4,2013-10-04T17:42:19,0.00048116900000000004,0.8301999999999999,7.0,0.11179117499999999,0.111483775,0.11150929999999999,4.94838e-05,0.4515,0.6140000000000001,0.1865,0.0,11.584913541399395,11.594655518412429,11.589607688332702,0.0002786128,0.0002705904,0.000274675,3.139901670301482,3.195587940862286,5.448550002027125,5.229516190568892,5.716698771296451,3.144844422823006,3.200521601162019,5.507658746745026,5.757707095017069,5.824488186636552,3.135251664370341,3.1909118686536537,5.399789693590672,4.998266287190999,5.630598586303376,11.292600168866752,11.285670240254767,14.007313960837871,,14.51684079028302,11.297569463554474,11.290645224165605,14.066411489803347,,14.624519285381428,11.287939857538925,11.281083313985139,13.958607314841775,,14.43074316667139,0.9894,0.9944,0.2848,11.330125497510197,4.566,1858.0,0.4769,1.115,11.334606649720287,11.329290404776202,11.342179543984303,0.8289,1176.0,0.004149,1.114,11.331427730815442,1.707,1510.0,1.085,0.99,0.9875,0.995,0.9938,0.3891,0.1718,11.323489289717447,11.343518484209502,4.577,4.492,1872.0,1826.0,,0.4195,0.0037,0.004662,11.338944915146621,11.32550628270365,1.771,1.646,1545.0,1476.0,0.8441,0.8141,1208.0,1144.0
59,BH,BH0027,J1745-2900          ,45410.1,337.0,462011.4,2013-10-28T14:50:30,0.00048116900000000004,0.8301999999999999,7.0,0.08167363999999999,0.08082094000000001,0.08089942,0.00012519480000000002,0.518,0.5398,0.3842,0.8,11.616580839216809,11.626370531911524,11.621266377475525,0.0002576868,0.0002497792,0.0002538228,3.176525770829699,3.2329183786366777,5.445510839996181,4.883392256011751,5.809948582240794,3.1814442207021973,3.2379970306248844,5.501138311007116,5.100124803978989,5.920456992597094,3.171920409443254,3.2282655746132307,5.3962062958630375,4.739451627363021,5.721703791908726,11.32403845035783,11.317584138322642,14.01813610900865,,14.552531869050243,11.329012396989965,11.322666848580099,14.073863428932551,,14.663140179083191,11.319483190618746,11.31291715539563,13.968995718636464,,14.46432619657425,0.9881,0.9944,0.3923,11.369267107182804,4.557,1876.0,0.4324,1.128,11.380906669373257,11.375305468727918,11.388595362288406,0.7962,1265.0,0.004978,1.191,11.37685412536206,1.59,1596.0,1.122,0.9888,0.9863,0.995,0.9938,0.4966,0.2867,11.363612414186843,11.380280734388274,4.567,4.531,1890.0,1861.0,,0.4148,0.004401,0.005646,11.384892012556806,11.371202514433289,1.65,1.534,1634.0,1559.0,0.8113,0.7814,1300.0,1231.0
60,BH,BH0027,J1745-2900          ,17022.2,337.0,462011.4,2014-06-03T03:20:11,0.00048116900000000004,0.8301999999999999,7.0,0.06417666666666667,0.0638885,0.06395416666666667,8.284333333333334e-05,0.618,0.4666666666666666,0.18399999999999997,0.0,11.940980074108532,11.964614413996454,11.95224494773333,0.00012736573999999997,0.0001167957,0.00012221715999999997,3.499900808084277,3.5570501304221382,5.724919101543142,4.822463500070138,6.258218303856833,3.5120136688706065,3.5691190535471087,5.868702203402377,5.28718199979215,6.786482243003695,3.488785298863612,3.54591772926891,5.6217838502501225,4.610479534153622,6.036353813515157,11.655214877367339,11.64859024807456,14.26528015834432,,14.822463500070137,11.667359589612538,11.6607473659673,14.400553624274725,,15.234480456902048,11.644165504115064,11.637517525248825,14.162285331715088,,14.623423042943488,0.9869,0.9956,0.5109,11.714667772356115,4.554,1890.0,0.2055,0.691,11.714217726220605,11.696156225111345,11.753747687700677,0.8312,1199.0,0.001781,0.669,11.711080394338273,1.7,1547.0,0.667,0.99,0.9838,0.9975,0.9925,0.7364,0.2617,11.690582774221859,11.826813731587727,4.58,4.334,1927.0,1795.0,0.4424,0.14,0.001331,0.002421,11.754240644032723,11.693574972449312,1.871,1.553,1644.0,1457.0,0.8706,0.7936,1287.0,1117.0
61,BH,BH0027,J1745-2900          ,41783.4,337.0,462011.4,2014-03-14T10:40:27,0.00048116900000000004,0.8301999999999999,7.0,0.065230075,0.065039975,0.06509632499999998,4.275749999999999e-05,0.5595,0.643,0.21925,0.25,11.825133947499245,11.83802366296602,11.831381805870102,0.00016750040000000003,0.00016039514,0.00016404139999999997,3.3667335888445753,3.422278475490979,5.791558643561433,5.026179675647317,5.929592678259881,3.3732491463166068,3.4288737229156885,5.886056647693163,5.404393565134397,6.078469586498757,3.360613130982316,3.416234631715,5.718058066559175,4.833569886156718,5.818728228440539,11.534319788401723,11.527389802403956,14.35585694949008,,14.65130580973446,11.540758335121918,11.534022631714176,14.450261268735101,,14.800244822746526,11.528121800692709,11.52128924448724,14.282579163277624,,14.540607512240769,0.9919,0.9944,0.1512,11.577574323628795,4.61,1806.0,0.2791,1.071,11.58352592089978,11.575608445589722,11.593459819566045,0.7936,1197.0,0.00305,1.034,11.580870692258024,1.588,1514.0,1.019,0.9925,0.99,0.995,0.9925,0.3192,-0.0081,11.569602408613033,11.597910649427904,4.624,4.561,1824.0,1782.0,,0.257,0.002641,0.003535,11.591251393815757,11.573163546196492,1.659,1.521,1558.0,1471.0,0.8112,0.7762,1237.0,1159.0
62,BH,BH0027,J1745-2900          ,45411.2,337.0,462011.4,2014-04-04T02:42:16,0.00048116900000000004,0.8301999999999999,7.0,0.059830400000000006,0.05758835,0.058604425,0.0009632524999999999,0.7709999999999999,0.7995,0.46975,0.25,11.857281964865223,11.870304067025549,11.863542308097815,0.00015151440000000003,0.00014511376,0.00014841752,3.4092695942073097,3.4663550212012373,5.601539150391777,5.131884794672783,6.094960071923788,3.4158950296005473,3.4730149314400043,5.669586226650809,5.586197483230649,6.27099729072781,3.4031830640844096,3.4602967610521747,5.546223140309558,4.921905849593589,5.975104039892515,11.566710314804974,11.559720786764412,14.162537828514004,,14.743282254022514,11.573326111978627,11.566390156676281,14.230548820597962,,14.92299567320665,11.560509409610317,11.553618187777557,14.107182175690424,,14.621783850250122,0.9856,0.9956,0.5072,11.627087997029893,4.596,1835.0,0.2507,1.208,11.631713115097869,11.623788149717328,11.644165504115064,0.8117,1175.0,0.002366,1.274,11.628747370875061,1.638,1512.0,1.222,0.9875,0.9838,0.9963,0.9938,0.6315,0.3766,11.61546738450575,11.65777477063921,4.611,4.535,1854.0,1808.0,,0.2257,0.002012,0.002792,11.642446280256918,11.620513186282727,1.722,1.56,1560.0,1465.0,0.8324,0.7915,1220.0,1132.0
