obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_hilim_m,hard_hs,hard_hm,flux_aper_hilim_s,hard_ms,flux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_u,flux_aper_hilim_u,flux_aper_b,photflux_aper_b,var_inter_prob_b,var_inter_sigma_b,flux_aper_lolim_b,photflux_aper_lolim_b,var_inter_sigma_s,var_inter_prob_m,var_inter_sigma_m,var_inter_prob_s,var_inter_index_b,var_inter_sigma_h,var_inter_prob_h,photflux_aper_h,photflux_aper_lolim_h,flux_aper_h,photflux_aper_m,flux_aper_lolim_h,flux_aper_m,var_max_b,var_mean_b,var_min_b,var_sigma_b,ks_prob_b,kp_prob_b,var_prob_b,photflux_aper_s,var_inter_index_h,var_inter_index_m,flux_aper_lolim_m,photflux_aper_lolim_m,flux_aper_s,photflux_aper_lolim_s,flux_aper_lolim_s,var_inter_index_s
LMXB_27_obs_23,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3906.9,4.71,162.7296,LX,5.406271001292089,5.561774192395471,13.622147580993245,5.624519285381427,5.896538377905295,0.1312,0.9994,14.490394295388445,-0.9994,13.595166283380062,14.487715936718146,3.614393726401688,12.865504144165326,13.898252926053633,,,,15.153601026965324,,,,,,,,,5.84043280676638,6.84043280676638,13.884722408604098,,15.163422725159352,,,,,,,,,,,,,,,,,
LMXB_27_obs_24,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,39784.9,4.71,162.7296,LX,6.730487055782084,,14.545307550760523,,,,,,,,,,,14.81559251458768,,,,15.856985199745905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_25,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,36675.6,4.71,162.7296,LX,6.558933593360737,6.404834585209771,14.825358807339551,,,,,,,14.752763450493235,,,,15.094312032288148,6.860120913598763,,,15.939302159646388,,,,,,,,,6.612432220582812,7.062482107982653,14.986741334716484,,15.531062194334538,,,,,,,,,,,,,,,,,
LMXB_27_obs_26,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,41475.4,4.71,162.7296,LX,6.134126471792185,6.283412422324307,14.615646585862494,,6.6343248595440825,,0.47100000000000003,,,14.636576067082824,15.161087972594002,,,14.784626847216577,6.306712842994345,,,15.06555205105103,6.597222930389653,,,,,,,,6.459420283495546,6.785421046429501,14.821023052706831,6.8474059220725305,15.148435917736512,15.368657713516066,,,,,,,,,,,15.818728228440538,7.324588306285136,,,,
LMXB_27_obs_27,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,39875.5,4.71,162.7296,LX,5.94692155651658,6.01904268377038,14.276708553522417,6.867420152340263,,0.9994,,15.803823814960026,,14.263364502313179,,,,14.403622856002402,6.07805354577059,,,14.596364810209453,6.280502983389418,,,,,,,,6.148130399270234,6.345630909024714,14.392437756816411,,14.576918041702768,,0.0004209,0.0002972,0.00029110000000000003,1.601e-05,0.607,0.542,0.451,,,,,,,,,
LMXB_27_obs_28,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3907.5,4.71,162.7296,LX,4.980883709552927,5.1154311850816665,13.20224787134929,4.930701987884471,5.2319541858975835,-0.9994,0.9994,13.756961951313706,-0.9994,13.257510535418225,13.823041019413091,2.8716007312821934,12.021271822861507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_29,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3907.5,4.71,162.7296,LX,5.471083299722345,5.8623294627632445,14.410832609453953,5.642255674819625,5.80271944187438,-0.9994,-0.9994,14.508218224415835,-0.9994,14.004496429734994,14.491604966866946,3.601365675461608,12.852632892206213,14.698970004336019,5.747389659432627,,,15.929223537156565,7.002569926202529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_30,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4108.6,4.71,162.7296,LX,5.455311977697322,5.578889870206566,13.676541633150531,5.450261268735101,5.716698771296451,-0.9994,0.9994,14.316142794599653,-0.9994,13.721017883134557,14.325690111058522,3.9430951486635273,13.111315153340302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_31,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3907.5,4.71,162.7296,LX,5.173018663088007,5.315154638355588,13.462684726887991,5.545765104251735,5.926648297613099,0.9906,0.9994,14.411616231621272,-0.9994,13.442252258358533,14.517841304588723,3.4873156037828363,12.73849922680172,13.698319050706424,5.4185054577091005,,,14.318035541005317,6.038294215997495,,,,,,,,5.560667306169737,6.180456064458132,13.68782264356022,,14.30759376516637,,,,,,,,,,,,,,,,,
LMXB_27_obs_32,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4903.5,4.71,162.7296,LX,5.4582959767157115,5.599289363226768,13.848017604542527,5.974284616098659,6.220619988508345,0.9994,0.9994,14.84043280676638,-0.9994,13.834755673874689,14.811915626285062,4.588211995456131,13.756465898167939,14.094096233783382,5.704432900037521,,,14.717377887121938,6.327532686931918,,,,,,,,5.834755673874689,6.454569170534649,14.080242219498105,,14.700057099977233,,,,,,,,,,,,,,,,,
LMXB_27_obs_33,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,39869.4,4.71,162.7296,LX,6.28408018256642,6.391902053674721,14.600153287287078,6.9931062920521,6.792365632611038,0.9994,0.5472,15.742321425130816,0.5422,14.562566556202029,15.331893762067269,5.782516055786093,15.476643793345207,14.801617869991706,6.513711239039433,,,15.216525212417753,7.078001568691729,,,,,,,,6.59074334796109,7.002963289117473,14.781464494783473,7.06981534770138,15.243896628414895,15.60223374387355,,,,,,,,,,,16.64359167296102,8.047546603576967,,,,
LMXB_27_obs_34,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4663.4,4.71,162.7296,LX,5.340654364253823,5.428291168191312,14.089322245257295,5.648203693102976,5.881735273910521,0.9994,0.9994,14.514136670402666,-0.9994,14.060580596670682,14.472756883611911,4.47134035476501,13.64685345378602,14.366834646316097,5.629486910401408,,,15.344573412254082,6.884722408604099,,,,,,,,5.717151397165355,,14.336770365467132,,15.291069464193384,,,,,,,,,,,,,,,,,
LMXB_27_obs_35,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,37664.2,4.71,162.7296,LX,6.416121401501374,6.80771138743188,14.962972120244226,6.801893001126598,7.005023326350309,-0.0112,0.7883,15.37345434097287,-0.9994,14.923723744595783,15.665948559653108,6.3260580013659125,15.96018944585165,15.222718208328985,6.707079700399994,,,16.088043810927314,8.04958646063062,,,,,,,,,,,,,15.986320302708807,,,,,,,,,,,,,15.674484336636851,,,
LMXB_27_obs_36,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4123.3,4.71,162.7296,LX,5.297828049142288,5.375821074251977,13.446481059851031,5.3109576609718285,5.574465779501737,-0.9994,0.9994,14.118843678924437,-0.9994,13.517841304588723,14.049148541111453,3.708187312532881,12.939302159646388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_37,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3987.3,4.71,162.7296,LX,4.99481948749622,5.108741383095861,13.92299567320665,5.349498205121633,5.553152289844191,0.9994,0.9994,14.139661993429007,-0.9994,13.909741947068683,14.126388803003533,3.5926090955292684,12.843753809602655,14.190036478285986,5.263523817972303,,,15.190036478285986,6.108574057152006,,,,,,,,5.400662867007511,6.780939667551139,14.19852768647853,,15.453827631683058,,,,,,,,,,,,,,,,,
LMXB_27_obs_38,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4113.3,4.71,162.7296,LX,5.631713115097869,5.705754283861882,13.92554928104541,5.863279432843593,6.195996945270387,0.7933,0.9994,14.729321163855294,-0.9994,13.872895201635192,14.698102282804792,4.171275672861209,13.422508200162774,14.215953584191887,,,,,,,,,,,,,5.984640244590786,6.984640244590786,14.130299026326123,,14.975514332300833,,,,,,,,,,,,,,,,,
LMXB_27_obs_39,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4035.6,4.71,162.7296,LX,5.813326132500255,6.03193753992355,14.034610129784877,5.812761380168522,6.152119002554625,-0.9994,0.9994,14.678608721688311,-0.9994,14.101439355060288,14.670805584911548,4.090764996631693,13.322666848580099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_40,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3968.3,4.71,162.7296,LX,5.805763251276171,5.971022294791222,14.026918350398633,5.788879458741951,6.163106483623566,-0.9994,0.9994,14.65462626944091,-0.9994,14.113114641013992,14.677367288307776,3.95116991347165,13.202386269846924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_41,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3974.2,4.71,162.7296,LX,5.363813104801276,5.692290076595193,13.862013267276469,5.5111673656176,6.142788157683108,-0.3473,0.9994,14.103253384392595,-0.9994,14.001087095641214,14.677160727313678,3.9404365820987324,13.191721490417232,14.115148017254002,5.617082864912469,,,14.796423225022027,6.298259367562787,,,,,,,,5.968591535748375,7.223807485252928,14.277283832511506,,15.532539890492735,,,,,,,,,5.799149501908922,,,,,14.379447555270565,,15.634699251362013,
LMXB_27_obs_42,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3904.0,4.71,162.7296,LX,5.802443786846464,5.94692155651658,14.023787622882622,5.741362717275924,6.069458470135565,-0.9994,0.9994,14.607303046740334,-0.9994,14.088842391260023,14.66054855869356,3.895512888687605,13.105462415004254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_43,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3907.5,4.71,162.7296,LX,5.778846678045295,5.940436582098732,14.0,5.742561433140186,6.1442991691645625,-0.9994,0.9994,14.608535588160898,-0.9994,14.082389474250133,14.646468440922238,3.759201228882669,12.99097425791309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_44,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4401.1,4.71,162.7296,LX,5.909389292171594,6.123262702859336,14.130474937142774,5.979638717352292,6.224680878170522,-0.9994,0.9994,14.834458923277626,-0.9994,14.212114649059075,14.815876645760328,4.7055337738384075,13.95663772197887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_45,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4694.2,4.71,162.7296,LX,5.536554968229572,5.522155523661242,13.81559251458768,,6.290984583027883,,0.9994,,,13.80271944187438,14.882066164960358,,,14.04325545471731,5.779630367548606,,,14.551448260798422,6.4607984007058725,,,,,,,,5.73849922680172,6.188357978546849,14.015832872853013,,14.492954127572673,,,,,,,,,,,,,,,,,
LMXB_27_obs_46,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3891.2,4.71,162.7296,LX,5.877784121727173,6.090176630349088,14.099141495298008,5.898940645091884,6.142064735280571,-0.9994,0.9994,14.764724123312947,-0.9994,14.156518056960042,14.750312572194698,4.390725827595412,13.641874714723352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_47,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3817.9,4.71,162.7296,LX,5.869344650977969,6.061480274823508,14.090604454032894,5.856985199745905,6.13159069668504,-0.9994,0.9994,14.722849386036204,-0.9994,14.131003097512865,14.722849386036204,4.4362816600343224,13.646083769079636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_48,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3894.7,4.71,162.7296,LX,5.450016388840311,5.675306086138225,13.625618301949117,5.4770344045080135,5.729554091982037,-0.9994,0.9994,14.342848498099034,-0.9994,13.700928739972591,14.276462238467943,3.9982662871909995,13.166343003107128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_49,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,23238.3,4.71,162.7296,LX,6.292770580672706,6.317043073698792,14.717151397165356,,,,,,,14.639595945270061,,4.944239535312265,14.19531548509306,14.996970529446383,6.593800576336688,,,16.31912082557319,,,,,,,,,6.570247719997592,7.251501873386263,14.908333042404315,,15.92959267825988,,,,,,,,,,,,,,,,,
LMXB_27_obs_50,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4134.2,4.71,162.7296,LX,5.482276405166265,5.583692412940118,13.702020755840637,5.416801226031377,5.715118285344547,-0.9994,0.9994,14.282579163277624,-0.9994,13.72561120444962,14.306185146110582,3.6996219351292976,12.96940027803405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_51,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3836.7,4.71,162.7296,LX,5.869988050328096,6.078938109209721,14.091139826982724,5.822175028135319,6.179338865356405,-0.9994,0.9981,14.68782264356022,-0.9994,14.148497047229455,14.717377887121938,4.18568579979254,13.353988590408761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_52,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3965.3,4.71,162.7296,LX,5.870954940112042,6.094150173357681,14.092266263002344,5.862645888629267,6.139003563242804,-0.9994,0.9994,14.728623128105925,-0.9994,14.163675884293248,14.730253626869233,4.066310291042106,13.31749391406099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_53,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4120.0,4.71,162.7296,LX,5.575608445589722,5.681936665037238,14.027103215563455,5.8201610719768135,6.168258166354362,0.5734,0.9994,14.685922008220787,-0.9994,14.007844288957383,14.683610248926804,4.103584023526877,13.271808601410052,14.315154638355587,5.864549300654486,,,,,,,,,,,,5.947306058075032,6.924818145381308,14.297311031840866,,15.576099081471583,,,,,,,,,,,,,,,,,
LMXB_27_obs_54,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4144.3,4.71,162.7296,LX,5.867740310468956,6.079563593449241,14.071809051961242,5.843148098929989,6.1751585282463,-0.9994,0.9981,14.709075440617246,-0.9994,14.149108815864077,14.713094647027626,4.077585975854365,13.245881105774586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_55,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4140.8,4.71,162.7296,LX,5.377371573870675,5.704652851666382,13.750068243365805,5.825940192274975,5.82102305270683,0.4397,0.2149,14.691862621361961,-0.1024,13.715118285344547,14.442132038431978,4.067779986122881,13.236048173966676,13.995678626217357,5.630598586303376,,,14.61546738450575,6.311847244408433,,,,,,,,5.97183558057553,6.97183558057553,13.982132281036494,6.097344524782074,14.982132281036494,14.718285029972705,,,,,,,,,,,15.973466735476704,7.35261702988538,,,,
LMXB_27_obs_56,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3971.3,4.71,162.7296,LX,5.866141874796665,6.058041583469186,14.087459117209363,5.786216700664696,6.170760571858611,-0.9994,0.9994,14.652084813498309,-0.9994,14.127552352210987,14.686132779630846,3.9362914406085827,13.187688390868876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_57,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3971.8,4.71,162.7296,LX,5.608535588160897,5.723538195826756,13.2548471049231,5.818728228440539,6.136439235473757,0.331,0.9994,14.684659523372712,-0.9994,13.363211310965625,14.727694155597913,4.05784307153251,13.226067352532354,13.523748203992966,5.896538377905295,,,14.544850478820171,,,,,,,,,6.002395212539546,7.002395212539546,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_58,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3974.8,4.71,162.7296,LX,5.834162375309872,5.971022294791222,14.05531996611869,5.773142429711276,6.152489034796752,-0.9994,0.9994,14.639028116274064,-0.9994,14.131238041787949,14.688246138944246,3.95506845385084,13.142426295852504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_59,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3956.0,4.71,162.7296,LX,5.70421305974839,5.753994095923971,13.92299567320665,5.605198222837289,5.930331903088405,-0.9994,0.9994,14.471083299722345,-0.9994,13.96537154337468,14.521577812259919,3.702239488900866,12.953504835665292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_60,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3907.5,4.71,162.7296,LX,5.844360366240224,6.086822166009532,14.08207457793526,5.807153884811158,6.17114684032336,-0.9994,0.9994,14.673050005834002,-0.9994,14.156393528075489,14.709075440617246,3.9058784041594388,13.137987948749783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_61,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,27885.0,4.71,162.7296,LX,6.04711073508907,6.22373478173189,14.445753191833889,6.740406121114051,6.609064892896621,0.9994,0.5222,15.621965677542669,0.2561,14.455807889234967,15.104301273040694,,,14.630413109263655,6.230032198670558,,,14.957818405484234,6.574465779501737,,,,,,,,6.4175957019809715,6.808828544271441,14.65462626944091,6.87942606879415,15.066816520825386,15.3658251282374,,,,,,,,,,,16.125518182300535,7.7447274948966935,,,,
LMXB_27_obs_62,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,37459.6,4.71,162.7296,LX,6.049099910633613,6.198321940964107,14.359518563029578,6.944239535312265,6.610302451793614,0.9994,0.5347,15.716472635138306,0.9994,14.345534666479853,15.23807216157947,,,14.509620079996822,6.2111955069553515,,,14.741123370627868,6.492009275180308,,,,,,,,6.370488465799546,6.659952682338607,14.521577812259919,6.838033383635925,14.822752163744376,15.465846925814937,0.0004169,0.0002638,0.0001885,6.878e-05,0.971,0.8640000000000001,0.5579999999999999,,,,15.973875483254549,7.346208812612188,,,,
LMXB_27_obs_63,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,11097.8,4.71,162.7296,LX,6.353008462522878,6.550984683652214,15.15113378850522,6.263523817972303,6.707743928643524,-0.9994,0.9994,15.141162148571414,-0.9994,14.59159042153157,15.197431501686044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_27_obs_64,LMXB_27,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,3974.2,4.71,162.7296,LX,5.773915884024176,5.915781313260761,14.008995559669245,5.662540738709344,6.030537492025363,-0.9994,0.9994,14.528414945814811,-0.9994,14.057743849580534,14.621602099051863,3.589391457431632,12.84043280676638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_28_obs_0,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,29725.4,14.81,1109.488,LX,5.422393322637465,6.452225294612178,14.24275584897803,6.125228362815702,5.774690718274137,-0.4297,-0.7408,14.941573975542994,0.441,14.838033383635926,14.384365531122585,6.3892334052267294,15.633763876281746,14.324404943613255,5.503208684299958,1.0,2.245e-05,14.425043224235493,5.602581457648652,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,6.705533773838407,7.386686838544541,15.108462542327436,5.866141874796665,15.973875483254549,14.475863623407431,0.002079,0.001062,0.0009712999999999999,0.0001486,0.33299999999999996,0.73,0.556,6.272865576239512,8.0,8.0,14.591929714112814,5.9821322810364945,15.089375595110798,6.498119506244941,15.314706218613216,8.0
LMXB_28_obs_1,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,19401.5,14.81,1109.488,LX,4.570247719997592,5.357436562895612,13.284581677404944,5.426780172885578,4.975104039892515,0.0812,-0.4485,14.235749124561227,0.5097,13.598427154323554,13.589391457431633,6.080033298516613,15.633763876281707,13.321572677566133,4.606951533583222,1.0,2.245e-05,13.361910278015495,4.647238808276169,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,5.441171475182989,5.551757587365561,13.682145510668532,5.018906576854071,13.792904459580782,13.63320361671327,0.008103,0.00809,0.008076999999999999,1.319e-05,0.299,0.29,0.091,5.506820879317485,8.0,8.0,13.681936665037238,5.067627717852086,14.31578320486112,5.605023280445436,14.413975617613024,8.0
LMXB_28_obs_2,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,29657.3,14.81,1109.488,LX,5.341320971417551,5.935542010773082,14.08512818245995,6.250186414707062,5.73969005420508,0.3998,-0.2586,15.06656333217372,0.5921,14.360812440064246,14.370590400897282,6.40749015209932,15.633763876281746,14.156891858000392,5.4139756176130245,1.0,2.245e-05,14.242983765268699,5.501138311007116,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,6.064744718215953,6.2636034977233574,14.492009275180308,5.824488186636552,14.694433686484697,14.455188088242224,0.0019190000000000001,0.001297,0.001218,0.0001192,0.076,0.27399999999999997,0.33,6.422393322637465,8.0,8.0,14.567511744229494,5.936666641048251,15.238748925691338,6.735182176990463,15.551602896542231,8.0
LMXB_28_obs_3,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,38460.3,14.81,1109.488,LX,5.5550188879120554,6.763210900590707,14.401100112936117,6.264081883468703,5.874193541860473,-0.6234,-0.8482,15.091032699581612,0.4797,15.285083752006415,14.497982785172853,6.365623505911632,15.633763876281746,14.48372911727066,5.636764195516307,1.0,2.245e-05,14.586030028251939,5.737786294523583,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,7.06414020196212,7.107960224125069,14.984515184889988,5.96537154337468,15.782101153439116,14.58922276662279,0.001253,0.0007783,0.0007545,5.520000000000003e-05,0.069,0.218,0.374,6.4179366370882915,8.0,8.0,14.704872914747808,6.080921907623926,15.244811414391675,6.677573947594047,15.504455662453552,8.0
LMXB_28_obs_4,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,10375.7,14.81,1109.488,LX,5.5268050907950625,6.197021144664738,14.34084471905937,6.065400561781927,5.939302159646388,-0.1999,-0.3598,14.876801924968001,0.1674,14.729088360589518,14.61852390972497,5.79805693659835,15.633763876281746,14.49976352517436,5.677367288307776,1.0,2.245e-05,14.75300930075845,5.910094888560602,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,6.497982785172852,7.156436324821439,15.046799786964522,6.132237975349799,16.052474567148348,14.811352704000283,0.001236,0.0006730000000000001,0.0006259,8.58e-05,0.945,0.9309999999999999,0.569,6.300943145452332,8.0,8.0,15.166789119717391,6.48758245139916,15.122168108507106,6.920818753952375,15.742081549685942,8.0
LMXB_28_obs_5,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,30854.1,14.81,1109.488,LX,5.778325002929231,7.014393916947563,14.684239509334265,6.297655641644231,6.1250545639144685,-0.9994,-0.9994,15.131708311982145,0.2311,14.97515770530224,14.775725985705742,6.050317309204796,15.633763876281746,14.809388202186396,5.891434976267165,1.0,2.245e-05,14.985479461242075,6.056406567231631,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,6.730789945431966,7.1537110022530905,15.03551990166044,6.256333478553787,16.19676568652001,14.9072793553159,0.000767,0.00041600000000000003,0.00039989999999999996,3.775e-05,0.8370000000000001,0.89,0.539,6.482144581069972,8.0,8.0,15.10952309103983,6.458795309316741,15.316232738574689,6.837734385701978,15.671620396561263,8.0
LMXB_28_obs_6,LMXB_28,7,KS_1731-260__________, 2CXO J173413.4-260518,263.556,-26.08853,27568.3,14.81,1109.488,LX,5.730020323354676,6.413187730556624,14.483464626104201,6.3314277308154425,6.108239598543329,-0.1037,-0.401,15.157328366239211,0.3011,14.849857838151442,14.696156225111345,6.000173752545588,15.633763876281746,14.606424796730412,5.843450848668218,1.0,2.245e-05,14.778585762157661,6.008198201155356,6.911e-07,1.0,8.602999999999999e-06,1.0,8.0,3.565e-06,1.0,6.66655272550325,7.347753658996677,15.129771720988206,6.248105311956253,16.45197930509447,14.836242476018045,0.0008752,0.00046560000000000004,0.00045220000000000004,4.047e-05,0.025,0.023,0.53,6.537152964168326,8.0,8.0,15.043687469158806,6.455683858252573,15.363111093016201,6.941573975542995,15.767766478885266,8.0
LMXB_3_obs_0,LMXB_3,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,5074.1,4.71,162.7296,LX,5.71602071576152,5.6850799440075805,14.010372229254848,,6.3453422453504755,,0.9994,,,13.997402019280091,14.93666664104825,,,14.263683192095892,5.986320302708807,,,14.945004138470859,7.027797161620936,,,,,,,,5.930701987884471,6.5503673495299255,14.250804957780328,,14.93218548883816,,,,,,,,,,,,,,,,,
LMXB_3_obs_1,LMXB_3,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4132.7,4.71,162.7296,LX,5.761452112318672,5.9186526921958675,13.982549270489464,5.774432286560529,6.060031709448664,-0.9994,0.9994,14.640354207325457,-0.9994,14.060880282351514,14.65130580973446,4.178683029408902,13.429924294678395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMXB_3_obs_2,LMXB_3,65,XMMU_J004245.2+41172_, 2CXO J004246.1+411728,10.692169999999999,41.29133,4117.4,4.71,162.7296,LX,5.493630282904496,5.629857152948898,13.691435586438761,5.791558643561433,6.111989087754972,0.9994,0.9994,14.640354207325457,-0.9994,13.686132779630846,14.665345233116758,4.113960724433558,13.365220541854049,13.96018944585165,5.783834097714007,,,14.98171569157347,7.084758502693806,,,,,,,,5.907279355315901,7.186218921825917,13.943476275920899,,14.78887945874195,,,,,,,,,,,,,,,,,
