obs_id,class,src_n,src_id,significance,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim_u,photflux_aper_b,flux_aper_lolim,photflux_aper_lolim,flux_aper,photflux_aper,var_inter_prob,var_inter_index,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_s,hard_ms_lolim,hard_ms_hilim,hard_ms,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_hs,hard_hs_hilim,hard_hs_lolim,photflux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim,photflux_aper_hilim_b,photflux_aper_hilim
CV_OBS_704,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.214456630043406,-4.162032981631345,-12.149476291121006,-3.625068446021812,-12.11724784438692,-12.966174306046689,-3.59294918519575,-12.547833147985413,-4.05701031083998,-12.493817087295053,-3.9626372563874273,0.9572,5.8,2.16814e-05,-3.767003889607846,-12.839231438138874,-12.259400487188845,-12.76904044425143,-0.2067,-0.0356,-0.1224,0.0731,0.1512,0.228,0.0287,0.1156,-0.0581,-4.24626377782499,-4.134777543709821,-12.087246696328675,-4.115261262230368,-12.445777434457574,-3.5630426693305504,-3.8852356054917982
CV_OBS_352,CV,CXOGLB J002359.3-72043,CV0066,3.43,0.0,0.0,-16.2003837955185,-6.877784121727173,-15.335076106561914,0.0,-6.384892012556807,-16.126020994688243,-7.3694907659485285,-15.401428336517858,-6.856485579924449,0.141,0.0,3.5055e-07,-5.742321425130816,-15.500312917381597,0.0,-15.013900374944873,-1.0,-0.3254,-0.9994,-1.0,-0.9994,0.1393,-0.9994,-0.4991,-1.0,-6.806041021980812,-6.313185045492682,-15.064694309710074,-7.009838807101522,-15.14547130016692,-6.1599566693965055,-6.188135560941817
CV_OBS_669,CV,CXOGLB J002416.9-72042,CV0094,38.28,-5.588717086982617,-5.492954127572673,-13.4817493486915,-4.914709421769934,-13.433326862393885,-15.181840113602815,-4.866461091629782,-13.897950674337851,-5.401625389801325,-13.827216150444718,-5.3362237155121415,0.7998000000000001,4.2,1.98642e-06,-5.509058794643212,-14.184090349113223,-13.515557792357592,-14.1266793981846,-0.3754,-0.138,-0.2598,0.0369,0.1674,0.2904,-0.0974,0.0294,-0.223,-5.560825260156531,-5.335170058856909,-13.389872386924006,-5.418619311290013,-13.764810536047024,-4.822752163744377,-5.231776414924203
CV_OBS_286,CV,[HPH2013] 50          ,CV0037,9.94,-7.2993828043179425,-6.020679302617976,0.0,0.0,-14.188023055663047,-13.304518323509804,0.0,0.0,-7.998352808653963,-14.574987768124554,-6.719649306953994,0.1345,1.5,3.5900000000000005e-05,-4.11696348997232,-14.718739312944988,-13.865185629679539,-14.662141570958905,-1.0,-0.0656,-0.9994,0.2542,0.9994,1.0,0.1974,0.9225,-0.263,-6.203217588298693,-5.796151536253765,-13.88706002391592,-5.73118809626022,-13.794265275991096,-5.684029654543082,-4.782293438226998
CV_OBS_348,CV,CHI J172550-3533 2    ,CV0064,10.41,-4.020724852408978,-3.9427143555817854,-12.090925598599096,-3.5529971015338377,-12.008198201155356,-13.053891769563096,-3.509199047989145,-12.509126110596574,-4.020333280242302,-12.400641016262526,-3.961904646064169,0.8798,6.4,9.979376e-05,-4.312114475151295,-12.676129393459489,-12.014888020460644,-13.06535007709929,0.1143,0.3417,0.2274,0.1068,0.2099,0.3054,0.4197,0.5215,0.3104,-4.0710923097560485,-4.245116771747832,-11.942714355581785,-3.880084589742009,-12.302341807028824,-3.4692881620183433,-3.8783023064281
BH_OBS_108,BH,CXOU J100517.1-07421,BH0022,11.12,0.0,0.0,-15.3658251282374,-6.531800413927388,-15.127552352210989,-15.452225294612177,-6.351542405717478,-15.667480748626268,-6.818728228440539,-15.467627866432126,-6.414110827602255,0.6361999999999999,3.0,5.171680000000001e-07,-5.710857164067668,-16.049781233358136,-15.404614019190856,-14.895512888687605,-1.0,-0.8638,-0.9994,-0.2155,0.9994,1.0,-0.9994,-0.8151,-1.0,-7.531209737900388,-6.2582183038568315,-14.974694134735232,-7.387428045934824,-15.198175235371256,-6.224608028303387,-6.198677256058493
PULSAR_OBS_240,PULSAR,PSR J1745-2900,PL0081,107.91,-4.644931793651149,-4.609948503541013,-12.696372023616108,-4.503208684299958,-12.662141570958905,-13.955852379121275,-4.47069800221202,-12.993640940010676,-4.869278852794276,-12.953402127216153,-4.782255557238703,0.75,5.5,8.803350000000001e-05,-4.835349784065703,0.0,-12.624336386039117,-15.35585694949008,0.0,0.0,0.0,0.0,0.0,0.0,0.9869,0.9975,0.975,0.0,-6.530472520812986,-12.632271453913026,-4.579879151914297,-12.918823148415106,-4.4404524444195665,-4.712843474932112
PULSAR_OBS_439,PULSAR,PSR J2229+6114,PL0133,43.76,-4.433326862393884,-4.401318901092837,-12.482012796974926,-4.063536525995253,-12.455931955649724,-14.888737486340935,-4.037535953942099,-12.880895942321589,-4.541362150974352,-12.850331425009394,-4.509179409793795,0.5942000000000001,3.0,2.90082e-06,-4.971022294791221,-13.386686838544538,-12.485186705000714,-13.819874124835945,0.1405,0.3192,0.2286,0.4204,0.4685,0.5153,0.6309,0.6827,0.5778,-4.799423073245152,-4.981715691573469,-12.432738307646124,-4.3715088950328775,-12.821666630295566,-4.014438812226655,-4.452890163112253
NS_OBS_228,NS,XMMU J004245.2+41172,NS0044,49.26,0.0,0.0,-14.712198270069775,-5.863596551866009,-14.092427421201448,-12.857297754262385,-5.243820483156191,-15.254450555941453,-6.429760705397084,-14.452890163112253,-5.64520031473671,1.0,8.0,7.3510000000000004e-06,-3.5873714794556246,-14.505984625242856,-13.758204568704803,-13.834162375309873,-0.8214,0.0269,-0.4697,-1.0,-0.9994,-0.0406,-0.9994,-0.3554,-1.0,-5.43842163169904,-5.160082224321318,-13.846795099915715,-5.705093089394808,-13.424006685587203,-4.998266287190999,-4.249996389673842
BH_OBS_124,BH,J1242+3232          ,BH0025,2.26,0.0,0.0,0.0,-6.542875373696592,0.0,-15.106016432788152,-6.289628735739237,-16.0201694710816,-6.9005237808676485,-15.672763707252901,-6.589968875742517,0.0,0.0,0.0,-6.146971385287009,-15.639595945270061,-15.203009609454314,-15.217742426336699,-0.925,-0.4428,-0.7208,-0.3354,0.41600000000000004,0.7826,-0.9994,-0.3517,-1.0,-7.064593510247652,-6.4163478914579555,-15.351542405717476,-6.909036923404268,-15.26920157985741,-6.130709595790602,-6.388089847524
CV_OBS_626,CV,CXOGLB J002410.6-72051,CV0090,6.98,-8.17172688794793,-7.130299026326123,-15.517269299920056,-6.781727146428553,-15.184887341810189,-15.801893001126599,-6.5100415205751645,-16.078990198502964,-7.347742052172308,-15.549566124827434,-6.956787097803447,0.4592500000000001,2.5,1.677825e-07,-6.500450374094851,-15.572838597074034,-15.139302725947962,-15.409938769196255,-0.7577,0.0144,-0.4085,-0.20800000000000002,0.3048,0.7077,-0.1499,0.2829,-0.5853,-7.024890010313839,-6.723308471154961,-14.99869906697958,-6.860120913598763,-15.293640722533144,-6.344189505504748,-6.623375601599778
BH_OBS_30,BH,SAX J1819.3-2525    ,BH0009,26.51,-6.0792507387242924,-5.871600731282194,-14.1307095957906,-5.693574972449312,-13.988852639224202,-15.353008462522876,-5.551757587365562,-14.554937835486493,-6.179522677039016,-14.370847383508648,-5.914852187873096,0.9972,7.6,9.3956e-05,-5.730020323354676,-14.851705902565255,-13.890759031411795,-14.917573699139226,-0.4491,0.2305,-0.1212,0.2667,0.5209,0.7289,0.4347,0.669,0.1605,-6.162159138344477,-6.077897633192393,-13.882066164960358,-5.731656086048934,-14.23597937436682,-5.445026541666759,-5.752999464075242
BH_OBS_92,BH,CXOU J100516.2-07423,BH0020,16.78,-7.127028369261558,-6.7011469235902945,-14.826231176863349,-6.0977250795255,-14.681519274825485,-15.925549281045411,-5.955852379121278,-15.299261679095595,-6.579384229374236,-15.070621950984116,-6.384681343388522,0.465,2.4,2.9786e-07,-5.766496239658864,-15.141162148571414,-14.869988050328095,-14.919373513078193,-0.7452,-0.3004,-0.5459,-0.2879,0.0987,0.4503,-0.4922,-0.213,-0.7327,-6.5609832716124865,-6.103473782510445,-14.573163546196492,-6.490259984429617,-14.916053279623403,-5.848936746646251,-6.0443892079079165
PULSAR_OBS_298,PULSAR,PSR J1811-1925,PL0089,133.15,-3.854182285508173,-3.835647144215563,-11.979224511806445,-3.7340036295049206,-11.96217524941166,-14.44696698379756,-3.717151397165355,-12.374439578005429,-4.165270630922668,-12.35559469787015,-4.14374371477286,0.9146,6.2,5.8563599999999996e-05,-5.364516253185088,-13.329661358872556,-11.954285941059132,-14.549442990581673,0.7801,0.8938,0.8395,0.7701,0.7895,0.8089,0.9794,0.9863,0.9713,-4.726304412069909,-5.6831912479469775,-11.946153573147747,-3.8178707859470022,-12.337959346048038,-3.70071066591232,-4.1232350159544975
PULSAR_OBS_193,PULSAR,PSR J1640-4631,PL0066,9.32,-5.043159509840767,-4.9918258159935744,-13.017095882207371,-4.907279355315902,-12.965772739229449,0.0,-4.856048883576038,-13.1863300713369,-5.367866777959519,-13.135093566632195,-5.316592700867905,0.88,5.5,5.459500000000001e-06,-5.136260892654783,-15.24580461181016,-12.906578314837766,0.0,-0.2592,1.0,0.9994,0.9625,0.9994,1.0,0.9994,1.0,0.9713,-6.714217726220605,-6.815308569182402,-12.920095532333278,-4.946153573147748,-13.088366970339749,-4.810229043653126,-5.161741699650482
NS_OBS_363,NS,SAXWFC J1734.2-2605.,NS0066,2.56,0.0,0.0,0.0,0.0,0.0,-14.64685345378602,0.0,-16.058488567365597,-7.492144128304169,-15.3770955246118,-6.81095909209099,0.3305,2.0,2.91125e-07,-5.858863909879261,0.0,-14.721246399047173,0.0,-1.0,1.0,-0.9994,0.1905,0.9994,1.0,0.9994,1.0,0.1031,-7.180719353027519,-7.107627092601564,-14.756465898167939,-6.6823544567788415,-14.705754283861882,-6.635261444944601,-6.405075129834713
NS_OBS_202,NS,XMMU J004245.2+41172,NS0044,49.26,-6.371406744148741,-5.751536282448968,-13.983802646487561,-5.254300773397494,-13.770830297460899,-13.290221398151774,-5.046723663332696,-14.496263777345662,-5.7944113309720935,-14.149672405137391,-5.4875824513991605,1.0,8.0,7.3510000000000004e-06,-4.038958783046688,-14.17063189201118,-13.763714722551972,-14.163992540874471,-0.6977,-0.0081,-0.3973,-0.4066,0.0162,0.4129,-0.4022,0.0081,-0.7277,-5.508358206522414,-5.237621570688036,-13.628562682595902,-5.515985037332437,-13.675240288928508,-4.906928693623937,-4.6354640129220055
NS_OBS_216,NS,XMMU J004245.2+41172,NS0044,49.26,-5.5583048643592825,-5.298691114771924,-13.476513667656775,-4.872571222148401,-13.337336590425966,-13.434034182553331,-4.733298033115912,-13.924642855823151,-5.378657512910307,-13.722344952285292,-5.182500738132242,1.0,8.0,7.3510000000000004e-06,-4.258612007520732,-13.96537154337468,-13.354086724966153,-13.819874124835945,-0.5403,0.0394,-0.2748,-0.1293,0.1711,0.4466,-0.1087,0.2092,-0.3991,-5.279675282582558,-5.073451775364381,-13.237621570688036,-5.144844422823006,-13.481775686329515,-4.633763876281708,-4.702327012980546
NS_OBS_304,NS,XMMU J004245.2+41172,NS0046,4.71,0.0,0.0,-15.250495576123855,0.0,-14.29627884007298,-13.157265981051733,0.0,-15.949465580459876,0.0,-14.995248844409002,0.0,0.0,0.0,0.0,-3.9665762445130497,-14.694004117229195,-14.133771752620351,-14.664742743565466,-1.0,-0.0369,-0.9994,-0.0081,0.9994,1.0,-0.9994,0.3192,-1.0,-6.175418623766518,-5.798876102792621,-14.020042106659336,-5.8437538096026564,-13.741338776674395,-5.6893066876566385,-4.64307701792984
PULSAR_OBS_279,PULSAR,PSR J1745-2900,PL0081,107.91,-4.738261452647462,-4.702896349850743,-12.814741234703414,-4.665345233116758,-12.780677491580665,0.0,-4.6311554931741785,-13.115830056874175,-4.9984144657139735,-13.080660363212587,-4.962011076528742,0.75,5.5,8.803350000000001e-05,0.0,-14.741123370627868,-12.749336080536757,-15.810509686300634,0.5978,1.0,0.9994,0.9363,0.9557,0.9725,0.9994,1.0,0.9888,-6.195724232870907,-6.944621668625,-12.749092300299143,-4.670398751643481,-13.047849911264672,-4.599634726650062,-4.927650825410844
NS_OBS_369,NS,SAXWFC J1744.9-2921.,NS0068,9.04,-5.762456261857126,-5.5583048643592825,0.0,0.0,0.0,0.0,0.0,-13.661543506395395,-5.762456261857126,-13.462810773756356,-5.5583048643592825,0.794,4.5,5.48475e-06,0.0,0.0,-13.33338843158097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.426548177964515,-13.33338843158097,0.0,-5.426548177964515
CV_OBS_775,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.301812430133878,-4.239050048589102,-12.244887733604926,-3.657972311912528,-12.209503723032892,-12.988006885340743,-3.6225116166238673,-12.653334133257802,-4.117851292189147,-12.604289290964866,-4.0699887941038435,0.9572,5.8,2.16814e-05,-3.736837535037784,-12.82885884897162,-12.373351731525991,-12.856048883576035,-0.2505,-0.0643,-0.1599,-0.0643,0.025,0.1118,-0.1362,-0.0356,-0.2317,-4.210771942732665,-4.066411489803347,-12.17672144304833,-4.184156709336732,-12.52888438997013,-3.5897290357478155,-3.883850698493396
BH_OBS_36,BH,XTE J1550-564       ,BH0010,29.24,-5.6142150411566645,-5.493630282904496,-13.631713115097867,-5.119815447173567,-13.560351570436527,-15.413525221428607,-5.048808242065294,-14.048179876165236,-5.602049568385471,-13.952824856519422,-5.50918502061614,0.8478,6.4,3.053866e-05,-6.162348442153608,-14.07283502570063,-13.596022036330645,-14.948847477552619,0.5628,0.8339,0.7096,-0.0831,0.0712,0.218,0.7458,0.8588,0.6065,-5.468265690723451,-6.130885673020625,-13.499077760809698,-5.404724288197901,-13.872850478088452,-4.988006885340743,-5.41912290194561
PULSAR_OBS_300,PULSAR,PSR J1811-1925,PL0089,133.15,-3.845271792559844,-3.823908740944319,-11.901010360598825,-3.7176044952574734,-11.882066164960358,0.0,-3.698535926856701,-12.200076250475039,-4.15136818994283,-12.17948689330981,-4.129293130766147,0.9146,6.2,5.8563599999999996e-05,-6.1893642997244624,-13.21367456560993,-11.873543886568196,-14.653842697767992,0.8626,0.955,0.9132,0.7402,0.7633,0.7864,0.9881,0.9938,0.9813,-4.653255945395151,-5.845271792559844,-11.863913902615902,-3.8038238149600265,-12.159680733085844,-3.680269505669776,-4.107688749545152
NS_OBS_204,NS,XMMU J004245.2+41172,NS0044,49.26,-4.929223537156565,-4.804377056413063,-12.901010360598825,-4.354283060630396,-12.823041019413091,-13.169411331314855,-4.276544327964814,-13.315082860075627,-4.829222133142316,-13.210278306019076,-4.723538195826756,1.0,8.0,7.3510000000000004e-06,-3.9182927299026513,-13.481617684454653,-12.847100403606253,-13.634886568372426,-0.3829,0.0044,-0.1999,0.0169,0.1936,0.3629,-0.0025,0.1968,-0.193,-4.8703101078007,-4.703334809738468,-12.757210190521324,-4.7073009969560715,-13.054560959715426,-4.2105603154328195,-4.327569618305033
NS_OBS_93,NS,EXO 1745-248        ,NS0020,23.47,-6.1136785134405205,-5.929223537156565,-14.055221318876493,-5.4543218502079736,-13.964570261815453,0.0,-5.366026844210326,-14.388343062357562,-5.841645047804956,-14.258960733212962,-5.722562704078534,0.77225,4.5,1.7364000000000002e-05,0.0,-14.312114475151295,-14.044793462458058,-15.040576978056894,0.4079,0.7739,0.6084,-0.3529,-0.1624,0.0256,0.5009,0.7114,0.2367,-5.686343653381969,-6.191721490417232,-13.889747082646597,-5.806318970458719,-14.159661758122928,-5.2927705806727054,-5.630779502716331
CV_OBS_271,CV,[HPH2013] 50          ,CV0037,9.94,0.0,0.0,0.0,0.0,0.0,-13.23717144681091,0.0,-16.758602958350355,-8.059882133252282,-15.528121800692706,-6.829444941478791,0.1345,1.5,3.5900000000000005e-05,-4.065148197034339,-14.554395796726403,-14.11429961987167,-14.655018586072742,-0.6902,0.5153,-0.2861,-1.0,-0.6346,0.1056,-0.9994,0.1555,-1.0,-5.8425432318657755,-5.789146634685108,-14.709520186669328,-5.9722427953094455,-13.838266745009873,-5.687188173787912,-4.733989506336778
CV_OBS_518,CV,CXOGLB J002406.0-72045,CV0081,25.99,-6.22395292881822,-5.79805693659835,-13.942714355581785,-5.213958789757446,-13.790753151246625,-14.10231793820358,-5.062131203436142,-14.368941990819405,-5.630891801573576,-14.114243118930734,-5.377951849080752,0.8390000000000001,5.6,2.3292e-06,-5.025580426147713,-14.138943755423124,-13.88806572366732,-14.219178824146526,-0.4304,0.133,-0.1599,-0.4166,-0.07,0.2617,-0.2349,0.0906,-0.5489999999999999,-5.529736553034922,-5.411616231621271,-13.684029654543084,-5.587203571283458,-13.959872558218546,-4.955460239607588,-5.222950358264703
BH_OBS_79,BH,CXOU J100515.4-07425,BH0019,17.39,-6.863913902615902,-6.656197666838344,-14.556737012541303,-5.8591778198906885,-14.485585079419632,-15.675511766692345,-5.790753151246626,-14.981657400924174,-6.314174097014848,-14.877017817745545,-6.150396341917553,0.951,7.0,6.238000000000001e-07,-5.945386945443113,-15.010639186223752,-14.82390874094432,-14.744004273277598,-0.5403,-0.2879,-0.4197,-0.3879,-0.1811,0.0244,-0.5646,-0.4179,-0.6977,-6.3931888530810355,-6.028956208163972,-14.424581208785641,-6.522734004575148,-14.782416047966475,-5.7318902701915215,-6.033576654056307
CV_OBS_435,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.497572880015566,-5.442974277613617,-13.4565528199183,-4.847711655616943,-13.42864060724616,-14.512296136836273,-4.8198741248359465,-13.850879461817472,-5.267590155494084,-13.808979580847405,-5.222181836418744,0.9840000000000001,6.2,4.1072e-06,-5.332360293943589,-14.15508812608786,-13.576426480267266,-14.0679830935658,-0.3741,-0.2455,-0.3098,0.0931,0.1724,0.2505,-0.1449,-0.0743,-0.218,-5.545460015035181,-5.276134035556496,-13.402524210129624,-5.394371777992381,-13.770973804891081,-4.7937139555875685,-5.181668515701863
CV_OBS_565,CV,CXOGLB J002407.9-72045,CV0085,16.47,-6.293196902962662,-6.1513183459760485,-14.229000794836061,-5.5471406642041465,-14.165388579277312,0.0,-5.484656106911618,-14.548789424646586,-6.031330298279607,-14.455404917986991,-5.947798717329569,0.4202,1.6,5.879600000000001e-07,-6.782779344355482,-14.647431613820693,-14.311580177997286,-14.752517739322945,-0.2517,0.0369,-0.1099,-0.1868,-0.0162,0.1455,-0.1262,0.0356,-0.2917,-6.045709238298872,-5.955460239607589,-14.109914473283675,-6.050122295963125,-14.380280734388275,-5.429924294678396,-5.867740310468956
CV_OBS_611,CV,CXOGLB J002410.0-72044,CV0089,8.28,-7.301203748209568,-6.681310730052254,-15.096584414230914,-6.252355180671753,-14.833273944419947,0.0,-6.0209982515252785,-15.487282259356402,-6.809623473745243,-15.123147352398655,-6.522300071667869,0.3034,1.6,9.4542e-07,-5.753501419204199,-14.95467702121334,-14.836540448230009,-15.52432881167557,0.20800000000000002,1.0,0.9994,-0.5778,-0.2061,0.168,0.4597,1.0,-0.0181,-6.295249095709329,-6.638272163982407,-14.677367288307776,-6.445874418486987,-14.905878404159438,-5.870954940112043,-6.075214332374407
PULSAR_OBS_114,PULSAR,PSR J0633+1746,PL0020,29.9,0.0,0.0,-15.494985759915895,0.0,-14.494985759915895,-12.393081474051707,0.0,-13.79621582057806,-6.220932872129888,-13.100898446766601,-4.974155015658615,0.099,0.0,4.35455e-07,-4.217384067968396,0.0,0.0,-14.100617294466733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.912218582190458,-14.21616785661556,0.0,-12.855414377392727,-6.33856594960608,-4.6826150837893605
PULSAR_OBS_181,PULSAR,PSR J1622-4950,PL0063,14.97,-4.722390785695909,-4.676747899828314,-12.996970529446385,-4.545155139991491,-12.953504835665292,-14.3902988976206,-4.4988037579729125,-13.29412346424944,-5.012137185347019,-13.247605791594633,-4.962924266739476,0.99,7.0,4.5903333333333325e-06,-4.489857300597427,-14.231731983548453,-12.91578131326076,0.0,0.7227,1.0,0.9994,0.8051,0.8507,0.8926,0.9994,1.0,0.975,-5.653647025549362,-6.564474148501345,-12.913996294381619,-4.635636645384269,-13.198534546341294,-4.4591701858889214,-4.731690737341416
PULSAR_OBS_36,PULSAR,PSR J0358+5413,PL0009,19.44,-5.685922008220787,-5.607830850510264,-13.763210900590705,-5.177505014721249,-13.712198270069775,-14.196542884351587,-5.126912014409713,-14.173782616548436,-5.657162963083575,-14.105972085347913,-5.58821199545613,0.522,3.0,1.1317e-06,-4.945386945443112,-14.377993326993195,-13.765229704839086,-14.716698771296448,0.0381,0.3641,0.1986,0.0456,0.1611,0.273,0.3523,0.5003,0.203,-5.6753060861382245,-5.816445466381137,-13.66655272550325,-5.541664374008052,-13.989801843059507,-5.0816026611563,-5.281697650708702
NS_OBS_429,NS,1WGA J1911.2+0035   ,NS0078,44.36,-4.260190400978641,-4.217670731003163,-12.062833296284966,-3.3640138881991675,-12.046481918555006,-12.550213153014223,-3.34736693191689,-12.444107860055412,-3.823367657695403,-12.399789693590671,-3.796173265101616,1.0,8.0,0.000294904,-4.516412703031107,-12.46826569072345,-12.396422631848536,-12.654234306885511,-0.0344,0.0406,0.0025,-0.4266,-0.3823,-0.3379,-0.3798,-0.3329,-0.4254,-3.8474059220725296,-3.846185135655471,-12.030770520137358,-4.178879676223176,-12.361191379499836,-3.331334584545508,-3.770784180141573
NS_OBS_223,NS,XMMU J004245.2+41172,NS0044,49.26,0.0,0.0,-15.510322708336304,-5.738975166007602,-14.64493179365115,-12.85886390987926,-5.119129267467576,-15.724228099835068,-6.248520735473354,-15.007888512213052,-5.628673486138254,1.0,8.0,7.3510000000000004e-06,-3.599462010608054,-14.342084063170045,-13.636388020107855,-14.218747405751545,0.0793,1.0,0.9994,-1.0,-0.9994,-0.2455,-0.9994,0.2242,-1.0,-5.135845043997975,-5.4286406072461615,-14.374584647845593,-5.583193128177055,-13.452685669233981,-4.873543886568196,-4.254094906711131
NS_OBS_48,NS,1A 1742-289         ,NS0001,167.36,-6.683819901106548,-6.326242063450422,-14.436875039661956,-6.6679657229724825,-14.166470418241355,-15.066259700503066,-6.296450701761769,-14.829444941478794,-7.073760478954138,-14.559059448460335,-6.709030991051482,0.7596,5.2,0.002257511,-5.793443955900972,-15.80715388481116,-13.990549104201307,-15.950007143079855,-1.0,0.1893,-0.9994,0.8039,0.9994,1.0,0.9994,1.0,0.7202,-7.322393047279506,-7.147764060588112,-14.001130636117654,-6.139721900247765,-14.370170581982302,-6.106127321204919,-6.188980280809486
