index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
3,NS,NS0057,J1748-2446          ,9926.1,18.31,1504.925,2010-10-24T19:58:23,1.176452e-05,0.8356,5.8,,,,,,,,,12.84785236535403,13.071304649301437,12.94393139869971,1.366525e-05,6.885822500000001e-06,1.0310725e-05,2.204e-05,1.637e-05,2.202e-06,,6.309e-07,1.561e-05,1.099e-05,8.705e-07,,7.279e-08,2.847e-05,2.152e-05,3.482e-06,,1.189e-06,2.236e-13,2.241e-13,6.62e-15,,8.028e-16,1.72e-13,1.644e-13,3.034e-15,,0.0,2.751e-13,2.809e-13,1.021e-14,,1.606e-15,0.7758,0.9307,0.5859,,,,,,,,,,,,,,,,,0.9026,0.6227,0.985,0.8526,0.8638,0.2067,,,,,,,,,,,,,,,,,,,,
4,NS,NS0057,J1748-2446          ,9838.6,18.31,1504.925,2011-11-03T05:30:34,1.176452e-05,0.8356,5.8,,,,,,,,,14.245711307415256,15.223644646265619,14.5396916347543,2.1048e-06,1.74082e-07,5.375600000000001e-07,1.947e-06,0.0,3.769e-07,0.0,3.639e-07,8.112e-07,0.0,4.188e-08,0.0,1.733e-08,3.028e-06,1.005e-06,6.979e-07,5.1e-06,6.931e-07,7.782e-15,5.174e-15,9.662e-16,0.0,5.082e-16,2.891e-15,0.0,9.662e-17,0.0,0.0,1.245e-14,1.035e-14,1.836e-15,2.768e-15,9.921e-16,0.4722,0.4997,0.0062,,,,,,,,,,,,,,,,,0.8289,-0.3167,0.8426,-0.3304,0.4866,-0.5153,,,,,,,,,,,,,,,,,,,,
5,NS,NS0057,J1748-2446          ,29672.1,18.31,1504.925,2011-02-17T09:31:06,1.176452e-05,0.8356,5.8,,,,,,,,,14.334184572009065,14.719402282562365,14.487919580854541,7.05775e-07,2.4893499999999997e-07,4.65575e-07,1.056e-06,6.551e-07,1.512e-07,,0.0,6.249e-07,3.527e-07,1.814e-08,,0.0,1.465e-06,9.574e-07,2.842e-07,,1.165e-07,6.691e-15,5.962e-15,3.529e-16,,0.0,4.292e-15,3.298e-15,4.234e-17,,0.0,9.09e-15,8.626e-15,6.634e-16,,1.506e-16,0.6371,0.9994,0.9994,,,,,,,,,,,,,,,,,0.8713,0.3342,1.0,0.7027,1.0,0.208,,,,,,,,,,,,,,,,,,,,
6,NS,NS0057,J1748-2446          ,39539.1,18.31,1504.925,2011-04-29T17:30:08,1.176452e-05,0.8356,5.8,0.0009716666666666666,0.0006076333333333334,0.0006321333333333333,5.159666666666667e-05,0.5606666666666668,0.4183333333333333,0.41133333333333333,0.0,13.943193256962658,14.134795313896689,14.02894460237351,1.4866550000000001e-06,8.9555e-07,1.18745e-06,2.521e-06,1.743e-06,4.858e-07,,0.0,1.961e-06,1.32e-06,3.012e-07,,0.0,3.05e-06,2.139e-06,6.703e-07,,8.732e-08,1.834e-14,1.782e-14,1.261e-15,,0.0,1.482e-14,1.375e-14,7.568e-16,,0.0,2.185e-14,2.189e-14,1.741e-15,,1.087e-16,0.5746,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7102,0.4179,1.0,0.9051,1.0,0.6989,,,,,,,,,,,,,,,,,,,,
7,NS,NS0057,J1748-2446          ,13874.2,18.31,1504.925,2011-09-05T17:05:41,1.176452e-05,0.8356,5.8,0.001519,0.0007205,0.000782,0.0001269,0.391,0.502,0.631,1.0,13.947052248855217,14.326403181790948,14.096597975974069,1.9832e-06,5.2766e-07,9.092999999999999e-07,2.535e-06,1.449e-06,5.625e-07,0.0,0.0,1.646e-06,7.877e-07,2.046e-07,0.0,0.0,3.425e-06,2.111e-06,9.035e-07,3.256e-06,2.205e-07,1.581e-14,1.48e-14,1.413e-15,,0.0,1.036e-14,7.991e-15,5.14e-16,,0.0,2.099e-14,2.16e-14,2.27e-15,,3.264e-16,0.4735,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7302,0.1568,1.0,0.7302,1.0,0.4316,,,,,,,,,,,,,,,,,,,,
8,NS,NS0057,J1748-2446          ,46455.5,18.31,1504.925,2012-05-13T18:28:49,1.176452e-05,0.8356,5.8,0.0013645,0.0005788,0.0007329999999999999,0.000150195,0.7705,0.6910000000000001,0.515,0.5,14.0423986982965,14.230255377745799,14.127038551794422,1.2684099999999999e-06,7.78685e-07,1.0193499999999998e-06,2.136e-06,1.78e-06,1.614e-07,,0.0,1.661e-06,1.403e-06,5.074e-08,,0.0,2.584e-06,2.157e-06,2.675e-07,,6.514e-08,1.459e-14,1.482e-14,4.453e-16,,0.0,1.171e-14,1.169e-14,1.399e-16,,0.0,1.747e-14,1.795e-14,7.506e-16,,1.089e-16,0.8382,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9325,0.7264,1.0,0.9288,1.0,0.4179,,,,,,,,,,,,,,,,,,,,
9,NS,NS0057,J1748-2446          ,9844.9,18.31,1504.925,2012-07-30T10:04:51,1.176452e-05,0.8356,5.8,,,,,,,,,13.856443970872258,inf,inf,1.96915e-06,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,3.489e-06,,4.493e-07,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.942e-14,2.072e-14,1.612e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,NS,NS0057,J1748-2446          ,34063.0,18.31,1504.925,2011-09-08T03:50:07,1.176452e-05,0.8356,5.8,0.0007518333333333334,0.0005374666666666666,0.0005502633333333333,3.086666666666667e-05,0.39699999999999996,0.5666666666666667,0.379,0.3333333333333333,14.063565433002772,14.281884614694826,14.159070969666963,1.58985e-06,9.161699999999999e-07,1.257125e-06,2.714e-06,1.759e-06,2.256e-07,,3.299e-07,2.13e-06,1.319e-06,7.298e-08,,1.427e-07,3.298e-06,2.175e-06,3.782e-07,,5.082e-07,1.354e-14,1.308e-14,6.317e-16,,4.808e-16,1.06e-14,9.891e-15,1.895e-16,,2.209e-16,1.649e-14,1.627e-14,1.053e-15,,7.407e-16,0.7683,0.6821,-0.1799,,,,,,,,,,,,,,,,,0.8976,0.6102,0.8276,0.5103,0.2092,-0.549,,,,,,,,,,,,,,,,,,,,
11,NS,NS0057,J1748-2446          ,30499.4,18.31,1504.925,2012-09-17T16:28:22,1.176452e-05,0.8356,5.8,,,,,,,,,14.55662747459512,15.098405472085004,14.764976840504776,4.95225e-07,1.089e-07,2.73275e-07,6.283e-07,4.648e-07,0.0,,0.0,2.666e-07,1.69e-07,0.0,,0.0,9.71e-07,7.465e-07,1.433e-07,,1.201e-07,3.681e-15,3.191e-15,0.0,,0.0,1.798e-15,1.391e-15,0.0,,0.0,5.479e-15,4.992e-15,4.87e-16,,1.448e-16,0.9994,0.9994,0.2973,,,,,,,,,,,,,,,,,1.0,0.559,1.0,0.614,1.0,-0.2655,,,,,,,,,,,,,,,,,,,,
12,NS,NS0057,J1748-2446          ,28597.0,18.31,1504.925,2012-10-28T03:27:37,1.176452e-05,0.8356,5.8,,,,,,,,,14.307342520235625,14.73760824416978,14.471616858734638,6.43225e-07,1.8692500000000001e-07,4.02175e-07,8.302e-07,6.691e-07,1.094e-07,,0.0,4.054e-07,3.423e-07,0.0,,0.0,1.236e-06,9.803e-07,2.187e-07,,1.379e-07,6.605e-15,6.599e-15,2.994e-16,,0.0,3.733e-15,3.586e-15,0.0,,0.0,9.333e-15,9.612e-15,5.989e-16,,1.675e-16,0.7395,0.9994,0.5372,,,,,,,,,,,,,,,,,0.9375,0.4553,1.0,0.6577,1.0,-0.0056,,,,,,,,,,,,,,,,,,,,
13,NS,NS0057,J1748-2446          ,28597.0,18.31,1504.925,2013-02-05T04:36:38,1.176452e-05,0.8356,5.8,0.000736,0.00053365,0.0005488,3.3860000000000004e-05,0.918,0.663,0.381,0.0,14.128516092272795,14.403159163160671,14.2439632664697,1.1435499999999998e-06,5.42825e-07,8.3535e-07,1.787e-06,1.396e-06,1.584e-07,,0.0,1.221e-06,9.305e-07,1.98e-08,,0.0,2.323e-06,1.835e-06,2.969e-07,,1.193e-07,1.117e-14,1.122e-14,4.185e-16,,0.0,7.836e-15,7.938e-15,3.487e-17,,0.0,1.43e-14,1.45e-14,7.846e-16,,1.693e-16,0.802,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9363,0.624,1.0,0.8476,1.0,0.2067,,,,,,,,,,,,,,,,,,,,
14,NS,NS0057,J1748-2446          ,28596.1,18.31,1504.925,2013-07-16T21:36:20,1.176452e-05,0.8356,5.8,0.00116,0.00042679999999999997,0.00044905,6.025e-05,0.7325,0.8574999999999999,0.6890000000000001,2.0,14.061923300962771,14.368556230986828,14.192126867996668,9.252749999999999e-07,4.0477499999999997e-07,6.355e-07,1.424e-06,1.118e-06,0.0,,0.0,8.868e-07,7.323e-07,0.0,,0.0,1.935e-06,1.484e-06,1.603e-07,,1.218e-07,1.315e-14,1.255e-14,0.0,,0.0,8.906e-15,8.214e-15,0.0,,0.0,1.739e-14,1.666e-14,4.227e-16,,2.119e-16,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.7489,1.0,0.8039,1.0,-0.2167,,,,,,,,,,,,,,,,,,,,
15,NS,NS0057,J1748-2446          ,49201.9,18.31,1504.925,2013-02-22T08:42:56,1.176452e-05,0.8356,5.8,0.00092545,0.00061575,0.0006316,3.9675e-05,0.4145,0.47850000000000004,0.349,0.0,14.03439289578686,14.370629142508582,14.170294931507133,1.659054e-06,6.104000000000001e-07,1.1298199999999999e-06,1.907e-06,1.381e-06,3.171e-07,2.044e-06,0.0,1.467e-06,1.041e-06,1.723e-07,3.717e-07,0.0,2.323e-06,1.721e-06,4.619e-07,3.717e-06,7.237e-08,1.25e-14,1.213e-14,8.282e-16,8.323e-15,0.0,9.861e-15,9.265e-15,4.501e-16,1.722e-15,0.0,1.497e-14,1.499e-14,1.206e-15,1.492e-14,1.071e-16,0.6359,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7726,0.4778,1.0,0.9038,1.0,0.6352,,,,,,,,,,,,,,,,,,,,
16,NS,NS0057,J1748-2446          ,84155.4,18.31,1504.925,2013-02-23T10:36:54,1.176452e-05,0.8356,5.8,0.00066305,0.0004533,0.00046305,2.677e-05,0.2025,0.0795,0.351,0.0,14.094938455016196,14.269194853169456,14.171931163166297,1.0838e-06,6.9497e-07,8.898666666666666e-07,1.433e-06,1.132e-06,1.046e-07,,,1.153e-06,9.002e-07,3.171e-08,,,1.713e-06,1.364e-06,1.744e-07,,,1.001e-14,9.919e-15,2.635e-16,,,8.054e-15,8.007e-15,7.985e-17,,,1.184e-14,1.183e-14,4.392e-16,,,0.8345,,,,,,,,,,,,,,,,,,,0.93,0.7189,,,,,,,,,,,,,,,,,,,,,,,,
0,NS,NS0058,J1748-3607          ,15794.5,3.09,50.5081,2003-05-28T17:17:44,,,,0.00095185,0.00062045,0.00065215,4.9205e-05,0.075,0.067,0.40249999999999997,0.0,14.586085839404351,14.947344526960473,14.728235814710146,1.4427e-06,6.426e-07,1.0243250000000001e-06,2.409e-06,0.0,4.943e-07,,1.194e-06,1.606e-06,0.0,2.181e-07,,7.463e-07,3.167e-06,1.913e-07,7.705e-07,,1.642e-06,2.729e-15,,1.171e-15,,1.709e-15,1.802e-15,,5.167e-16,,1.068e-15,3.605e-15,,1.826e-15,,2.35e-15,-0.9994,-0.9994,-0.4172,,,,,,,,,,,,,,,,,-0.4478,-1.0,-0.7177,-1.0,-0.138,-0.6565,,,,,,,,,,,,,,,,,,,,
0,NS,NS0060,J1749-2919          ,14183.8,3.26,48.59275,2006-10-29T23:59:13,,,,0.0011320000000000002,0.0008393,0.0008699000000000001,5.8175000000000005e-05,0.4105,0.504,0.3595,0.0,13.898342955285038,14.265520210574422,14.095068172604348,4.74736e-06,8.604e-07,1.271e-06,3.762e-06,2.593e-06,0.0,0.0,0.0,2.574e-06,1.728e-06,0.0,0.0,0.0,4.885e-06,3.409e-06,3.944e-07,1.473e-05,3.184e-07,1.992e-14,2.025e-14,0.0,0.0,0.0,1.363e-14,1.35e-14,0.0,0.0,0.0,2.587e-14,2.663e-14,7.884e-16,9.386e-15,5.125e-16,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.7389,1.0,0.7826,1.0,-0.263,,,,,,,,,,,,,,,,,,,,
0,NS,NS0061,J1751-3037          ,42978.4,2.91,81.41561,2004-06-26T08:28:25,3.5937175e-08,0.13575,0.0,0.00043640000000000004,0.00014314999999999998,0.00019225,6.5255e-05,0.9285,0.738,0.668,1.5,15.033867657513444,15.57459621785139,15.243379103736217,4.994200000000001e-07,1.6054e-07,2.9382e-07,8.214e-07,2.108e-07,1.445e-07,0.0,2.924e-07,5.315e-07,7.48e-08,5.42e-08,0.0,1.422e-07,1.095e-06,3.468e-07,2.349e-07,3.858e-07,4.346e-07,1.377e-15,7.671e-16,3.09e-16,0.0,4.018e-16,8.432e-16,1.77e-16,1.159e-16,0.0,1.955e-16,1.911e-15,1.357e-15,5.021e-16,2.575e-16,5.973e-16,0.2498,-0.1449,-0.371,,,,,,,,,,,,,,,,,0.5965,-0.1605,0.2155,-0.4978,-0.0219,-0.6627,,,,,,,,,,,,,,,,,,,,
0,NS,NS0062,J1824-2452          ,14109.1,92.0,41710.81,2002-09-09T17:13:38,5.69e-05,1.0,8.0,0.0017755,0.0007225666666666666,0.0012014333333333334,0.00031758666666666666,0.7243333333333334,0.6096666666666666,0.5619999999999999,1.0,13.72933280729507,13.977408747377401,13.83411050022772,3.1866e-06,1.7703e-06,2.489875e-06,5.481e-06,2.611e-06,4.825e-07,,1.385e-06,4.255e-06,1.782e-06,1.67e-07,,8.772e-07,6.634e-06,3.44e-06,7.794e-07,,1.893e-06,2.88e-14,2.638e-14,1.088e-15,,2.339e-15,2.232e-14,1.8e-14,3.918e-16,,1.424e-15,3.528e-14,3.433e-14,1.785e-15,,3.203e-15,0.7071,0.3273,-0.4884,,,,,,,,,,,,,,,,,0.8551,0.5178,0.5191,0.1131,-0.218,-0.7239,,,,,,,,,,,,,,,,,,,,
1,NS,NS0062,J1824-2452          ,12745.9,92.0,41710.81,2002-07-04T18:16:02,5.69e-05,1.0,8.0,0.00151245,0.0011578250000000001,0.001199725,6.401249999999999e-05,0.435,0.33075,0.36475,0.0,13.819823928572905,14.05735214433737,13.922350530591018,3.8445e-06,2.224225e-06,3.0342500000000002e-06,6.629e-06,3.236e-06,1.194e-06,,1.078e-06,5.255e-06,2.34e-06,7.056e-07,,5.963e-07,8.003e-06,4.132e-06,1.683e-06,,1.56e-06,2.328e-14,1.995e-14,2.832e-15,,1.769e-15,1.833e-14,1.408e-14,1.673e-15,,9.686e-16,2.823e-14,2.582e-14,3.99e-15,,2.527e-15,0.456,0.4959,0.05,,,,,,,,,,,,,,,,,0.6327,0.253,0.674,0.2904,0.3254,-0.2305,,,,,,,,,,,,,,,,,,,,
2,NS,NS0062,J1824-2452          ,13509.8,92.0,41710.81,2002-08-05T00:01:19,5.69e-05,1.0,8.0,0.002179,0.0015167333333333333,0.0016072333333333334,0.0001337533333333333,0.735,0.7723333333333334,0.3393333333333333,0.0,13.67001769126815,13.877697271515524,13.760243938238627,4.1195e-06,2.4539500000000005e-06,3.3037499999999995e-06,7.415e-06,3.37e-06,1.602e-06,,8.28e-07,5.914e-06,2.421e-06,1.078e-06,,4.028e-07,8.827e-06,4.272e-06,2.126e-06,,1.253e-06,3.364e-14,3.066e-14,3.818e-15,,1.355e-15,2.731e-14,2.246e-14,2.545e-15,,6.956e-16,3.997e-14,3.844e-14,5.091e-15,,2.014e-15,0.3648,0.6134,0.3111,,,,,,,,,,,,,,,,,0.5315,0.1793,0.7701,0.4229,0.5503,0.0493,,,,,,,,,,,,,,,,,,,,
3,NS,NS0062,J1824-2452          ,142257.4,92.0,41710.81,2008-08-07T21:04:33,5.69e-05,1.0,8.0,0.06010296,0.001331066,0.020841560000000002,0.014515180000000003,0.999,0.9964000000000001,0.9914,9.2,12.659647116413579,12.675467742860672,12.667238464390193,5.8116000000000004e-05,5.57386e-05,5.6946999999999995e-05,0.0001559,5.706e-05,3.44e-05,9.085e-06,2.829e-05,0.0001539,5.587e-05,3.365e-05,7.753e-06,2.752e-05,0.0001579,5.817e-05,3.511e-05,1.034e-05,2.906e-05,5.282e-13,4.056e-13,8.578e-14,1.052e-14,4.57e-14,5.212e-13,3.971e-13,8.39e-14,8.957e-15,4.445e-14,5.347e-13,4.135e-13,8.754e-14,1.209e-14,4.694e-14,0.2473,0.336,0.0962,12.326794718220954,1.554,28.08,9.918e-05,1.054,12.395665926897088,12.388807939131565,12.402853512166304,0.811,2.031e-07,9.293e-05,2.24,12.331520897067414,12.49,23.57,1.055,0.2605,0.2342,0.3504,0.3217,0.1131,0.0806,12.320118057887138,12.334512819217188,1.592,1.517,29.66,26.53,0.0001033,9.519e-05,9.181e-05,9.406e-05,12.33856594960608,12.324680016660707,14.7,11.08,24.77,22.41,0.8214,0.8078,0.07748,
4,NS,NS0062,J1824-2452          ,54456.0,92.0,41710.81,2008-08-11T00:07:25,5.69e-05,1.0,8.0,0.054204459999999996,0.00203494,0.016274240000000002,0.01162387,0.99,0.9385999999999999,0.8937999999999999,7.8,12.68809786858051,12.715851367160464,12.701758421503515,5.50925e-05,5.17325e-05,5.3415e-05,0.0001212,4.131e-05,2.778e-05,,2.337e-05,0.0001183,3.969e-05,2.67e-05,,2.224e-05,0.0001241,4.292e-05,2.885e-05,,2.45e-05,3.945e-13,2.938e-13,6.896e-14,,3.762e-14,3.851e-13,2.823e-13,6.629e-14,,3.581e-14,4.04e-13,3.052e-13,7.164e-14,,3.944e-14,0.1961,0.2786,0.0874,12.454198242840723,1.63,28.23,8.075e-05,0.764,12.533280628318401,12.519131076312831,12.548367052543009,0.7782,4.785e-07,7.986e-05,1.912,12.458046525541764,10.2,22.79,0.794,0.2217,0.1705,0.3054,0.2505,0.1168,0.0581,12.44105155402196,12.466736483221284,1.7,1.562,30.95,25.64,8.689e-05,7.511e-05,7.517e-05,8.622e-05,12.474178047843337,12.44490555142168,12.7,8.476,24.8,20.82,0.7981,0.7587,0.2518,
0,NS,NS0065,SAXWFC J1612.7-5224.,19232.6,1.87,9.272045,2009-07-27T05:47:18,,,,0.001767,0.001287,0.001326,7.776e-05,0.444,0.553,0.259,0.0,14.381784496720583,15.593868759786377,14.71613816956805,1.8255000000000001e-06,2.7194000000000004e-07,7.7524e-07,2.184e-06,9.129e-07,5.223e-07,0.0,2.57e-07,1.016e-06,2.356e-07,1.081e-07,0.0,0.0,3.353e-06,1.59e-06,9.366e-07,2.734e-06,5.139e-07,4.516e-15,3.155e-15,1.436e-15,0.0,5.054e-16,9.032e-16,0.0,3.706e-16,0.0,0.0,7.978e-15,6.448e-15,2.502e-15,2.819e-15,1.011e-15,0.3448,0.6334,0.3748,,,,,,,,,,,,,,,,,0.7289,-0.1031,0.9163,0.2355,0.7714,-0.1081,,,,,,,,,,,,,,,,,,,,
0,NS,NS0066,SAXWFC J1734.2-2605.,19401.5,2.56,19.59971,2001-03-27T00:29:14,2.91125e-07,0.33049999999999996,2.0,,,,,,,,,14.352972566506379,15.171662399940995,14.596765055300427,3.96156e-07,3.6390000000000004e-08,1.4452000000000003e-07,4.455e-07,2.771e-07,0.0,0.0,0.0,1.382e-07,4.375e-08,0.0,0.0,0.0,7.373e-07,5.105e-07,9.458e-08,3.87e-07,2.514e-07,3.765e-15,3.827e-15,,,0.0,1.255e-15,7.655e-16,,,0.0,6.15e-15,6.889e-15,,,2.701e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.5191,1.0,0.1193,-0.0956,-1.0,,,,,,,,,,,,,,,,,,,,
1,NS,NS0066,SAXWFC J1734.2-2605.,29657.3,2.56,19.59971,2003-02-11T09:39:03,2.91125e-07,0.33049999999999996,2.0,,,,,,,,,14.705754283861882,16.058488567365597,15.3770955246118,3.9348199999999995e-07,3.22e-08,1.5454e-07,0.0,0.0,0.0,7.727e-07,0.0,0.0,0.0,0.0,1.61e-07,0.0,2.316e-07,2.078e-07,6.596e-08,1.384e-06,7.805e-08,0.0,0.0,,1.259e-15,,0.0,0.0,,2.622e-16,,1.752e-15,1.9e-15,,2.255e-15,,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.1905,1.0,0.1031,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
2,NS,NS0066,SAXWFC J1734.2-2605.,38460.3,2.56,19.59971,2005-06-04T03:56:57,2.91125e-07,0.33049999999999996,2.0,0.000151,0.0001015,0.0001027,4.245e-06,0.266,0.345,0.492,0.0,15.409492537991417,16.216096420727265,15.676747899828312,3.29716e-07,3.867e-08,9.624e-08,2.916e-07,0.0,1.896e-07,0.0,0.0,1.129e-07,0.0,8.045e-08,0.0,0.0,4.702e-07,7.695e-08,2.931e-07,7.467e-07,6.163e-08,2.015e-16,,4.3e-16,0.0,,0.0,,1.824e-16,0.0,,3.935e-16,,6.645e-16,1.105e-16,,-0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,-0.4341,-1.0,1.0,-1.0,1.0,0.5128,,,,,,,,,,,,,,,,,,,,
3,NS,NS0066,SAXWFC J1734.2-2605.,10375.7,2.56,19.59971,2005-05-10T08:30:54,2.91125e-07,0.33049999999999996,2.0,,,,,,,,,,,,5.092200000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06e-07,2.858e-07,1.828e-07,1.542e-06,2.295e-07,,,,,,,,,,,,,,,,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1893,1.0,-1.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
4,NS,NS0066,SAXWFC J1734.2-2605.,30854.1,2.56,19.59971,2009-05-17T17:34:40,2.91125e-07,0.33049999999999996,2.0,,,,,,,,,15.431739591454583,16.544089759617258,15.862804188059451,3.3785600000000003e-07,7.1905999999999996e-09,6.148e-08,1.748e-07,0.0,1.326e-07,0.0,0.0,8.323e-09,0.0,2.763e-08,0.0,0.0,3.412e-07,9.564e-08,2.376e-07,9.269e-07,8.794e-08,0.0,,2.743e-16,,,0.0,,5.714e-17,,,2.487e-16,,4.914e-16,,,-0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,-0.183,-1.0,1.0,-1.0,1.0,0.2267,,,,,,,,,,,,,,,,,,,,
5,NS,NS0066,SAXWFC J1734.2-2605.,27568.3,2.56,19.59971,2009-05-19T10:49:18,2.91125e-07,0.33049999999999996,2.0,,,,,,,,,15.126970187938955,16.535560134483593,15.586756133271539,4.4137e-07,2.5804e-08,1.0256e-07,3.077e-07,0.0,0.0,0.0,2.051e-07,7.978e-08,0.0,0.0,0.0,4.924e-08,5.357e-07,2.323e-07,7.475e-08,1.003e-06,3.611e-07,4.632e-16,0.0,,,3.137e-16,2.206e-17,0.0,,,6.535e-17,9.044e-16,7.731e-16,,,5.62e-16,0.9994,-0.4335,-0.9994,,,,,,,,,,,,,,,,,1.0,0.173,0.0219,-1.0,-0.4766,-1.0,,,,,,,,,,,,,,,,,,,,
0,NS,NS0067,SAXWFC J1740.7-2818.,14300.1,2.47,17.09585,2007-07-30T10:37:14,6.754666666666667e-07,0.7153333333333333,4.666666666666667,0.0006824666666666667,0.00041693333333333335,0.0004486,3.999666666666666e-05,0.7653333333333333,0.634,0.46866666666666673,0.0,14.098191986230997,14.69553101514583,14.416733195670917,4.77818e-06,4.6248e-07,8.607000000000001e-07,2.587e-06,1.037e-06,6.795e-07,0.0,0.0,1.541e-06,4.716e-07,2.998e-07,0.0,0.0,3.633e-06,1.603e-06,1.059e-06,1.717e-05,4.259e-07,9.317e-15,7.699e-15,2.137e-15,0.0,0.0,5.55e-15,3.623e-15,9.065e-16,0.0,0.0,1.308e-14,1.177e-14,3.302e-15,1.115e-14,5.801e-16,0.2611,0.9994,0.9994,,,,,,,,,,,,,,,,,0.574,-0.1031,1.0,0.4254,1.0,0.2342,,,,,,,,,,,,,,,,,,,,
0,NS,NS0069,SAXWFC J1747.0-2853.,11611.1,7.1,14.02438,2001-07-18T00:58:41,2.379666666666667e-05,0.9466666666666667,7.0,,,,,,,,,14.235898623523772,inf,inf,6.053e-07,0.0,0.0,,0.0,,,,,0.0,,,,,6.053e-07,,,,,0.0,,,,,0.0,,,,,5.809e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NS,NS0069,SAXWFC J1747.0-2853.,38198.1,7.1,14.02438,2007-02-14T04:23:34,2.379666666666667e-05,0.9466666666666667,7.0,0.0002257,0.0001525,0.0001551,7.627e-06,0.609,0.579,0.484,0.0,14.034704204188344,14.496345480757041,14.206873433881459,7.4255e-07,2.3815e-07,4.9035e-07,5.673e-07,4.134e-07,,,,2.755e-07,2.008e-07,,,,8.591e-07,6.26e-07,,,,6.15e-15,6.271e-15,,,,3.158e-15,3.22e-15,,,,9.143e-15,9.321e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NS,NS0070,SAXWFC J1747.0-2853.,11611.1,4.44,14.19161,2001-07-18T00:58:41,2.4e-05,0.9433333333333334,7.0,,,,,,,,,13.80271944187438,14.469032318428084,14.0189973100586,1.298e-06,2.434e-07,7.843e-07,,7.843e-07,,,,,2.434e-07,,,,,1.298e-06,,,,,9.572e-15,,,,,3.396e-15,,,,,1.575e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
