index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,flux_significance,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
20,BH,BH0027,J1745-2900          ,4855.4,337.0,462011.4,2005-02-27T06:52:55,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.238474333111144,13.620377263956676,13.392598596697974,4.629749999999999e-06,1.3845e-06,2.80575e-06,0.9875,6.406e-06,4.817e-06,0.0,,0.0,3.129e-06,2.409e-06,0.0,,0.0,9.684e-06,7.226e-06,5.2e-07,,1.089e-06,8.002e-14,8.196e-14,0.0,,0.0,4.736e-14,4.851e-14,0.0,,0.0,1.127e-13,1.154e-13,1.403e-15,,1.483e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.7926,1.0,0.6102,0.0056,-1.0,,,,,,,,,,,,,,,,,,,,
21,BH,BH0027,J1745-2900          ,29759.7,337.0,462011.4,2006-07-17T04:15:24,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.816753651572242,14.126679398184601,13.96078423409605,4.0593499999999995e-06,1.29875e-06,1.8235e-06,1.77,4.098e-06,3.196e-06,,0.0,0.0,2.892e-06,2.303e-06,,0.0,0.0,5.303e-06,4.042e-06,,6.738e-06,1.544e-07,2.164e-14,2.214e-14,,0.0,0.0,1.477e-14,1.511e-14,,0.0,0.0,2.817e-14,2.881e-14,,3.778e-15,2.387e-16,,0.9994,,,,,,,,,,,,,,,,,,,,1.0,0.9063,,,,,,,,,,,,,,,,,,,,,,
22,BH,BH0027,J1745-2900          ,4490.4,337.0,462011.4,2006-04-11T05:48:19,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.687484144336613,14.79279664069197,14.093880542454439,1.260016e-05,3.1776e-07,1.2493999999999998e-06,0.534,3.651e-06,2.596e-06,0.0,0.0,0.0,9.83e-07,6.058e-07,0.0,0.0,0.0,6.319e-06,4.587e-06,6.568e-07,5.036e-05,1.078e-06,1.993e-14,2.035e-14,0.0,0.0,0.0,3.986e-15,4.071e-15,0.0,0.0,0.0,3.521e-14,3.596e-14,1.684e-15,2.824e-14,1.586e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.6115,1.0,0.4291,0.123,-1.0,,,,,,,,,,,,,,,,,,,,
23,BH,BH0027,J1745-2900          ,5097.1,337.0,462011.4,2006-05-03T22:42:45,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.804259433620778,14.884888964495651,14.089108911355472,3.233125e-06,5.14225e-07,1.715e-06,0.72,4.087e-06,2.773e-06,0.0,,0.0,1.277e-06,7.799e-07,0.0,,0.0,6.769e-06,4.766e-06,5.43e-07,,8.545e-07,1.611e-14,1.647e-14,0.0,,0.0,2.578e-15,2.636e-15,0.0,,0.0,2.965e-14,3.031e-14,1.392e-15,,1.425e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.6802,1.0,0.534,0.1543,-1.0,,,,,,,,,,,,,,,,,,,,
24,BH,BH0027,J1745-2900          ,5060.4,337.0,462011.4,2006-06-01T16:24:57,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.487446338627908,13.964010243063573,13.724366212248986,1.17798e-05,1.8973999999999998e-06,3.1204000000000002e-06,1.028,9.094e-06,6.508e-06,0.0,0.0,0.0,5.63e-06,3.857e-06,0.0,0.0,0.0,1.256e-05,9.039e-06,4.765e-07,3.595e-05,8.735e-07,4.633e-14,4.799e-14,0.0,0.0,0.0,2.673e-14,2.759e-14,0.0,0.0,0.0,6.504e-14,6.719e-14,1.35e-15,2.793e-14,1.241e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8651,1.0,0.7639,0.0856,-1.0,,,,,,,,,,,,,,,,,,,,
25,BH,BH0027,J1745-2900          ,5106.3,337.0,462011.4,2006-07-04T11:20:29,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.023161122632956,inf,inf,1.5714966666666664e-05,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,5.061e-07,4.564e-05,9.988e-07,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.492e-15,2.559e-14,1.36e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,BH,BH0027,J1745-2900          ,4979.9,337.0,462011.4,2006-07-30T14:45:37,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.551435892317178,14.130299026326123,13.838751819667262,1.3555160000000003e-05,1.4911999999999998e-06,2.6508e-06,0.916,7.676e-06,5.578e-06,0.0,0.0,0.0,4.318e-06,3.138e-06,0.0,0.0,0.0,1.103e-05,8.019e-06,5.552e-07,4.72e-05,9.716e-07,3.556e-14,3.692e-14,0.0,0.0,0.0,1.817e-14,1.887e-14,0.0,0.0,0.0,5.294e-14,5.415e-14,1.423e-15,3.037e-14,1.571e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8151,1.0,0.7039,0.1068,-1.0,,,,,,,,,,,,,,,,,,,,
27,BH,BH0027,J1745-2900          ,4980.9,337.0,462011.4,2006-08-22T06:09:57,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.053803277496154,inf,inf,1.055734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063e-06,1.537e-06,4.897e-07,4.756e-05,1.137e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68e-15,7.639e-15,1.395e-15,2.585e-14,1.61e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.1743,1.0,-0.2205,-0.0244,-1.0,,,,,,,,,,,,,,,,,,,,
28,BH,BH0027,J1745-2900          ,5112.4,337.0,462011.4,2006-09-25T14:04:53,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.92389684106562,15.863200189255762,14.251618134792901,2.6573000000000004e-06,2.211e-07,1.2775e-06,0.6174999999999999,2.795e-06,2.315e-06,0.0,,0.0,3.811e-07,5.033e-07,0.0,,0.0,5.081e-06,4.127e-06,5.51e-07,,8.702e-07,1.151e-14,1.09e-14,0.0,,0.0,5.481e-16,0.0,0.0,,0.0,2.247e-14,2.241e-14,1.412e-15,,1.369e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.624,1.0,0.4678,0.1643,-1.0,,,,,,,,,,,,,,,,,,,,
29,BH,BH0027,J1745-2900          ,5097.1,337.0,462011.4,2006-10-29T03:44:33,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.426484401081515,13.83768432366956,13.588056377313292,5.832600000000001e-06,2.226825e-06,3.94905e-06,1.54,9.337e-06,5.61e-06,8.492e-07,,0.0,5.602e-06,3.142e-06,1.633e-07,,0.0,1.29e-05,7.967e-06,1.502e-06,,9.614e-07,5.107e-14,4.906e-14,3.147e-15,,0.0,2.987e-14,2.747e-14,7.867e-16,,0.0,7.226e-14,7.064e-14,5.507e-15,,1.415e-15,0.7658,0.9994,0.7395,,,,,,,,,,,,,,,,,0.92,0.5465,1.0,0.7027,1.0,-0.0294,,,,,,,,,,,,,,,,,,,,
30,BH,BH0027,J1745-2900          ,5078.8,337.0,462011.4,2007-02-11T06:36:01,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.605526429882586,14.302661661259812,13.83743559347698,3.4349999999999997e-06,4.98075e-07,1.8514999999999998e-06,0.9525,4.302e-06,2.573e-06,5.31e-07,,0.0,1.392e-06,6.003e-07,0.0,,0.0,7.086e-06,4.545e-06,1.062e-06,,1.047e-06,2.952e-14,2.864e-14,0.0,,0.0,1.066e-14,9.265e-15,0.0,,0.0,4.838e-14,4.717e-14,2.336e-15,,1.319e-15,0.757,0.9994,-0.0487,,,,,,,,,,,,,,,,,0.9638,0.4154,1.0,0.4478,0.7114,-0.4978,,,,,,,,,,,,,,,,,,,,
31,BH,BH0027,J1745-2900          ,5084.9,337.0,462011.4,2007-03-25T23:10:34,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.852434968319045,inf,inf,1.3781824999999999e-05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.595e-06,,5.673e-07,4.988e-05,1.085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.746e-14,1.774e-14,1.454e-15,3.21e-14,1.478e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,BH,BH0027,J1745-2900          ,4977.8,337.0,462011.4,2007-05-17T01:28:58,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.917663512908941,inf,14.492481444423575,1.5007333333333333e-06,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,2.975e-06,,5.963e-07,,9.309e-07,0.0,1.287e-14,0.0,,0.0,0.0,0.0,0.0,,0.0,1.9e-14,2.641e-14,1.529e-15,,1.411e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,BH,BH0027,J1745-2900          ,4980.7,337.0,462011.4,2007-07-20T02:50:53,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.912985661251057,inf,inf,1.256448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.514e-06,1.926e-06,5.98e-07,5.688e-05,9.044e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162e-14,1.171e-14,1.533e-15,3.489e-14,1.339e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2117,1.0,-0.0019,0.1743,-1.0,,,,,,,,,,,,,,,,,,,,
34,BH,BH0027,J1745-2900          ,4977.8,337.0,462011.4,2007-09-02T20:36:43,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.550022025336878,14.163675884293248,13.844360366240224,1.4470140000000002e-05,1.032e-06,2.2352e-06,0.746,6.528e-06,4.648e-06,0.0,0.0,0.0,3.188e-06,1.972e-06,0.0,0.0,0.0,9.868e-06,7.183e-06,4.657e-07,5.372e-05,1.114e-06,3.567e-14,3.588e-14,0.0,0.0,0.0,1.678e-14,1.752e-14,0.0,0.0,0.0,5.455e-14,5.424e-14,1.405e-15,2.92e-14,1.517e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8151,1.0,0.609,-0.0456,-1.0,,,,,,,,,,,,,,,,,,,,
35,BH,BH0027,J1745-2900          ,5005.3,337.0,462011.4,2007-10-26T10:23:56,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.959684515528911,inf,14.502241281712733,2.3506999999999998e-06,5.285e-08,1.0931249999999998e-06,0.7725,2.537e-06,1.386e-06,4.495e-07,,0.0,2.114e-07,0.0,0.0,,0.0,4.757e-06,2.844e-06,8.99e-07,,9.028e-07,1.15e-14,0.0,1.084e-15,,0.0,0.0,0.0,0.0,,0.0,2.3e-14,1.718e-14,2.229e-15,,1.482e-15,0.7108,0.9994,0.0162,,,,,,,,,,,,,,,,,0.9563,0.2742,1.0,0.3079,0.7676,-0.4641,,,,,,,,,,,,,,,,,,,,
36,BH,BH0027,J1745-2900          ,27601.2,337.0,462011.4,2008-05-05T04:18:06,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.074785919501487,14.583239371108442,14.306331078102144,3.99418e-06,9.374057999999999e-07,1.3852999999999999e-06,1.5100000000000002,4.004e-06,2.794e-06,1.285e-07,0.0,0.0,2.772e-06,1.907e-06,8.029e-09,0.0,0.0,5.236e-06,3.636e-06,2.489e-07,1.067e-05,1.8e-07,1.217e-14,1.222e-14,3.067e-16,0.0,0.0,6.572e-15,6.467e-15,1.461e-17,0.0,0.0,1.753e-14,1.772e-14,5.988e-16,5.986e-15,2.557e-16,0.9194,0.9994,0.5871,,,,,,,,,,,,,,,,,0.9825,0.8264,1.0,0.8763,1.0,-0.0943,,,,,,,,,,,,,,,,,,,,
37,BH,BH0027,J1745-2900          ,26801.3,337.0,462011.4,2008-05-06T03:23:51,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.479844113055135,inf,inf,2.56282e-06,1.0858000000000001e-07,4.3278000000000004e-07,0.546,1.261e-06,9.029e-07,0.0,0.0,0.0,2.967e-07,2.462e-07,0.0,0.0,0.0,2.188e-06,1.532e-06,1.583e-07,8.75e-06,1.858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874e-15,5.274e-15,3.758e-16,5.799e-15,2.397e-16,0.9994,0.9994,-0.3923,,,,,,,,,,,,,,,,,1.0,0.7114,1.0,0.6552,0.2592,-1.0,,,,,,,,,,,,,,,,,,,,
38,BH,BH0027,J1745-2900          ,27685.9,337.0,462011.4,2008-05-10T03:35:12,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.036998390424486,14.524590338587032,14.258218303856834,3.3050420000000004e-06,5.616e-07,9.568e-07,0.9960000000000001,2.706e-06,2.078e-06,0.0,0.0,0.0,1.561e-06,1.247e-06,0.0,0.0,0.0,3.798e-06,2.872e-06,8.931e-08,9.602e-06,1.639e-07,1.365e-14,1.394e-14,0.0,0.0,0.0,7.391e-15,7.55e-15,0.0,0.0,0.0,1.99e-14,2.033e-14,2.424e-16,5.14e-15,3.044e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.9151,1.0,0.8476,0.0893,-1.0,,,,,,,,,,,,,,,,,,,,
39,BH,BH0027,J1745-2900          ,27436.9,337.0,462011.4,2008-05-11T03:57:17,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.825630798603939,14.124013228571512,13.97600719539353,3.81436e-06,1.0698e-06,1.5102e-06,1.388,4.412e-06,3.139e-06,0.0,0.0,0.0,3.133e-06,2.216e-06,0.0,0.0,0.0,5.627e-06,4.062e-06,1.696e-07,9.041e-06,1.722e-07,2.567e-14,2.717e-14,0.0,0.0,0.0,1.812e-14,1.946e-14,0.0,0.0,0.0,3.322e-14,3.447e-14,6.947e-16,6.084e-15,2.345e-16,0.9994,0.9994,-0.1449,,,,,,,,,,,,,,,,,1.0,0.9001,1.0,0.8951,0.5228,-0.7926,,,,,,,,,,,,,,,,,,,,
40,BH,BH0027,J1745-2900          ,27775.0,337.0,462011.4,2008-07-26T21:38:28,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.099742141562222,14.75168335965822,14.386940824310482,3.76498e-06,6.249999999999999e-07,1.02e-06,1.044,3.012e-06,2.088e-06,0.0,0.0,0.0,1.849e-06,1.276e-06,0.0,0.0,0.0,4.121e-06,2.899e-06,1.471e-07,1.148e-05,1.778e-07,9.923e-15,1.059e-14,0.0,0.0,0.0,4.178e-15,4.679e-15,0.0,0.0,0.0,1.567e-14,1.65e-14,3.447e-16,6.952e-15,2.733e-16,0.9994,0.9994,-0.9981,,,,,,,,,,,,,,,,,1.0,0.8626,1.0,0.8389,0.2854,-1.0,,,,,,,,,,,,,,,,,,,,
41,BH,BH0027,J1745-2900          ,28808.1,337.0,462011.4,2008-07-25T22:06:04,0.00048116900000000004,0.8301999999999999,7.0,0.002508,0.002198,0.002331,0.0001177,0.601,0.925,0.252,0.0,13.703445371496866,13.939031772783387,13.822787393848005,4.029039999999999e-06,1.3224e-06,1.7709999999999999e-06,1.6199999999999999,5.167e-06,3.688e-06,0.0,0.0,0.0,3.858e-06,2.754e-06,0.0,0.0,0.0,6.406e-06,4.573e-06,2.38e-07,8.759e-06,1.692e-07,3.719e-14,3.739e-14,6.139e-16,0.0,0.0,2.872e-14,2.876e-14,5.581e-17,0.0,0.0,4.567e-14,4.602e-14,1.144e-15,5.894e-15,2.468e-16,0.9994,0.9994,0.9394,,,,,,,,,,,,,,,,,1.0,0.8801,1.0,0.9138,1.0,-0.1655,,,,,,,,,,,,,,,,,,,,
42,BH,BH0027,J1745-2900          ,112545.7,337.0,462011.4,2009-05-18T02:39:30,0.00048116900000000004,0.8301999999999999,7.0,0.0023055000000000003,0.002288,0.002297,6.947e-06,0.2435,0.502,0.062,0.0,13.951789000990983,14.109120894078805,14.03190482065913,2.27788e-06,1.2827728e-06,1.5249040000000001e-06,3.338,4.369e-06,3.073e-06,1.136e-07,0.0,6.892e-08,3.734e-06,2.62e-06,5.412e-08,0.0,5.744e-09,5.005e-06,3.526e-06,1.732e-07,2.556e-06,1.292e-07,2.319e-14,2.264e-14,4.093e-16,0.0,2.192e-16,1.963e-14,1.903e-14,2.047e-16,0.0,2.63e-17,2.674e-14,2.625e-14,6.14e-16,1.863e-15,4.033e-16,0.9282,0.9569,0.1549,13.742321425130816,2.434,667.7,4.363e-05,1.259,13.722620025332745,13.611011214875285,14.049197177035342,1.165,375.4,2.367e-06,1.324,13.724688645458189,4.97,576.4,1.273,0.9625,0.8888,0.9888,0.9138,0.564,-0.263,13.615825861192967,14.044552789422305,3.404,1.57,911.1,469.9,0.0002025,1.074e-05,8.915e-07,6.492e-06,14.141643294702227,13.607303046740334,24.98,2.54,753.7,433.3,1.505,0.9316,535.1,252.3
43,BH,BH0027,J1745-2900          ,78931.9,337.0,462011.4,2010-05-13T02:27:47,0.00048116900000000004,0.8301999999999999,7.0,0.0023715,0.0021105,0.0022389999999999997,0.00012545,0.6094999999999999,0.9,0.37649999999999995,0.0,13.934465696251806,14.125083988970598,14.03055240208006,2.543434e-06,1.201e-06,1.4622e-06,2.274,4.284e-06,3.027e-06,0.0,0.0,0.0,3.522e-06,2.483e-06,0.0,0.0,0.0,4.997e-06,3.571e-06,9.934e-08,3.99e-06,5.983e-08,2.368e-14,2.274e-14,1.834e-16,0.0,0.0,1.933e-14,1.814e-14,1.746e-17,0.0,0.0,2.803e-14,2.707e-14,3.493e-16,2.61e-15,8.462e-17,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.9363,1.0,0.9613,1.0,-0.0893,,,,,,,,,,,,,,,,,,,,
44,BH,BH0027,J1745-2900          ,17830.2,337.0,462011.4,2011-03-29T10:44:55,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.700841497207753,14.063411870855752,13.891358541753098,6.779039999999998e-06,1.228256e-06,1.85094e-06,1.518,5.305e-06,3.635e-06,3.147e-07,0.0,0.0,3.621e-06,2.462e-06,5.828e-08,0.0,0.0,6.905e-06,4.807e-06,5.595e-07,2.134e-05,2.837e-07,3.158e-14,3.17e-14,9.313e-16,0.0,0.0,2.155e-14,2.148e-14,1.774e-16,0.0,0.0,4.11e-14,4.193e-14,1.685e-15,1.443e-14,4.25e-16,0.8557,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9513,0.7127,1.0,0.8551,1.0,0.1043,,,,,,,,,,,,,,,,,,,,
45,BH,BH0027,J1745-2900          ,17827.6,337.0,462011.4,2011-03-31T10:44:54,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.942000127220341,14.610196237025571,14.256333478553787,6.1804399999999996e-06,4.1924e-07,9.170400000000001e-07,0.9359999999999999,2.812e-06,1.639e-06,1.342e-07,0.0,0.0,1.406e-06,6.902e-07,0.0,0.0,0.0,4.154e-06,2.588e-06,2.989e-07,2.325e-05,6.113e-07,1.46e-14,1.311e-14,0.0,0.0,0.0,6.954e-15,5.314e-15,0.0,0.0,0.0,2.225e-14,2.09e-14,5.279e-16,1.22e-14,1.266e-15,0.8882,0.9994,-0.6221,,,,,,,,,,,,,,,,,0.9975,0.6902,1.0,0.4653,0.0581,-0.9425,,,,,,,,,,,,,,,,,,,,
46,BH,BH0027,J1745-2900          ,13668.1,337.0,462011.4,2013-05-12T11:00:56,0.00048116900000000004,0.8301999999999999,7.0,0.23133174999999997,0.2303711,0.2304618,0.00015743500094075001,0.42650000000000005,0.2495,0.20575,0.0,11.332319050996109,11.344911165988124,11.33837227435186,0.0005836648,0.0005647110000000001,0.000574519,32.018,0.001513,0.001339,7.037e-06,1.036e-05,3.198e-06,0.001492,0.00132,5.966e-06,3.351e-06,2.238e-06,0.001533,0.001356,8.107e-06,1.706e-05,4.157e-06,1.135e-11,1.154e-11,1.934e-14,2.348e-14,7.408e-15,1.119e-11,1.138e-11,1.64e-14,5.871e-15,5.148e-15,1.15e-11,1.169e-11,2.228e-14,4.026e-14,9.669e-15,0.9894,0.9956,0.371,10.991399828238082,3.897,1733.0,0.3512,0.821,10.99610883376309,10.988429556402721,11.00493546584386,0.9305,1122.0,0.004736,0.884,10.99012436628784,2.202,1444.0,0.831,0.9913,0.9888,0.9963,0.9938,0.5053,0.2255,10.982132281036494,11.007093181776687,4.045,3.752,1795.0,1673.0,0.4543,0.2734,0.004122,0.005459,10.99956592252068,10.98296666070122,2.334,2.082,1489.0,1402.0,0.9535,0.9081,1162.0,1084.0
47,BH,BH0027,J1745-2900          ,16840.2,337.0,462011.4,2013-06-04T09:02:45,0.00048116900000000004,0.8301999999999999,7.0,0.19443775000000002,0.1936666,0.19373095,0.00011012749999999999,0.6970000000000001,0.53,0.2445,0.5,11.422095701472662,11.434726065074877,11.428165113011143,0.0004920759999999999,0.0004761864,0.00048415999999999997,32.618,0.001277,0.001127,6.274e-06,7.95e-06,2.576e-06,0.00126,0.001112,5.363e-06,1.704e-06,1.865e-06,0.001294,0.001142,7.184e-06,1.391e-05,3.286e-06,9.234e-12,9.371e-12,1.688e-14,2.898e-14,4.554e-15,9.108e-12,9.243e-12,1.445e-14,6.954e-15,3.298e-15,9.352e-12,9.491e-12,1.931e-14,4.984e-14,5.81e-15,0.9894,0.9956,0.4197,11.079772288543072,4.465,1898.0,0.7485,0.944,11.087034379295897,11.079615757821642,11.096313268263497,0.843,1226.0,0.006926,1.018,11.082757142092534,1.788,1549.0,0.958,0.99,0.9875,0.9963,0.9938,0.5453,0.2942,11.072167867133418,11.102043189993049,4.537,4.32,1939.0,1838.0,0.9692,0.5827,0.006022,0.007999,11.093234110459273,11.07546228222451,1.875,1.708,1593.0,1507.0,0.8621,0.8242,1266.0,1187.0
48,BH,BH0027,J1745-2900          ,36341.0,337.0,462011.4,2013-10-23T09:21:39,0.00048116900000000004,0.8301999999999999,7.0,0.105069625,0.10468525,0.10470529999999999,5.30275e-05,0.6637500000000001,0.435,0.215,0.25,11.70703733497113,11.717944583947324,11.712306409426215,0.000264047,0.00025582339999999994,0.00026002859999999997,35.064,0.0006847,0.0006037,3.55e-06,6.67e-06,1.523e-06,0.000676,0.000596,3.059e-06,2.928e-06,1.13e-06,0.0006929,0.000611,4.009e-06,1.041e-05,1.916e-06,4.803e-12,4.882e-12,9.715e-15,0.0,2.87e-15,4.742e-12,4.82e-12,8.369e-15,0.0,2.132e-15,4.86e-12,4.941e-12,1.097e-14,3.805e-16,3.607e-15,0.9881,0.9944,0.3973,11.357337668557964,4.569,1852.0,0.4488,0.949,11.36291072646967,11.356251314540474,11.370794342897696,0.8245,1177.0,0.00402,0.967,11.358922686674626,1.704,1504.0,0.931,0.99,0.9875,0.995,0.9938,0.5091,0.2755,11.349692476868064,11.372634143407268,4.581,4.473,1868.0,1812.0,0.6316,0.3803,0.003532,0.004585,11.367441485467328,11.351737594251956,1.777,1.635,1544.0,1466.0,0.8414,0.8079,1213.0,1142.0
49,BH,BH0027,J1745-2900          ,19819.3,337.0,462011.4,2013-04-06T01:38:38,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.949858532964406,14.74366236787365,14.331353212201343,8.00412e-06,5.0446e-07,1.00292e-06,1.122,2.877e-06,1.807e-06,3.306e-07,0.0,0.0,1.534e-06,8.825e-07,1.058e-07,0.0,0.0,4.219e-06,2.69e-06,5.554e-07,3.226e-05,2.962e-07,1.142e-14,1.088e-14,1.014e-15,0.0,0.0,4.631e-15,4.04e-15,3.511e-16,0.0,0.0,1.821e-14,1.771e-14,1.677e-15,1.809e-14,4.322e-16,0.7358,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9063,0.4903,1.0,0.7002,1.0,0.0656,,,,,,,,,,,,,,,,,,,,
50,BH,BH0027,J1745-2900          ,19827.7,337.0,462011.4,2013-04-14T16:04:12,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.80015709534861,14.2653601610123,14.058190526991162,9.056700000000001e-06,1.1759999999999998e-06,1.7054e-06,1.3059999999999998,4.954e-06,3.573e-06,0.0,0.0,0.0,3.406e-06,2.474e-06,0.0,0.0,0.0,6.425e-06,4.673e-06,1.249e-07,3.377e-05,2.906e-07,2.169e-14,2.204e-14,0.0,0.0,0.0,1.346e-14,1.368e-14,0.0,0.0,0.0,2.954e-14,3.002e-14,3.203e-16,1.894e-14,3.957e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.9325,1.0,0.8501,-0.0493,-1.0,,,,,,,,,,,,,,,,,,,,
51,BH,BH0027,J1745-2900          ,18202.1,337.0,462011.4,2013-10-17T16:03:38,0.00048116900000000004,0.8301999999999999,7.0,0.10755725,0.1073345,0.10734777499999999,4.1135e-05,0.5589999999999999,0.482,0.1775,0.25,11.600400556147905,11.615604959754501,11.6077352264712,0.000269764,0.0002588298,0.0002644064,25.258000000000003,0.0006988,0.0006138,4.405e-06,3.339e-06,1.688e-06,0.0006865,0.0006029,3.675e-06,0.0,1.074e-06,0.0007104,0.000624,5.089e-06,7.029e-06,2.302e-06,4.888e-12,4.967e-12,1.171e-14,,3.463e-15,4.802e-12,4.879e-12,9.725e-15,,2.204e-15,4.97e-12,5.05e-12,1.356e-14,,4.723e-15,0.9856,0.9944,0.4272,11.361810359809162,4.583,1848.0,0.4582,0.987,11.364114314718726,11.35487260074161,11.37757872602433,0.8233,1168.0,0.004039,0.975,11.360812440064246,1.68,1507.0,0.964,0.9875,0.9838,0.9963,0.9925,0.5778,0.273,11.349401101827343,11.407712184047869,4.6,4.468,1871.0,1799.0,,0.3755,0.003366,0.004875,11.375821074251977,11.351639989019068,1.781,1.587,1564.0,1453.0,0.8473,0.7999,1220.0,1118.0
